"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Dontrelle Inman",1,0,4100,24,-0.16,0.05,-0.22,0,0,0,0,0,8.3,5.6,4.6,0.3,7.3,10.7,8.2,8,0.1,16.3,7.4,26.9,8,3,0,9.3,11.6,34,64,1,0.171581769436997,3,2,6,0.44581232067008
"Kendall Wright",2,0,4000,24,-0.02,-0.07,0.17,0,0.1,0,0,15,4.7,4.5,4.1,0.4,10.4,8.8,10.6,7,0.9,20.4,7.3,0,17,31,9.2,8.8,8.4,25,35,3,0.0953678474114441,5,5,3,3.0483693606124
"Marqise Lee",3,0,4000,17.5,-0.01,0.01,-0.03,1,0.3,0.2,0,7.7,7.3,6.3,6.3,0.7,8.6,13,10.7,11,5.2,16.2,9.2,13.9,13,12,15.8,9.6,13.5,44,65,1,0.152224824355972,2,3,4,2.9035228957382
"Terrance West",2,0,4000,22.8,-0.01,0.16,0.05,14.7,14,12.5,1.9,3.9,2.3,2.2,1.4,0.4,4,8.2,10.4,22,2.2,18.6,10.2,9.4,22,20,12.3,8.7,3.7,14,24,0,0.0575539568345324,7,7,6,3.41867434643616
"Tyler Boyd",18,0,4000,19.3,-0.1,-0.29,0.06,0.3,0.1,0.2,0,3,6.3,5,7.4,0.5,7,9.9,7.3,13,2,12.6,13.2,11.2,5,29,17.4,3.2,0,33,50,1,0.136239782016349,3,4,3,21.4874732268006
"Eric Ebron",8,0,4000,22,-0.14,-0.05,0.03,0.3,0.1,0,0.1,1,7.7,6.9,6.1,0.4,9.4,15.7,13.2,11,9.8,16.5,10.9,0,3,22,16.1,0,16.2,37,49,2,0.134246575342466,5,5,5,0
"John Brown",2,1,4000,22.8,0.13,-0.03,0.1,0.3,0.1,0.7,0,10,4,6.3,5.6,0.4,6.7,7,8.7,10,-0.2,17.5,11.4,2.9,30,28,0,6,0,30,59,1,0.139479905437352,3,3,5,2.08378974504044
"DuJuan Harris",0,0,4000,18.8,-0.08,0.18,-0.16,6.3,7.5,6.3,0.5,3.9,2,2,2,0.3,12.6,8.7,8.4,14,-2.6,19.4,7.1,1.5,12,8,0.4,1.4,24.2,7,9,1,0.0290322580645161,8,9,5,0.0155268604050171
"Adam Thielen",8,0,4000,20,0.01,-0.01,0.02,0.3,0.1,0,0,11,5,5,6.7,0.6,10.4,13.5,11.1,11,3.8,18.3,14.5,13.3,23,14,17.5,12.2,10.8,38,51,3,0.142857142857143,3,3,2,0
"Kapri Bibbs",0,0,4000,21.8,0.01,0.14,-0.1,3.7,2.5,5.7,0.3,3.9,0.7,0.7,1.3,0,18.8,5.9,3.5,12,-2.1,9.2,5.6,2.2,12,15,0,2.2,15,2,4,1,0.0114942528735632,11,11,4,0.0453044009077896
"Travis Kelce",5,0,4000,18.3,-0.2,0.16,-0.15,0.3,0.1,0,0.1,-5,7.3,6.7,6,1.4,8.6,13.1,13.2,10,6.1,20.3,11.3,21.1,2,8,20.3,8.1,10.8,49,69,3,0.191666666666667,1,1,2,7.45714692876574
"Dion Lewis",2,0,4000,28.5,0.04,-0.2,-0.01,5,5,5.1,1,4.6,5,5,2,0,5.2,7.9,7.9,11,7.9,7.9,5.9,9.8,18,19,7.9,0,0,3,5,0,0.0145348837209302,9,9,8,2.90054514168792
"Ted Ginn",2,0,3900,22.5,0.09,0.09,0.09,0.7,0.8,0,0.1,6.3,6.3,5.1,4.7,0.1,7.3,11.1,7.8,8,3.5,12.2,9.1,25.8,25,22,14.9,9.5,9,33,52,2,0.141304347826087,3,3,4,3.2974372172463
"Pierre Garcon",7,0,3900,23.8,0.04,-0.21,0.06,0,0,0,0,0,8,7.2,7,1,8.2,17.8,12.2,12,5.8,18.7,12.3,8.3,11,16,26.6,14.1,0,49,75,2,0.188916876574307,2,1,3,0
"Isaiah Crowell",1,0,3900,20.3,0.05,-0.13,-0.09,7.7,11.6,13.3,1.7,4.3,4.7,3,2.4,0.3,7.5,8.8,12.9,27,5.7,20.1,12.4,14.1,9,17,7.3,8.3,10.7,27,34,0,0.085,4,6,8,1.54247659804362
"Paul Perkins",0,0,3900,26.8,0.05,0.35,0.36,8,4.9,8.8,0.6,3.5,2.7,2.3,1.5,0,8.7,5.4,5.2,17,2.5,8,7.9,6.3,31,31,5.5,3.1,7.7,11,16,0,0.0403022670025189,8,8,8,0.103157908170319
"Damien Williams",0,0,3900,25.8,-0.01,0.68,0.48,2.3,2.6,5,0.6,4.1,1.7,1.9,1.4,0.6,9.1,7.3,7.4,10,2.9,12,6.6,3.8,32,32,0,15,6.9,13,18,2,0.0598006644518272,5,5,2,0.055513843365883
"Peyton Barber",0,0,3900,20.5,-0.02,-0.08,-0.07,9,7.2,3.1,0.7,4.2,1.7,0.8,1.3,0.3,4.8,5.2,5.1,7,-0.6,10.8,3.4,3,6,12,2.2,3.8,9.5,4,6,0,0.0151898734177215,11,11,9,0.00382854092178504
"Jeremy Hill",5,0,3900,19.3,-0.1,-0.29,-0.21,17,13.5,15,2.2,4.6,1,1.3,2.3,0.1,4.8,11.1,11.7,30,3.1,20.2,10.6,14.2,5,1,8.3,10.6,0,10,14,0,0.0381471389645777,7,7,6,9.04237556710262
"Allen Hurns",0,1,3900,17.5,-0.01,0.01,-0.03,0,0,0,0,0,4.3,6.9,5.9,1.1,6.7,1.7,9.3,10,2.6,15.9,10.8,8.2,13,12,1.9,3.3,0,34,71,2,0.166276346604215,4,2,3,0.628731498044254
"Eddie Royal",1,0,3800,17.5,0.09,-0.14,0.21,0,0,0.2,0,0,3.7,5.3,5.5,0.9,8.9,5.4,11.3,10,3.3,19.4,10.4,0.4,19,21,3.3,3.4,0,34,44,2,0.123249299719888,3,4,2,0.443472656773433
"Jeremy Langford",0,0,3800,17.5,0.09,-0.14,-0.07,2.7,6.5,3.7,1,3.6,3,3,1.9,0,4.3,7.2,8.6,10,4.1,13.1,4.3,0.5,19,10,12.8,6.6,0,14,19,0,0.0532212885154062,7,7,6,0.108475326117243
"Kenneth Dixon",1,0,3800,22.8,-0.01,0.16,0.05,7,4.5,9.5,0.2,3.7,3.3,2.3,2.9,0.2,3.4,6.8,4.1,20,-0.3,8.6,10.5,12,22,20,4,13,3.3,10,13,0,0.0311750599520384,8,10,6,0.414545903142169
"Kyle Rudolph",9,0,3700,20,0.01,-0.01,0.37,0,0,0,0,0,4.7,6.8,5.9,1,5.9,9.4,10.9,10,5.2,16.7,10.7,15.4,23,32,3.2,17.9,7.1,40,72,6,0.201680672268908,2,2,1,0
"Tajae Sharpe",7,0,3700,24,-0.02,-0.07,0.17,0,0.1,0,0.1,1,6.3,5.9,4.4,0.4,7,14.1,8.3,7,2.6,14,9.2,3.1,17,31,16.8,15.8,9.8,35,73,2,0.198910081743869,4,1,6,5.28211029175609
"Kenneth Farrow",0,0,3700,24,-0.16,0.05,0.08,3,3,2.8,0.4,3.9,0.7,0.6,0.4,0,1.3,1.8,1.4,5,0.6,2.3,2.1,-0.3,8,26,0,0,2.9,1,3,0,0.00804289544235925,13,11,8,0.00297775405027725
"Adam Humphries",2,0,3700,20.5,-0.02,-0.08,-0.09,0.3,0.3,0,0,5,7.3,6,5,0.5,7.2,11.4,9.4,8,3.4,15.5,9.3,3.1,6,8,8.7,9.8,15.6,44,67,1,0.169620253164557,2,2,4,0.67148353833752
"Danny Amendola",2,0,3700,28.5,0.04,-0.2,0.06,0,0,0.3,0,0,2.7,2.4,3.5,0.7,8.6,7.5,6.3,6,0.2,12.4,6.6,1.8,18,19,8.2,2.4,0,19,25,4,0.0726744186046512,5,6,1,0.958198714035644
"Zach Ertz",3,0,3700,25.8,0.08,-0.14,0.21,0,0,0,0,0,8.7,5.8,4.8,0.4,7.3,14.9,9.3,8,3.7,15,9.7,6.6,29,27,15.5,11.5,17.7,39,53,2,0.150568181818182,2,2,2,0
"Chris Thompson",0,0,3600,23.8,0.04,-0.21,-0.17,4.3,5.1,3.4,0.3,4.7,3.7,3.7,4,0.3,6.2,5.9,8.9,12,4.3,13.6,8.3,8.4,11,5,2.9,5.6,0,31,37,1,0.0931989924433249,5,5,6,0
"Brian Quick",2,0,3600,19.3,0.12,-0.04,0.03,0,0,0,0,0,5,4.7,4.7,0.3,9.4,5.8,9.1,8,3.4,14.8,7.3,1.3,26,15,5.1,3.6,8.8,29,47,3,0.135838150289017,4,4,1,0.366689141619856
"Cordarrelle Patterson",5,0,3600,20,0.01,-0.01,0.02,0,0.4,0,0,3.8,6.7,4.4,5.2,0.5,7,10.2,8.4,9,1.9,15,9.2,8.7,23,14,15.3,4.7,10.5,34,46,2,0.128851540616246,4,4,3,0
"Kenjon Barner",1,0,3600,25.8,0.08,-0.14,-0.07,1.3,2.9,1.8,0.5,5.3,0.3,0.3,0.3,0.1,2.5,2.7,3.2,4,-0.4,6.8,1.5,2.2,29,17,1.7,0,6.3,2,3,0,0.00852272727272727,10,11,8,0
"Marquise Goodwin",2,0,3600,26,-0.15,0.06,-0.06,0,0,0,0,0,5,5,5.6,0.6,7.9,10.4,8.8,10,0.9,16.7,10.1,3.3,15,9,3.5,0,8.3,19,41,3,0.135761589403974,4,3,1,1.36317326487335
"Taylor Gabriel",2,0,3600,26.3,-0.21,-0.09,-0.09,0.7,0.3,0,0.1,12,4.3,3.3,3.5,0.1,13.2,16.3,9.7,6,3.1,16.3,5.6,26.2,1,5,0,0,0,17,24,2,0.0681818181818182,6,5,4,2.47685327967704
"Duke Johnson",0,0,3600,20.3,0.05,-0.13,-0.09,3,4.7,6,0.3,5.1,3.7,5.3,3.8,0.4,6.6,7.1,10.2,17,5.6,14.7,10.5,7,9,17,8.6,6.1,6.6,44,61,1,0.1525,2,3,4,0.64085521096324
"Gary Barnidge",9,1,3600,20.3,0.05,-0.13,0.03,0,0,0,0,0,4,5.4,4.7,0.4,7.7,5.8,8.4,8,3.8,13,8.1,2.1,9,11,10.3,1.8,5.3,41,62,1,0.155,3,2,4,8.7343907196168
"Kenny Stills",0,0,3600,25.8,-0.01,0.68,0.11,0,0,0,0,0,4.3,4.5,4.1,0.2,9.1,7.4,9.1,7,1.7,16.5,7.2,16.2,32,30,7.3,12.7,2.1,25,45,4,0.149501661129568,3,3,1,0.595338113337573
"Tyler Lockett",1,0,3600,25.5,0.07,0.07,0.05,0.3,0.2,0,0,7.5,3.7,3.7,4.3,0.5,8.8,6.7,5.7,7,1.7,9.7,9.1,0.9,27,27,5.9,10.2,4,26,43,0,0.135646687697161,4,4,5,2.25182015216323
"Victor Cruz",0,0,3500,26.8,0.05,0.35,0.12,0,0,0,0,0,3.7,4.9,4.3,0.6,9.7,7.3,8.2,7,4,12.3,8,4.7,31,26,5.8,0,5.6,26,46,1,0.115869017632242,4,3,4,1.08432786773667
"Jeremy Kerley",0,0,3500,18.8,-0.08,0.18,0,0,0,0,0,0,6.3,7.6,5.8,0.6,5.6,8.1,10.2,10,1,19.5,9.3,4.4,12,18,0,19.1,5.2,41,76,3,0.245161290322581,1,1,2,1.15026385027853
"T.J. Yeldon",0,0,3500,17.5,-0.01,0.01,-0.08,6.7,8.3,7.4,0.9,3.6,4,4.3,3.5,0.4,5,10.2,9.7,19,4.4,15,9.2,3,13,14,5.2,8.9,16.5,35,45,1,0.105386416861827,3,5,4,0.0597677777234219
"Andre Ellington",0,0,3500,22.8,0.13,-0.03,0.27,2.3,2.2,2.3,0.2,3.3,1,0.8,0.8,0,4.9,1.9,1.7,5,0.5,2.9,2.6,3.9,30,29,3.3,-0.1,0,7,9,0,0.0212765957446809,9,9,8,0.0144633768156324
"Sammie Coates",0,0,3500,29.3,0.14,0.06,0.05,0,0.2,0,0,2.5,2.3,4.7,2.2,0.4,10.1,0.5,8.7,4,-2.6,19.9,4.1,0,29,19,0,0,0,20,40,2,0.0970873786407767,5,5,4,0
"Dwayne Washington",0,0,3500,22,-0.14,-0.05,-0.08,8.3,6.8,7.2,0.5,2.6,1.3,0.8,1,0,4,3,3.8,14,2.4,5.2,5.3,1.9,3,12,4.1,0,2.6,4,5,0,0.0136986301369863,9,8,8,0
"Akeem Hunt",0,0,3500,21.5,0.1,-0.18,0.24,6.5,6.5,4.7,1.5,3.8,1,1,1.3,0,0.5,3,3,10,-1.5,7.6,4.2,1.9,24,28,-0.2,0,0,1,2,0,0.00546448087431694,12,12,8,0.0127618030726168
"Russell Shepard",0,0,3500,20.5,-0.02,-0.08,-0.09,0,0.1,0,0,9,4.3,2.4,3.3,0.6,10.4,12.5,6.2,5,-0.5,13,4.1,4.3,6,8,8.4,0,0,13,19,2,0.0481012658227848,6,6,3,0.0876310477653019
"Devin Funchess",1,0,3500,22.5,0.09,0.09,0.09,0,0,0,0,0,5.3,4.3,4.1,0.7,6.8,7.9,7,7,2.1,11.8,6.5,3.9,25,22,5.2,14.6,3.8,16,43,3,0.116847826086957,6,4,2,0.524935499720304
"Torrey Smith",0,0,3400,18.8,-0.08,0.18,0,0,0,0,0,0,3,4.3,3.7,0.3,6.2,3.7,5.9,6,0.1,11.7,7.2,11.4,12,18,0,4.6,3.8,17,39,2,0.125806451612903,5,3,3,0.0876310477653019
"Reggie Bush",1,0,3400,26,-0.15,0.06,-0.06,0.7,1.3,1.6,0.3,-0.2,2.3,1.4,0,0.1,9,4.3,3.4,3,-0.3,7.1,0,0,15,13,4.1,0,4.2,9,12,0,0.0397350993377483,6,7,7,0.0723168840781618
"Matt Asiata",1,0,3400,20,0.01,-0.01,-0.1,7.7,8.5,9.3,2.3,3.1,1.3,2.4,2.6,0,6.5,8.1,8.5,20,3.1,13.9,9.7,13.1,23,5,9.7,8.5,6.1,20,25,0,0.0700280112044818,5,5,5,0
"Quinton Patton",1,1,3300,18.8,-0.08,0.18,0,0,0,0,0,0,7.7,5.4,5.8,0.4,6.7,10.5,6.9,10,1.5,12.3,9,2.2,12,18,3.7,8.2,19.6,31,55,0,0.17741935483871,2,2,6,0.416034780167307
"Robert Turbin",0,0,3300,20.8,0.08,-0.1,0.23,2,2.2,2.8,1,2.6,2,1.9,2.7,0.3,5.7,5.7,5.2,9,3.5,7,5.4,3.8,15,30,6.4,0,4.3,14,17,0,0.0438144329896907,8,9,7,0
"Anquan Boldin",3,0,3300,22,-0.14,-0.05,-0.27,0,0,0,0,0,5.3,5.7,6.1,0.9,5.7,6.7,10.3,11,5.4,15.3,10.9,19.9,3,2,9.7,0,9,44,61,6,0.167123287671233,3,3,1,0
"Jalen Richard",0,0,3300,26,0.11,-0.23,-0.11,5.3,4.6,3.4,0,6.1,2.7,2.6,2.1,0.3,6.7,9.7,7.8,9,1.9,13.8,5.6,2.3,23,4,14.2,0,9.2,21,27,1,0.0665024630541872,6,6,6,0.304794396717664
"C.J. Fiedorowicz",7,0,3300,21.5,0.1,-0.18,-0.1,0,0,0,0,0,7.3,5.3,5.2,0.5,7.3,11.7,9.2,9,2.2,16.2,8.9,8.2,24,12,14.2,5.6,0,35,54,3,0.147540983606557,2,3,1,12.9070749309267
"Albert Wilson",0,0,3200,18.3,-0.2,0.16,-0.38,0.3,0.1,0,0.1,-5,6.3,4.6,3.3,0.5,4.9,10.4,6.6,5,2.1,11,5.4,2.6,2,1,11.9,6.5,12.7,23,37,2,0.102777777777778,5,5,3,0.102732514734565
"Jerick McKinnon",0,0,3200,20,0.01,-0.01,-0.1,9.7,10.8,13.8,1.4,2.9,1.7,2.1,2.9,0.1,2.3,4.1,5.9,28,0.5,11.2,12.3,10.6,23,5,5.1,6.3,0.8,13,20,0,0.0560224089635854,6,6,5,0
"Jason Witten",10,0,3200,29.3,0.06,0.05,0.24,0,0,0,0,0,8.3,7,6.1,1.5,7.4,17,11.6,10,4.3,18.9,12.1,6.3,19,24,8.7,11.9,30.4,49,71,2,0.217125382262997,2,1,4,0
"Phillip Dorsett",0,0,3200,20.8,0.08,-0.1,-0.08,0,0.1,0.2,0,3,4,4.2,3.8,0.6,9.6,6.4,7.1,7,3.1,11,6.8,6.1,15,4,6,0,4.8,21,38,1,0.0979381443298969,4,3,6,0
"Dennis Pitta",3,0,3200,22.8,-0.01,0.16,0.32,0,0,0,0,0,4.7,7.1,5.6,0.6,5.7,6,9.3,9,3.9,14.6,9.1,6.4,22,29,6,8.6,3.4,50,73,0,0.175059952038369,1,2,6,5.71537350607143
"Shaun Draughn",0,0,3200,18.8,-0.08,0.18,-0.16,0.7,3.4,0,0.5,2.6,3.7,2.1,0,0.5,6.1,9.9,5.8,0,-0.7,12.3,0,10.9,12,8,13.3,0,0,12,17,2,0.0548387096774194,7,7,3,0.0295648437848956
"Cameron Brate",4,0,3100,20.5,-0.02,-0.08,-0.11,0,0,0,0,0,5.3,5.3,4.6,1.1,7.4,13.5,10.6,8,3.8,17.5,9.3,8.9,6,8,3.8,21.4,15.3,37,55,6,0.139240506329114,3,3,2,3.85427722464815
"Terrance Williams",0,0,3100,29.3,0.06,0.05,0.01,0,0,0,0,0,2,4.1,4,0.2,10,2.5,7.6,6,2.7,12.4,8,8,19,14,2.1,1.5,3.9,26,40,1,0.122324159021407,4,4,5,0
"Breshad Perriman",0,0,3100,22.8,-0.01,0.16,-0.11,0,0.1,0.3,0,2,4.3,4.7,3.6,0.2,6.7,7.9,6,6,2.1,9.9,6.1,8.4,22,6,0,15.4,6.3,20,42,2,0.100719424460432,6,4,3,0.14697343205297
"Coby Fleener",1,0,3100,26.8,-0.12,-0.04,-0.27,0,0.1,0,0.1,2,4.3,5.4,4.5,0.9,7.4,7.5,10,7,1.2,18.9,7.3,9.9,4,7,10.7,4.6,7.2,33,54,3,0.127659574468085,4,4,4,4.77844446382348
"Chris Conley",0,0,3100,18.3,-0.2,0.16,-0.38,0,0,0,0,0,5,4.9,6.1,1,7.2,4.9,6.6,10,3.6,9.7,8.7,5.6,2,1,6.8,2.2,5.8,31,52,0,0.144444444444444,3,3,6,0.143357587849062
"Justin Hardy",0,0,3000,26.3,-0.21,-0.09,-0.09,0,0,0,0,0,2,1.9,1,0.4,6.4,3.6,4.3,2,0.4,8.2,1.6,7.7,1,5,0,0,0,10,13,2,0.0369318181818182,8,9,4,0.00638090153630839
"Andrew Hawkins",0,0,3000,20.3,0.05,-0.13,-0.04,0,0.2,0.2,0,0,2,3.8,3.3,0.8,6.1,2.1,6.2,6,0,12.5,5.8,0,9,11,3,0,3.3,25,43,3,0.1075,5,4,2,0.0584915974161603
"Will Tye",12,0,3000,26.8,0.05,0.35,0.67,0,0,0,0,0,6.7,4.5,3.5,0.4,5.5,8.9,6,6,3.3,8.6,6.4,3.2,31,31,9.2,10.3,7.3,30,44,1,0.110831234256927,3,4,4,6.40514896214636
"John Kuhn",0,0,3000,26.8,-0.12,-0.04,-0.16,1.3,1.5,1.2,0.6,2.1,2.3,1.6,1.3,0.5,3.5,3.3,5.1,4,-1.6,11.9,2.1,1.7,4,7,3.2,0,3.4,10,13,1,0.0307328605200946,9,9,7,0.00829517199720091
"Travaris Cadet",0,0,3000,26.8,-0.12,-0.04,-0.16,0,0.2,0.7,0.1,2,2,3.4,0.4,0.7,4.3,2.6,4.5,2,0.9,8.2,1.1,0,4,7,0,4.6,1.4,23,34,1,0.0803782505910166,6,5,7,0.000638090153630839
"Lance Kendricks",3,0,3000,19.3,0.12,-0.04,-0.03,0,0,0,0,0,7,6.1,5,0.6,6,7.9,7.9,9,2.3,13.5,9.4,15.1,26,19,6.8,1,16,39,63,1,0.182080924855491,3,3,4,1.74092263582281
"Vance McDonald",5,0,3000,18.8,-0.08,0.18,-0.04,0,0,0,0,0,6,4.1,3.6,0.5,9.8,13.3,9.3,6,3.7,14.8,5.9,10,12,17,13.6,9,17.4,18,32,4,0.103225806451613,4,4,1,4.44918994454997
"Braxton Miller",1,0,3000,21.5,0.1,-0.18,0.03,0.3,0.3,0.2,0.1,-0.5,4,2.9,4,1.1,3.8,6.8,3.6,7,-0.7,7.9,5.9,2.3,24,17,13.6,2,0,14,23,1,0.0628415300546448,6,7,4,0.455170976256665
"Alex Collins",0,0,3000,25.5,0.07,0.07,0.04,1,1.7,4.8,0.3,1.9,0.3,0.5,1.5,0,9.3,2.8,2.3,11,-1.2,5.8,4.4,0,27,22,0,0.2,0,3,3,0,0.00946372239747634,9,9,5,0.0480694582401899
"Jermaine Kearse",2,0,3000,25.5,0.07,0.07,0.05,0,0,0,0,0,5.7,5.1,4.9,0.8,6.6,5,6.2,8,3.6,8.8,9.9,2.8,27,27,4.9,4.6,5.6,30,53,0,0.167192429022082,3,3,5,0.945649607680904
"Cecil Shorts",0,0,3000,20.5,-0.02,-0.08,-0.09,0,0,0,0,0,5.3,4.4,2.3,0.4,6,6.7,4.4,4,0.1,8.8,4.1,1.6,6,8,0,0,0,9,23,0,0.0582278481012658,8,5,9,0
"Paul Richardson",0,0,3000,25.5,0.07,0.07,0.05,0,0,0,0,0,2.3,2.3,1.9,0.2,9,3.8,3.4,3,1,5.9,4.9,2.7,27,27,1.6,7.2,2.5,12,22,0,0.0694006309148265,6,5,5,0.00510472122904672
"Fozzy Whittaker",0,0,3000,22.5,0.09,0.09,0.02,1.3,3.9,1.3,0.4,4.9,1,2.8,1.7,0,6.7,1.2,6.3,5,-0.7,13.3,3.8,1.4,25,21,0,2.4,1.1,23,29,1,0.078804347826087,4,6,5,0.0133998932262476
"Jamize Olawale",0,0,3000,26,0.11,-0.23,-0.11,1.3,1.9,1.1,0.6,2.8,2,1.1,0.3,0.1,18.9,9,5.5,2,-0.4,11.4,1.3,1.8,23,4,17.7,0,0.4,8,9,1,0.0221674876847291,9,9,6,0.0208442783519408
"Andre Holmes",0,0,3000,26,0.11,-0.23,0.06,0,0,0,0,0,1.7,1.9,2.8,0.6,4.7,2.4,3.6,5,0.4,6.9,4.7,0,23,24,0,0,4.7,10,15,2,0.0369458128078818,8,8,4,0.0227585488128333
"Corey Brown",0,0,3000,22.5,0.09,0.09,0.09,0,0,0,0,0,2,3.9,2.3,0.6,5,1.1,4.4,4,-0.4,9.3,4.6,0,25,22,0,1.3,2.1,20,39,1,0.105978260869565,5,5,5,0.00935865558658564
"Seth Roberts",2,0,3000,26,0.11,-0.23,0.06,0,0,0,0,0,4.3,5,4.2,1.2,5.7,7.9,7.8,7,3.8,11.9,7.5,14.1,23,24,1.6,0,6.2,27,53,3,0.130541871921182,3,3,2,0.9779795087982
"Malcolm Mitchell",0,0,3000,28.5,0.04,-0.2,0.06,0,0,0,0,0,2.7,2.9,0.7,0.1,9.7,7.4,5.2,1,-1.5,11.8,1.3,21.2,18,19,19.8,2.3,0,11,19,1,0.0552325581395349,7,7,7,1.66307563707984
"Robby Anderson",1,0,3000,19.5,0.02,-0.03,-0.1,0,0.1,0,0,30,6,4.6,4.8,0.4,7.3,8.3,6.5,8,3.5,9.5,8,4.4,10,7,0,9.9,8.9,23,37,1,0.106017191977077,5,4,5,0.114430834217797
"Dorial Green-Beckham",1,0,3000,25.8,0.08,-0.14,0.1,0,0,0,0,0,7.3,4.9,3.9,1,5.6,9,6.6,7,1.8,11.5,7.1,14.2,29,32,16.4,0,0,25,46,2,0.130681818181818,5,5,2,0
"Cobi Hamilton",0,0,3000,29.3,0.14,0.06,0.05,0,0,0,0,0,2.3,3,2.9,0.4,8.1,2.7,5.2,5,0.9,9.6,5.3,1.5,29,19,3.1,4.9,0,8,18,1,0.0436893203883495,8,8,6,0
"Brice Butler",1,0,3000,29.3,0.06,0.05,0.01,0,0,0,0,0,2,2.8,1.1,0.6,7,3.9,4.7,2,-0.2,9.6,2,0,19,14,6.9,0,1.9,14,25,3,0.0764525993883792,6,6,3,0
"Josh Bellamy",0,0,3000,17.5,0.09,-0.14,0.21,0,0.1,0,0,7,1.7,1.4,3.2,0,8.2,2.2,2.1,6,-0.1,4.4,4.5,8.1,19,21,5.2,0,0,6,10,0,0.0280112044817927,8,8,6,0
"Marquess Wilson",1,0,3000,17.5,0.09,-0.14,0.21,0,0,0,0,0,4,4,4.3,0,8.8,4.5,4.5,8,4.5,4.5,6.6,29.5,19,21,0,0,0,1,3,0,0.00840336134453781,12,12,6,0.292883380516555
"Laquon Treadwell",0,0,3000,20,0.01,-0.01,0.02,0,0,0,0,0,0.5,0.5,1.6,0,15,1.3,1.3,3,-0.5,3,2.5,0,23,14,0,0,2.5,1,1,0,0.00280112044817927,12,13,5,0
"Jarius Wright",0,0,3000,20,0.01,-0.01,0.02,0,0,0,0,0,2.5,2.5,3.6,0,8.2,4.5,4.5,6,0.8,8.3,7.3,0,23,14,0,1.9,0,6,6,0,0.0168067226890756,9,10,5,0
"Charles Johnson",0,0,3000,20,0.01,-0.01,0.02,0,0,0,0,0,1.3,2.4,1.6,0,5.3,0.6,2.1,3,-0.9,5.2,2.8,3.2,23,14,0,0,1.9,7,20,0,0.0560224089635854,7,6,5,0
"Denard Robinson",0,0,3000,17.5,-0.01,0.01,-0.08,1.3,1.8,0,0,5,1,0.8,0,0.3,3.7,2,1.7,0,0.1,3.2,0,3.9,13,14,3.5,0,0,2,3,0,0.00702576112412178,11,12,10,0.00999674574021648
"Jonathan Williams",1,0,3000,26,-0.15,0.06,-0.06,3,3.4,3.8,0.4,3.6,0.3,0.2,0.4,0,0,3.6,2.4,7,-0.6,5.5,2.8,1.2,15,13,3.6,0,0,1,1,0,0.0033112582781457,15,15,7,0.0529614827513597
"Justin Hunter",1,0,3000,26,-0.15,0.06,-0.06,0,0,0,0,0,3.3,2.6,1.5,0.6,5.5,4.6,6.2,3,3,9.4,2.7,8.6,15,9,0,0,0,6,15,3,0.0496688741721854,9,6,1,0.0353076551675731
"Rashad Greene",0,1,3000,17.5,-0.01,0.01,-0.03,0,0,0,0,0,0.7,1.1,0,0.1,4,0.6,1,0,0.1,2,0,0,13,12,0,0,0,5,7,0,0.0163934426229508,9,10,10,0.000212696717876946
"Rex Burkhead",1,0,3000,19.3,-0.1,-0.29,-0.21,2,1.2,4.6,0,6.5,0.7,0.4,3,0,12,2.8,1.7,13,-0.1,3.5,7.2,6.8,5,1,2.4,0,0,2,3,0,0.00817438692098093,10,10,6,0.118472071857459
"Kyle Juszczyk",0,0,3000,22.8,-0.01,0.16,0.05,0.7,0.3,0,0,2.3,2,3.1,2.2,0.4,5.5,3.7,4.3,4,0.9,7.7,3.8,4.8,22,20,6.2,4.7,0.2,25,34,0,0.0815347721822542,4,6,6,0.0112729260474782
"Kamar Aiken",0,0,3000,22.8,-0.01,0.16,-0.11,0,0,0,0,0,3.7,3.4,2.9,0.2,6.1,4,4,5,0.5,7.5,5,5,22,6,6.5,3.5,1.9,21,38,0,0.0911270983213429,5,5,6,0.0333933847066806
"Hunter Henry",0,0,2900,24,-0.16,0.05,-0.28,0,0,0,0,0,3,4.4,2.6,1.3,10.1,5,10.3,4,3.4,17.2,4.9,10,8,5,0,9.1,0,24,35,4,0.0938337801608579,6,6,2,0.713597488477155
"Vernon Davis",1,0,2900,23.8,0.04,-0.21,0.07,0,0,0,0,0,3,3.3,2.6,0.3,12.7,10,8.5,4,2.3,14.6,4.1,11.8,11,21,0,15.6,0,27,32,2,0.0806045340050378,6,6,3,0
"Jack Doyle",3,0,2800,20.8,0.08,-0.1,0.01,0,0,0,0,0,4.7,4.7,3.9,0.9,8.2,6.1,10,7,2.6,17.3,7,4.5,15,19,1.7,0,11.1,40,50,4,0.128865979381443,2,2,3,0
