"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Isaiah Crowell",3,0,4100,16.5,-0.04,0.17,0.07,11.3,11.8,12.4,1.7,4.6,4.7,3.2,2.7,0.3,7.1,12.4,13.2,27,6.6,19.9,12.7,2.8,19,24,15.8,0,14.1,34,43,0,0.0920770877944325,4,6,8,5.68940230759948
"Tim Hightower",1,0,4100,22.8,-0.15,-0.1,-0.26,7.7,8.5,9.8,1.6,4.1,1.7,1.7,2,0.4,8.1,8.4,7.4,18,-0.1,14.9,9.1,19.8,3,3,4.9,1.9,18.5,18,22,1,0.0406654343807763,8,8,7,0.105587064076264
"Antonio Gates",17,0,4100,23.5,0.07,0.12,0.07,0,0,0,0,0,7.3,7,5.8,1.5,5.5,11.7,10.7,10,6,15.4,11.6,2.1,25,24,11.1,7.7,0,39,69,5,0.150984682713348,5,4,3,7.18293713044528
"Will Fuller",0,0,4100,21.5,-0.17,0.05,-0.1,0,0,0,0,0,5.3,6.5,4.6,0.5,7.5,8.4,10.4,7,1.4,19.3,8.3,7.9,10,5,4.2,10.9,10,37,71,2,0.15301724137931,4,3,3,0
"Corey Coleman",2,0,4100,16.5,-0.04,0.17,-0.06,0.3,0.1,0.2,0,1,10,7.9,6.5,0.4,6.1,8.8,11.1,12,2.2,20,11,5.4,19,11,5.7,0,12.8,23,56,3,0.119914346895075,6,4,2,1.11852670076394
"T.J. Yeldon",0,0,4100,18,-0.13,-0.02,0.01,12.3,9.2,8.6,0.8,3.6,6,4.7,3.4,0.5,4.6,10.1,9.8,20,4.4,15.1,10.4,11.2,6,21,16,11.2,3,46,63,1,0.117977528089888,3,4,6,0.436735944157206
"Jeremy Langford",0,0,4000,18.3,0.05,-0.1,-0.08,1.7,4.9,3.8,0.8,3.4,1,2.3,1.4,0,3.8,0.7,6,9,0.7,11.3,3.7,3.2,16,9,1.5,0.2,0.5,15,22,0,0.0468085106382979,8,9,9,0.0380577549637523
"Tyler Lockett",0,0,4000,27.3,-0.05,0.03,0.14,1.3,0.5,0,0.1,19,6,4.2,4.6,0.5,7.8,11.8,7.1,8,0.5,13.7,8.9,29,14,25,9.6,24.8,0.9,36,62,0,0.147268408551069,4,4,5,0
"Shane Vereen",0,1,4000,23.3,0.02,-0.09,-0.07,8.3,7.8,0,1.8,4.7,3.3,3.8,0,0.5,5.7,9,9.1,0,3.1,15,0,4,18,7,2,0,0,10,16,0,0.032258064516129,10,10,10,0.0454836583713137
"Jerick McKinnon",0,0,4000,24.8,0.07,0.07,0.08,10.7,10.8,5.5,1.3,3,5,2.8,2.4,0.3,4.1,13.3,7.7,13,1.9,13.5,7.3,16.1,29,23,12.9,16.5,10.6,28,36,1,0.0764331210191083,5,5,5,0.462726606083671
"Martellus Bennett",5,0,4000,23.3,-0.22,0.18,-0.07,0.3,0.2,0,0,5,4.3,4.8,5.6,0.6,9.9,8.3,11.5,9,1.7,21.3,9.7,5.5,1,9,17,2.4,5.6,49,68,5,0.141078838174274,3,3,1,3.05390277635964
"Marqise Lee",8,0,4000,18,-0.13,-0.02,-0.1,1,0.5,0,0,5.8,7.7,6.6,7,0.5,8.5,13.5,11.3,12,5.8,16.8,11,6,6,6,19.3,7.4,13.9,56,90,2,0.168539325842697,2,2,4,8.45021395884193
"Ryan Mathews",0,0,3900,18,-0.02,-0.3,-0.15,13.7,10.6,14.1,2.5,4.2,1,1.1,2.9,0.3,7.8,14,10.9,29,1.8,20,9.9,25.3,5,1,6,0,0,11,12,1,0.0244399185336049,7,8,5,1.15542415832026
"Terrance West",0,0,3900,23,-0.01,-0.06,-0.07,8.3,12.7,8.6,1.8,4,3.7,2.5,1,0.5,4.4,12.6,10.9,16,3,18.8,6.2,16.2,12,13,6.6,21.8,9.4,24,35,1,0.0636363636363636,8,7,6,0.456228940602055
"Delanie Walker",5,0,3900,18.5,0.02,0.15,-0.32,0.3,0.2,0,0.1,5.5,5.7,6.6,5.7,0.8,8.7,9.1,13.3,9,5.2,21.4,11.4,11.5,15,3,5.8,0,14,53,81,6,0.194711538461538,1,1,2,7.26601442481737
"J.J. Nelson",22,0,3900,25.8,0.1,-0.08,0.03,0.3,0.4,0.8,0.1,20.8,2.7,4,6.6,0.4,7.3,11.9,8.3,11,-0.3,17,13.6,14.8,27,15,19.4,11.2,5,23,46,4,0.0834845735027223,6,6,2,12.5818009672239
"Damien Williams",0,0,3900,21,0.03,-0.05,0.04,2.3,2.5,4,0.6,3.7,2.3,2,1.7,0.5,7.3,5.2,6.9,10,2.6,11.1,4.8,0,24,19,8.8,2.9,3.8,19,25,3,0.0636132315521628,6,6,3,0
"Dion Lewis",0,0,3900,23.3,-0.22,0.18,0.04,4.7,4.8,6.9,0.8,4.6,4.3,4.5,4,0.3,4.2,6.8,7.1,17,4.2,10,10.7,12.4,1,22,2.9,7.8,9.8,12,18,0,0.037344398340249,8,8,8,0.517724703195923
"Kenny Stills",1,0,3800,21,0.03,-0.05,0.06,0,0,0,0,0,6,4.8,4.3,0.3,9.5,14,10.2,8,2.5,17.9,6.9,12.2,24,17,21.7,4.1,16.2,36,62,6,0.157760814249364,3,3,1,0
"Cameron Brate",16,0,3800,20.5,0.08,-0.23,0.22,0,0,0,0,0,6.3,5.5,5.2,1,8,12.7,11.1,9,4.5,17.7,10.1,18.3,11,26,8.7,20.6,8.9,52,75,8,0.157232704402516,2,2,2,10.4872320873286
"Kenneth Dixon",13,0,3800,23,-0.01,-0.06,-0.07,10,6.3,11.3,0.3,4.3,6.3,3.7,3.8,0.2,4.3,15.3,7.9,25,0.6,15.1,12,9.6,12,13,22.1,11.7,12,26,32,1,0.0581818181818182,7,8,6,10.3491566958443
"Paul Perkins",0,0,3800,23.3,0.02,-0.09,-0.07,10.3,6.5,8.5,0.4,3.5,1,1.9,2.3,0,8.1,5.2,5.2,18,2.9,7.5,8.4,5.6,18,7,5.5,3.8,6.3,15,20,0,0.0403225806451613,7,8,10,0.0487324911121219
"Phillip Dorsett",0,0,3800,19.8,-0.14,-0.05,-0.2,0.3,0.2,0.2,0,5,5,4.4,5.5,0.6,7.8,3.9,6.3,9,2.4,10.1,10,12,2,2,4.9,0.7,6.1,27,54,1,0.109311740890688,6,3,6,0.248303645190335
"John Brown",0,0,3800,25.8,0.1,-0.08,0.03,0,0.1,0,0,10,2.3,5.5,5,0.4,6.7,1,7.4,8,-1.1,15.8,9.9,19.1,27,15,0,0,2.9,32,63,1,0.114337568058076,4,4,6,0.0494286695565807
"Chris Hogan",0,0,3800,23.3,-0.22,0.18,-0.37,0.7,0.3,0,0,3,5.7,3.9,5,0.4,13,17,10.3,8,1.5,19,8.3,2.8,1,1,27.6,12.3,11,32,51,4,0.105809128630705,4,4,2,4.31839489097846
"Travis Benjamin",0,0,3800,23.5,0.07,0.12,0.06,0.3,0.2,0,0,-1.5,3,5.7,4.3,0.6,8,2,9.8,7,0.4,19.2,8,13.6,25,18,-0.2,4.4,1.8,42,70,3,0.153172866520788,3,3,5,1.32552375824971
"Charles Sims",2,0,3800,20.5,0.08,-0.23,-0.18,10.7,9,3.7,1,3,5,4.6,2.9,0,6.3,12.3,11.2,11,3.1,19.3,7.4,4.9,11,2,8,0,0,17,22,1,0.0461215932914046,4,7,4,0.224401518597247
"Adam Humphries",1,0,3700,20.5,0.08,-0.23,0.08,0.7,0.4,0,0,3.6,3.3,5.3,5.5,0.5,7.4,5.2,8.5,9,2.5,14.4,9.8,12.9,11,15,0,3.9,3.1,47,70,1,0.146750524109015,3,3,4,0.585486071789921
"Chris Ivory",1,0,3700,18,-0.13,-0.02,0.01,11.7,10.3,10.8,1.2,3.8,3.3,2.3,1.1,0,5.6,11.7,8.4,20,3.2,13.7,8.2,4.4,6,21,0,0,12.5,16,21,0,0.0393258426966292,7,7,10,0.24737540726439
"Eric Ebron",1,0,3700,19.3,0.06,-0.14,0.1,0,0.1,0,0.1,1,4,6,5.9,0.4,8.7,5,10.7,9,5.5,15.9,10.4,7.6,7,16,7.2,7.8,0,45,61,2,0.127348643006263,5,5,5,1.90428010507653
"Ladarius Green",12,1,3700,24.3,-0.03,0.11,0.35,0,0,0,0,0,6.7,5.2,5.1,0.8,8.9,13.1,9,8,-1,19,9.2,12.2,17,29,4.5,26,8.7,13,25,1,0.0501002004008016,7,6,6,13.1368872469391
"Chris Thompson",1,0,3700,28.8,0.13,-0.16,-0.07,3,4.6,4.1,0.3,5.3,3,3.5,3.8,0.3,5.8,7.9,8.7,13,4.5,12.8,8.7,8.6,28,8,9.8,5.5,8.4,37,46,1,0.0903732809430255,6,6,6,0
"Tavon Austin",0,0,3700,12.3,-0.04,-0.08,0.03,1.7,1.8,1.9,0.3,5.6,5.7,7.5,6.3,0.7,5.1,11.8,10.6,14,3.3,17.9,9.8,5.7,5,20,15.9,0,15.5,51,89,3,0.197777777777778,2,2,2,0
"James White",0,0,3600,23.3,-0.22,0.18,0.04,1.7,2.5,1.4,0.2,4,5.7,5.4,3.3,0.5,6.8,8.4,10.4,7,3.9,16.8,7.3,6.5,1,22,11.4,7.5,6.2,55,78,4,0.161825726141079,2,2,2,1.32529169876823
"Eli Rogers",0,0,3600,24.3,-0.03,0.11,-0.17,0,0,0,0,0,2.7,4.9,5,0.6,7.6,4.5,8.5,8,2.3,14.8,8.4,18.5,17,4,5,2.8,5.6,34,49,2,0.0981963927855711,4,4,4,0.484772256824869
"Robert Woods",0,0,3500,27,0.02,0.36,0.03,0,0.1,0,0,6,6.3,6.3,4.3,0.8,8.3,13.4,10.5,7,2.4,18.6,6.9,1.5,31,27,3.9,0,0,44,68,1,0.177083333333333,1,2,3,2.70186854294493
"Dorial Green-Beckham",1,0,3500,18,-0.02,-0.3,0.07,0,0,0,0,0,9.3,5.8,5.2,1,5.6,12.5,7.4,9,2.4,12.3,8.3,2.1,5,29,0,6.9,14.2,35,66,2,0.134419551934827,4,3,3,0.799676973201771
"Dwayne Washington",1,0,3500,19.3,0.06,-0.14,-0.07,9.3,7.7,10.6,0.6,3.1,1.3,1,4.1,0.2,5.4,5.4,4.3,23,2.2,6.5,11.3,6,7,12,8.4,6,1.9,7,9,0,0.0187891440501044,8,8,8,1.27145389906341
"Andre Ellington",0,0,3500,25.8,0.1,-0.08,0.11,3.3,2.3,3,0.3,2.9,3,1.3,0.8,0.1,4.5,3.2,2,6,0.7,3.2,3,1.9,27,26,0,2.5,3.9,10,16,0,0.029038112522686,9,9,9,0.00974649822242437
"Rex Burkhead",0,0,3500,21.3,0.04,-0.16,0.16,7.3,3.5,5.4,0.1,5.4,3,1.4,2.1,0.1,7,7.5,3.9,12,0.4,7.3,6.4,7,9,29,6.1,9.6,6.8,9,12,0,0.0252631578947368,10,9,6,0.0489645505936082
"Russell Shepard",0,0,3400,20.5,0.08,-0.23,0.08,0,0.1,0,0,9,2.7,2.5,3.7,0.6,9.3,3.2,5.3,6,-0.4,11,4.5,2.9,11,15,2.7,2.5,4.3,17,27,2,0.0566037735849057,4,6,3,0.0840055322980386
"Matt Asiata",0,0,3400,24.8,0.07,0.07,0.08,7.3,8.2,5.7,2.5,3.3,2,2.3,1.7,0.2,6.1,9.6,8.7,12,3.6,13.9,6.3,3,29,23,12.1,3.7,13.1,26,31,0,0.0658174097664544,6,6,6,0.189824655855789
"Jeremy Kerley",0,0,3400,19,0.13,-0.06,0.07,0,0,0,0,0,4.7,6.9,6.8,0.5,5.7,5.7,9.2,11,0.8,17.6,10.9,7.8,30,23,10,2.8,4.4,48,90,3,0.224438902743142,1,1,2,4.57389238009487
"Aldrick Robinson",1,0,3400,32.5,-0.01,0.59,0.08,0,0,0,0,0,3.3,2.4,4,0.3,6.7,6.1,4.1,6,-0.6,8.8,8.7,18.1,32,31,7.2,9.8,0,14,25,2,0.0551876379690949,9,8,6,3.60806081814891
"Devin Funchess",2,0,3400,21.8,0.07,0.05,-0.01,0,0,0,0,0,3.7,4.2,4.1,0.8,7.2,7.2,7,7,2.6,11.5,5.9,0,25,13,11.3,6.4,3.9,22,55,4,0.119825708061002,5,4,2,0
"Jason Witten",4,0,3400,27.5,0.03,0.03,-0.05,0,0,0,0,0,5.7,6.7,5.4,1.3,7.2,7.2,10.7,9,3.9,17.6,10.5,14.1,19,16,6.6,0,6.3,57,82,2,0.202469135802469,2,2,5,3.89233368296962
"Josh Bellamy",0,0,3300,18.3,0.05,-0.1,0.04,0.3,0.2,0,0,9.5,7.3,3.2,4,0.2,8.2,10,4.5,7,-0.1,9.1,6.5,8,16,22,7.5,14.5,8.1,17,33,0,0.0702127659574468,7,7,9,0
"Dennis Pitta",0,0,3300,23,-0.01,-0.06,-0.45,0,0,0,0,0,7,7.1,5.1,0.7,5.9,13.7,10.3,8,2.9,17.7,8.1,3.6,12,2,5.8,29,6.4,67,94,2,0.170909090909091,1,2,4,3.67883896000223
"Tajae Sharpe",1,0,3300,18.5,0.02,0.15,0.16,0,0.1,0,0.1,1,3.7,5.3,4.4,0.3,6.7,6.6,7.3,7,1.5,13.1,8.1,3,15,28,0,0,3.1,37,78,2,0.1875,4,2,6,0.553461863344813
"Victor Cruz",0,0,3300,23.3,0.02,-0.09,-0.02,0,0,0,0,0,3.7,4.8,4.6,0.5,8.8,4,7.2,8,2.9,11.6,7.8,3.9,18,8,1.4,0,4.7,28,54,1,0.108870967741935,5,3,4,0.385450798748735
"Robert Turbin",0,0,3300,19.8,-0.14,-0.05,-0.11,3.7,2.6,2,1.1,3.2,3.3,2.3,2.7,0.3,4.7,6.6,5.6,8,3.7,7.5,4.9,19.4,2,10,8.3,7.6,3.8,20,27,0,0.0546558704453441,7,7,7,0.0129953309632325
"Justin Hardy",1,0,3300,32.5,-0.01,0.59,0.08,0,0,0,0,0,3,2.2,2.9,0.6,6.5,6,4.8,4,1.1,8.6,5.8,2.6,32,31,8.9,1.5,7.7,17,23,3,0.0507726269315673,8,9,3,0.312120002599066
"Terrance Williams",1,0,3200,27.5,0.03,0.03,0,0,0,0,0,0,3.7,4,4,0.3,9.8,10,8.2,6,2.7,13.6,7.9,6,19,18,18.6,3.3,8,34,51,3,0.125925925925926,4,4,3,1.39142865099182
"Duke Johnson",0,0,3200,16.5,-0.04,0.17,0.07,3.7,4.7,5.3,0.4,5,3.7,5,3.3,0.5,6.6,7,9.6,16,5.2,14,9,14.3,19,24,5.5,0,7,48,68,1,0.145610278372591,2,3,4,0.150838662966091
"Kendall Wright",0,0,3200,18.5,0.02,0.15,0.16,0,0.1,0,0,15,3.3,4.1,4.4,0.3,10.2,6,9.5,7,-0.3,19.3,7.5,3.9,15,28,0,0,0,25,36,3,0.0865384615384615,5,5,3,0.464815141417048
"Albert Wilson",0,0,3200,24.5,0.14,-0.19,0.2,0.3,0.2,0,0.1,25,3.7,4.4,1.7,0.5,4.9,7.6,6.9,3,0.6,13.1,2.8,0,23,32,0,20.3,2.6,29,48,2,0.105263157894737,5,5,3,0.0974649822242437
"Cordarrelle Patterson",0,0,3200,24.8,0.07,0.07,-0.01,1,0.5,0.5,0,6.1,4,4.3,4.2,0.5,6.3,5.7,7.8,8,1.9,13.7,7.7,9.9,29,14,4.8,3.6,8.7,45,59,2,0.125265392781316,4,4,3,0.591519618308565
"Coby Fleener",2,0,3200,22.8,-0.15,-0.1,-0.51,0,0.1,0,0.1,2,4.7,5.2,5.2,1,8.1,8.4,9.7,8,1.5,17.8,8.6,3,3,1,1.6,13.6,9.9,43,68,3,0.125693160813309,4,4,5,1.27795156454502
"Jalen Richard",0,0,3200,26,0.07,-0.14,0.13,7.3,5.2,5.6,0.2,5.7,1.3,2.3,2.2,0.3,5.8,3.5,6.8,12,1.3,12.4,6.5,8.9,22,25,2.9,5.3,2.3,21,31,1,0.0591603053435115,6,6,6,0.0742590340756143
"Brian Quick",0,0,3100,12.3,-0.04,-0.08,0.03,0,0,0,0,0,4.7,4.7,4.5,0.4,8.2,4.4,8,8,2.3,13.7,6.2,7.6,5,20,2,9.8,1.3,37,64,3,0.142222222222222,4,4,2,0
"Marquise Goodwin",0,0,3100,27,0.02,0.36,0.03,0,0,0,0,0,4.7,4.9,2.8,0.5,6.7,3.6,7.4,4,0.2,14.6,5.3,7.3,31,27,0,7.5,3.3,26,54,3,0.140625,4,3,2,0.375936360007797
"Breshad Perriman",1,0,3100,23,-0.01,-0.06,0.09,0,0.1,0.2,0,2,3.3,4.3,3,0.3,7.8,10.2,7.1,5,3,11.1,5.1,0,12,30,8.2,13.9,8.4,27,53,4,0.0963636363636364,5,4,1,1.19905134083968
"Nelson Agholor",0,0,3100,18,-0.02,-0.3,0.07,0.3,0.2,0,0,4.5,4,5,3.3,1.2,5.2,4.3,6.1,6,2.4,9.7,5,2,5,29,4.2,6.7,0,33,63,1,0.128309572301426,5,5,5,0.123687703632195
"Chris Conley",0,0,3100,24.5,0.14,-0.19,0.2,0,0,0,0,0,3,4.5,4.5,0.8,7.8,4.9,6.2,7,2.9,9.5,6.2,3.1,23,32,9,0,5.6,36,62,0,0.135964912280702,3,3,6,0.243894515042096
"Alex Collins",0,0,3000,27.3,-0.05,0.03,0.02,3,2.4,3.2,0.3,2.5,1,0.9,0.9,0,10.2,2.7,3,7,-0.7,6.8,3.1,0,14,21,7.6,0,0,6,6,0,0.0142517814726841,10,10,5,0
"Jermaine Kearse",0,0,3000,27.3,-0.05,0.03,0.14,0,0,0,0,0,6.7,5.5,5.2,0.8,6,5.4,6,9,2.8,9.2,9.7,0,14,25,1.7,11.8,2.8,38,72,0,0.171021377672209,3,3,5,0
"Paul Richardson",0,0,3000,27.3,-0.05,0.03,0.14,0,0,0,0,0,3,2.4,1.6,0.3,8.6,3.8,3.4,3,1.1,5.7,4,0,14,25,0,0,2.7,13,24,0,0.0570071258907363,6,5,5,0
"Tanner McEvoy",0,0,3000,27.3,-0.05,0.03,0.14,0,0,0,0,0,1.7,1.3,0,0,13.8,5.7,4.7,0,-0.4,9.9,0,0,14,25,13.1,2.4,0,7,8,2,0.0190023752969121,9,9,3,0
"Aaron Ripkowski",0,0,3000,22.8,-0.09,0,-0.2,3,2.8,1.4,0.9,3.6,1.3,0.9,0.6,0.2,3.9,6.2,3.4,3,0,6.9,2.6,0,11,5,0.2,8.8,9.6,8,9,0,0.017208413001912,9,9,11,0.015780044741068
"Brice Butler",0,0,3000,27.5,0.03,0.03,0,0,0,0,0,0,1.7,2.5,1.1,0.5,6.2,2.3,3.9,2,-0.9,8.6,1.9,3.1,19,18,0,0,0,14,28,3,0.0691358024691358,6,6,3,0.0290074351857868
"Freddie Martino",0,0,3000,20.5,0.08,-0.23,0.08,0,0,0,0,0,2,1.8,2.9,0,12,7,4.6,5,-0.9,10,5.1,3.5,11,15,0,9.6,0,6,9,1,0.0188679245283019,10,11,4,0.00626560600012995
"Jonathan Grimes",0,0,3000,21.5,-0.17,0.05,-0.02,2.7,2.3,2.9,0.2,6.1,1,1.7,0.3,0.3,4.9,3.5,3.4,5,1,5.8,2.1,3.5,10,15,2.2,6.8,1.4,7,10,0,0.021551724137931,9,9,8,0.0044091301482396
"Bryan Walters",0,0,3000,18,-0.13,-0.02,-0.1,0,0,0,0,0,3.3,2,0.7,0.4,5.4,6.4,3.9,1,-1.7,9.6,1.6,4.6,6,6,13.1,6.1,0,9,14,2,0.0262172284644195,10,10,4,0.029935673111732
"Keith Mumphery",0,0,3000,21.5,-0.17,0.05,-0.1,0,0,0,0,0,2,2,3.8,0.5,7,3.4,3.4,6,3.1,3.7,5.2,2.1,10,5,3.6,0,0,4,4,0,0.00862068965517241,10,12,8,0.00371295170378071
"Andrew Hawkins",0,0,3000,16.5,-0.04,0.17,-0.06,0,0.2,0.2,0,0,1.3,3.5,2.9,0.7,5.8,1.5,5.4,6,-0.7,11.5,5.1,4.3,19,11,1.4,0,0,26,47,3,0.100642398286938,5,5,2,0.0415386471860467
"Justin Hunter",0,0,3000,27,0.02,0.36,0.03,0,0,0,0,0,2,2.6,1.3,0.6,6.1,6.4,6.1,2,3.1,9.2,2.3,2.6,31,27,0,0,0,8,20,4,0.0520833333333333,10,7,1,0.0206532938522802
"Gary Barnidge",0,0,3000,16.5,-0.04,0.17,-0.11,0,0,0,0,0,4.3,5.2,4.4,0.3,7.4,6,7.7,8,3.2,12.3,7.5,5.5,19,14,5.7,0,2.1,45,71,1,0.15203426124197,3,2,4,0.552765684900354
"Kyle Juszczyk",0,0,3000,23,-0.01,-0.06,-0.07,0,0.2,0,0,2.3,3,3.1,2.1,0.4,6,4.7,4.4,3,1.2,7.6,3.6,4.5,12,13,7.6,1.6,4.8,32,43,0,0.0781818181818182,4,6,9,0.00580148703715736
"Kamar Aiken",0,0,3000,23,-0.01,-0.06,0.09,0,0,0,0,0,3,3.3,3,0.2,6.7,4.7,4.1,5,0.9,7.4,5.1,9.9,12,30,2,7.1,5,27,47,0,0.0854545454545454,5,5,9,0.0403783497786152
"Harry Douglas",0,0,3000,18.5,0.02,0.15,0.16,0,0,0,0,0,1.7,2.7,0.5,0.5,10.1,3.8,4.4,1,1.7,7,0,0,15,28,2,0,8,11,17,0,0.0408653846153846,6,7,10,0.014155628370664
"Zach Zenner",0,0,3000,19.3,0.06,-0.14,-0.07,5.7,6.6,7.8,0.9,3.5,0.7,1.3,2.7,0.1,7.8,3.5,5.1,17,1.7,8.4,8.7,9.4,7,12,6.5,4,0,8,10,0,0.0208768267223382,7,7,8,0.00812208185202031
"Andre Roberts",0,0,3000,19.3,0.06,-0.14,-0.05,0,0,0,0,0,4.3,1.8,1.1,0.2,7.6,3.8,3.6,2,-0.2,7.5,1.7,0,7,7,0,7.5,3.9,13,24,1,0.0501043841336117,6,6,6,0.0146197473336366
"Chester Rogers",0,0,3000,19.8,-0.14,-0.05,-0.2,0,0,0,0,0,1,2,2.9,0.4,8,1,2.7,5,-0.8,6.2,6.5,5.4,2,2,3.1,0,0,13,24,0,0.048582995951417,9,9,7,0.0473401342232041
"John Kuhn",0,0,3000,22.8,-0.15,-0.1,-0.26,1.3,1.5,1.3,0.6,2.1,1.3,1.5,1.2,0.4,3.6,3.8,4.8,4,-1.2,10.7,2,2.2,3,3,1.3,8.5,1.7,13,17,1,0.0314232902033272,10,10,7,0.00324883274080812
"Travaris Cadet",0,0,3000,22.8,-0.15,-0.1,-0.26,0.3,0.3,0.8,0.1,1,4.7,3.8,0.4,0.6,5.2,7.3,5.3,2,1.5,9,1,15.6,3,3,6.9,10.3,0,33,46,1,0.0850277264325323,6,5,7,0.00510530859269848
"Brandon Coleman",0,0,3000,22.8,-0.15,-0.1,0,0,0,0,0,0,3.7,3.1,0.7,0.7,8,8.3,6.4,1,2.6,10.2,1.2,0,3,12,9.7,0,7.3,25,33,3,0.0609981515711645,7,7,5,0.13900362941029
"Brittan Golden",0,0,3000,25.8,0.1,-0.08,0.03,0,0,0,0,0,1.3,1,2.3,0.1,5.3,2.9,2,4,-1.2,5.1,4.8,3.3,27,15,7.9,0,0.9,4,7,1,0.0127041742286751,10,10,6,0.0250624240005198
"Shaun Draughn",0,0,3000,19,0.13,-0.06,0.24,4,3.5,2.2,0.5,3.2,3,2.4,2.4,0.4,5.7,7.5,6.3,8,0.3,12.2,4.9,1.5,30,30,9.7,2,10.9,20,27,2,0.0673316708229426,7,6,4,0.0280791972598416
"Rod Streater",0,0,3000,19,0.13,-0.06,0.07,0,0,0,0,0,2.3,1.6,1.7,0,7,3.4,2,3,-0.6,4.6,3.1,9.1,30,23,0,0,0,9,17,0,0.0423940149625935,8,8,8,0.00556942755567107
"Chris Harper",0,0,3000,19,0.13,-0.06,0.07,0,0,0,0,0,3.7,2.8,0,0,5.8,2.9,2.8,0,0.4,5.2,0,5.6,30,23,0,0,0,6,15,0,0.0374064837905237,10,9,8,0.00765796288904772
"Justin Forsett",2,0,3000,20.3,0.02,-0.16,-0.04,6.3,8.3,10.3,0.8,3.1,2,3.5,2.4,0,3.3,4.3,6.4,21,3.2,9.5,8.7,9.3,8,11,0,0,0,3,4,0,0.00865800865800866,12,12,8,0.921044082019103
"Jordan Norwood",0,0,3000,20.3,0.02,-0.16,-0.07,0,0.1,0,0,0,1.7,2.8,3,0.3,6.2,1.3,3.7,5,-0.6,8,5,0.2,8,10,0,0,-1,20,32,1,0.0692640692640693,4,3,6,0.00232059481486295
"Bennie Fowler",0,0,3000,20.3,0.02,-0.16,-0.07,0,0,0,0,0,2.3,2.4,0,0.3,6.4,5.8,4,0,-1.2,9.2,0,0,8,10,1.5,0,14.6,10,22,2,0.0476190476190476,8,7,3,0.00556942755567107
"Jordan Taylor",0,0,3000,20.3,0.02,-0.16,-0.07,0,0,0,0,0,3.3,2.1,1.3,0.6,7.5,7.9,4.3,2,0.7,7.9,2.1,2.5,8,10,4.8,0,7.6,10,19,2,0.0411255411255411,8,8,3,0.00696178444458884
"Jamize Olawale",0,0,3000,26,0.07,-0.14,0.13,0.7,1.5,1.8,0.5,2.8,1.7,1.1,0.7,0.2,17.1,7.1,4.8,4,-0.7,10.3,2.4,2.2,22,25,1.8,0,1.8,10,11,1,0.0209923664122137,9,10,6,0.00324883274080812
"Andre Holmes",0,0,3000,26,0.07,-0.14,-0.04,0,0,0,0,0,1,1.6,2.6,0.6,3.9,0,2.6,4,-0.6,5.9,4.4,3.3,22,9,0,0,0,10,18,2,0.0343511450381679,9,8,5,0.0174044611114721
"Seth Roberts",5,0,3000,26,0.07,-0.14,-0.04,0,0,0,0,0,6,5.2,3.9,1.4,5.1,7.7,7.8,6,3.6,12,6.9,4.7,22,9,3.2,5.8,14.1,34,72,4,0.137404580152672,3,3,2,1.49771189351255
"Cobi Hamilton",0,0,3000,24.3,-0.03,0.11,-0.17,0,0,0,0,0,2,2.6,2.5,0.3,7.3,2.4,4.2,4,0.6,7.8,4.3,3.1,17,4,2.5,3.1,1.5,12,24,1,0.0480961923847695,8,7,6,0.0167082826670132
"Sammie Coates",0,0,3000,24.3,-0.03,0.11,-0.17,0,0.2,0,0,2.5,1.3,4.1,0.9,0.4,9.4,0,7.1,1,-3.5,17.7,1.8,2.9,17,4,0,0,0,20,43,2,0.0861723446893788,5,5,4,0.0610316436308955
"Cody Core",0,0,3000,21.3,0.04,-0.16,-0.1,0,0,0,0,0,1.7,1.7,1.7,0,13.2,3.2,3.2,3,-0.9,7.3,3,3.3,9,3,1.8,7.8,0,3,5,0,0.0105263157894737,12,12,6,0.00255265429634924
"Fozzy Whittaker",0,0,3000,21.8,0.07,0.05,0.13,2.7,3.6,2.7,0.3,4.7,1,2.4,1.5,0,6,1.1,5.1,7,-1.4,11.5,4.1,3.8,25,29,1.5,0.3,1.4,23,31,1,0.0675381263616558,4,6,5,0
"Corey Brown",0,0,3000,21.8,0.07,0.05,-0.01,0.7,0.2,0,0,3,2.7,3.7,1.8,0.6,4.6,0.8,3.9,3,-0.7,8.5,3.2,7.2,25,13,2.7,-0.3,0,21,44,1,0.0958605664488017,6,5,5,0
"Vernon Davis",2,0,3000,28.8,0.13,-0.16,0.34,0,0,0,0,0,5,3.8,1.9,0.3,11.1,7.5,8.2,3,2.5,14,3.1,6.3,28,32,1.1,9.7,11.8,38,47,2,0.0923379174852652,5,5,5,0
