"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Kyle Rudolph",1,0,3900,20.8,-0.2,-0.07,-0.57,0,0,0,0,0,5.7,7.2,5.8,1.1,6,11,11.8,10,6.4,17.2,10.1,3.2,1,1,17.9,7.1,8.1,37,69,5,0.211656441717791,2,2,1,1.31964559912548
"Damien Williams",0,0,3900,19,-0.1,-0.04,-0.13,3.7,2.9,4.1,0.6,4.1,1.7,2,1.6,0.6,9.7,9.8,8.4,10,4.5,12.3,5,0,6,12,15,6.9,0,13,17,2,0.0641509433962264,4,4,2,0.0346659520801698
"Ted Ginn",1,0,3900,28,0.15,0.01,0.04,0.3,0.8,0,0,5.3,7,5.2,4.7,0.1,7,9.6,7.1,8,3.3,10.8,9.4,14.9,28,18,9.5,9,10.3,31,48,1,0.142857142857143,3,3,4,0
"Pierre Garcon",4,0,3900,25.5,0.03,-0.2,0,0,0,0,0,0,7.3,7.2,5.5,1.1,7.3,10.3,10.6,9,6.3,14.9,10.5,26.6,25,29,14.1,0,12.7,43,68,1,0.186301369863014,3,1,4,3.72542013857874
"DeAndre Washington",1,0,3900,26,-0.2,0.13,-0.02,6.7,6.9,5.9,0.4,4.9,1,1.8,1,0,4.5,3.6,5.5,11,3.2,7.8,5.4,0,6,20,0,4.5,3.2,13,16,0,0.0427807486631016,7,7,9,0
"Tavon Austin",3,0,3900,20,-0.04,0.2,0.03,1.3,1.8,2.4,0.3,4.6,8,8.1,6,0.9,4.6,10.1,10.2,14,2.4,18,11,3.9,18,26,4.9,2.8,0,39,72,2,0.229299363057325,2,1,3,1.09421057332806
"Duke Johnson",0,0,3800,18.8,0.09,-0.04,0.28,3.7,5,5.9,0.3,5.1,5,5.4,4,0.3,6.3,10.1,10.3,17,5.6,15.1,11.2,8.6,20,30,6.1,6.6,17.6,40,55,0,0.15406162464986,2,3,6,0.502975316991421
"Cameron Brate",5,0,3800,19,-0.02,0.14,-0.35,0,0,0,0,0,6,5.6,5,1.1,7.5,16,11.4,8,4.6,18.2,9.9,3.8,10,4,21.4,15.3,11.2,35,52,6,0.147308781869688,3,3,2,1.74775947358795
"Matt Asiata",0,0,3800,20.8,-0.2,-0.07,-0.31,10.7,8.9,11.2,2.4,3,2.7,2.6,2.3,0,6.5,8.1,8.3,22,2.6,14,9.6,9.7,1,2,8.5,6.1,9.8,19,24,0,0.0736196319018405,5,5,5,0.0863458683714659
"Adam Thielen",3,0,3800,20.8,-0.2,-0.07,-0.14,0.3,0.1,0,0,11,5,5,4.1,0.6,10.1,10,10.4,7,3.1,17.7,8.1,17.5,1,5,12.2,10.8,7,33,44,2,0.134969325153374,3,3,2,1.00361121390381
"Anquan Boldin",2,0,3800,26.3,-0.18,0.16,-0.06,0,0,0,0,0,3.7,5.3,4.7,1,6,7.4,10.4,8,5.2,15.6,8.7,9.7,17,9,0,9,1.4,38,52,6,0.156626506024096,2,3,1,0.855164376161735
"Victor Cruz",0,0,3700,24.3,-0.01,-0.08,0.17,0,0,0,0,0,5.3,5.3,5.4,0.6,9,7.4,8.5,9,4.1,12.8,9.2,5.8,16,32,0,5.6,0,25,43,1,0.136942675159236,3,3,4,0.752229892684421
"Wendell Smallwood",0,0,3700,18.3,-0.01,-0.1,-0.07,5.3,5.5,6.3,0.5,4.7,0.3,0.5,0.3,0,3.5,2.7,4.2,11,-1,9.5,3.5,11.9,8,15,7,2.5,-1.5,1,4,0,0.0131578947368421,10,9,7,0.0253082717640503
"Devin Funchess",0,0,3700,28,0.15,0.01,0.04,0,0,0,0,0,4.3,4,4.1,0.5,7.3,8.4,7.2,7,2,12.3,6.7,5.2,28,18,14.6,3.8,6.8,14,36,3,0.107142857142857,6,4,2,0
"Martellus Bennett",33,0,3700,31,-0.03,0.68,-0.02,0,0.1,0,0,6,4.7,5.2,6.6,0.7,10.7,9.7,13.6,10,3,24.1,12.7,2.4,31,14,20.2,0,7.5,39,52,4,0.171052631578947,2,2,1,35.692319471206
"Rashad Jennings",6,0,3600,24.3,-0.01,-0.08,-0.27,13,13.2,13.4,1,3.2,4,3.3,2.9,0,4.8,11.2,9.3,27,6,12.6,12.6,23.9,16,3,13.9,6.9,0,12,14,0,0.0445859872611465,7,7,6,2.54231160224754
"Chris Ivory",1,0,3600,20.8,0.03,0,-0.13,10.3,9.6,9.4,1,4,2,2,1.1,0,2.2,7.3,6.7,18,2.2,11.1,6.2,16.4,25,6,6.1,13.7,2.2,9,14,0,0.0357142857142857,7,7,9,0.421308288778015
"Tyler Lockett",1,0,3600,24.8,-0.09,-0.06,-0.03,0.3,0.2,0,0,7.5,4,3.8,4,0.4,8.4,7.1,5.7,7,1.4,9.9,8.2,5.9,5,19,10.2,4,7.2,23,39,0,0.125806451612903,4,4,5,1.69522885908609
"Chris Thompson",2,0,3600,25.5,0.03,-0.2,-0.14,7.7,5.4,5,0.3,4.7,5,3.8,3.6,0.3,6.5,11,9.6,14,5.2,14,8.6,2.9,25,7,5.6,0,9.1,30,34,1,0.0931506849315069,4,5,4,0.147170790426242
"Dennis Pitta",4,0,3600,18.8,0.04,-0.23,0.11,0,0,0,0,0,6.3,7.3,7.3,0.7,5.7,6.7,9.6,12,4.1,15.1,11.5,6,12,22,8.6,3.4,0,47,68,0,0.178947368421053,1,2,6,0.883024742557454
"Kenny Stills",0,0,3600,19,-0.1,-0.04,0,0,0,0,0,0,4,4,4.6,0.2,10.4,12.9,9.3,8,1.4,17.1,7.6,7.3,6,8,12.7,2.1,0,21,36,4,0.135849056603774,3,3,1,0.243299688219106
"Dwayne Washington",0,0,3500,26.3,-0.18,0.16,-0.06,7.3,5.6,5.7,0.6,3.6,1,0.6,0.9,0,1.7,3.2,3.7,11,2.2,5.3,4.6,4.1,17,18,0,2.6,0,2,3,0,0.00903614457831325,10,9,8,0.0884726138978567
"Julius Thomas",14,0,3500,20.8,0.03,0,0.42,0,0,0,0,0,6,5.8,5.7,0.8,5.8,10.1,9.7,10,4.6,14.9,8.7,4.2,25,32,14.4,4.1,11.8,29,49,4,0.125,5,4,2,5.94829456276239
"Marquise Goodwin",2,0,3500,22.8,0.03,0.09,-0.09,0,0,0,0,0,5.3,5.3,4.2,0.4,8.1,10.6,9.6,7,1.4,17.8,8.4,3.5,24,7,0,8.3,0,17,39,3,0.141304347826087,4,3,1,0.471712157753476
"Knile Davis",0,0,3500,26,0.07,0.1,0.07,2,1.5,0.3,0.3,1.4,1,1,0.3,0,4.2,1.8,1.5,1,-0.1,3,0,0,28,26,0,0,0,3,4,0,0.0121951219512195,10,11,6,0.00659291113181143
"T.J. Yeldon",0,1,3500,20.8,0.03,0,-0.13,6.3,8.8,7.6,0.9,3.6,4.3,4.4,3.6,0.3,5,11.7,10.2,19,4.8,15.6,9.7,5.2,25,6,8.9,16.5,9.6,33,42,1,0.107142857142857,3,5,4,0.594850723731503
"Jerick McKinnon",1,0,3500,20.8,-0.2,-0.07,-0.31,8,10.1,8,1.5,3,1.7,2.3,2.3,0.1,2.6,4.3,6,17,0.3,11.7,7.7,5.1,1,2,6.3,0.8,0,12,19,0,0.0582822085889571,6,7,5,0.051467241738657
"Cordarrelle Patterson",2,0,3500,20.8,-0.2,-0.07,-0.14,0,0.4,0,0,3.8,5,4,3.1,0.4,7.1,7.3,7.7,5,1.2,14.2,5.3,15.3,1,5,4.7,10.5,6.6,30,38,2,0.116564417177914,4,4,2,0.193533842901561
"Danny Amendola",2,0,3500,31,-0.03,0.68,0.06,0,0,0.3,0,0,1.7,2.3,3.8,0.6,9.8,4.8,6.1,6,-0.4,12.5,9.9,8.2,31,29,2.4,0,11.9,17,22,3,0.0723684210526316,6,6,2,3.05804739239731
"Jeremy Kerley",5,0,3500,20.5,0.03,-0.06,-0.05,0,0,0,0,0,6,7.8,6.8,0.7,6.1,9.3,11.4,11,2.4,20.4,10.9,0,11,10,19.1,5.2,0,41,70,3,0.25,1,1,1,3.59015912310028
"Akeem Hunt",0,0,3500,19.5,0.11,0.07,0.03,8,8,8.8,0,6.5,2,2,0.9,0,0.5,6.3,6.3,16,6.3,6.3,6.4,-0.2,25,25,0,0,0,1,2,0,0.00613496932515337,11,12,7,0
"Andre Ellington",0,0,3500,18.8,-0.13,-0.09,-0.18,1.3,1.9,2.5,0,3.1,0.7,0.7,0.7,0,6.2,1.1,1.5,5,0.4,2.7,2.6,3.3,2,7,-0.1,0,2.6,6,7,0,0.0182291666666667,9,9,7,0.00531686381597696
"Coby Fleener",2,0,3400,24.5,0.1,-0.26,0.26,0,0.1,0,0.1,2,4,5.4,4.4,0.8,7.9,6.5,10,7,0.6,19.4,7.8,10.7,21,29,4.6,7.2,7.6,30,50,2,0.13262599469496,4,4,5,0
"Jesse James",2,0,3400,26.8,0.09,0.34,0.78,0,0,0,0,0,3.3,4.3,2.8,0.7,5.9,5.7,7.7,4,3,12.4,5.2,1.5,32,31,9.9,3.3,0,31,41,3,0.109919571045576,3,3,2,1.49318803407897
"Breshad Perriman",1,0,3400,18.8,0.04,-0.23,0.02,0,0.1,0.2,0,2,4.3,4.7,3.9,0.2,6.7,7.9,6,7,2.1,9.9,6.4,0,12,14,15.4,6.3,0,20,42,2,0.110526315789474,5,4,2,0.382814194750341
"Robert Turbin",0,0,3400,28.3,0.09,-0.12,-0.08,2,2.3,2.8,0.9,2.7,2.3,2.1,2.9,0.4,5.7,4.6,5.1,10,3.3,6.9,5.6,6.4,19,10,0,4.3,6.4,14,17,0,0.0472222222222222,8,9,7,0.0106337276319539
"Albert Wilson",3,0,3400,26,0.07,0.1,0.06,0.3,0.1,0,0.1,-5,5.3,4.7,3.3,0.4,4.9,6.9,5.8,5,1.6,10,5.9,11.9,28,30,6.5,12.7,0,19,33,1,0.100609756097561,7,5,4,0.176732553243074
"Eddie Royal",5,0,3400,17.3,0.06,-0.14,-0.02,0,0,0.2,0,0,5.7,5.6,6,1,9.3,8,12.5,10,4.5,20.4,11.3,3.3,9,12,3.4,0,0,32,41,2,0.126153846153846,3,4,2,4.65374456084832
"Brian Quick",0,0,3400,20,-0.04,0.2,0.03,0,0,0,0,0,6.3,4.7,4.3,0.3,10,8.5,9.6,7,3.7,15.4,6.6,5.1,18,26,3.6,8.8,0,26,42,3,0.133757961783439,5,4,1,0.270309356404269
"Kamar Aiken",0,0,3300,18.8,0.04,-0.23,0.02,0,0,0,0,0,4,3.2,3.2,0.1,5.9,4.6,3.7,5,0.1,7.3,5.3,6.5,12,14,3.5,1.9,0,18,33,0,0.0868421052631579,6,5,6,0.035091301185448
"Terrance Williams",1,0,3300,25.8,-0.13,-0.33,0,0,0,0,0,0,3.7,4.4,3.8,0.3,10.3,3.3,8.3,6,3.5,13,7,2.1,3,24,1.5,3.9,4.5,25,37,1,0.1280276816609,3,4,5,0.244363060982301
"Jason Witten",6,0,3300,25.8,-0.13,-0.33,-0.33,0,0,0,0,0,7,7,5.8,1.3,7.7,17.3,11.9,9,4.3,19.5,10.7,8.7,3,2,11.9,30.4,9.6,44,64,2,0.221453287197232,2,2,4,5.77687887333529
"Phillip Dorsett",1,0,3300,28.3,0.09,-0.12,0.2,0,0.1,0.2,0,3,4.7,4.4,4,0.6,9,5.4,7.2,7,3,11.4,7.5,6,19,20,0,4.8,8.3,20,34,1,0.0944444444444444,4,3,6,0.438322252989141
"Jack Doyle",5,0,3300,28.3,0.09,-0.12,0.23,0,0,0,0,0,7.3,5,4,1,8.4,13.2,10.9,7,3.7,18.1,7.4,1.7,19,24,0,11.1,5.6,39,48,4,0.133333333333333,2,2,2,3.87450499997873
"Chris Conley",1,0,3300,26,0.07,0.1,0.06,0,0,0,0,0,4,4.6,7,0.9,8,5.6,6.6,11,3.4,9.8,11,6.8,28,30,2.2,5.8,8.9,27,45,0,0.13719512195122,4,3,6,0.227561771323814
"Roger Lewis",0,1,3300,24.3,-0.01,-0.08,0.17,0,0,0,0,0,2.3,2.5,0.7,0.3,6.3,4.3,5.6,1,0.8,10.3,1.1,1.8,16,32,1.2,10,0,3,7,2,0.0222929936305732,11,10,3,0.0444489815015674
"Ronnie Hillman",0,0,3300,20.8,-0.2,-0.07,-0.31,5,4,5.3,0.3,2.6,2,1.8,0.9,0,6.1,3.9,3.1,10,-0.2,6.4,3.8,0.9,1,2,0,0,0,4,8,0,0.0245398773006135,10,8,5,0.0195660588427952
"Jalen Richard",1,0,3300,26,-0.2,0.13,-0.02,4.7,4.8,4,0,6.5,2,2.6,2,0.2,5.3,5.3,7.1,10,1.3,13,6,14.2,6,20,0,9.2,5.7,18,24,0,0.0641711229946524,6,6,9,0
"C.J. Fiedorowicz",1,0,3300,19.5,0.11,0.07,0.04,0,0,0,0,0,6.3,4.8,4.3,0.6,7.1,9.8,8.6,7,1.4,15.8,7.6,14.2,25,25,5.6,0,15.3,29,44,3,0.134969325153374,2,3,1,0
"Fozzy Whittaker",0,0,3200,28,0.15,0.01,0.21,1.7,4.2,1.3,0.4,5,1.7,3.1,1.8,0,6.7,1.8,7,5,0,14,4,0,28,29,2.4,1.1,2,23,29,1,0.0863095238095238,4,6,4,0
"Brice Butler",0,0,3200,25.8,-0.13,-0.33,0,0,0,0,0,0,2.3,2.9,1,0.6,5.4,4.6,4.4,2,-0.7,9.6,1.7,6.9,3,24,0,1.9,2.9,12,23,3,0.0795847750865052,6,5,3,0.0344532775275307
"Tajae Sharpe",3,0,3200,25.3,0.13,0.07,-0.01,0,0.1,0,0.1,1,4.3,5.8,4.5,0.4,6.6,9.2,7.5,8,2.2,12.7,9.6,16.8,29,16,15.8,9.8,2.1,31,65,1,0.197568389057751,4,1,7,1.93916657096312
"Zach Ertz",1,0,3200,18.3,-0.01,-0.1,-0.21,0,0,0,0,0,6.3,5,4.4,0.3,8.6,11.7,8.5,7,3,13.9,8,15.5,8,6,11.5,17.7,5.9,31,38,0,0.125,3,5,7,0.293916231747206
"Andrew Hawkins",0,0,3100,18.8,0.09,-0.04,-0.08,0,0.2,0.2,0,0,4.3,4.1,3.4,0.9,5.8,7.8,6.6,6,0.1,13.1,6.3,3,20,4,0,3.3,20.1,24,42,3,0.117647058823529,4,4,2,0.101871110714119
"Mike James",0,0,3100,19,-0.02,0.14,-0.08,1.5,1.5,0.8,0.5,3.3,2,2,0.7,0,5.5,3.6,3.6,2,1.6,5.6,1.4,0.9,10,14,2.2,0,0,4,5,0,0.0141643059490085,10,12,8,0.0119097749477884
"Gary Barnidge",1,0,3100,18.8,0.09,-0.04,-0.01,0,0,0,0,0,4.7,5.4,4.9,0.3,8,4.8,8.2,8,3.5,13,8.9,10.3,20,16,1.8,5.3,7.2,38,56,0,0.156862745098039,3,2,6,0.763714318526931
"Mike Tolbert",0,0,3000,28,0.15,0.01,0.21,1.7,2.6,2.7,0.7,2.3,0,0.7,0.3,0.1,2.2,0.1,1.2,5,-0.1,2.5,2.1,2.6,28,29,0,0.1,0.2,5,7,0,0.0208333333333333,8,9,8,0
"John Kuhn",0,0,3000,24.5,0.1,-0.26,-0.19,1,1.4,1.2,0.6,2.2,2,1.6,1.3,0.6,3.3,2.3,5.4,4,-1.9,12.7,2.1,3.2,21,3,0,3.4,3.2,8,11,1,0.0291777188328912,8,8,6,0
"Brandon Coleman",0,0,3000,24.5,0.1,-0.26,0.03,0,0,0,0,0,1.7,2.9,0.7,0.6,9.3,4.6,5.7,1,1.5,9.9,1.3,7.9,21,22,2.9,4.5,6.4,18,22,1,0.0583554376657825,7,7,6,0
"Corey Brown",0,0,3000,28,0.15,0.01,0.04,0,0,0,0,0,2.7,4,2.4,0.6,5.4,1.6,4.9,4,0.1,9.8,4.8,0,28,18,1.3,2.1,1.3,20,36,1,0.107142857142857,5,4,4,0
"Fitzgerald Toussaint",0,0,3000,26.8,0.09,0.34,0.32,0,0.7,4.9,0,2.5,0,0.2,0.8,0,9,0,0.5,9,-0.4,1.4,4.3,0,32,31,0,0,0,1,1,0,0.00268096514745308,13,13,11,0.0338152538696135
"Cobi Hamilton",0,0,3000,26.8,0.09,0.34,0.15,0,0,0,0,0,2.7,2.5,2.6,0,11.1,3.8,5.8,4,1,10.6,5,3.1,32,31,4.9,0,0,6,13,1,0.0348525469168901,8,9,6,0.131858222636229
"Lance Dunbar",0,0,3000,25.8,-0.13,-0.33,-0.23,0.7,1,0.9,0.6,1.8,1,1.4,0.7,0.2,8,3.2,3.5,3,1.1,5.9,2.1,3.6,3,1,0,0,0,5,7,0,0.0242214532871972,8,8,8,0.00574221292125512
"Kyle Juszczyk",0,0,3000,18.8,0.04,-0.23,-0.19,0.7,0.3,0,0,2.3,1.3,3.1,2.6,0.4,4.9,2,4.1,4,0.5,7.6,4.5,6.2,12,5,4.7,0.2,0,21,30,0,0.0789473684210526,4,6,6,0.00638023657917236
"Denard Robinson",0,0,3000,20.8,0.03,0,-0.13,1.3,1.3,0,0,3.5,0.7,0.7,0,0.3,3.5,1,1,0,-0.2,2.3,0,3.5,25,6,0,0,0,1,2,0,0.00510204081632653,12,12,9,0.00361546739486433
"Zach Zenner",0,0,3000,26.3,-0.18,0.16,-0.06,8.7,7.2,5.7,1.2,3.1,1.7,1.6,0.3,0,8.6,6.8,6,10,2.7,9.3,3.2,0,17,18,0,0,1.7,6,8,0,0.0240963855421687,6,7,8,0.00531686381597696
"Andre Roberts",0,0,3000,26.3,-0.18,0.16,-0.06,0,0,0,0,0,1,1,1,0.1,8.4,2.2,2.8,2,-0.7,6.4,1.5,10.4,17,9,0,3.7,0,6,9,1,0.0271084337349398,6,6,6,0.00808163300028498
"Arrelious Benn",0,1,3000,20.8,0.03,0,0.02,0,0,0,0,0,0.7,1.1,0.4,0.1,12.9,0.9,2.8,1,-1.3,6.9,0,0,25,17,0,2.6,0,5,9,1,0.0229591836734694,9,8,4,0.00340279284222526
"Rashad Greene",0,0,3000,20.8,0.03,0,0.02,0,0,0,0,0,1,1.3,0,0.2,4,1.2,1.2,0,0.3,2.1,0,0,25,17,0,0,0,5,7,0,0.0178571428571429,9,10,9,0.000638023657917236
"Josh Ferguson",0,0,3000,28.3,0.09,-0.12,-0.08,0,1,0.8,0.3,1,0.3,3.3,0.4,0,5.2,0.6,4.3,2,0.5,8.1,0,0,19,10,0,1.9,0,20,26,0,0.0722222222222222,4,6,7,0.000425349105278157
"Harry Douglas",0,0,3000,25.3,0.13,0.07,-0.01,0,0,0,0,0,3.7,3.7,1.6,1,8.1,5,5,3,3.4,6.6,2.3,1.3,29,16,0,6.8,0,6,10,0,0.0303951367781155,8,9,10,0.00489151471069881
"Reggie Bush",0,0,3000,22.8,0.03,0.09,0.03,1,1.5,0.5,0.3,-0.2,2.3,1.3,0,0.2,8.6,6.4,3.3,1,-0.8,7.4,0,4.1,24,21,0,4.2,4.6,7,10,0,0.036231884057971,7,7,7,0.00829430755292406
"Justin Hunter",0,0,3000,22.8,0.03,0.09,-0.09,0,0,0,0,0,3.3,2.6,2.9,0.6,5.5,4.6,6.2,5,3,9.4,5.6,0,24,7,0,0,0,6,15,3,0.0543478260869565,9,6,1,0.00850698210556314
"Tyler Boyd",0,0,3000,25.3,0.01,0.02,-0.04,0.3,0.1,0.3,0,3,4.7,4.7,4.5,0.3,7,4.5,6.2,8,2,10.4,8.1,17.4,14,13,3.2,0,9.1,25,38,0,0.127090301003344,4,4,5,0.0969795960034198
"Cecil Shorts",0,0,3000,19,-0.02,0.14,0.09,0,0,0,0,0,4.3,3.8,2.5,0.3,4.7,2.9,2.8,4,0.4,5.1,4.4,11.2,10,23,0,0,0,4,15,0,0.0424929178470255,10,6,8,0
"Bobby Rainey",0,0,3000,24.3,-0.01,-0.08,-0.27,2.3,2.7,0.7,0,3.6,1.3,3.5,0.3,0.2,6.3,1.9,6,2,0,12,1.1,0,16,3,0,0,0,17,22,0,0.0700636942675159,5,5,6,0.0140365204741792
"Orleans Darkwa",0,0,3000,24.3,-0.01,-0.08,-0.27,9.7,7.5,0,1.3,3.7,1,1,0,0,3,8.4,6.6,0,0.2,12.9,0,0,16,3,0,0,0,2,4,0,0.0127388535031847,12,12,6,0.000212674552639079
"Deonte Thompson",0,0,3000,17.3,0.06,-0.14,-0.02,0,0,0,0,0,1,0.4,3.2,0,1.3,0.5,0.2,5,-0.3,0.7,7,2,9,12,0,0,0,1,3,0,0.00923076923076923,11,11,6,0.00233942007902986
"Josh Bellamy",0,0,3000,17.3,0.06,-0.14,-0.02,0,0.2,0,0,7,2.3,1.3,4.8,0,6.3,2.2,1.6,8,-0.4,3.6,6.9,5.2,9,12,0,0,1.4,4,8,0,0.0246153846153846,8,8,6,0
"Charles Johnson",0,0,3000,20.8,-0.2,-0.07,-0.14,0,0,0,0,0,1.3,2.4,0.9,0,5.3,0.6,2.1,1,-0.9,5.2,1.6,0,1,5,0,1.9,0,7,20,0,0.0613496932515337,7,6,5,0.00319011828958618
"Kenyan Drake",0,0,3000,19,-0.1,-0.04,-0.13,1,2.7,0.8,0.2,4.8,1.3,1.3,1.2,0,4.9,4.2,5.1,3,1.5,8.7,2.3,0.2,6,12,0.9,7.6,0,7,8,0,0.030188679245283,8,11,8,0.00425349105278157
"Pharoh Cooper",0,0,3000,20,-0.04,0.2,0.03,0,0,0,0,0,1,1,0.9,0,3,1,1,1,0.1,1.8,1.5,2,18,26,1.6,1.3,0,1,1,0,0.00318471337579618,10,11,5,0.000850698210556314
"Lance Kendricks",1,0,3000,20,-0.04,0.2,-0.03,0,0,0,0,0,7.7,6,4.6,0.7,6.1,9.8,8,8,2.1,13.9,8.5,6.8,18,23,1,16,0,35,56,1,0.178343949044586,3,3,4,0.574008617572873
"Rod Streater",0,0,3000,20.5,0.03,-0.06,-0.05,0,0,0,0,0,1.3,1.3,3.8,0,7.4,1.6,1.7,6,0.3,3,6.8,0,11,10,0,0,0,4,9,0,0.0321428571428571,9,8,6,0.00127604731583447
"Quinton Patton",2,0,3000,20.5,0.03,-0.06,-0.05,0,0,0,0,0,7.3,5.4,6.5,0.4,7,10.7,7.3,11,1.7,12.9,10,3.7,11,10,8.2,19.6,0,29,50,0,0.178571428571429,2,2,6,2.77093674633455
"Malcolm Mitchell",1,0,3000,31,-0.03,0.68,0.06,0,0,0,0,0,2,2.5,3.8,0,6.3,1.7,2.8,6,1,4.5,7.1,19.8,31,29,2.3,0,0,7,14,0,0.0460526315789474,7,7,7,0.532111730702974
"Jermaine Kearse",0,0,3000,24.8,-0.09,-0.06,-0.03,0,0,0,0,0,6,5,4.6,0.7,6.8,6.6,6.3,8,3.6,9,8.9,4.9,5,19,4.6,5.6,9.7,28,47,0,0.151612903225806,3,3,5,0.365800230539215
"Paul Richardson",0,0,3000,24.8,-0.09,-0.06,-0.03,0,0,0,0,0,2.3,2.3,1.4,0.3,10.2,5,3.7,2,1.2,6.1,3.7,1.6,5,19,7.2,2.5,5.3,11,19,0,0.0612903225806452,7,6,5,0.00233942007902986
"Dorial Green-Beckham",0,0,3000,18.3,-0.01,-0.1,-0.09,0,0,0,0,0,6,4.5,2.4,0.9,5.4,6.4,5.4,4,2,8.9,3.8,16.4,8,6,0,0,10.5,20,39,1,0.128289473684211,5,4,2,0.0312631592379445
"Bryce Treggs",0,0,3000,18.3,-0.01,-0.1,-0.09,0,0,0,0,0,4,4,1.8,0,17.3,8.9,8.9,3,8.9,8.9,3.8,0,8,6,0,0,0,2,4,0,0.0131578947368421,9,9,7,0.0229688516850205
"Nelson Agholor",0,0,3000,18.3,-0.01,-0.1,-0.09,0,0.1,0,0,5,5.3,5.3,4.7,1.2,5.5,5.4,6.7,8,2.8,10.5,7.5,2,8,6,2.7,8.1,5.5,27,50,1,0.164473684210526,4,2,2,0.0565714310019949
"Aaron Ripkowski",0,0,3000,22.5,0.02,0.08,0.09,3.7,2.8,1.2,1,4.5,1,0.8,0.4,0.2,3,2.9,2.3,3,1.1,3.5,1.9,0.9,17,24,0,1.7,4.3,5,5,0,0.0129533678756477,9,12,9,0.00638023657917236
"Ryan Grant",0,0,3000,25.5,0.03,-0.2,0,0,0,0,0,0,2.3,1.6,1.3,0.3,2.5,1.4,0.8,2,-0.3,1.9,2.1,1.4,25,29,0,0,2.7,4,13,0,0.0356164383561644,8,7,8,0.00212674552639079
"Jeff Janis",0,0,3000,22.5,0.02,0.08,-0.01,0,0,0,0,0,3,2.7,0.4,0.3,4.9,5.5,3.8,1,-1,8.6,0,0,17,13,0,3.5,13,9,16,1,0.0414507772020725,6,6,4,0.0138238459215401
"Jamize Olawale",0,0,3000,26,-0.2,0.13,-0.02,1.7,1.9,1.3,0.5,3.3,1,0.9,0.3,0.1,14.1,3.5,4,3,0,8,1.4,17.7,6,20,0,0.4,8.8,5,6,0,0.0160427807486631,11,10,9,0
"Andre Holmes",0,0,3000,26,-0.2,0.13,-0.22,0,0,0,0,0,1.7,1.9,2.6,0.6,4.7,2.4,3.6,4,0.4,6.9,4.1,0,6,3,0,4.7,1,10,15,2,0.0401069518716578,8,8,3,0
"Braxton Miller",0,0,3000,19.5,0.11,0.07,0.09,0,0.1,0.3,0.1,-2,1.7,2.3,4.1,0.9,3.9,2.3,2.1,7,0.6,3.7,6.3,13.6,25,25,2,0,4.8,9,15,0,0.0460122699386503,7,7,7,0
"Seth Roberts",0,0,3000,26,-0.2,0.13,-0.22,0,0,0,0,0,6.3,5.2,3.9,1.2,5.9,10.1,8.5,6,4.9,12.1,6.5,1.6,6,3,0,6.2,15.9,26,50,3,0.133689839572193,3,3,2,0
"Dwayne Allen",1,0,2900,28.3,0.09,-0.12,0.23,0,0,0,0,0,3.3,4.1,4.3,0.7,7.1,7.1,7.7,7,1,14.3,7.2,0,19,24,0,2.5,0,19,31,2,0.0861111111111111,6,5,5,0.727984993683566
"Vernon Davis",4,0,2800,25.5,0.03,-0.2,0.21,0,0,0,0,0,4.7,3.6,2.3,0.4,13.2,14.6,9.5,4,3.9,15.1,3.9,0,25,27,15.6,0,14.3,27,31,2,0.0849315068493151,6,6,3,3.06336425621329
"Will Tye",3,0,2700,24.3,-0.01,-0.08,-0.16,0,0,0,0,0,6,4.4,3.7,0.3,5.9,7,5.6,6,3.1,8.1,6.3,9.2,16,5,10.3,7.3,0,22,30,0,0.0955414012738854,4,4,6,0.6601418113917
"Vance McDonald",1,0,2700,20.5,0.03,-0.06,-0.1,0,0,0,0,0,6,3.9,4,0.4,10.2,9.9,8.7,7,3,14.4,6.5,13.6,11,12,9,17.4,0,15,26,3,0.0928571428571429,5,5,1,1.20650273712149
"Josh Hill",0,0,2700,24.5,0.1,-0.26,0.26,0,0,0,0,0,2,2.4,3,0.2,6,3.1,4.2,5,-0.4,8.8,3.8,0,21,29,0,8,1.3,7,11,1,0.0291777188328912,9,8,6,0
"Richard Rodgers",2,0,2700,22.5,0.02,0.08,0.08,0,0,0,0,0,6,4.3,2.2,0.5,5.1,6.9,5.3,4,1.5,9.1,3.7,6.8,17,20,6.7,12.4,0,19,34,1,0.0880829015544041,5,4,4,0.3738818635395
"Charles Clay",4,0,2600,22.8,0.03,0.09,0.37,0,0,0,0,0,5,5.1,5.6,0.6,6.2,3.8,6.4,9,2.4,10.3,9.9,7.3,24,30,0,3.9,2.6,31,50,0,0.181159420289855,2,2,7,1.89705700954058
