"Mike Trout_LAA","Josh Donaldson_TOR","Giancarlo Stanton_MIA","Wil Myers_SD","Christian Yelich_MIA","Albert Pujols_LAA","Jose Bautista_TOR","Dee Gordon_MIA","Kole Calhoun_LAA","Cameron Maybin_LAA","CJ Cron_LAA","Troy Tulowitzki_TOR","Luis Valbuena_LAA","Devon Travis_TOR","JT Realmuto_MIA","Ryan Schimpf_SD","Marcell Ozuna_MIA","Kendrys Morales_TOR","Jefry Marte_LAA","Yangervis Solarte_SD","Russell Martin_TOR","Martin Prado_MIA","Manuel Margot_SD","Yunel Escobar_LAA","Ben Revere_LAA","Justin Bour_MIA","Alex Dickerson_SD","Hunter Renfroe_SD","Andrelton Simmons_LAA","Steve Pearce_TOR","Cory Spangenberg_SD","Derek Dietrich_MIA","Danny Espinosa_LAA","Kevin Pillar_TOR","Travis Jankowski_SD","Destin Hood_MIA","Justin Smoak_TOR","Rowdy Tellez_TOR","Dalton Pompey_TOR","Christian Bethancourt_SD","Austin Hedges_SD","Tyler Moore_MIA","Ichiro Suzuki_MIA","Jarrod Saltalamacchia_TOR","Ezequiel Carrera_TOR","Adeiny Hechavarria_MIA","Erick Aybar_SD","AJ Ellis_MIA","Luis Sardinas_SD","Allen Cordoba_SD","Martin Maldonado_LAA","Juan Graterol_LAA","JT Riddle_MIA","Jabari Blash_SD","Carlos Perez_LAA","Darwin Barney_TOR","Hector Sanchez_SD","Miguel Rojas_MIA","Ryan Goins_TOR","Cliff Pennington_LAA","Ty Kelly_TOR","Chris Coghlan_TOR","Luis Torrens_SD"
-6.10336163140983,0,0,0,0,19.3748136055864,0,0,-0.801089856982392,0,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1352601253879,0,0,0,-1.6176666628863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.71459072115626,0,0,0,0,0,0,0,0,0,0,0,0
0,28.0641977545141,0,0,0,0,6.59601406010829,0,0,0,0,50.5428571428571,0,4.23025343102112,0,0,0,4.55248799637838,0,0,-0.0404581601615606,0,0,0,0,0,0,0,0,-1.27787333245995,0,0,0,5.77815244749627,0,0,1.51594291790549,0,0,0,0,0,0,0,-5.0702955245488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.84697302331795,0,0,0,0,-3.10434797680802,0,0,0,0,4.23025343102112,0,6.27272727272727,0,0,0,1.71638393835384,0,0,4.71011044498025,0,0,0,0,0,0,0,0,7.63054963197595,0,0,0,1.22499305653257,0,0,16.8666000230766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-19.8610704840658,0,-17.9769750931014,0,0,15.1067321919652,0,0,0,0,0,0,51.5378787878788,0,29.9544280067903,0,0,0,0,0,0,0,0,-0.592387581694673,0,0,0,0,0,-5.00704561031933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7229146474919,0,0,0,0,0
0,0,0,-3.41453480470103,0,0,0,0,0,0,0,0,0,0,0,50.9523809523809,0,0,0,3.81621197232806,0,0,-6.50322982813853,0,0,0,0,-11.0366561039424,0,0,0,0,0,0,-2.54333632368874,0,0,0,0,0,-12.090895283415,0,0,0,0,0,-14.0959803677221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-12.7483956995692,0,43.0839407928702,0,0,11.5456454363142,0,0,0,0,0,0,29.9544280067903,0,123.52380952381,0,0,0,0,0,0,0,0,8.54692645712511,0,0,0,0,0,-0.925376311097663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9125087356226,0,0,0,0,0
0,11.0031952153494,0,0,0,0,10.4537374108783,0,0,0,0,4.55248799637838,0,1.71638393835384,0,0,0,32.6857142857143,0,0,1.85625545377761,0,0,0,0,0,0,0,0,-7.91479354089136,0,0,0,-17.4023178207417,0,0,-13.5835413051465,0,0,0,0,0,0,0,-6.71107256912329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20.4810448922763,0,0,0,0,0,0,0,0,0,0,0,3.81621197232806,0,0,0,44.1166666666667,0,0,11.3744434962965,0,0,0,0,-15.9226074005105,0,0,0,0,0,0,2.89054083872803,0,0,0,0,0,-0.822668963109812,0,0,0,0,0,10.1164179171164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8.8199423375243,0,0,0,0,12.9111607652474,0,0,0,0,-0.0404581601615606,0,4.71011044498025,0,0,0,1.85625545377761,0,0,27.9358974358974,0,0,0,0,0,0,0,0,11.1085267835296,0,0,0,9.98801185785996,0,0,71.3731086849599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.770828795829329,0,0,0,0,0,0,0,0,0,0,0,-6.50322982813853,0,0,0,11.3744434962965,0,0,38.7428571428571,0,0,0,0,-3.00170882992109,0,0,0,0,0,0,-4.89935893443365,0,0,0,0,0,-11.58598118232,0,0,0,0,0,7.21960675081549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1447029516815,0,0,0,0,28.4740521735824,0,0,6.23479247466927,-9.07542255460558,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2571428571429,0,0,0,0,10.4652042055339,0,0,0,-4.86150567428735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33930735139098,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.95598352394328,0,11.0539310638074,0,0,-2.26367742052155,0,0,0,0,0,0,-0.592387581694673,0,8.54692645712511,0,0,0,0,0,0,0,0,32.0934065934066,0,0,0,0,0,13.414059216711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59172029372106,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20.4093752185769,0,0,0,0,0,0,0,0,0,0,0,-11.0366561039424,0,0,0,-15.9226074005105,0,0,-3.00170882992109,0,0,0,0,42.4958333333333,0,0,0,0,0,0,-10.2336420196771,0,0,0,0,0,7.0225283053396,0,0,0,0,0,-24.8822412773591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.50576618950027,0,0,0,0,21.7756706309872,0,0,10.3737369556729,-9.29926057648657,18.1352601253879,0,0,0,0,0,0,0,0,0,0,0,0,10.4652042055339,0,0,0,0,33.1483516483516,0,0,0,-14.4338346161868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00258678841574,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.324889576267998,0,0,0,0,-1.27787333245995,0,7.63054963197595,0,0,0,-7.91479354089136,0,0,11.1085267835296,0,0,0,0,0,0,0,0,14.6111111111111,0,0,0,15.0819616971415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-7.56988899399612,0,30.7595875349373,0,0,13.5577721559215,0,0,0,0,0,0,-5.00704561031933,0,-0.925376311097663,0,0,0,0,0,0,0,0,13.414059216711,0,0,0,0,0,39.6909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.9698006271859,0,0,0,0,-5.33381530656947,0,0,-10.4629268030772,15.2032745584662,-1.6176666628863,0,0,0,0,0,0,0,0,0,0,0,0,-4.86150567428735,0,0,0,0,-14.4338346161868,0,0,0,53.3809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62355396252187,0,0,0,0,0,0,0,0,0,0,0,0
0,0.799901108874999,0,0,0,0,-13.5792373716565,0,0,0,0,5.77815244749627,0,1.22499305653257,0,0,0,-17.4023178207417,0,0,9.98801185785996,0,0,0,0,0,0,0,0,15.0819616971415,0,0,0,44.8380952380952,0,0,11.4259862656894,0,0,0,0,0,0,0,13.4830675041286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-5.01794522990803,0,0,0,0,0,0,0,0,0,0,0,-2.54333632368874,0,0,0,2.89054083872803,0,0,-4.89935893443365,0,0,0,0,-10.2336420196771,0,0,0,0,0,0,10.9318181818182,0,0,0,0,0,-9.8745526469648,0,0,0,0,0,-2.79616317553028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.76678436828604,0,0,0,0,1.51594291790549,0,16.8666000230766,0,0,0,-13.5835413051465,0,0,71.3731086849599,0,0,0,0,0,0,0,0,0,0,0,0,11.4259862656894,0,0,59.6909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.0444726609606577,0,0,0,0,0,0,0,0,0,0,0,-12.090895283415,0,0,0,-0.822668963109812,0,0,-11.58598118232,0,0,0,0,7.0225283053396,0,0,0,0,0,0,-9.8745526469648,0,0,0,0,0,77.1703296703297,0,0,0,0,0,-2.53716051926382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.72861135168587,0,0,0,0,-5.0702955245488,0,0,0,0,0,-6.71107256912329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4830675041286,0,0,0,0,0,0,0,0,0,0,18.9821428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-15.4140356662328,0,0,0,0,0,0,0,0,0,0,0,-14.0959803677221,0,0,0,10.1164179171164,0,0,7.21960675081549,0,0,0,0,-24.8822412773591,0,0,0,0,0,0,-2.79616317553028,0,0,0,0,0,-2.53716051926382,0,0,0,0,0,24.2307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.23046212536664,0,0,0,0,16.2032158340624,0,0,3.30879617097659,-4.75079923765169,-8.71459072115626,0,0,0,0,0,0,0,0,0,0,0,0,1.33930735139098,0,0,0,0,7.00258678841574,0,0,0,1.62355396252187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4772727272727,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-41.6880096559172,0,-18.3522532952941,0,0,17.182233866449,0,0,0,0,0,0,14.7229146474919,0,33.9125087356226,0,0,0,0,0,0,0,0,9.59172029372106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
