"Paul Goldschmidt_ARI","Bryce Harper_WAS","Trea Turner_WAS","Jake Lamb_ARI","Daniel Murphy_WAS","David Peralta_ARI","Ryan Zimmerman_WAS","Anthony Rizzo_CHC","Dexter Fowler_STL","AJ Pollock_ARI","Kris Bryant_CHC","Chris Owings_ARI","Jedd Gyorko_STL","Paul DeJong_STL","Tommy Pham_STL","Anthony Rendon_WAS","Randal Grichuk_STL","Brandon Drury_ARI","Yasmany Tomas_ARI","Ben Zobrist_CHC","Ian Happ_CHC","Matt Carpenter_STL","Stephen Piscotty_STL","Michael Taylor_WAS","Adam Eaton_WAS","Brian Goodwin_WAS","Javier Baez_CHC","Addison Russell_CHC","Nick Ahmed_ARI","Willson Contreras_CHC","Yadier Molina_STL","Chris Iannetta_ARI","Daniel Descalso_ARI","Adam Lind_WAS","Gregor Blanco_ARI","Kyle Schwarber_CHC","Jeremy Hazelbaker_ARI","Jayson Werth_WAS","Chad Huffman_STL","Jose Martinez_STL","Chris Herrmann_ARI","Rey Fuentes_ARI","Kolten Wong_STL","Jack Reinheimer_ARI","Socrates Brito_ARI","Dawel Lugo_ARI","Domingo Leyba_ARI","Aledmys Diaz_STL","Ryan Raburn_WAS","Jason Heyward_CHC","Harrison Bader_STL","Matt Wieters_WAS","Jeimer Candelario_CHC","Mark Zagunis_CHC","Miguel Montero_CHC","Stephen Drew_WAS","Jon Jay_CHC","Albert Almora_CHC","Magneuris Sierra_STL","Tommy La Stella_CHC","Carson Kelly_STL","Eric Fryer_STL","Christian Walker_ARI","Greg Garcia_STL","Chris Heisey_WAS","Wilmer Difo_WAS","Jeff Mathis_ARI","Pedro Severino_WAS","Luke Voit_STL","Rafael Bautista_WAS","Jose Lobaton_WAS","Eloy Jimenez_CHC"
0,0,0,0,0,0,0,14.521875,0,0,74.8168249660787,0,0,0,0,0,0,0,0,17.4738675958188,0,0,0,0,0,0,7.8358843537415,21.6491291727141,0,15.1873737373737,0,0,0,0,0,3.53486394557823,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6063829787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.19262295081967,0,0,-7.02782819116757,0,0.295983086680761,0,0,0,0,0,57.5151049667179,0,0,0,0,0,2.18069727891156,20.1966966966967,0,0,0,0,0,0,0,0,0,-3.43230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71774193548387,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.66328502415459,0,0,0,58.9413188142771,0,28.0789915966387,0,-4.63104838709677,0,0,0,0,6.18867924528302,4.09815078236131,0,0,0,0,0,0,0,0.961224489795918,0,0,0,0,0,0,0,0,0,0,0,7.55172413793103,0,0,0,0,12.2938775510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.04761904761905,0,0,0,28.0789915966387,0,85.1051282051282,0,0.628571428571429,0,0,0,0,8.40990990990991,-3.48268398268398,0,0,0,0,0,0,0,-6.91397849462366,0,0,0,0,0,0,0,0,0,0,0,6.28571428571429,0,0,0,0,-9.24789915966386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.6334586466165,-6.6236802413273,0,13.109022556391,0,-1.04716981132075,0,0,0,0,0,0,0,0,125.321556579621,0,0,0,0,0,0,0,18.6327474560592,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4054054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4414141414141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2.4758064516129,0,0,0,-4.63104838709677,0,0.628571428571429,0,48.6602787456446,0,0,0,0,4.5015873015873,-2.62769230769231,0,0,0,0,0,0,0,2.46921921921922,0,0,0,0,0,0,0,0,0,0,0,1.90344827586207,0,0,0,0,10.4708392603129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.2010520163647,0,0,17.4779220779221,0,35.1053140096618,0,0,0,0,0,2.18069727891156,0,0,0,0,0,57.275956284153,17.2857142857143,0,0,0,0,0,0,0,0,0,18.4232804232804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.465608465608466,0,0,0,0,0
2.48245614035088,0,0,5.16904761904762,0,22.5897435897436,0,0,0,0,0,20.1966966966967,0,0,0,0,0,17.2857142857143,59.7019230769231,0,0,0,0,0,0,0,0,0,-15.8345588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333,0,0,0,0,0
0,0,0,0,0,0,0,5.12458471760797,0,0,17.4738675958188,0,0,0,0,0,0,0,0,44.7596899224806,0,0,0,0,0,0,0.615079365079365,16.0833333333333,0,2.71494252873563,0,0,0,0,0,-2.02177177177177,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-7.71945701357466,0,0,0,6.18867924528302,0,8.40990990990991,0,4.5015873015873,0,0,0,0,47.3350961538462,-4.6453488372093,0,0,0,0,0,0,0,4.08309143686502,0,0,0,0,0,0,0,0,0,0,0,-1.27142857142857,0,0,0,0,15.6928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.2479674796748,0,0,0,4.09815078236131,0,-3.48268398268398,0,-2.62769230769231,0,0,0,0,-4.6453488372093,43.8873469387755,0,0,0,0,0,0,0,2.48987854251012,0,0,0,0,0,0,0,0,0,0,0,-7.92153846153846,0,0,0,0,-4.75913621262458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.5470401691332,31.4620721554117,0,22.8141414141414,0,14.9645877378436,0,0,0,0,0,0,0,0,18.6327474560592,0,0,0,0,0,0,0,82.2870588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3107692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.3,0,0,7.8358843537415,0,0,0,0,0,0,0,0,0.615079365079365,0,0,0,0,0,0,72.7343976777939,-14.1777777777778,0,-9.21123755334282,0,0,0,0,0,16.5169340463458,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05846774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.87491264849755,0,0,21.6491291727141,0,0,0,0,0,0,0,0,16.0833333333333,0,0,0,0,0,0,-14.1777777777778,58.0451178451178,0,14.1869369369369,0,0,0,0,0,8.38056680161943,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.3460317460317,0,0,-10.7023172905526,0,4.97368421052632,0,0,0,0,0,-3.43230769230769,0,0,0,0,0,18.4232804232804,-15.8345588235294,0,0,0,0,0,0,0,0,0,56.9246088193457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47252747252747,0,0,0,0,0
0,0,0,0,0,0,0,24.1622340425532,0,0,15.1873737373737,0,0,0,0,0,0,0,0,2.71494252873563,0,0,0,0,0,0,-9.21123755334282,14.1869369369369,0,62.3375850340136,0,0,0,0,0,-6.71190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,24.801247771836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.51147959183673,0,0,0,0.961224489795918,0,-6.91397849462366,0,2.46921921921922,0,0,0,0,4.08309143686502,2.48987854251012,0,0,0,0,0,0,0,36.1987142022209,0,0,0,0,0,0,0,0,0,0,0,10.8698924731183,0,0,0,0,1.59724238026125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8.15686274509804,0,0,3.53486394557823,0,0,0,0,0,0,0,0,-2.02177177177177,0,0,0,0,0,0,16.5169340463458,8.38056680161943,0,-6.71190476190476,0,0,0,0,0,47.0522496371553,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19146341463415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.065873015873,-0.524064171122995,0,16.502024291498,0,-1.83033033033033,0,0,0,0,0,0,0,0,27.4054054054054,0,0,0,0,0,0,0,14.3107692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,65.9907084785134,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4795698924731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.01290322580645,0,0,0,7.55172413793103,0,6.28571428571429,0,1.90344827586207,0,0,0,0,-1.27142857142857,-7.92153846153846,0,0,0,0,0,0,0,10.8698924731183,0,0,0,0,0,0,0,0,0,0,0,29.7287449392713,0,0,0,0,1.6951871657754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.43450980392157,0,0,0,12.2938775510204,0,-9.24789915966386,0,10.4708392603129,0,0,0,0,15.6928571428571,-4.75913621262458,0,0,0,0,0,0,0,1.59724238026125,0,0,0,0,0,0,0,0,0,0,0,1.6951871657754,0,0,0,0,53.0803891449053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,26.3690476190476,0,0,18.6063829787234,0,0,0,0,0,0,0,0,14.5095238095238,0,0,0,0,0,0,-2.05846774193548,3.43589743589744,0,24.801247771836,0,0,0,0,0,6.19146341463415,0,0,0,0,0,0,0,0,0,0,0,0,0,39.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20.6632747456059,-2.30670731707317,0,18.509595959596,0,20.5179704016913,0,0,0,0,0,0,0,0,43.4414141414141,0,0,0,0,0,0,0,23.4190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4795698924731,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2551020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85227272727273,0,0,0.861895161290323,0,-9.32153846153846,0,0,0,0,0,2.71774193548387,0,0,0,0,0,-0.465608465608466,15.9833333333333,0,0,0,0,0,0,0,0,0,-4.47252747252747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0470588235294,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
