"Aaron Judge_NYY","George Springer_HOU","Gary Sanchez_NYY","Carlos Correa_HOU","Jose Altuve_HOU","Brett Gardner_NYY","Josh Reddick_HOU","Khris Davis_OAK","Carlos Beltran_HOU","Matt Holliday_NYY","Chris Carter_NYY","Brian McCann_HOU","Matt Joyce_OAK","Marwin Gonzalez_HOU","Evan Gattis_HOU","Aaron Hicks_NYY","Jose Abreu_CWS","Matt Davidson_CWS","Yonder Alonso_OAK","Yuli Gurriel_HOU","Alex Bregman_HOU","Jacoby Ellsbury_NYY","Todd Frazier_CWS","Starlin Castro_NYY","Didi Gregorius_NYY","Avisail Garcia_CWS","Chad Pinder_OAK","Ryon Healy_OAK","Melky Cabrera_CWS","Tyler Saladino_CWS","Alen Hanson_CWS","Jed Lowrie_OAK","Marcus Semien_OAK","Derek Fisher_HOU","Chase Headley_NYY","Yolmer Sanchez_CWS","Greg Bird_NYY","Yoan Moncada_CWS","Jake Marisnick_HOU","Mason Williams_NYY","Leury Garcia_CWS","Rob Refsnyder_NYY","Mark Canha_OAK","Tyler Austin_NYY","Charlie Tilson_CWS","Adam Engel_CWS","Rajai Davis_OAK","Adam Rosales_OAK","JD Davis_HOU","Joey Wendle_OAK","Norichika Aoki_HOU","Matt Chapman_OAK","Jake Smolinski_OAK","Ryan LaMarre_OAK","Jaycob Brugman_OAK","Ronald Torreyes_NYY","Jacob May_CWS","Jorge Mateo_NYY","Miguel Andujar_NYY","Tim Anderson_CWS","Tyler Wade_NYY","Gleyber Torres_NYY","Josh Phegley_OAK","Bruce Maxwell_OAK","Austin Romine_NYY","Cody Asche_CWS","Willy Garcia_CWS","Geovany Soto_CWS","Kevan Smith_CWS","Kyle Tucker_HOU","Kyle Higashioka_NYY","Omar Narvaez_CWS","Juan Centeno_HOU","Renato Nunez_OAK","Matt Olson_OAK","Tony Kemp_HOU","Franklin Barreto_OAK","Jaff Decker_OAK","Grant Green_CWS","Zack Collins_CWS","Teoscar Hernandez_HOU","Colin Moran_HOU"
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.980769230769231,0,0,0,0,5.48181818181818,0,0,0,0,0,-2.70454545454545,0,0,0,0,0,0,0,10.2555555555556,3.78846153846154,0,0,0,5.63333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,9.07142857142857,0,0,0,10,0,0,21.4230769230769,0,0,0,0,0,0,0,4.73809523809524,26.6666666666667,0,0,0,0,0,0,0,0,0,0,88.4,0,104,0,0,0,0,0
23.7869318181818,0,1.35,0,0,-4.48387096774194,0,0,0,0.5997150997151,3.05882352941176,0,0,0,0,6.64619883040936,0,0,0,0,0,-4,0,4.13903743315508,0.461538461538462,0,0,0,0,0,0,0,0,0,3.16166666666667,0,0,0,0,-70,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,28.3428571428571,0,0,0,0,0,0,0,0,10.8391812865497,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98214285714286,-7.33333333333333,0,0,0,0,6.56666666666667,0,0,0.333333333333333,0,0,-2.8,-2.1,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98214285714286,0,0,4.14285714285714,0,0,0,0,0,-1,0,0,0,0,0,5.65,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25194805194805,22.3676829268293,0,0,0,0,23.5833333333333,0,0,20.9671558350804,0,0,3.47710437710438,6.67631578947368,22,0,0,0,0,3.49753694581281,0,0,0,0,9.17936507936508,0,0,0,0,-0.511111111111111,0,0,0,0,0,0,0,0,0,0,4.14285714285714,0,0,44.6961152882206,0,0,0,0,0,4.9,0.522727272727273,-10.0714285714286,1.35,0,0,3.23148148148148,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8.85166666666667,0,0,0,0,0.0714285714285714,0,0,0,0,0,19.2142857142857,0,0,0,0,0,0,0,12.4967320261438,5.555,0,0,0,7.67380952380952,-18,0,0,0,0,0,0,0,0,0,3.02727272727273,0,0,0,-5.52857142857143,0.0368421052631579,0,0,0,-25,0,0,4.73809523809524,0,0,0,0,0,0,0,20.0933333333333,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,9.33333333333333,0,0,0,0
0,0,0,0,0,0,0,0.589285714285714,0,0,0,0,16.8333333333333,0,0,0,0,0,-28.6785714285714,0,0,0,0,0,0,0,-1.66666666666667,-25,0,0,0,-2.43333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35,21.3333333333333,0,0,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,0,38.4107142857143,0,0,0,0,0,0,0,0,0,0,73.3333333333333,0,0,0,0,0,0,0
5.75862068965517,0,-8.65,0,0,8.13636363636364,0,0,0,-8.02173913043478,-2.82692307692308,0,0,0,0,11.3602941176471,0,0,0,0,0,-9.08823529411765,0,-1.08275862068966,20.7761904761905,0,0,0,0,0,0,0,0,0,2.43692307692308,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,10.8391812865497,0,0,0,0,0,0,0,0,37.4586206896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8076923076923,9.83333333333333,0,0,0,0,7.77777777777778,0,0,15.5384615384615,0,0,9.65909090909091,2.17857142857143,0,0,0,0,0,0,0,0,0,0,5.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4.9,0,0,0,0,0,10.4358974358974,0,2.7,0,0,0,5.28571428571429,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00416666666667,24.5681818181818,0,0,0,0,-3.56593406593407,0,0,39.4725274725275,0,0,15.1428571428571,0.5,0,0,0,0,0,6.93055555555556,0,0,0,0,4.83333333333333,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522727272727273,0,0,0,0,0,0,28.6958333333333,0,32.7857142857143,0,0,12.8035714285714,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8055555555556,-47.4,0,0,0,0,14.7083333333333,0,0,44.0444444444444,0,0,-7.88888888888889,12.7222222222222,0,0,0,0,0,0,0,0,0,0,-6.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0714285714286,0,0,0,0,0,2.7,0,25.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71739130434783,14.15,0,0,0,0,1.46904761904762,0,0,4.84387351778656,0,0,13.0952380952381,4.1,0,0,0,0,0,-3.95424836601307,0,0,0,0,8.45454545454546,0,0,0,0,10.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,32.7857142857143,0,23.9057971014493,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6666666666667,0,0,0,0,3.66666666666667,0,0,0,-6,0.666666666666667,0,0,0,0,2.33333333333333,0,0,0,0,0,-2.66666666666667,0,1.6,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5731182795699,5.87878787878788,0,0,0,0,8.56333333333333,0,0,7.02463054187192,0,0,17.4950738916256,5.10909090909091,55.5,0,0,0,0,-1.09090909090909,0,0,0,0,0.87012987012987,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,0,5.65,0,0,3.23148148148148,0,0,0,0,0,5.28571428571429,12.8035714285714,0,0,0,0,20.7247311827957,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-24.5,0,35,0,0,0,0,0,0,-38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-71.8,0,0,0,0,16.2,0,0,0,0,0,-29.5333333333333,0,0,0,0,0,0,0,51,-28.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76.4,0,0,0,0,0,0,88.4,0,0,0,0,0,0,0,-5,73.3333333333333,0,0,0,0,0,0,0,0,0,0,242.266666666667,0,234,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,-32.5,0,0,0,0,0,0,0,0,-19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,84.5,0,0,0,0,0
0,0,0,0,0,0,0,-8.5,0,0,0,0,10.8333333333333,0,0,0,0,0,2.38181818181818,0,0,0,0,0,0,0,6.15,10.5454545454545,0,0,0,-7.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7692307692308,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
