"Charlie Blackmon_COL","Bryce Harper_WAS","Nolan Arenado_COL","Paul Goldschmidt_ARI","Jake Lamb_ARI","Daniel Murphy_WAS","Anthony Rendon_WAS","JD Martinez_ARI","Mark Reynolds_COL","Andrew McCutchen_PIT","AJ Pollock_ARI","Starling Marte_PIT","Trea Turner_WAS","Ian Desmond_COL","Gerardo Parra_COL","DJ LeMahieu_COL","Trevor Story_COL","David Dahl_COL","Ryan Zimmerman_WAS","Brian Goodwin_WAS","David Peralta_ARI","Gregory Polanco_PIT","Chris Owings_ARI","Michael Taylor_WAS","Josh Harrison_PIT","Raimel Tapia_COL","Josh Bell_PIT","Adam Frazier_PIT","Gregor Blanco_ARI","Wilmer Difo_WAS","Carlos Gonzalez_COL","Jordy Mercer_PIT","Jayson Werth_WAS","Adam Lind_WAS","Daniel Descalso_ARI","Adam Eaton_WAS","Yasmany Tomas_ARI","Jose Osuna_PIT","Pat Valaika_COL","Ryan Raburn_WAS","Chris Iannetta_ARI","Chris Herrmann_ARI","Jeremy Hazelbaker_ARI","Ketel Marte_ARI","Francisco Cervelli_PIT","David Freese_PIT","Jordan Patterson_COL","Rey Fuentes_ARI","Adrian Sanchez_WAS","Brandon Drury_ARI","Socrates Brito_ARI","Nick Ahmed_ARI","Mike Tauchman_COL","Alexi Amarista_COL","Elias Diaz_PIT","Tom Murphy_COL","Max Moroff_PIT","Matt Wieters_WAS","Gift Ngoepe_PIT","Cristhian Adames_COL","Jacob Stallings_PIT","Stephen Drew_WAS","Jack Reinheimer_ARI","Ryan Hanigan_COL","John Jaso_PIT","Tony Wolters_COL","Kevin Newman_PIT","John Bormann_PIT","Chris Heisey_WAS","Chris Stewart_PIT","Ildemaro Vargas_ARI","Pedro Severino_WAS","Dawel Lugo_ARI","Domingo Leyba_ARI","Christian Walker_ARI","Rafael Bautista_WAS","Danny Ortiz_PIT","Dustin Garneau_COL","Stephen Cardullo_COL","Phil Gosselin_PIT","Chris Bostick_PIT","Jose Lobaton_WAS","Jeff Mathis_ARI"
7.65102040816326,0,15.6023529411765,0,0,0,0,0,3.6,0,0,0,0,49.978229317852,-12.2,6.95176470588235,2.30630630630631,0,0,0,0,0,0,0,0,28.7424242424242,0,0,0,0,4.61746031746032,0,0,0,0,0,0,0,-25.9469696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,0,0,0,4.63636363636364,0,-6.36111111111111,0,0,0,0,0,0,0,0,0,0,0,54.5714285714286,0,0,0,0,0
17.9676113360324,0,7.29230769230769,0,0,0,0,0,4.28125,0,0,0,0,-12.2,57.5719512195122,-4.08771929824561,11.125,0,0,0,0,0,0,0,0,2.5,0,0,0,0,12.6724137931034,0,0,0,0,0,0,0,-5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,42.6666666666667,0,-1.72044334975369,0,0,0,0,0,0,0,0,0,0,0,-1.85714285714286,0,0,0,0,0
11.8313859136644,0,15.2813852813853,0,0,0,0,0,5.5641627543036,0,0,0,0,6.95176470588235,-4.08771929824561,46.1302318578741,0.353558627752176,0,0,0,0,0,0,0,0,4.04779411764706,0,0,0,0,3.80142781597039,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3333333333333,0,0,0,0,0,0,0,0,0,8.38181818181818,0,-2.80979591836735,0,0,0,0,0,0,0,0,0,0,0,3.81904761904762,2.5,0,0,0,0
11.7944369063772,0,27.8540865384615,0,0,0,0,0,-4.07773664727657,0,0,0,0,2.30630630630631,11.125,0.353558627752176,45.2544757033248,0,0,0,0,0,0,0,0,0.669117647058823,0,0,0,0,2.49877551020408,0,0,0,0,0,0,0,17.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.64285714285714,0,0,0,0,0,0,0,0,0,48.9285714285714,0,1.56921373200443,0,0,0,0,0,0,0,0,0,0,0,-5.37179487179487,-10.25,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.54653622422,0,0,0,14.1788461538462,1.05769230769231,0,0,0,0,0,6.42383107088989,0,0,0,0,0,79.0650103519669,7.99,0,0,0,12.7631802721088,0,0,0,0,0,13.8,0,0,-2.36842105263158,3.08333333333333,0,9.58571428571429,0,0,0,28.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8867924528302,0,0,0,46.8787878787879,0,0,0,0,0,0,-14.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,-18.4375,0
0,-0.415384615384615,0,0,0,33.5555555555556,38.2037037037037,0,0,0,0,0,20.9912280701754,0,0,0,0,0,7.99,84.3612903225806,0,0,0,38.8404761904762,0,0,0,0,0,4.33928571428571,0,0,138,7.67948717948718,0,0,0,0,0,12.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84057971014493,0,0,0,0.363636363636364,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,-0.904761904761905,0
0,0,0,19.2956349206349,21.9887019230769,0,0,0,0,0,16.6129032258065,0,0,0,0,0,0,0,0,0,72.0954319312528,0,-3.25995807127883,0,0,0,0,0,5.29004329004329,0,0,0,0,0,-26.15625,0,22.5897435897436,0,0,0,19.0714285714286,43.5471014492754,36.4166666666667,55,0,0,0,0,0,29.8555194805195,0,4.97368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.59139784946237
0,0,0,0,0,0,0,0,0,0.349531116794544,0,-9.58181818181818,0,0,0,0,0,0,0,0,0,48.1605633802817,0,0,-7.26314484126984,0,6.67636171337916,-2.11948790896159,0,0,0,-1.53146853146853,0,0,0,0,0,-4.41190476190476,0,0,0,0,0,0,-10.25,-9.53434343434343,0,0,0,0,0,0,0,0,-2.18589743589744,0,-9.875,0,0,0,0,0,0,0,-5.23913043478261,0,0,0,0,7.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.85495495495496,-11.2195171026157,0,0,0,0,0,-2.15315315315315,0,0,0,0,0,0,0,0,0,-3.25995807127883,0,59.8923444976077,0,0,0,0,0,16.08,0,0,0,0,0,9.92513368983957,0,20.1966966966967,0,0,0,3.55833333333333,-8.60846560846561,-12.5,1.35,0,0,0,0,0,3.74398907103825,0,-3.43230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96321321321321
0,16.7470238095238,0,0,0,20.7549019607843,15.1959361393324,0,0,0,0,0,31.843537414966,0,0,0,0,0,12.7631802721088,38.8404761904762,0,0,0,77.3853383458647,0,0,0,0,0,-10.2636363636364,0,0,15.1153846153846,-13.3681318681319,0,-4,0,0,0,4.06666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5225609756098,0,0,0,64.4,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,0,0,0,0,0,0,-11.6583333333333,0
0,0,0,0,0,0,0,0,0,1.73657407407407,0,21.0833333333333,0,0,0,0,0,0,0,0,0,-7.26314484126984,0,0,45.1054951513371,0,-0.54773082942097,12.6489361702128,0,0,0,5.04666666666667,0,0,0,0,0,8.90333333333333,0,0,0,0,0,0,15.906887755102,4.97217180883243,0,0,0,0,0,0,0,0,30.7714285714286,0,7.42857142857143,0,0,0,0,0,0,0,5.6551724137931,0,0,0,0,-10.8014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1184210526316,0,7.85,0,0,0,0,0,-4.95424836601307,0,0,0,0,28.7424242424242,2.5,4.04779411764706,0.669117647058823,0,0,0,0,0,0,0,0,59.1285714285714,0,0,0,0,-11.5416666666667,0,0,0,0,0,0,0,-73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,26.8333333333333,0,-8.64835164835165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.31438596491228,0,56.9090909090909,0,0,0,0,0,0,0,0,0,6.67636171337916,0,0,-0.54773082942097,0,61.0354430379747,-0.00935374149659864,0,0,0,3.0591704718417,0,0,0,0,0,-19.7236842105263,0,0,0,0,0,0,2.92420212765957,-6.38686868686869,0,0,0,0,0,0,0,0,20.030303030303,0,-10.5178571428571,0,0,0,0,0,0,0,-1.47634408602151,0,0,0,0,-4.02614379084967,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.84615384615385,0,34.4444444444444,0,0,0,0,0,0,0,0,0,-2.11948790896159,0,0,12.6489361702128,0,-0.00935374149659864,53.047138047138,0,0,0,13.4611764705882,0,0,0,0,0,-18.15,0,0,0,0,0,0,10.9318181818182,11.4636363636364,0,0,0,0,0,0,0,0,33,0,4.5,0,0,0,0,0,0,0,-9.5,0,0,0,0,6.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.59770114942529,34.0911330049261,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5.29004329004329,0,16.08,0,0,0,0,0,67.0064516129032,0,0,0,0,0,-18.3398692810458,0,30.4,0,0,0,18.7083333333333,13.8901098901099,0,135,0,0,0,0,0,5.08102766798419,0,-15.8708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12380952380952
0,13.6214285714286,0,0,0,16.4285714285714,-8.14705882352941,0,0,0,0,0,-3.46428571428571,0,0,0,0,0,13.8,4.33928571428571,0,0,0,-10.2636363636364,0,0,0,0,0,25.9329004329004,0,0,8.62727272727273,6.84722222222222,0,38.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,0,0,0,-4.33333333333333,0,0,0,0,0,0,-11.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,-4,0
6.8875,0,1.48489503328213,0,0,0,0,0,14.8477443609023,0,0,0,0,4.61746031746032,12.6724137931034,3.80142781597039,2.49877551020408,0,0,0,0,0,0,0,0,-11.5416666666667,0,0,0,0,40.9945725915875,0,0,0,0,0,0,0,19.521978021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0448717948718,0,0,0,0,0,0,0,0,0,14.0444444444444,0,4.46341463414634,0,0,0,0,0,0,0,0,0,0,0,-2.86363636363636,-7.66666666666667,0,0,0,0
0,0,0,0,0,0,0,0,0,8.18655063291139,0,19.4423076923077,0,0,0,0,0,0,0,0,0,-1.53146853146853,0,0,5.04666666666667,0,3.0591704718417,13.4611764705882,0,0,0,34.6626506024096,0,0,0,0,0,21.375,0,0,0,0,0,0,9.22627450980392,9.80976037405026,0,0,0,0,0,0,0,0,2.75,0,3.05,0,0,0,0,0,0,0,3.47916666666667,0,0,0,0,9.03921568627451,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.065873015873,0,0,0,15.7871794871795,25.9046941678521,0,0,0,0,0,0.410924369747899,0,0,0,0,0,-2.36842105263158,138,0,0,0,15.1153846153846,0,0,0,0,0,8.62727272727273,0,0,64.5968992248062,-35.9285714285714,0,19.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4868951612903,0,0,0,31.8,0,0,0,0,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,13.4727272727273,0
0,2.90808823529412,0,0,0,27.5294117647059,10.6666666666667,0,0,0,0,0,-15.7692307692308,0,0,0,0,0,3.08333333333333,7.67948717948718,0,0,0,-13.3681318681319,0,0,0,0,0,6.84722222222222,0,0,-35.9285714285714,60.6082251082251,0,55.8333333333333,0,0,0,-15.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9772727272727,0,0,0,4.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222222222222222,0
0,0,0,5.93333333333333,-19.7619047619048,0,0,0,0,0,-8.81410256410256,0,0,0,0,0,0,0,0,0,-26.15625,0,9.92513368983957,0,0,0,0,0,-18.3398692810458,0,0,0,0,0,46.0098722415796,0,14.9333333333333,0,0,0,18.1333333333333,6.67916666666667,13.3333333333333,-16,0,0,0,0,0,-10.9225806451613,0,-7.45098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89166666666667
0,53.8235294117647,0,0,0,8.59803921568627,7.1625,0,0,0,0,0,28.9444444444444,0,0,0,0,0,9.58571428571429,0,0,0,0,-4,0,0,0,0,0,38.75,0,0,19.1625,55.8333333333333,0,61.2573099415205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571,0,0,0,89.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.1666666666667,0
0,0,0,3.50769230769231,6.59084084084084,0,0,0,0,0,-9.7037037037037,0,0,0,0,0,0,0,0,0,22.5897435897436,0,20.1966966966967,0,0,0,0,0,30.4,0,0,0,0,0,14.9333333333333,0,58.85,0,0,0,-6.60897435897436,-24.2857142857143,0,0,0,0,0,0,0,16.8123123123123,0,-15.140522875817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333
0,0,0,0,0,0,0,0,0,19.5289855072464,0,0,0,0,0,0,0,0,0,0,0,-4.41190476190476,0,0,8.90333333333333,0,-19.7236842105263,-18.15,0,0,0,21.375,0,0,0,0,0,51.7122507122507,0,0,0,0,0,0,5.84761904761905,13.7,0,0,0,0,0,0,0,0,32.8666666666667,0,35.9333333333333,0,0,0,0,0,0,0,5.75,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,0,38.7032967032967,0,0,0,0,0,15.0477941176471,0,0,0,0,-25.9469696969697,-5.7,13.5,17.1666666666667,0,0,0,0,0,0,0,0,-73.5,0,0,0,0,19.521978021978,0,0,0,0,0,0,0,95.3602941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97619047619048,0,1.1,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0
0,3.95555555555556,0,0,0,33.4888888888889,27.3181818181818,0,0,0,0,0,-17.6428571428571,0,0,0,0,0,28.8888888888889,12.35,0,0,0,4.06666666666667,0,0,0,0,0,0,0,0,0,-15.8333333333333,0,0,0,0,0,43.2909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35714285714286,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0
0,0,0,-6.61397849462366,4.9076354679803,0,0,0,0,0,-1.78571428571429,0,0,0,0,0,0,0,0,0,19.0714285714286,0,3.55833333333333,0,0,0,0,0,18.7083333333333,0,0,0,0,0,18.1333333333333,0,-6.60897435897436,0,0,0,67.2741935483871,9.55357142857143,0,28,0,0,0,0,0,0.118233618233618,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20.6129032258065,29.2816399286988,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,43.5471014492754,0,-8.60846560846561,0,0,0,0,0,13.8901098901099,0,0,0,0,0,6.67916666666667,0,-24.2857142857143,0,0,0,9.55357142857143,66.0686274509804,26.6666666666667,35.25,0,0,0,0,0,5.86363636363636,0,-12.7610294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3392857142857
0,0,0,19.6,-0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4166666666667,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,26.6666666666667,31.8666666666667,0,0,0,0,0,0,37.85,0,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
0,0,0,-14.6666666666667,85.4,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,55,0,1.35,0,0,0,0,0,135,0,0,0,0,0,-16,0,0,0,0,0,28,35.25,0,52.2666666666667,0,0,0,0,0,9.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
0,0,0,0,0,0,0,0,0,9.87010159651669,0,38.8484848484849,0,0,0,0,0,0,0,0,0,-10.25,0,0,15.906887755102,0,2.92420212765957,10.9318181818182,0,0,0,9.22627450980392,0,0,0,0,0,5.84761904761905,0,0,0,0,0,0,33.8004891684137,7.51066856330014,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,2.03157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13.0532786885246,0,-3.72727272727273,0,0,0,0,0,0,0,0,0,-9.53434343434343,0,0,4.97217180883243,0,-6.38686868686869,11.4636363636364,0,0,0,9.80976037405026,0,0,0,0,0,13.7,0,0,0,0,0,0,7.51066856330014,28.7562724014337,0,0,0,0,0,0,0,0,1.31410256410256,0,10.0833333333333,0,0,0,0,0,0,0,2.64705882352941,0,0,0,0,3.70909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17.9421613394216,12.4575873827792,0,0,0,0,0,10.2689075630252,0,0,0,0,0,0,0,0,0,29.8555194805195,0,3.74398907103825,0,0,0,0,0,5.08102766798419,0,0,0,0,0,-10.9225806451613,0,16.8123123123123,0,0,0,0.118233618233618,5.86363636363636,37.85,9.35,0,0,0,0,0,51.7268468468468,0,17.7573891625616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.970588235294118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
