"Justin Smoak_TOR","Jose Abreu_CWS","Manuel Margot_SD","Steve Pearce_TOR","Matt Davidson_CWS","Josh Donaldson_TOR","Kendrys Morales_TOR","Brian Dozier_MIN","Troy Tulowitzki_TOR","Leury Garcia_CWS","Ezequiel Carrera_TOR","Yangervis Solarte_SD","Miguel Sano_MIN","Devon Travis_TOR","Russell Martin_TOR","Eduardo Escobar_MIN","Avisail Garcia_CWS","Alen Hanson_CWS","Joe Mauer_MIN","Jason Castro_MIN","Cory Spangenberg_SD","Robbie Grossman_MIN","Kennys Vargas_MIN","Jose Bautista_TOR","Norichika Aoki_TOR","Jose Pirela_SD","Ryan Schimpf_SD","Hunter Renfroe_SD","Byron Buxton_MIN","Kevin Pillar_TOR","Miguel Montero_TOR","Rob Refsnyder_TOR","Yoan Moncada_CWS","Eddie Rosario_MIN","Dalton Pompey_TOR","Ian Parmley_TOR","Harold Ramirez_TOR","Richard Urena_TOR","Rowdy Tellez_TOR","Max Kepler_MIN","Jarrod Saltalamacchia_TOR","Willy Garcia_CWS","Charlie Tilson_CWS","Wil Myers_SD","Alex Dickerson_SD","Darrell Ceciliani_TOR","Ehire Adrianza_MIN","Austin Hedges_SD","Chris Coghlan_TOR","Anthony Alford_TOR","Travis Jankowski_SD","Jacob May_CWS","Matt Szczur_SD","Hector Sanchez_SD","Yolmer Sanchez_CWS","Teoscar Hernandez_TOR","Dwight Smith_TOR","Chase d'Arnaud_SD","Darwin Barney_TOR","Ryan Goins_TOR","Tyler Saladino_CWS","Luke Maile_TOR","Omar Narvaez_CWS","Cody Asche_CWS","Geovany Soto_CWS","Chris Gimenez_MIN","Christian Bethancourt_SD","Luis Urias_SD","Adam Engel_CWS","Tim Anderson_CWS","Erick Aybar_SD","Franchy Cordero_SD","Carlos Asuaje_SD","Jabari Blash_SD","Jorge Polanco_MIN","Kevan Smith_CWS","Anthony Recker_MIN","Allen Cordoba_SD","Mike Ohlman_TOR","Zack Collins_CWS","Dusty Coleman_SD","Zack Granite_MIN","Luis Torrens_SD","Grant Green_CWS","Daniel Palka_MIN","Jose Rondon_SD"
4.57696566998893,0,0,23.9818181818182,0,-18.1195652173913,5.21111111111111,0,-3.26,0,34.3367346938776,0,0,4.03079710144928,12.4431216931217,0,0,0,0,0,0,0,0,4.3031914893617,0,0,0,0,0,5.53911205073996,-240,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,-0.582417582417582,0,0,0,0,0,0,0,0,0,2.11660079051383,11.5198412698413,0,-2.31372549019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.640642303433,0,0,0,0,0,0,0,0,46.4905618964004,0,0,0,0,0,0,0,0,14.1210084033613,0,0,0,0,6.24242424242424,0.509291521486643,-3.79855769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5600961538462,0,0,0,5.57070707070707,0,0,0.83974358974359,0,2.33809523809524,0,0,0,0,-0.388888888888889,0,0,0,0,0,0,0,0,0,0,0,0,5.52358926919519,35.1208333333333,-1,7.53571428571429,0,0,0,8.65886699507389,0,0,0,0,6.45454545454545,0,0,0
0,0,0,0,0,0,0,-1.85578386605784,0,0,0,0,70.5049050632911,0,0,13.0666666666667,0,0,17.0014880952381,1.88766233766234,0,7.25013220518244,4.95935960591133,0,0,0,0,0,12.320218579235,0,0,0,0,-5.84871794871795,0,0,0,0,0,25.3815015829941,0,0,0,0,0,0,11.2083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.105,0,0,0,0,0,0,0,0,10.8887844611529,0,0,0,0,0,0,4.84615384615385,0,0,0,0
25.4892037786775,0,0,13.9970760233918,0,-8.58241758241758,10.1653171390013,0,22.6013071895425,0,4.03079710144928,0,0,56.0188261351052,5.98461538461538,0,0,0,0,0,0,0,0,0.929125138427464,0,0,0,0,0,5.51463414634146,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,-2.3047619047619,7.38666666666667,0,0.916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.521186440678,0,0,2.08558558558559,0,13.7045454545455,18.0649801587302,0,10.2606382978723,0,12.4431216931217,0,0,5.98461538461538,44.9642695612845,0,0,0,0,0,0,0,0,11.1277389277389,0,0,0,0,0,5.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96363636363636,0,0,0,0,0,0,0,14.4166666666667,0,3.96344086021505,4.36842105263158,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.26688251618871,0,0,0,0,13.0666666666667,0,0,48.6686868686869,0,0,-2.6390243902439,4.05689900426743,0,8.95092460881935,22.6166666666667,0,0,0,0,0,12.8421052631579,0,0,0,0,3.92020202020202,0,0,0,0,0,14.6329849012776,0,0,0,0,0,0,12.8484848484848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.4368421052632,0,0,0,0,0,0,0,0,-0.0442942942942943,0,0,0,0,0,0,-5.90277777777778,0,0,0,0
0,7.35190670122177,0,0,23.9936479128857,0,0,0,0,5.2030487804878,0,0,0,0,0,0,81.3873873873874,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,39.4725274725275,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,9.67149758454106,0,0,0,0,0,13.3854679802956,0,3.70588235294118,12.3461538461538,44.0444444444444,0,0,0,-2.4,19.8487980769231,0,0,0,0,0,1.0367816091954,0,0,0,0,0,0,0,0,0,0
0,19.5659340659341,0,0,-15.5727272727273,0,0,0,0,0,0,0,0,0,0,0,-16,50.489010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,0,0,0,0,0,0,0,0,-12.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.81410256410256,0,0,0,0,0,0,0,8.39393939393939,0,0,0,0,0,-6.56944444444444,-0.627272727272727,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.78834498834499,0,0,0,0,17.0014880952381,0,0,-2.6390243902439,0,0,37.4452054794521,4.58395989974937,0,11.303137254902,-4.71833333333333,0,0,0,0,0,5.19343891402715,0,0,0,0,5.79378531073446,0,0,0,0,0,17.1557692307692,0,0,0,0,0,0,3.52747252747253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42647058823529,0,0,0,0,0,0,0,0,5.41224489795918,0,0,0,0,0,0,6.46212121212121,0,0,0,0
0,0,0,0,0,0,0,7.10593220338983,0,0,0,0,1.88766233766234,0,0,4.05689900426743,0,0,4.58395989974937,33.0195932539683,0,4.14482029598309,3.56666666666667,0,0,0,0,0,3.05410628019324,0,0,0,0,23.5653389238295,0,0,0,0,0,7.66322055137845,0,0,0,0,0,0,-3.59090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.3333333333333,0,0,0,0,0,0,0,0,1.20824524312896,0,0,0,0,0,0,5.31818181818182,0,0,0,0
0,0,-7.89271255060729,0,0,0,0,0,0,0,0,14.1210084033613,0,0,0,0,0,0,0,0,38.5120327700973,0,0,0,0,10.9450757575758,-2.52857142857143,0.70355587808418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.59205143191116,0,0,0,4.85087719298246,0,0,0,0,-11.3285714285714,-3.83333333333333,0,0,0,-6.25,0,0,0,0,0,0,0,0,0,0,0,0,-5.11282051282051,-8.36666666666667,1.14166666666667,-9.39047619047619,0,0,0,-1.12666666666667,0,0,-25,0,0.301470588235294,0,0,0
0,0,0,0,0,0,0,2.07747223691169,0,0,0,0,7.25013220518244,0,0,8.95092460881935,0,0,11.303137254902,4.14482029598309,0,36.6915422885572,3.69047619047619,0,0,0,0,0,6.83672525439408,0,0,0,0,-4.21116138763198,0,0,0,0,0,18.3913347309574,0,0,0,0,0,0,1.01666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.73333333333333,0,0,0,0,0,0,0,0,10.4333333333333,0,0,0,0,0,0,-7.8,0,0,0,0
0,0,0,0,0,0,0,8.42610837438424,0,0,0,0,4.95935960591133,0,0,22.6166666666667,0,0,-4.71833333333333,3.56666666666667,0,3.69047619047619,50.8100840336134,0,0,0,0,0,9.21305418719212,0,0,0,0,27.4074074074074,0,0,0,0,0,13.0092307692308,0,0,0,0,0,0,-12.2777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72727272727273,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,-1,0,0,0,0
-1.25667915106117,0,0,6.81714285714286,0,7.50964348334307,5.46398046398046,0,3.62062146892655,0,4.3031914893617,0,0,0.929125138427464,11.1277389277389,0,0,0,0,0,0,0,0,48.434252051336,0,0,0,0,0,0.895360195360195,-10.3333333333333,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,0,0,18.8366013071895,0,0,0,0,0,0,0,-16.25,0,-3.83295625942685,5.16359447004608,0,4.62307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.9952380952381,0,0,0,0,0,0,0,0,6.24242424242424,0,0,0,0,0,0,0,0,10.9450757575758,0,0,0,0,50.4694167852063,0,-9.68275862068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3698752228164,0,0,0,1.4,0,0,0,0,-17.9111111111111,25.7678571428571,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4.57359307359307,10.3636363636364,12.9583333333333,-11.6388888888889,0,0,0,-3.69230769230769,0,0,-105,0,1,0,0,0
0,0,1.80208333333333,0,0,0,0,0,0,0,0,0.509291521486643,0,0,0,0,0,0,0,0,-2.52857142857143,0,0,0,0,0,53.1572535991141,-8.48353658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49651567944251,0,0,0,-4.23440285204991,0,0,-2.08333333333333,0,-15.8666666666667,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,-6.15165165165165,-2.25,0,-2.1,0,0,0,-0.520833333333333,0,0,0,0,-15.8571428571429,0,0,0
0,0,1.3521332554062,0,0,0,0,0,0,0,0,-3.79855769230769,0,0,0,0,0,0,0,0,0.70355587808418,0,0,0,0,-9.68275862068966,-8.48353658536585,52.5070836674686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35832580548028,0,0,0,-5.03405017921147,0,0,-6.3974358974359,0,-1.50367647058824,0.238095238095238,0,0,0,-9.71111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.764367816091954,-8.40522875816993,-1.95789473684211,2.3030303030303,0,0,0,-3.31008403361345,0,0,-44,0,-4.21052631578947,0,0,0
0,0,0,0,0,0,0,7.62994350282486,0,0,0,0,12.320218579235,0,0,12.8421052631579,0,0,5.19343891402715,3.05410628019324,0,6.83672525439408,9.21305418719212,0,0,0,0,0,43.9937062937063,0,0,0,0,2.37028657616893,0,0,0,0,0,5.52480782669462,0,0,0,0,0,0,5.53333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306324110671937,0,0,0,0,0,0,0,0,2.88388969521045,0,0,0,0,0,0,3.5,0,0,0,0
1.11904761904762,0,0,5.31648936170213,0,15.7828282828283,-5.07387140902873,0,-2.14519774011299,0,5.53911205073996,0,0,5.51463414634146,5.5,0,0,0,0,0,0,0,0,0.895360195360195,0,0,0,0,0,51.5142589995325,-3.8,0,0,0,0,0,0,0,0,0,-5.8,0,0,0,0,0,0,0,-2.01102941176471,0,0,0,0,0,0,0,-22.5,0,13.2839962997225,5.5892316999395,0,-0.807142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.928571428571429,0,0,-9.71428571428571,0,-4.9,-22.2857142857143,0,-19.3333333333333,0,-240,0,0,0,6,0,0,0,0,0,0,0,0,-10.3333333333333,0,0,0,0,0,-3.8,60.9047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-25.7272727272727,0,0,-1.09090909090909,0,0,0,0,1,0,0,0,0,0,0,16.5,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1818181818182,0,0,0,0,0,0,0,0,-5.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-7.92857142857143,0,0,0,0,0,-1,0,3.47619047619048,0,0,0,0,0,-10.5,-3.42222222222222,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9.36680235187698,0,0,0,0,-5.84871794871795,0,0,3.92020202020202,0,0,5.79378531073446,23.5653389238295,0,-4.21116138763198,27.4074074074074,0,0,0,0,0,2.37028657616893,0,0,0,0,70.9670492410218,0,0,0,0,0,13.9918032786885,0,0,0,0,0,0,-2.13186813186813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.96103896103896,0,0,0,0,0,0,0,0,5.16161616161616,0,0,0,0,0,0,-3.66666666666667,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,16.4840153452685,0,0,0,0,25.3815015829941,0,0,14.6329849012776,0,0,17.1557692307692,7.66322055137845,0,18.3913347309574,13.0092307692308,0,0,0,0,0,5.52480782669462,0,0,0,0,13.9918032786885,0,0,0,0,0,53.0671929824561,0,0,0,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86052631578947,0,0,0,0,0,0,0,0,11.2609427609428,0,0,0,0,0,0,1.33333333333333,0,0,0,0
-2.5,0,0,0,0,0,4.2,0,60,0,-2.33333333333333,0,0,2.5,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,-5.8,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,-2.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.05434782608696,0,0,10.3088235294118,0,0,0,0,1.45833333333333,0,0,0,0,0,0,39.4725274725275,-12.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.66666666666667,0,0,0,0,0,0,0,0,33.5489130434783,0,0,0,0,0,0,0,0,0,0,0,0,-0.720588235294118,0,0,0,0,0,3.78571428571429,0,13.1363636363636,0,0,0,0,0,11.5,6.17647058823529,0,0,0,0,0,11.1538461538462,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.53763440860215,0,0,0,0,0,0,0,0,14.5600961538462,0,0,0,0,0,0,0,0,-5.59205143191116,0,0,0,0,7.3698752228164,-5.49651567944251,2.35832580548028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0864890135577,0,0,0,9.59831029185868,0,0,-8.87179487179487,0,11.8947368421053,28.7555555555556,0,0,0,23.8444444444444,0,0,0,0,0,0,0,0,0,0,0,0,3.72271825396825,26.6368421052632,6.325,-10.9181286549708,0,0,0,1.78095238095238,0,0,0,0,3.56709956709957,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-2.04583333333333,0,0,0,0,11.2083333333333,0,0,12.8484848484848,0,0,3.52747252747253,-3.59090909090909,0,1.01666666666667,-12.2777777777778,0,0,0,0,0,5.53333333333333,0,0,0,0,-2.13186813186813,0,0,0,0,0,4.15,0,0,0,0,0,0,32.4795321637427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51785714285714,0,0,0,0,0,0,0,0,-17.5,0,0,0,0,0,0,-7.6,0,0,0,0
0,0,-9.70507399577167,0,0,0,0,0,0,0,0,5.57070707070707,0,0,0,0,0,0,0,0,4.85087719298246,0,0,0,0,1.4,-4.23440285204991,-5.03405017921147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59831029185868,0,0,0,63.7333333333333,0,0,-16.3181818181818,0,14.7747252747253,0,0,0,0,28.1527777777778,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,29.0448717948718,5.21212121212121,-7.11111111111111,0,0,0,7.45,0,0,0,0,0,0,0,0
-7.25238095238095,0,0,-0.75,0,2,4.31372549019608,0,12.2,0,-0.582417582417582,0,0,0.9,2.96363636363636,0,0,0,0,0,0,0,0,18.8366013071895,0,0,0,0,0,-2.01102941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0643274853801,0,0,0,0,0,0,0,0,0,9.4,4.44485294117647,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
