"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Actual_fpts","RankTargets","RollingTargetPctg","FreqInd","TierRank","ValueWR"
"TE","Xavier Grimble",2500,"MIN@PIT 01:00PM ET",0,"PIT","MIN",0,0,0,0,0,0,0,0
"TE","David Morgan",2500,"MIN@PIT 01:00PM ET",0,"MIN","PIT",0,2.8,0,0,0,0,0,0
"TE","Andrew DePaola",2500,"CHI@TB 01:00PM ET",0,"CHI","TB",0,0,0,0,0,0,0,0
"TE","Luke Stocker",2500,"CHI@TB 01:00PM ET",0,"TB","CHI",0,0,0,0,0,0,0,0
"TE","Dion Sims",2500,"CHI@TB 01:00PM ET",5.1,"CHI","TB",0,4.3,0,0,0,0,0,0
"TE","Daniel Brown",2500,"CHI@TB 01:00PM ET",0,"CHI","TB",0,0,0,0,0,0,0,0
"TE","Alan Cross",2500,"CHI@TB 01:00PM ET",0,"TB","CHI",0,0,0,0,0,0,0,0
"TE","Adam Shaheen",2500,"CHI@TB 01:00PM ET",0,"CHI","TB",0,1.2,0,0,0,0,0,0
"TE","Antony Auclair",2500,"CHI@TB 01:00PM ET",0,"TB","CHI",0,0,0,0,0,0,0,0
"TE","Anthony Fasano",2500,"MIA@LAC 04:05PM ET",0,"MIA","LAC",0,2,0,0,0,0,0,0
"TE","Sean McGrath",2500,"MIA@LAC 04:05PM ET",0,"LAC","MIA",0,0,0,0,0,0,0,0
"TE","MarQueis Gray",2500,"MIA@LAC 04:05PM ET",0,"MIA","LAC",0,0,0,0,0,0,0,0
"TE","Sean Culkin",2500,"MIA@LAC 04:05PM ET",0,"LAC","MIA",0,0,0,0,0,0,0,0
"TE","Lee Smith",2500,"NYJ@OAK 04:05PM ET",0,"OAK","NYJ",0,0,0,0,0,0,0,0
"TE","Clive Walford",2500,"NYJ@OAK 04:05PM ET",0,"OAK","NYJ",0,3.8,0,0,0,0,0,0
"TE","Eric Tomlinson",2500,"NYJ@OAK 04:05PM ET",4.5,"NYJ","OAK",0,0,0,0,0,0,0,0
"TE","Neal Sterling",2500,"NYJ@OAK 04:05PM ET",0,"NYJ","OAK",0,0,0,0,0,0,0,0
"TE","Jordan Leggett",2500,"NYJ@OAK 04:05PM ET",0,"NYJ","OAK",0,4.2,0,0,0,0,0,0
"TE","James Hanna",2500,"DAL@DEN 04:25PM ET",0,"DAL","DEN",0,0,0,0,0,0,0,0
"TE","Jeff Heuerman",2500,"DAL@DEN 04:25PM ET",3,"DEN","DAL",0,0,0,0,0,0,0,0
"TE","Geoff Swaim",2500,"DAL@DEN 04:25PM ET",0,"DAL","DEN",0,0,0,0,0,0,0,0
"TE","Niles Paul",2500,"WAS@LAR 04:25PM ET",0,"WAS","LAR",0,0,0,0,0,0,0,0
"TE","Derek Carrier",2500,"WAS@LAR 04:25PM ET",2.2,"LAR","WAS",0,0,0,0,0,0,0,0
"TE","Jeremy Sprinkle",2500,"WAS@LAR 04:25PM ET",0,"WAS","LAR",0,0,0,0,0,0,0,0
"TE","Gerald Everett",2500,"WAS@LAR 04:25PM ET",4.9,"LAR","WAS",0,4.1,0,0,0,0,0,0
"TE","Logan Paulsen",2500,"SF@SEA 04:25PM ET",0,"SF","SEA",0,0,0,0,0,0,0,0
"TE","Kyle Nelson",2500,"SF@SEA 04:25PM ET",0,"SF","SEA",0,0,0,0,0,0,0,0
"TE","Garrett Celek",2500,"SF@SEA 04:25PM ET",0,"SF","SEA",0,0,0,0,0,0,0,0
"TE","Luke Willson",2500,"SF@SEA 04:25PM ET",0,"SEA","SF",0,1.3,0,0,0,0,0,0
"TE","Tyler Ott",2500,"SF@SEA 04:25PM ET",0,"SEA","SF",0,0,0,0,0,0,0,0
"TE","Nick Vannett",2500,"SF@SEA 04:25PM ET",2,"SEA","SF",0,0,0,0,0,0,0,0
"TE","George Kittle",2500,"SF@SEA 04:25PM ET",7.7,"SF","SEA",0,6.8,0,0,0,0,0,0
"TE","Lance Kendricks",2500,"GB@ATL 08:30PM ET",3.8,"GB","ATL",0,3.8,0,0,0,0,0,0
"TE","Levine Toilolo",2500,"GB@ATL 08:30PM ET",0,"ATL","GB",0,1.6,0,0,0,0,0,0
"TE","Eric Saubert",2500,"GB@ATL 08:30PM ET",0,"ATL","GB",0,1.1,0,0,0,0,0,0
"TE","Michael Roberts",2500,"DET@NYG 08:30PM ET",0,"DET","NYG",0,0,0,0,0,0,0,0
"TE","Darren Fells",2500,"DET@NYG 08:30PM ET",0,"DET","NYG",0,3.8,0,0,0,0,0,0
"TE","Jerell Adams",2500,"DET@NYG 08:30PM ET",0,"NYG","DET",0,0,0,0,0,0,0,0
"TE","Matt LaCosse",2500,"DET@NYG 08:30PM ET",0,"NYG","DET",0,0,0,0,0,0,0,0
"TE","Rhett Ellison",2500,"DET@NYG 08:30PM ET",1.9,"NYG","DET",0,1.5,0,0,0,0,0,0
