"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","CompletionsRolling","TargetsRolling","TDsRolling","RankCompletions","RankTDs","RankTargets","RollingTargetPctg"
"WR","Cody Core (0000000)","Cody Core",0,3000,"Buf@Cin 00:00PM ET","Cin","Cody","Core","Buf",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Tyler Boyd (0000000)","Tyler Boyd",0,3000,"Buf@Cin 00:00PM ET","Cin","Tyler","Boyd","Buf",8.5,8.1,25,38,0,4,5,4,0.127090301003344
"RB","Anthony Sherman (0000000)","Anthony Sherman",0,3000,"TB@KC 00:00PM ET","KC","Anthony","Sherman","TB",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Bishop Sankey (0000000)","Bishop Sankey",0,3000,"TB@KC 00:00PM ET","KC","Bishop","Sankey","TB",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Cecil Shorts (0000000)","Cecil Shorts",0,3000,"TB@KC 00:00PM ET","TB","Cecil","Shorts","KC",5.6,4.4,4,15,0,10,8,6,0.0424929178470255
"WR","Freddie Martino (0000000)","Freddie Martino",0,3000,"TB@KC 00:00PM ET","TB","Freddie","Martino","KC",4.6,0,2,4,1,14,4,13,0.0113314447592068
"WR","De'Anthony Thomas (0000000)","De'Anthony Thomas",0,3000,"TB@KC 00:00PM ET","KC","De'Anthony","Thomas","TB",0,1.1,NA,NA,NA,NA,NA,NA,NA
"WR","Demarcus Robinson (0000000)","Demarcus Robinson",0,3000,"TB@KC 00:00PM ET","KC","Demarcus","Robinson","TB",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Bobby Rainey (0000000)","Bobby Rainey",0,3000,"Chi@NYG 00:00PM ET","NYG","Bobby","Rainey","Chi",0,1.1,17,22,0,5,6,5,0.0700636942675159
"RB","Orleans Darkwa (0000000)","Orleans Darkwa",0,3000,"Chi@NYG 00:00PM ET","NYG","Orleans","Darkwa","Chi",0,0,2,4,0,12,6,12,0.0127388535031847
"RB","Paul Lasike (0000000)","Paul Lasike",0,3000,"Chi@NYG 00:00PM ET","Chi","Paul","Lasike","NYG",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Dwayne Harris (0000000)","Dwayne Harris",0,3000,"Chi@NYG 00:00PM ET","NYG","Dwayne","Harris","Chi",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Deonte Thompson (0000000)","Deonte Thompson",0,3000,"Chi@NYG 00:00PM ET","Chi","Deonte","Thompson","NYG",3.56,7,1,3,0,11,6,11,0.00923076923076923
"WR","Tavarres King (0000000)","Tavarres King",0,3000,"Chi@NYG 00:00PM ET","NYG","Tavarres","King","Chi",0,0,0,1,0,13,6,13,0.00318471337579618
"WR","Josh Bellamy (0000000)","Josh Bellamy",0,3000,"Chi@NYG 00:00PM ET","Chi","Josh","Bellamy","NYG",5.91,6.9,4,8,0,8,6,8,0.0246153846153846
"RB","Zach Line (0000000)","Zach Line",0,3000,"Ari@Min 00:00PM ET","Min","Zach","Line","Ari",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Stepfan Taylor (0000000)","Stepfan Taylor",0,3000,"Ari@Min 00:00PM ET","Ari","Stepfan","Taylor","Min",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Kerwynn Williams (0000000)","Kerwynn Williams",0,3000,"Ari@Min 00:00PM ET","Ari","Kerwynn","Williams","Min",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Charles Johnson (0000000)","Charles Johnson",0,3000,"Ari@Min 00:00PM ET","Min","Charles","Johnson","Ari",2.05,1.6,7,20,0,7,5,6,0.0613496932515337
"WR","Jarius Wright (0000000)","Jarius Wright",0,3000,"Ari@Min 00:00PM ET","Min","Jarius","Wright","Ari",0,0,6,6,0,8,5,9,0.0184049079754601
"WR","Brittan Golden (0000000)","Brittan Golden",0,3000,"Ari@Min 00:00PM ET","Ari","Brittan","Golden","Min",0,0,2,3,0,10,7,11,0.0078125
"WR","Chris Hubert (0000000)","Chris Hubert",0,3000,"Ari@Min 00:00PM ET","Ari","Chris","Hubert","Min",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Laquon Treadwell (0000000)","Laquon Treadwell",0,3000,"Ari@Min 00:00PM ET","Min","Laquon","Treadwell","Ari",0,0,1,1,0,12,5,13,0.00306748466257669
"RB","Chase Reynolds (0000000)","Chase Reynolds",0,3000,"Mia@LA 00:00PM ET","LA","Chase","Reynolds","Mia",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Malcolm Brown (0000000)","Malcolm Brown",0,3000,"Mia@LA 00:00PM ET","LA","Malcolm","Brown","Mia",0,0,2,2,0,8,5,9,0.00636942675159236
"RB","Kenyan Drake (0000000)","Kenyan Drake",0,3000,"Mia@LA 00:00PM ET","Mia","Kenyan","Drake","LA",0,2.3,7,8,0,8,8,11,0.030188679245283
"WR","Jakeem Grant (0000000)","Jakeem Grant",0,3000,"Mia@LA 00:00PM ET","Mia","Jakeem","Grant","LA",1.78,0,0,1,0,14,8,13,0.00377358490566038
"WR","Bradley Marquez (0000000)","Bradley Marquez",0,3000,"Mia@LA 00:00PM ET","LA","Bradley","Marquez","Mia",1.13,0,2,5,0,8,5,8,0.0159235668789809
"WR","Nelson Spruce (0000000)","Nelson Spruce",0,3000,"Mia@LA 00:00PM ET","LA","Nelson","Spruce","Mia",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Leonte Carroo (0000000)","Leonte Carroo",0,3000,"Mia@LA 00:00PM ET","Mia","Leonte","Carroo","LA",0,0,2,3,0,12,8,12,0.0113207547169811
"WR","Pharoh Cooper (0000000)","Pharoh Cooper",0,3000,"Mia@LA 00:00PM ET","LA","Pharoh","Cooper","Mia",0,1.5,1,1,0,10,5,11,0.00318471337579618
"WR","Mike Thomas (0000000)","Mike Thomas",0,3000,"Mia@LA 00:00PM ET","LA","Mike","Thomas","Mia",0,0,0,2,0,11,5,9,0.00636942675159236
"TE","Lance Kendricks (0000000)","Lance Kendricks",0,3000,"Mia@LA 00:00PM ET","LA","Lance","Kendricks","Mia",9.68,8.5,35,56,1,3,4,3,0.178343949044586
"RB","James Develin (0000000)","James Develin",0,3000,"NE@SF 00:00PM ET","NE","James","Develin","SF",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Brandon Bolden (0000000)","Brandon Bolden",0,3000,"NE@SF 00:00PM ET","NE","Brandon","Bolden","SF",0,1.7,2,4,0,9,7,9,0.0131578947368421
"RB","D.J. Foster (0000000)","D.J. Foster",0,3000,"NE@SF 00:00PM ET","NE","D.J.","Foster","SF",0,0,1,2,0,10,7,10,0.00657894736842105
"WR","Matt Slater (0000000)","Matt Slater",0,3000,"NE@SF 00:00PM ET","NE","Matt","Slater","SF",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Rod Streater (0000000)","Rod Streater",0,3000,"NE@SF 00:00PM ET","SF","Rod","Streater","NE",5.38,6.8,4,9,0,9,6,8,0.0321428571428571
"WR","Quinton Patton (0000000)","Quinton Patton",0,3000,"NE@SF 00:00PM ET","SF","Quinton","Patton","NE",11.45,10,29,50,0,2,6,2,0.178571428571429
"WR","Malcolm Mitchell (0000000)","Malcolm Mitchell",0,3000,"NE@SF 00:00PM ET","NE","Malcolm","Mitchell","SF",5.14,7.1,7,14,0,7,7,7,0.0460526315789474
"WR","Chris Harper (0000000)","Chris Harper",0,3000,"NE@SF 00:00PM ET","SF","Chris","Harper","NE",0,0,0,1,0,14,6,13,0.00357142857142857
"WR","Aaron Burbridge (0000000)","Aaron Burbridge",0,3000,"NE@SF 00:00PM ET","SF","Aaron","Burbridge","NE",0,4.6,2,7,0,11,6,10,0.025
"RB","Will Tukuafu (0000000)","Will Tukuafu",0,3000,"Phi@Sea 00:00PM ET","Sea","Will","Tukuafu","Phi",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Kenjon Barner (0000000)","Kenjon Barner",0,3000,"Phi@Sea 00:00PM ET","Phi","Kenjon","Barner","Sea",0,0,1,1,0,10,7,11,0.00328947368421053
"RB","Alex Collins (0000000)","Alex Collins",0,3000,"Phi@Sea 00:00PM ET","Sea","Alex","Collins","Phi",0,1,3,3,0,10,5,10,0.00967741935483871
"WR","Jermaine Kearse (0000000)","Jermaine Kearse",0,3000,"Phi@Sea 00:00PM ET","Sea","Jermaine","Kearse","Phi",6.37,8.9,28,47,0,3,5,3,0.151612903225806
"WR","Paul Richardson (0000000)","Paul Richardson",0,3000,"Phi@Sea 00:00PM ET","Sea","Paul","Richardson","Phi",2.68,3.7,11,19,0,7,5,6,0.0612903225806452
"WR","Tanner McEvoy (0000000)","Tanner McEvoy",0,3000,"Phi@Sea 00:00PM ET","Sea","Tanner","McEvoy","Phi",0,0,3,3,1,10,3,10,0.00967741935483871
"WR","Dorial Green-Beckham (0000000)","Dorial Green-Beckham",0,3000,"Phi@Sea 00:00PM ET","Phi","Dorial","Green-Beckham","Sea",5.73,3.8,20,39,1,5,2,4,0.128289473684211
"WR","Bryce Treggs (0000000)","Bryce Treggs",0,3000,"Phi@Sea 00:00PM ET","Phi","Bryce","Treggs","Sea",5.46,3.8,2,4,0,9,7,9,0.0131578947368421
"WR","Nelson Agholor (0000000)","Nelson Agholor",0,3000,"Phi@Sea 00:00PM ET","Phi","Nelson","Agholor","Sea",6.48,7.5,27,50,1,4,2,2,0.164473684210526
"RB","Mack Brown (0000000)","Mack Brown",0,3000,"GB@Was 00:00PM ET","Was","Mack","Brown","GB",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Aaron Ripkowski (0000000)","Aaron Ripkowski",0,3000,"GB@Was 00:00PM ET","GB","Aaron","Ripkowski","Was",0,1.9,NA,NA,NA,NA,NA,NA,NA
"RB","Joe Kerridge (0000000)","Joe Kerridge",0,3000,"GB@Was 00:00PM ET","GB","Joe","Kerridge","Was",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Don Jackson (0000000)","Don Jackson",0,3000,"GB@Was 00:00PM ET","GB","Don","Jackson","Was",0,0,0,2,0,15,9,14,0.00518134715025907
"WR","Ryan Grant (0000000)","Ryan Grant",0,3000,"GB@Was 00:00PM ET","Was","Ryan","Grant","GB",2.16,2.1,4,13,0,8,8,7,0.0356164383561644
"WR","Rashad Ross (0000000)","Rashad Ross",0,3000,"GB@Was 00:00PM ET","Was","Rashad","Ross","GB",0,1.4,1,2,0,13,8,13,0.00547945205479452
"WR","Maurice Harris (0000000)","Maurice Harris",0,3000,"GB@Was 00:00PM ET","Was","Maurice","Harris","GB",0,0,3,5,0,9,8,10,0.0136986301369863
"WR","Trevor Davis (0000000)","Trevor Davis",0,3000,"GB@Was 00:00PM ET","GB","Trevor","Davis","Was",0,0,3,8,1,12,4,9,0.0207253886010363
"WR","Jeff Janis (0000000)","Jeff Janis",0,3000,"GB@Was 00:00PM ET","GB","Jeff","Janis","Was",2.4,0,9,16,1,6,4,6,0.0414507772020725
"WR","Geronimo Allison (0000000)","Geronimo Allison",0,3000,"GB@Was 00:00PM ET","GB","Geronimo","Allison","Was",0,0,3,7,1,12,4,10,0.0181347150259067
"RB","Taiwan Jones (0000000)","Taiwan Jones",0,3000,"Hou@Oak 00:00PM ET","Oak","Taiwan","Jones","Hou",0,0,2,2,0,12,9,12,0.0053475935828877
"RB","Jonathan Grimes (0000000)","Jonathan Grimes",0,3000,"Hou@Oak 00:00PM ET","Hou","Jonathan","Grimes","Oak",0,0,5,7,0,9,7,9,0.0214723926380368
"RB","Jay Prosch (0000000)","Jay Prosch",0,3000,"Hou@Oak 00:00PM ET","Hou","Jay","Prosch","Oak",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Jamize Olawale (0000000)","Jamize Olawale",0,3000,"Hou@Oak 00:00PM ET","Oak","Jamize","Olawale","Hou",0,1.4,NA,NA,NA,NA,NA,NA,NA
"RB","Tyler Ervin (0000000)","Tyler Ervin",0,3000,"Hou@Oak 00:00PM ET","Hou","Tyler","Ervin","Oak",2.79,0,3,5,0,10,7,10,0.0153374233128834
"WR","Keith Mumphery (0000000)","Keith Mumphery",0,3000,"Hou@Oak 00:00PM ET","Hou","Keith","Mumphery","Oak",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Andre Holmes (0000000)","Andre Holmes",0,3000,"Hou@Oak 00:00PM ET","Oak","Andre","Holmes","Hou",2.86,4.1,10,15,2,8,3,8,0.0401069518716578
"WR","Braxton Miller (0000000)","Braxton Miller",0,3000,"Hou@Oak 00:00PM ET","Hou","Braxton","Miller","Oak",4.4,6.3,9,15,0,7,7,7,0.0460122699386503
"WR","Seth Roberts (0000000)","Seth Roberts",0,3000,"Hou@Oak 00:00PM ET","Oak","Seth","Roberts","Hou",8.7,6.5,26,50,3,3,2,3,0.133689839572193
"WR","Jaelen Strong (0000000)","Jaelen Strong",0,3000,"Hou@Oak 00:00PM ET","Hou","Jaelen","Strong","Oak",0,0,14,24,0,6,7,6,0.0736196319018405
"WR","Johnny Holton (0000000)","Johnny Holton",0,3000,"Hou@Oak 00:00PM ET","Oak","Johnny","Holton","Hou",0,0,1,2,0,13,9,12,0.0053475935828877
"TE","Dwayne Allen (0000000)","Dwayne Allen",0,2900,"Ten@Ind 00:00PM ET","Ind","Dwayne","Allen","Ten",7.9,7.2,19,31,2,6,5,5,0.0861111111111111
"TE","Vernon Davis (0000000)","Vernon Davis",0,2800,"GB@Was 00:00PM ET","Was","Vernon","Davis","GB",6.14,3.9,27,31,2,6,3,6,0.0849315068493151
"TE","Will Tye (0000000)","Will Tye",0,2700,"Chi@NYG 00:00PM ET","NYG","Will","Tye","Chi",8.28,6.3,22,30,0,4,6,4,0.0955414012738854
"TE","Vance McDonald (0000000)","Vance McDonald",0,2700,"NE@SF 00:00PM ET","SF","Vance","McDonald","NE",8.25,6.5,15,26,3,5,1,5,0.0928571428571429
"TE","Josh Hill (0000000)","Josh Hill",0,2700,"NO@Car 00:00PM ET","NO","Josh","Hill","Car",2.84,3.8,7,11,1,9,6,8,0.0291777188328912
"TE","Richard Rodgers (0000000)","Richard Rodgers",0,2700,"GB@Was 00:00PM ET","GB","Richard","Rodgers","Was",6.43,3.7,19,34,1,5,4,4,0.0880829015544041
"TE","Charles Clay (0000000)","Charles Clay",0,2600,"Buf@Cin 00:00PM ET","Buf","Charles","Clay","Cin",7.58,9.9,31,50,0,2,7,2,0.181159420289855
"TE","Garrett Celek (0000000)","Garrett Celek",0,2600,"NE@SF 00:00PM ET","SF","Garrett","Celek","NE",3.62,4.4,16,29,0,4,6,4,0.103571428571429
"TE","Ed Dickson (0000000)","Ed Dickson",0,2500,"NO@Car 00:00PM ET","Car","Ed","Dickson","NO",2.22,3.9,10,14,1,7,4,7,0.0416666666666667
"TE","John Phillips (0000000)","John Phillips",0,2500,"NO@Car 00:00PM ET","NO","John","Phillips","Car",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Chris Manhertz (0000000)","Chris Manhertz",0,2500,"NO@Car 00:00PM ET","Car","Chris","Manhertz","NO",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","David Johnson (0000000)","David Johnson",0,2500,"Pit@Cle 00:00PM ET","Pit","David","Johnson","Cle",0,0,5,7,0,10,11,11,0.0187667560321716
"TE","Ladarius Green (0000000)","Ladarius Green",0,2500,"Pit@Cle 00:00PM ET","Pit","Ladarius","Green","Cle",7.76,5.4,3,4,0,12,11,12,0.0107238605898123
"TE","Xavier Grimble (0000000)","Xavier Grimble",0,2500,"Pit@Cle 00:00PM ET","Pit","Xavier","Grimble","Cle",0,0,10,19,1,7,6,7,0.0509383378016086
"TE","Randall Telfer (0000000)","Randall Telfer",0,2500,"Pit@Cle 00:00PM ET","Cle","Randall","Telfer","Pit",0,1.1,1,5,0,11,6,10,0.0140056022408964
"TE","Seth DeValve (0000000)","Seth DeValve",0,2500,"Pit@Cle 00:00PM ET","Cle","Seth","DeValve","Pit",0,1.1,2,2,1,10,4,12,0.00560224089635854
"TE","Danny Vitale (0000000)","Danny Vitale",0,2500,"Pit@Cle 00:00PM ET","Cle","Danny","Vitale","Pit",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Gavin Escobar (0000000)","Gavin Escobar",0,2500,"Bal@Dal 00:00PM ET","Dal","Gavin","Escobar","Bal",1.96,0,1,1,1,12,5,12,0.00346020761245675
"TE","Crockett Gillmore (0000000)","Crockett Gillmore",0,2500,"Bal@Dal 00:00PM ET","Bal","Crockett","Gillmore","Dal",0,0,8,14,1,9,4,8,0.0368421052631579
"TE","Darren Waller (0000000)","Darren Waller",0,2500,"Bal@Dal 00:00PM ET","Bal","Darren","Waller","Dal",0,3.4,4,5,1,11,4,12,0.0131578947368421
"TE","Geoff Swaim (0000000)","Geoff Swaim",0,2500,"Bal@Dal 00:00PM ET","Dal","Geoff","Swaim","Bal",0,0,6,9,0,7,8,7,0.0311418685121107
"TE","Marcedes Lewis (0000000)","Marcedes Lewis",0,2500,"Jax@Det 00:00PM ET","Jax","Marcedes","Lewis","Det",3.7,2.8,18,28,1,6,4,6,0.0714285714285714
"TE","Clay Harbor (0000000)","Clay Harbor",0,2500,"Jax@Det 00:00PM ET","Det","Clay","Harbor","Jax",0,1.7,3,3,0,9,8,9,0.00903614457831325
"TE","Matthew Mulligan (0000000)","Matthew Mulligan",0,2500,"Jax@Det 00:00PM ET","Det","Matthew","Mulligan","Jax",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Neal Sterling (0000000)","Neal Sterling",0,2500,"Jax@Det 00:00PM ET","Jax","Neal","Sterling","Det",0,0,1,2,0,12,9,12,0.00510204081632653
"TE","Ben Koyack (0000000)","Ben Koyack",0,2500,"Jax@Det 00:00PM ET","Jax","Ben","Koyack","Det",0,0,8,8,0,8,9,9,0.0204081632653061
"TE","Anthony Fasano (0000000)","Anthony Fasano",0,2500,"Ten@Ind 00:00PM ET","Ten","Anthony","Fasano","Ind",1.97,0,6,12,2,8,5,7,0.0364741641337386
"TE","Erik Swoope (0000000)","Erik Swoope",0,2500,"Ten@Ind 00:00PM ET","Ind","Erik","Swoope","Ten",0,0,7,13,0,10,7,10,0.0361111111111111
"TE","Jace Amaro (0000000)","Jace Amaro",0,2500,"Ten@Ind 00:00PM ET","Ten","Jace","Amaro","Ind",0,0,3,4,0,11,10,11,0.0121580547112462
"TE","Phillip Supernaw (0000000)","Phillip Supernaw",0,2500,"Ten@Ind 00:00PM ET","Ten","Phillip","Supernaw","Ind",0,0,4,6,1,10,7,10,0.0182370820668693
"TE","Ryan Hewitt (0000000)","Ryan Hewitt",0,2500,"Buf@Cin 00:00PM ET","Cin","Ryan","Hewitt","Buf",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Gerald Christian (0000000)","Gerald Christian",0,2500,"Buf@Cin 00:00PM ET","Buf","Gerald","Christian","Cin",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Tyler Kroft (0000000)","Tyler Kroft",0,2500,"Buf@Cin 00:00PM ET","Cin","Tyler","Kroft","Buf",2.21,1.1,10,11,0,7,5,8,0.0367892976588629
"TE","C.J. Uzomah (0000000)","C.J. Uzomah",0,2500,"Buf@Cin 00:00PM ET","Cin","C.J.","Uzomah","Buf",0,0,17,29,0,5,5,5,0.096989966555184
"TE","Nick O'Leary (0000000)","Nick O'Leary",0,2500,"Buf@Cin 00:00PM ET","Buf","Nick","O'Leary","Cin",2.86,1.6,NA,NA,NA,NA,NA,NA,NA
"TE","Brandon Myers (0000000)","Brandon Myers",0,2500,"TB@KC 00:00PM ET","TB","Brandon","Myers","KC",0,0,5,7,1,9,4,9,0.0198300283286119
"TE","Luke Stocker (0000000)","Luke Stocker",0,2500,"TB@KC 00:00PM ET","TB","Luke","Stocker","KC",0,0,3,4,0,13,8,13,0.0113314447592068
"TE","James O'Shaughnessy (0000000)","James O'Shaughnessy",0,2500,"TB@KC 00:00PM ET","KC","James","O'Shaughnessy","TB",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Ross Travis (0000000)","Ross Travis",0,2500,"TB@KC 00:00PM ET","KC","Ross","Travis","TB",0,0,3,6,0,10,6,9,0.0182926829268293
"TE","Demetrius Harris (0000000)","Demetrius Harris",0,2500,"TB@KC 00:00PM ET","KC","Demetrius","Harris","TB",2.32,1.2,10,19,0,8,6,8,0.0579268292682927
"TE","Alan Cross (0000000)","Alan Cross",0,2500,"TB@KC 00:00PM ET","TB","Alan","Cross","KC",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Logan Paulsen (0000000)","Logan Paulsen",0,2500,"Chi@NYG 00:00PM ET","Chi","Logan","Paulsen","NYG",0,0,3,7,0,10,6,9,0.0215384615384615
"TE","Larry Donnell (0000000)","Larry Donnell",0,2500,"Chi@NYG 00:00PM ET","NYG","Larry","Donnell","Chi",4.62,0,15,21,1,6,4,6,0.0668789808917197
"TE","Daniel Brown (0000000)","Daniel Brown",0,2500,"Chi@NYG 00:00PM ET","Chi","Daniel","Brown","NYG",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Ben Braunecker (0000000)","Ben Braunecker",0,2500,"Chi@NYG 00:00PM ET","Chi","Ben","Braunecker","NYG",0,0,1,1,0,11,6,12,0.00307692307692308
"TE","Jerell Adams (0000000)","Jerell Adams",0,2500,"Chi@NYG 00:00PM ET","NYG","Jerell","Adams","Chi",0,3.8,6,7,0,10,6,10,0.0222929936305732
"TE","Darren Fells (0000000)","Darren Fells",0,2500,"Ari@Min 00:00PM ET","Ari","Darren","Fells","Min",2.76,1.5,10,14,0,8,7,8,0.0364583333333333
"TE","Jermaine Gresham (0000000)","Jermaine Gresham",0,2500,"Ari@Min 00:00PM ET","Ari","Jermaine","Gresham","Min",2.22,4.6,15,25,0,6,7,6,0.0651041666666667
"TE","Rhett Ellison (0000000)","Rhett Ellison",0,2500,"Ari@Min 00:00PM ET","Min","Rhett","Ellison","Ari",1.62,1.6,5,5,0,9,5,10,0.0153374233128834
"TE","David Morgan (0000000)","David Morgan",0,2500,"Ari@Min 00:00PM ET","Min","David","Morgan","Ari",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Hakeem Valles (0000000)","Hakeem Valles",0,2500,"Ari@Min 00:00PM ET","Ari","Hakeem","Valles","Min",0,0,0,2,0,13,7,12,0.00520833333333333
"TE","Cory Harkey (0000000)","Cory Harkey",0,2500,"Mia@LA 00:00PM ET","LA","Cory","Harkey","Mia",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","MarQueis Gray (0000000)","MarQueis Gray",0,2500,"Mia@LA 00:00PM ET","Mia","MarQueis","Gray","LA",5.61,2.2,7,11,0,8,8,7,0.0415094339622641
"TE","Dion Sims (0000000)","Dion Sims",0,2500,"Mia@LA 00:00PM ET","Mia","Dion","Sims","LA",0,3,8,13,0,6,8,6,0.0490566037735849
"TE","Tyler Higbee (0000000)","Tyler Higbee",0,2500,"Mia@LA 00:00PM ET","LA","Tyler","Higbee","Mia",1.53,0,3,14,0,7,5,7,0.0445859872611465
"TE","Temarrick Hemingway (0000000)","Temarrick Hemingway",0,2500,"Mia@LA 00:00PM ET","LA","Temarrick","Hemingway","Mia",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Dominique Jones (0000000)","Dominique Jones",0,2500,"Mia@LA 00:00PM ET","Mia","Dominique","Jones","LA",2.98,2.7,7,11,2,8,2,7,0.0415094339622641
"TE","Thomas Duarte (0000000)","Thomas Duarte",0,2500,"Mia@LA 00:00PM ET","Mia","Thomas","Duarte","LA",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Matt Lengel (0000000)","Matt Lengel",0,2500,"NE@SF 00:00PM ET","NE","Matt","Lengel","SF",0,4.4,NA,NA,NA,NA,NA,NA,NA
"TE","Blake Bell (0000000)","Blake Bell",0,2500,"NE@SF 00:00PM ET","SF","Blake","Bell","NE",0,0,2,5,0,11,6,11,0.0178571428571429
"TE","Je'Ron Hamm (0000000)","Je'Ron Hamm",0,2500,"NE@SF 00:00PM ET","SF","Je'Ron","Hamm","NE",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Brent Celek (0000000)","Brent Celek",0,2500,"Phi@Sea 00:00PM ET","Phi","Brent","Celek","Sea",0,0,8,11,0,8,7,7,0.0361842105263158
"TE","Luke Willson (0000000)","Luke Willson",0,2500,"Phi@Sea 00:00PM ET","Sea","Luke","Willson","Phi",0,0,6,11,0,8,5,8,0.0354838709677419
"TE","Brandon Williams (0000000)","Brandon Williams",0,2500,"Phi@Sea 00:00PM ET","Sea","Brandon","Williams","Phi",0,0,1,2,0,12,5,12,0.00645161290322581
"TE","Trey Burton (0000000)","Trey Burton",0,2500,"Phi@Sea 00:00PM ET","Phi","Trey","Burton","Sea",2.26,2,13,22,1,6,2,6,0.0723684210526316
"TE","Nick Vannett (0000000)","Nick Vannett",0,2500,"Phi@Sea 00:00PM ET","Sea","Nick","Vannett","Phi",0,0,1,2,0,12,5,12,0.00645161290322581
"TE","Jared Cook (0000000)","Jared Cook",0,2500,"GB@Was 00:00PM ET","GB","Jared","Cook","Was",6.23,6.8,6,12,0,8,9,8,0.0310880829015544
"TE","Justin Perillo (0000000)","Justin Perillo",0,2500,"GB@Was 00:00PM ET","GB","Justin","Perillo","Was",0,1.6,4,5,0,10,9,12,0.0129533678756477
"TE","Derek Carrier (0000000)","Derek Carrier",0,2500,"GB@Was 00:00PM ET","Was","Derek","Carrier","GB",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Mychal Rivera (0000000)","Mychal Rivera",0,2500,"Hou@Oak 00:00PM ET","Oak","Mychal","Rivera","Hou",2.7,1.6,7,8,1,9,6,9,0.0213903743315508
"TE","Ryan Griffin (0000000)","Ryan Griffin",0,2500,"Hou@Oak 00:00PM ET","Hou","Ryan","Griffin","Oak",6.83,3,28,43,1,3,4,4,0.131901840490798
"TE","Clive Walford (0000000)","Clive Walford",0,2500,"Hou@Oak 00:00PM ET","Oak","Clive","Walford","Hou",6.71,4.7,22,31,2,4,3,4,0.0828877005347594
"TE","Stephen Anderson (0000000)","Stephen Anderson",0,2500,"Hou@Oak 00:00PM ET","Hou","Stephen","Anderson","Oak",3.41,2.8,8,11,1,8,4,8,0.0337423312883436
"TE","Ryan O'Malley (0000000)","Ryan O'Malley",0,2500,"Hou@Oak 00:00PM ET","Oak","Ryan","O'Malley","Hou",0,0,NA,NA,NA,NA,NA,NA,NA
