Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
3500,770916290,day9292 (1/5),0,114.1,OF José Bautista 1B Kendrys Morales 3B Josh Donaldson 2B Logan Forsythe P Mike Foltynewicz P Jacob deGrom OF Joc Pederson OF Kevin Pillar C Austin Barnes SS Corey Seager,,,
3500,770916405,day9292 (2/5),0,114.1,OF José Bautista 1B Kendrys Morales 3B Josh Donaldson 2B Logan Forsythe P Mike Foltynewicz P Jacob deGrom OF Joc Pederson OF Kevin Pillar C Austin Barnes SS Corey Seager,,,
3500,770916412,day9292 (3/5),0,114.1,OF José Bautista 1B Kendrys Morales 3B Josh Donaldson 2B Logan Forsythe P Mike Foltynewicz P Jacob deGrom OF Joc Pederson OF Kevin Pillar C Austin Barnes SS Corey Seager,,,
3500,770916414,day9292 (4/5),0,114.1,OF José Bautista 1B Kendrys Morales 3B Josh Donaldson 2B Logan Forsythe P Mike Foltynewicz P Jacob deGrom OF Joc Pederson OF Kevin Pillar C Austin Barnes SS Corey Seager,,,
3500,770916426,day9292 (5/5),0,114.1,OF José Bautista 1B Kendrys Morales 3B Josh Donaldson 2B Logan Forsythe P Mike Foltynewicz P Jacob deGrom OF Joc Pederson OF Kevin Pillar C Austin Barnes SS Corey Seager,,,
3500,770924623,belowzir0,0,114.1,3B Justin Turner P Kenta Maeda 2B Dee Gordon C Alex Avila OF Eric Thames 1B Matt Carpenter P Jameson Taillon OF Joc Pederson SS Corey Seager OF Michael Conforto,,,
3507,770775478,petrobus (1/2),0,114.05,C Welington Castillo 3B Josh Donaldson OF Giancarlo Stanton 2B Dee Gordon 1B José Abreu OF Marcell Ozuna P Luis Perdomo P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
3507,770931598,mray6288 (140/150),0,114.05,1B Joey Votto C Travis d'Arnaud OF Billy Hamilton P Buck Farmer 3B Eugenio Suárez P Jacob deGrom OF Adam Duvall OF Scott Schebler SS Francisco Lindor 2B José Ramírez,,,
3507,770916421,angleralec,0,114.05,3B José Reyes P J.A. Happ OF Jay Bruce 2B Daniel Murphy C Welington Castillo SS Kiké Hernández 1B Paul Goldschmidt OF Gregory Polanco P Jameson Taillon OF Michael Conforto,,,
3507,770951850,bosox102008 (3/3),0,114.05,C Yadier Molina P J.A. Happ OF Dexter Fowler OF Jay Bruce 3B Justin Turner 2B Wilmer Flores 1B Matt Carpenter P Jameson Taillon OF Cody Bellinger SS Aledmys Díaz,,,
3511,770739935,mbonjovicubs23,0,113.9,C Yadier Molina 1B Eric Thames 2B Jonathan Schoop 3B Manny Machado P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
3511,770774235,wolfman55,0,113.9,C Manny Piña OF Eric Thames OF Keon Broxton SS Eduardo Escobar P Jimmy Nelson 3B Travis Shaw P Jacob Faria OF Yasiel Puig 1B Cody Bellinger 2B Paul DeJong,,,
3511,770780365,WahhhPats,0,113.9,OF Andrew McCutchen 1B Justin Smoak C Alex Avila OF Eric Thames OF Domingo Santana 2B Jonathan Schoop P Jimmy Nelson 3B Travis Shaw P Trevor Bauer SS Trea Turner,,,
3511,770956208,ThaDongslayer (2/3),0,113.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson 3B Travis Shaw P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
3515,770790068,crystalkali (27/130),0,113.85,C Yadier Molina OF Seth Smith OF Dexter Fowler SS Troy Tulowitzki 2B Jason Kipnis 1B Matt Carpenter P Buck Farmer OF Stephen Piscotty 3B Jedd Gyorko P Robbie Ray,,,
3515,770790115,crystalkali (74/130),0,113.85,C Yadier Molina 1B Joey Votto OF Seth Smith SS Troy Tulowitzki 2B Jason Kipnis OF Scooter Gennett P Buck Farmer 3B Eugenio Suárez OF Adam Duvall P Robbie Ray,,,
3515,770822764,Johnnyscalz (3/6),0,113.85,1B Edwin Encarnación C Roberto Pérez 2B Dee Gordon OF Billy Hamilton P Buck Farmer OF Gregory Polanco P Robbie Ray SS Francisco Lindor 3B José Ramírez OF Bradley Zimmer,,,
3515,770831743,Johnnyscalz (4/6),0,113.85,1B Edwin Encarnación C Roberto Pérez 2B Dee Gordon OF Billy Hamilton P Buck Farmer OF Gregory Polanco P Robbie Ray SS Francisco Lindor 3B José Ramírez OF Bradley Zimmer,,,
3515,770719737,honnow12 (1/4),0,113.85,C Manny Piña P Lance Lynn OF Eric Thames 1B Paul Goldschmidt 3B Jake Lamb OF Hernán Pérez OF Odúbel Herrera P Trevor Bauer SS Francisco Lindor 2B José Ramírez,,,
3515,770750696,petteytheft89 (44/80),0,113.85,C A.J. Ellis OF Mark Trumbo OF Giancarlo Stanton 2B Logan Forsythe 1B Justin Bour OF Marcell Ozuna P Jameson Taillon 3B Manny Machado P Jacob deGrom SS JT Riddle,,,
3521,770790049,crystalkali (8/130),0,113.8,3B Justin Turner OF Alex Presley 2B Logan Forsythe OF Willy García P Jacob deGrom P Robbie Ray 1B T.J. Rivera SS Corey Seager OF Yasiel Puig C Luis Torrens,,,
3522,770686727,Awesemo (21/150),0,113.75,OF Grégor Blanco P J.A. Happ OF Giancarlo Stanton 2B Jason Kipnis OF Eric Thames C Chris Herrmann SS Chris Owings 1B Paul Goldschmidt 3B Jake Lamb P Trevor Bauer,,,
3522,770717295,pens2014,0,113.75,OF José Bautista C Russell Martin P J.A. Happ 3B Josh Donaldson 2B Eric Sogard 1B Eric Thames OF Kevin Pillar P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
3522,770725331,cgiven2 (1/5),0,113.75,P J.A. Happ 3B Josh Donaldson OF Giancarlo Stanton 2B Dee Gordon C Alex Avila OF Eric Thames 1B Paul Goldschmidt OF Joc Pederson P Trevor Bauer SS Corey Seager,,,
3522,770726587,scrawl (3/4),0,113.75,OF Grégor Blanco P J.A. Happ 2B Jason Kipnis C Chris Herrmann 1B Paul Goldschmidt 3B Jake Lamb OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
3522,770804472,EmileHeskey (55/150),0,113.75,2B Brandon Phillips P J.A. Happ C Chris Herrmann SS Chris Owings OF Jeremy Hazelbaker 1B Paul Goldschmidt 3B Jake Lamb P Trevor Bauer OF Yasiel Puig OF Cody Bellinger,,,
3522,770901809,goindeep78,0,113.75,P Ubaldo Jiménez OF Nick Markakis OF Matt Kemp OF Mark Trumbo 2B Daniel Murphy C Welington Castillo 1B Lucas Duda 3B Manny Machado P Robbie Ray SS Javier Báez,,,
3528,770846567,5braim18,0,113.7,P James Shields OF Melky Cabrera C Manny Piña 2B Daniel Murphy OF Tommy Pham SS Eric Sogard 1B Paul Goldschmidt 3B Jake Lamb OF Bryce Harper P Jimmy Nelson,,,
3529,770955596,hotmajik (1/2),0,113.65,OF Jay Bruce 1B Lucas Duda P Lance Lynn C Alex Avila 2B Wilmer Flores OF Bryce Harper 3B Miguel Sanó P Jimmy Nelson SS Trea Turner OF Michael Conforto,,,
3530,770923087,smac3470 (4/4),0,113.6,C Manny Piña P Kenta Maeda OF Giancarlo Stanton 2B Eric Sogard 1B Eric Thames OF J.D. Martinez OF Marcell Ozuna P Jimmy Nelson 3B Travis Shaw SS Corey Seager,,,
3531,770734227,jarrco,0,113.55,3B Russell Martin 1B Miguel Cabrera OF Giancarlo Stanton 2B Jason Kipnis C Alex Avila P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
3531,770756525,giantsquid (5/5),0,113.55,3B Justin Turner OF Giancarlo Stanton C Derek Norris 2B Wilmer Flores P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Yasiel Puig 1B Cody Bellinger,,,
3531,770763298,fallfromgrace (73/150),0,113.55,C A.J. Ellis OF Giancarlo Stanton 2B Dee Gordon 1B Justin Bour 3B Manny Machado OF Christian Yelich P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager,,,
3531,770781801,dandydon (16/20),0,113.55,OF Grégor Blanco OF Tommy Pham C Chris Herrmann OF Jeremy Hazelbaker 1B Paul Goldschmidt 3B Jedd Gyorko P Jacob deGrom 2B Brandon Drury P Trevor Bauer SS Aledmys Díaz,,,
3531,770800217,Tmhsport (1/4),0,113.55,P J.A. Happ 3B Justin Turner 2B Jason Kipnis 1B Eric Thames C Chris Herrmann P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
3531,770819665,bric75 (95/101),0,113.55,OF Giancarlo Stanton 3B Derek Dietrich 2B Jason Kipnis C Chris Herrmann 1B Justin Bour OF Marcell Ozuna OF Christian Yelich P Jacob deGrom P Trevor Bauer SS Corey Seager,,,
3531,770839339,movethatdirt,0,113.55,2B Ian Kinsler P J.A. Happ OF Giancarlo Stanton 1B Anthony Rizzo OF Eric Thames 3B Manny Machado P Jimmy Nelson C James McCann SS Corey Seager OF Cody Bellinger,,,
3531,770852335,tuckerjames80 (6/6),0,113.55,C Yadier Molina 2B Daniel Murphy SS Ryan Goins 1B Matt Carpenter 3B Miguel Sanó P Jacob deGrom OF Joc Pederson OF Kevin Pillar P Jacob Faria OF Yasiel Puig,,,
3531,770858060,n553887 (4/8),0,113.55,P J.A. Happ 3B Justin Turner 2B Jason Kipnis 1B Eric Thames C Chris Herrmann P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
3531,770924733,kfalik (3/7),0,113.55,P J.A. Happ 3B Justin Turner 2B Jason Kipnis OF Eric Thames C Chris Herrmann P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Yasiel Puig 1B Cody Bellinger,,,
3531,770951005,Catchdsmobz (1/5),0,113.55,1B Miguel Cabrera 2B Ian Kinsler P J.A. Happ OF Justin Upton C Alex Avila OF J.D. Martinez P Jimmy Nelson SS Francisco Lindor 3B José Ramírez OF Cody Bellinger,,,
3531,770975632,redmen130 (4/4),0,113.55,3B José Reyes OF Jay Bruce 1B Lucas Duda 2B Wilmer Flores P Jacob deGrom P Jacob Faria C Kevan Smith SS Corey Seager OF Michael Conforto OF Cody Bellinger,,,
3531,770982388,medeiros5912,0,113.55,OF Mark Trumbo OF Jay Bruce OF Lonnie Chisenhall 1B Lucas Duda 2B Jason Kipnis C Chris Herrmann 3B Manny Machado P Jacob deGrom SS Francisco Lindor P Jacob Faria,,,
3531,770790144,crystalkali (103/130),0,113.55,P J.A. Happ 2B Eric Sogard OF Eric Thames C Chris Herrmann OF Keon Broxton 1B Matt Carpenter OF Hernán Pérez 3B Manny Machado P Jimmy Nelson SS Corey Seager,,,
3531,770935904,perspective (2/3),0,113.55,C Yadier Molina P J.A. Happ OF Dexter Fowler OF Tommy Pham OF Giancarlo Stanton 2B Jason Kipnis 1B Matt Carpenter 3B Jedd Gyorko P Jimmy Nelson SS Francisco Lindor,,,
3546,770859047,alanbr (7/8),0,113.45,OF Jay Bruce 3B Justin Turner OF Eric Thames P Mike Foltynewicz P Jimmy Nelson OF Joc Pederson 2B Brandon Drury C Kevan Smith SS Corey Seager 1B Cody Bellinger,,,
3547,770728998,tinderella (37/100),0,113.4,OF Giancarlo Stanton 2B Dee Gordon C Chris Herrmann SS Chris Owings 1B Paul Goldschmidt OF Marcell Ozuna 3B Jake Lamb P Buck Farmer OF Christian Yelich P Jimmy Nelson,,,
3547,770865667,nashvillekat17,0,113.4,OF Giancarlo Stanton 2B Dee Gordon C Chris Herrmann SS Chris Owings 1B Paul Goldschmidt OF Marcell Ozuna 3B Jake Lamb P Buck Farmer OF Christian Yelich P Jimmy Nelson,,,
3547,770806439,head3,0,113.4,3B Justin Turner C Alex Avila 1B Matt Carpenter P Buck Farmer P Jimmy Nelson OF Joc Pederson 2B José Ramírez SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
3547,770929154,Mrs_VanderVeen_CPA,0,113.4,OF Grégor Blanco C Manny Piña 3B Justin Turner 2B Eric Sogard OF Eric Thames P Buck Farmer OF Bryce Harper P Jimmy Nelson SS Corey Seager 1B Cody Bellinger,,,
3547,770983368,GrindersCal (4/4),0,113.4,OF José Bautista C Russell Martin OF Steve Pearce 3B Josh Donaldson 1B Justin Smoak OF Matt Adams P Jameson Taillon SS Francisco Lindor P Jacob Faria 2B José Ramírez,,,
3552,770686742,Awesemo (36/150),0,113.35,3B Justin Turner 2B Logan Forsythe C Chris Herrmann SS Kiké Hernández 1B Matt Carpenter OF Gregory Polanco OF Joc Pederson P Robbie Ray P Trevor Bauer OF Yasiel Puig,,,
3552,770708996,papagates (20/150),0,113.35,3B Evan Longoria OF Tommy Pham OF Steven Souza Jr. C Derek Norris SS Tim Beckham 1B Matt Carpenter P Robbie Ray P Trevor Bauer OF Mallex Smith 2B Paul DeJong,,,
3552,770713471,kbeer10,0,113.35,OF José Bautista C Russell Martin SS Troy Tulowitzki 1B Carlos Santana 3B Josh Donaldson 2B Jason Kipnis OF Billy Hamilton OF Gregory Polanco P Robbie Ray P Jacob Faria,,,
3552,770724907,bmoretheo (1/12),0,113.35,OF Adam Jones OF Mark Trumbo OF Dexter Fowler 1B Matt Carpenter C Elias Díaz 2B Yolmer Sánchez 3B Jedd Gyorko P Robbie Ray P Trevor Bauer SS Aledmys Díaz,,,
3552,770804456,EmileHeskey (39/150),0,113.35,C Yadier Molina OF Tommy Pham 2B Logan Forsythe OF Stephen Piscotty OF Gregory Polanco 3B Jedd Gyorko P Robbie Ray P Trevor Bauer 1B Cody Bellinger SS Aledmys Díaz,,,
3552,770860375,Clutchwagon,0,113.35,OF Mark Trumbo OF Dexter Fowler SS Troy Tulowitzki OF Lonnie Chisenhall 3B Josh Donaldson 2B Jason Kipnis 1B Matt Carpenter P Robbie Ray P Trevor Bauer C Kevan Smith,,,
3552,770879355,igotamanning (2/2),0,113.35,SS José Reyes OF Mark Trumbo OF Lonnie Chisenhall C Welington Castillo 1B Anthony Rizzo 2B Jason Kipnis 3B Josh Harrison OF Gregory Polanco P Robbie Ray P Trevor Bauer,,,
3552,770975226,isupol (10/16),0,113.35,OF José Bautista C Russell Martin 1B Kendrys Morales SS Troy Tulowitzki 3B Josh Donaldson OF Chris Herrmann OF Jeremy Hazelbaker P Robbie Ray 2B Brandon Drury P Trevor Bauer,,,
3552,770991401,DollarBillW (94/94),0,113.35,1B Joey Votto OF Jason Heyward OF Eric Thames OF Billy Hamilton 2B Scooter Gennett C Willson Contreras P Robbie Ray P Trevor Bauer SS Javier Báez 3B Tommy La Stella,,,
3552,770706315,shawnzhan (124/150),0,113.35,OF Howie Kendrick OF Tommy Pham SS Freddy Galvis OF Aaron Altherr 1B Matt Carpenter 3B Jedd Gyorko C Cameron Rupp 2B Greg Garcia P Jimmy Nelson P Jacob deGrom,,,
3552,770729048,tinderella (87/100),0,113.35,OF Andrew McCutchen OF Jason Heyward 1B Anthony Rizzo 3B Josh Harrison OF Gregory Polanco C Willson Contreras P Robbie Ray P Trevor Bauer SS Javier Báez 2B Ian Happ,,,
3552,770836055,Stallion33 (1/5),0,113.35,C Russell Martin 1B Miguel Cabrera 2B Ian Kinsler 3B Josh Donaldson OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Kevin Pillar SS Corey Seager OF Cody Bellinger,,,
3552,770884268,Dinger1369 (3/7),0,113.35,1B Carlos Santana OF Lonnie Chisenhall 2B Jason Kipnis OF Gregory Polanco C Willson Contreras P Robbie Ray P Trevor Bauer SS Francisco Lindor 3B José Ramírez OF Michael Conforto,,,
3552,770930420,bquicksix (131/150),0,113.35,SS Troy Tulowitzki 1B Carlos Santana OF Lonnie Chisenhall 2B Jason Kipnis OF Kiké Hernández OF Joc Pederson P Robbie Ray C Austin Barnes P Trevor Bauer 3B José Ramírez,,,
3566,770838830,tj2312,0,113.3,P John Lackey C Russell Martin 1B Ryan Zimmerman 3B Evan Longoria OF Jon Jay OF Giancarlo Stanton OF Corey Dickerson P Robbie Ray SS Nick Ahmed 2B Tommy La Stella,,,
3566,770921172,agibson_16,0,113.3,P John Lackey OF José Bautista 1B Kendrys Morales SS Troy Tulowitzki 3B Josh Donaldson OF Corey Dickerson C Willson Contreras P Robbie Ray OF Mallex Smith 2B Daniel Robertson,,,
3566,770956021,draftydrafterson,0,113.3,OF Grégor Blanco 3B Justin Turner C Welington Castillo P Kenta Maeda 1B Paul Goldschmidt P Buck Farmer OF Joc Pederson 2B Brandon Drury SS Corey Seager OF Cody Bellinger,,,
3569,770842940,Bulldog148,0,113.25,OF Eric Thames C Chris Herrmann 1B Justin Bour P José Ureña 3B Travis Shaw P Jacob Faria 2B José Ramírez SS Corey Seager OF Michael Conforto OF Cody Bellinger,,,
3569,770981276,cirio76,0,113.25,OF Seth Smith P Kenta Maeda 2B Eric Sogard C Alex Avila OF Eric Thames 1B Matt Carpenter OF Gregory Polanco 3B Jedd Gyorko P Jacob deGrom SS Corey Seager,,,
3569,770990169,DollarBillW (31/94),0,113.25,C Yadier Molina OF Dexter Fowler OF Tommy Pham P Kenta Maeda 2B Dee Gordon OF Eric Thames 1B Matt Carpenter 3B Jedd Gyorko P Jacob deGrom SS JT Riddle,,,
3572,770698206,tumorgroomer (2/2),0,113.2,C Manny Piña 3B Justin Turner 2B Josh Harrison 1B Matt Carpenter OF Gregory Polanco P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
3572,770706217,shawnzhan (26/150),0,113.2,1B Miguel Cabrera 2B Ian Kinsler P J.A. Happ OF Dexter Fowler OF J.D. Martinez OF Stephen Piscotty 3B Jedd Gyorko P Jacob deGrom C James McCann SS Aledmys Díaz,,,
3572,770788799,M_dub1,0,113.2,C Yadier Molina OF Dexter Fowler 2B Dee Gordon 1B Eric Thames OF Gregory Polanco P Jameson Taillon P Jimmy Nelson 3B Travis Shaw SS Corey Seager OF Cody Bellinger,,,
3572,770804463,EmileHeskey (46/150),0,113.2,OF José Bautista P J.A. Happ 1B Kendrys Morales SS Troy Tulowitzki 3B Josh Donaldson 2B Eric Sogard OF Eric Thames C Chris Herrmann P Jacob deGrom OF Kevin Pillar,,,
3572,770811869,ChipotleAddict (143/150),0,113.2,2B Ian Kinsler P J.A. Happ OF Colby Rasmus OF Justin Upton 1B Logan Morrison 3B Josh Donaldson C Derek Norris SS Tim Beckham OF J.D. Martinez P Jacob deGrom,,,
3572,770819660,bric75 (90/101),0,113.2,OF José Bautista P J.A. Happ 1B Kendrys Morales SS Troy Tulowitzki 3B Josh Donaldson 2B Jason Kipnis C Chris Herrmann P Jacob deGrom OF Kevin Pillar OF Cody Bellinger,,,
3572,770910540,JoeyZaZa85 (19/20),0,113.2,1B Miguel Cabrera 3B Justin Turner 2B Dee Gordon C Alex Avila P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
3572,770919275,lipsgardner (2/3),0,113.2,3B Justin Turner 2B Scooter Gennett C Elias Díaz P Jameson Taillon P Jimmy Nelson OF Joc Pederson OF Scott Schebler SS Corey Seager OF Yasiel Puig 1B Cody Bellinger,,,
3572,770924474,scout326 (40/150),0,113.2,OF Nick Markakis OF Matt Kemp P J.A. Happ C Kurt Suzuki 1B Carlos Santana OF Lonnie Chisenhall 2B Jason Kipnis P Jacob deGrom SS Francisco Lindor 3B José Ramírez,,,
3572,770924545,scout326 (111/150),0,113.2,C Yadier Molina P J.A. Happ OF Tommy Pham 2B Eric Sogard OF Eric Thames 1B Matt Carpenter 3B Hernán Pérez P Jacob deGrom OF Lewis Brinson SS Aledmys Díaz,,,
3572,770935315,hwfloss (7/9),0,113.2,OF José Bautista C Russell Martin 3B Josh Donaldson 1B Justin Smoak 2B Logan Forsythe P Jameson Taillon P Jimmy Nelson OF Kevin Pillar SS Corey Seager OF Cody Bellinger,,,
3572,770945574,dahladino (43/61),0,113.2,C Yadier Molina P J.A. Happ 1B Carlos Santana OF Lonnie Chisenhall OF Tommy Pham 2B Jason Kipnis P Jacob deGrom OF Joc Pederson SS Francisco Lindor 3B José Ramírez,,,
3572,770949307,Cubasugar1 (47/120),0,113.2,OF Justin Upton 3B Justin Turner 2B Logan Forsythe C Alex Avila OF J.D. Martinez P Jameson Taillon P Jimmy Nelson SS Corey Seager OF Yasiel Puig 1B Cody Bellinger,,,
3572,770949417,Cubasugar1 (107/120),0,113.2,OF Justin Upton 3B Justin Turner 2B Logan Forsythe C Alex Avila OF J.D. Martinez P Jameson Taillon P Jimmy Nelson SS Corey Seager OF Yasiel Puig 1B Cody Bellinger,,,
3572,770970514,shortdog117 (10/12),0,113.2,OF Howie Kendrick 2B Daniel Murphy C Matt Wieters 3B Anthony Rendon 1B Tommy Joseph OF Aaron Altherr OF Odúbel Herrera P Jameson Taillon P Jimmy Nelson SS Trea Turner,,,
3587,770901020,Austinghp (2/4),0,113.15,OF Lonnie Chisenhall 3B Todd Frazier 2B Dee Gordon 1B José Abreu OF Avisaíl García OF Billy Hamilton C Tucker Barnhart P Jimmy Nelson P Robbie Ray SS Tim Anderson,,,
3587,770907417,tmayhaus98,0,113.15,SS J.J. Hardy 1B Joey Votto 3B Todd Frazier OF Billy Hamilton C Tucker Barnhart P Jimmy Nelson OF Adam Duvall P Robbie Ray OF Scott Schebler 2B Tommy La Stella,,,
3587,770920509,Jpotters,0,113.15,1B Miguel Cabrera OF Colby Rasmus C Manny Piña 3B Evan Longoria OF Alex Presley 2B Eric Sogard P Jimmy Nelson P Robbie Ray OF Kevin Pillar SS Corey Seager,,,
3587,770958010,Stuckcee (1/2),0,113.15,OF Grégor Blanco OF Alex Presley 2B Jason Kipnis C Chris Herrmann OF Daniel Robertson P Jimmy Nelson P Robbie Ray SS Francisco Lindor 3B José Ramírez 1B T.J. Rivera,,,
3587,770964539,Milrtym3,0,113.15,C Yadier Molina OF Adam Jones 3B Todd Frazier SS Eric Sogard 2B Dee Gordon 1B Eric Thames OF Chris Herrmann OF Gregory Polanco P Jimmy Nelson P Robbie Ray,,,
3587,770973939,Dame2,0,113.15,SS Troy Tulowitzki C Manny Piña OF Lonnie Chisenhall 3B Todd Frazier 1B Lucas Duda 2B Jason Kipnis OF Avisaíl García P Jimmy Nelson OF Joc Pederson P Robbie Ray,,,
3587,770990327,jjworld86 (2/2),0,113.15,1B Miguel Cabrera SS Troy Tulowitzki OF Justin Upton OF Alex Presley C Derek Norris 2B Jason Kipnis OF J.D. Martinez P Jimmy Nelson P Robbie Ray 3B José Ramírez,,,
3594,770945589,dahladino (58/61),0,113.1,C Yadier Molina 3B Justin Turner 2B Jason Kipnis 1B Matt Carpenter P Jacob deGrom OF Joc Pederson P Ben Lively SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
3595,770771584,thelvilleslugger (5/5),0,113.05,OF José Bautista C Welington Castillo 3B Todd Frazier 1B Lucas Duda SS Eric Sogard OF Scooter Gennett P Buck Farmer P Jacob deGrom 2B Javier Báez OF Cody Bellinger,,,
3596,770893796,jross13315 (1/2),0,113,C Yadier Molina P J.A. Happ SS Troy Tulowitzki 3B Justin Turner OF Giancarlo Stanton 1B Paul Goldschmidt OF Odúbel Herrera OF Gregory Polanco P Robbie Ray 2B Daniel Robertson,,,
3596,770932732,rmj11222 (24/24),0,113,3B José Reyes C Russell Martin P J.A. Happ 1B Lucas Duda SS Eric Sogard 2B Jason Kipnis OF Billy Hamilton OF Joc Pederson P Robbie Ray OF Franchy Cordero,,,
3598,770888444,fultonian,0,112.9,C Yadier Molina OF Lonnie Chisenhall 2B Jason Kipnis 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Yasiel Puig 1B Cody Bellinger,,,
3599,770931522,mray6288 (64/150),0,112.85,1B Edwin Encarnación SS J.J. Hardy OF Adam Jones OF Seth Smith C Welington Castillo 2B Jason Kipnis P Buck Farmer 3B Manny Machado OF Joc Pederson P Robbie Ray,,,
3599,770699655,Lionsgonnalion (1/2),0,112.85,P John Lackey OF Matt Kemp OF Jay Bruce C Welington Castillo 2B Jason Kipnis 1B Justin Bour OF Bryce Harper 3B Manny Machado P Jimmy Nelson SS Francisco Lindor,,,
3599,770708790,Lionsgonnalion (2/2),0,112.85,P John Lackey OF Matt Kemp OF Jay Bruce C Welington Castillo 2B Jason Kipnis 1B Justin Bour OF Bryce Harper 3B Manny Machado P Jimmy Nelson SS Francisco Lindor,,,
3599,770807253,icb9 (2/2),0,112.85,C Russell Martin OF Adam Jones OF Jay Bruce 2B Eric Sogard 3B Logan Forsythe OF Gregory Polanco P Jameson Taillon P Jacob deGrom SS Corey Seager 1B Cody Bellinger,,,
3599,770811775,ChipotleAddict (49/150),0,112.85,OF José Bautista 2B Ian Kinsler SS Troy Tulowitzki OF Steven Souza Jr. 3B Josh Donaldson C Derek Norris 1B Justin Smoak OF Corey Dickerson P Jameson Taillon P Jacob deGrom,,,
3599,770971836,hall0550,0,112.85,P John Lackey 3B Josh Donaldson 2B Eric Sogard C Alex Avila OF Eric Thames OF Marcell Ozuna P Jimmy Nelson OF Max Kepler SS Francisco Lindor 1B Cody Bellinger,,,
3599,770972760,marksb79,0,112.85,3B José Reyes C Russell Martin SS Troy Tulowitzki 1B Jay Bruce 2B Wilmer Flores OF Corey Dickerson P Jameson Taillon P Jacob deGrom OF Michael Conforto OF Cody Bellinger,,,
3606,770779650,bigmikeigor,0,112.8,1B Lucas Duda 2B Logan Forsythe 3B Wilmer Flores SS Ryan Goins C Tucker Barnhart OF Gregory Polanco P Jacob deGrom P Robbie Ray OF Max Kepler OF Michael Conforto,,,
3606,770795302,dannyboycpa (1/2),0,112.8,C Kurt Suzuki OF Mark Trumbo OF Steve Pearce 1B Carlos Santana 3B David Freese 2B Jason Kipnis SS Ryan Goins OF Gregory Polanco P Jacob deGrom P Robbie Ray,,,
3606,770953970,stlcardinals84 (15/27),0,112.8,3B Russell Martin SS Troy Tulowitzki 1B Carlos Santana C Roberto Pérez 2B Logan Forsythe OF Daniel Robertson P Jacob deGrom OF Joc Pederson P Robbie Ray OF Kevin Pillar,,,
3609,770754374,cone999 (2/2),0,112.75,C Yadier Molina P J.A. Happ OF Dexter Fowler OF Tommy Pham 2B Jason Kipnis 1B Matt Carpenter 3B Jedd Gyorko SS Francisco Lindor P Jacob Faria OF Cody Bellinger,,,
3610,770744640,Jmaiella,0,112.7,P John Lackey P J.A. Happ OF Jay Bruce 3B Josh Donaldson C Alex Avila 1B Paul Goldschmidt OF Corey Dickerson 2B Jonathan Schoop OF Mallex Smith SS Corey Seager,,,
3610,770915100,gobosox0407 (2/2),0,112.7,P James Shields 2B Eric Sogard C Alex Avila OF Eric Thames OF Avisaíl García 1B Paul Goldschmidt OF Marcell Ozuna P Jimmy Nelson 3B Travis Shaw SS Corey Seager,,,
3612,770861579,zclaybrook23,0,112.6,3B Justin Turner 2B Daniel Murphy P Kenta Maeda C Matt Wieters OF Brian Goodwin OF Bryce Harper P Jimmy Nelson OF Joc Pederson SS Corey Seager 1B Cody Bellinger,,,
3612,770883359,marty777 (4/4),0,112.6,OF José Bautista C Russell Martin P Kenta Maeda 3B Josh Donaldson 1B Justin Smoak 2B Jonathan Schoop P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
3614,770707717,lastchance8 (1/2),0,112.55,OF José Bautista OF Steve Pearce 3B Josh Donaldson 1B Justin Smoak 2B Dee Gordon C Chris Herrmann P Jacob deGrom OF Kevin Pillar P Trevor Bauer SS Corey Seager,,,
3614,770709027,papagates (51/150),0,112.55,SS José Reyes OF Jay Bruce 1B Lucas Duda C Chris Herrmann OF Jeremy Hazelbaker 3B Jake Lamb P Jacob deGrom 2B Brandon Drury P Trevor Bauer OF Michael Conforto,,,
