Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Buccaneers,DST,TB,vs ATL,20th,2500,1.5,17.1,6.4,6.71,6.71,100,9,2.7,0,
Jordan Cameron,TE,MIA,vs NYJ,3rd,2500,1.4,16.4,5.7,6.37,6.37,100,25,2.5,,
Austin Seferian-Jenkins,TE,NYJ,@ MIA,6th,2500,0,18.6,11.7,4.38,4.38,100,0,1.8,0,
Dominique Jones,TE,MIA,vs NYJ,3rd,2500,0,0,,0,0,100,0,0,13.2,5.3
Marcedes Lewis,TE,JAC,@ KC,16th,2500,0,11.2,2.6,3.4,3.4,100,15,1.4,4.3,1.7
Jerell Adams,TE,NYG,vs PHI,15th,2500,0,0,,0,0,100,0,0,5.4,2.2
Will Tye,TE,NYG,vs PHI,15th,2500,0,15.7,8.1,4.31,4.31,100,0,1.7,7.3,2.9
Trey Burton,TE,PHI,@ NYG,2nd,2500,0,8,2.8,2.65,2.65,100,34,1.1,8.5,3.4
Rhett Ellison,TE,MIN,vs DET,28th,2500,0,5.4,2.7,0,0,100,0,0,7.5,3
Lions,DST,DET,@ MIN,6th,2500,1,17.2,5.9,6.39,6.39,100,0,2.6,5,2
Rams,DST,LA,vs CAR,18th,2400,0,23,8.4,7.44,7.44,100,0,3.1,9,3.8
Saints,DST,NO,@ SF,12th,2300,2.1,16.2,4.6,6.76,6.76,100,0,2.9,9,3.9
Jaguars,DST,JAC,@ KC,15th,2300,0,19.8,5.6,6.37,6.37,100,0,2.8,3,1.3
Browns,DST,CLE,vs DAL,23rd,2200,0,16.6,5.3,4.97,4.97,100,0,2.3,-4,
49ers,DST,SF,vs NO,4th,2100,0.3,15.9,4.3,5.49,5.49,100,0,2.6,-3,
Colts,DST,IND,@ GB,15th,2100,1.1,16.4,7.6,6.24,6.24,100,0,3,11,5.2
