Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Garrett Celek,TE,SF,vs ARI,12th,2600,2.9,15.8,5.6,7.19,7.19,100,26,2.8,1.4,0.5
Colts,DST,IND,vs CHI,28th,2600,2.9,18.2,7.6,8.03,8.03,100,0,3.1,2,0.8
49ers,DST,SF,vs ARI,22nd,2600,3.1,18.7,4.3,8.27,8.27,100,24,3.2,0,
Will Tye,TE,NYG,@ GB,20th,2600,0,16.5,8.1,5.08,5.08,100,0,2,5.7,2.2
Ryan Griffin,TE,HOU,@ MIN,14th,2500,1.4,13.4,6.3,5.39,5.39,100,40,2.2,2.8,1.1
C.J. Fiedorowicz,TE,HOU,@ MIN,14th,2500,0.1,8.4,3,2.85,2.85,100,36,1.1,10.1,4
Stephen Anderson,TE,HOU,@ MIN,14th,2500,1.1,6.6,,4.4,4.4,100,0,1.8,,
Xavier Grimble,TE,PIT,vs NYJ,18th,2500,0,0,,0,0,100,0,0,3.3,1.3
Austin Seferian-Jenkins,TE,NYJ,@ PIT,16th,2500,0,19,11.7,4.76,4.76,100,0,1.9,3.7,1.5
Crockett Gillmore,TE,BAL,vs WAS,21st,2500,0,12.2,10.1,0,0,100,0,0,12.8,5.1
Jerell Adams,TE,NYG,@ GB,20th,2500,0,0,,0,0,100,0,0,4.7,1.9
Tyler Kroft,TE,CIN,@ DAL,29th,2500,0,8.6,5,0,0,100,34,0,5.9,2.4
C.J. Uzomah,TE,CIN,@ DAL,29th,2500,1,5.7,1.4,3.81,3.81,100,0,1.5,9.3,3.7
Justin Perillo,TE,GB,vs NYG,22nd,2500,0,14,4.5,3,3,100,0,1.2,,
Darren Fells,TE,ARI,@ SF,26th,2500,0,13.2,6.4,4.2,4.2,100,0,1.7,,
Dion Sims,TE,MIA,vs TEN,25th,2500,0,11,3,3.38,3.38,100,16,1.4,1.6,0.6
Jace Amaro,TE,TEN,@ MIA,24th,2500,0,14.9,,3.09,3.09,100,34,1.2,,
Vernon Davis,TE,WAS,@ BAL,19th,2500,0,13.2,6,3.44,3.44,100,2,1.4,4.5,1.8
Lions,DST,DET,vs PHI,1st,2500,1.1,17.3,5.9,6.53,6.53,100,0,2.6,7,2.8
Buccaneers,DST,TB,@ CAR,2nd,2400,2.3,17.9,6.4,7.49,7.49,100,0,3.1,,
Raiders,DST,OAK,vs SD,9th,2400,3.5,15.5,6.7,7.54,7.54,100,0,3.1,9,3.8
Titans,DST,TEN,@ MIA,16th,2400,2.9,14.9,5.1,6.94,6.94,100,20,2.9,14,5.8
Falcons,DST,ATL,@ DEN,12th,2300,0.2,19.6,5.7,6.65,6.65,100,0,2.9,9,3.9
Browns,DST,CLE,vs NE,21st,2200,0,17,5.3,5.43,5.43,100,0,2.5,0,
Bears,DST,CHI,@ IND,4th,2200,1.9,16.9,4.5,6.92,6.92,100,9,3.1,4,1.8
Chargers,DST,SD,@ OAK,14th,2100,0.5,15.6,4.8,5.55,5.55,100,26,2.6,4,1.9
