Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Ka'Deem Carey,RB,CHI,@ GB,1st,3000,0.2,11,4.7,3.85,3.85,100,0,1.3,6.7,2.2
Tyreek Hill,WR,KC,vs NO,13th,3000,1.6,9.5,,6.32,6.32,100,0,2.1,13.1,4.4
Robert Turbin,RB,IND,@ TEN,27th,3000,0.8,11,3.5,4.23,4.23,100,36,1.4,3.2,1.1
Josh Ferguson,RB,IND,@ TEN,27th,3000,1.4,8.3,,5.5,5.5,100,0,1.8,,
Josh Huff,WR,PHI,vs MIN,2nd,3000,0,11.2,5.4,2.57,2.57,100,0,0.9,13.9,4.6
Charles Johnson,WR,MIN,@ PHI,9th,3000,0,16.1,3.6,4.32,4.32,100,0,1.4,0,
Wendell Smallwood,RB,PHI,vs MIN,20th,3000,1,5.9,,3.94,3.94,100,0,1.3,1.3,0.4
Chester Rogers,WR,IND,@ TEN,12th,3000,0.6,3.7,,2.46,2.46,100,0,0.8,5,1.7
Quan Bray,WR,IND,@ TEN,12th,3000,3.8,3.8,0,3.75,3.75,100,0,1.3,,
Travaris Cadet,RB,NO,@ KC,22nd,3000,0.5,14,7.7,4.96,4.96,100,26,1.7,2.7,0.9
John Kuhn,RB,NO,@ KC,22nd,3000,1,5.8,,3.87,3.87,100,0,1.3,,
Tim Hightower,RB,NO,@ KC,22nd,3000,0,25.3,14.9,2.47,2.47,100,0,0.8,5.4,1.8
Brandon Coleman,WR,NO,@ KC,25th,3000,0,12.9,5.5,2.34,2.34,100,10,0.8,8,2.7
De'Anthony Thomas,WR,KC,vs NO,13th,3000,0,7.6,4.5,0.77,0.77,100,0,0.3,3.2,1.1
Albert Wilson,WR,KC,vs NO,13th,3000,0,15.6,6.8,4.95,4.95,100,0,1.7,1.4,0.5
Antonio Gates,TE,SD,@ ATL,32nd,2900,0,23.8,13.5,7.04,7.04,100,0,2.4,8.8,3
Vernon Davis,TE,WAS,@ DET,26th,2900,1.5,16.2,6,6.36,6.36,100,25,2.2,13.9,4.8
Patriots,DST,NE,@ PIT,6th,2900,1.3,16.3,8.1,6.28,6.28,100,36,2.2,3,1
Cameron Brate,TE,TB,@ SF,25th,2900,4.7,19.7,5.8,9.74,9.74,100,48,3.4,5.9,2
Jacob Tamme,TE,ATL,vs SD,29th,2800,1.1,20.3,8.9,7.49,7.49,100,21,2.7,8.7,3.1
Ravens,DST,BAL,@ NYJ,9th,2800,1.9,16.6,5.4,6.82,6.82,100,36,2.4,17,6.1
Falcons,DST,ATL,vs SD,12th,2800,0,19.3,5.7,6.27,6.27,100,0,2.2,13,4.6
Richard Rodgers,TE,GB,vs CHI,11th,2800,0.4,20.5,10.2,7.11,7.11,100,0,2.5,1.7,0.6
Rams,DST,LA,vs NYG,27th,2700,0,23.1,8.4,7.46,7.46,100,0,2.8,6,2.2
Lance Kendricks,TE,LA,vs NYG,6th,2700,2.8,14.8,4.4,6.77,6.77,100,44,2.5,12.5,4.6
Virgil Green,TE,DEN,vs HOU,2nd,2700,3.5,14,3.2,7.02,7.02,100,46,2.6,,
Steelers,DST,PIT,vs NE,23rd,2700,0,16.6,9.3,5.21,5.21,100,0,1.9,4,1.5
Levine Toilolo,TE,ATL,vs SD,29th,2700,1.1,10.1,1.5,4.13,4.13,100,40,1.5,1.5,0.6
Giants,DST,NYG,@ LA,24th,2700,0.7,19.3,7.1,6.93,6.93,100,0,2.6,21,7.8
Chiefs,DST,KC,vs NO,16th,2600,0,22.4,10.9,7.24,7.24,100,25,2.8,11,4.2
Lions,DST,DET,vs WAS,5th,2600,1,17.2,5.9,6.39,6.39,100,0,2.5,7,2.7
Jets,DST,NYJ,vs BAL,21st,2600,2.6,16.4,7.1,7.24,7.24,100,2,2.8,11,4.2
Larry Donnell,TE,NYG,@ LA,16th,2600,0,18.3,7.9,5.54,5.54,100,10,2.1,0.8,0.3
Dion Sims,TE,MIA,vs BUF,9th,2500,1.8,13.2,3,5.58,5.58,100,0,2.2,,
Crockett Gillmore,TE,BAL,@ NYJ,21st,2500,0,15.9,10.1,3.69,3.69,100,0,1.5,,
Clive Walford,TE,OAK,@ JAC,5th,2500,3.9,14.7,5.3,7.51,7.51,100,50,3,1.5,0.6
Marcedes Lewis,TE,JAC,vs OAK,17th,2500,0,11.6,2.6,3.78,3.78,100,17,1.5,2.1,0.8
Dolphins,DST,MIA,vs BUF,4th,2500,0,22.1,5.8,6.08,6.08,100,0,2.4,4,1.6
Clay Harbor,TE,DET,vs WAS,20th,2500,0,11.4,4.6,0.98,0.98,100,0,0.4,3.6,1.4
Austin Seferian-Jenkins,TE,NYJ,vs BAL,4th,2500,0,18.4,11.7,4.24,4.24,100,0,1.7,,
Xavier Grimble,TE,PIT,vs NE,31st,2500,0.7,3.9,,2.6,2.6,100,0,1,3.4,1.4
Jermaine Gresham,TE,ARI,vs SEA,7th,2500,0,13.9,3.6,3.51,3.51,100,0,1.4,3.5,1.4
Ifeanyi Momah,TE,ARI,vs SEA,7th,2500,0,0,,0,0,100,0,0,7,2.8
John Phillips,TE,DEN,vs HOU,2nd,2500,0.5,8.3,3.8,3.13,3.13,100,48,1.3,,
Ryan Griffin,TE,HOU,@ DEN,14th,2500,0,11.8,6.3,3.82,3.82,100,33,1.5,,
C.J. Fiedorowicz,TE,HOU,@ DEN,14th,2500,0.8,9.2,3,3.58,3.58,100,65,1.4,,
Austin Hooper,TE,ATL,vs SD,29th,2500,0.8,5,,3.35,3.35,100,0,1.3,,
Darren Fells,TE,ARI,vs SEA,7th,2500,0,12.7,6.4,3.69,3.69,100,0,1.5,,
Garrett Celek,TE,SF,vs TB,10th,2500,1.6,14.5,5.6,5.94,5.94,100,12,2.4,1.4,0.6
Vance McDonald,TE,SF,vs TB,10th,2500,0,17.8,5.8,5.85,5.85,100,22,2.3,3.4,1.4
49ers,DST,SF,vs TB,19th,2500,2.3,17.9,4.3,7.49,7.49,100,0,3,3,1.2
Stephen Anderson,TE,HOU,@ DEN,14th,2500,0.9,5.5,,3.66,3.66,100,0,1.5,,
Will Tye,TE,NYG,@ LA,16th,2500,0,16.1,8.1,4.66,4.66,100,0,1.9,3.4,1.4
Trey Burton,TE,PHI,vs MIN,15th,2500,0.4,8.5,2.8,3.14,3.14,100,53,1.3,0,
Tyler Kroft,TE,CIN,vs CLE,30th,2500,0,12.4,5,3.85,3.85,100,20,1.5,1.3,0.5
Colts,DST,IND,@ TEN,31st,2500,1.7,17,7.6,6.76,6.76,100,0,2.7,11,4.4
Titans,DST,TEN,vs IND,8th,2500,3.5,15.5,5.1,7.54,7.54,100,40,3,1,0.4
Josh Hill,TE,NO,@ KC,3rd,2500,0,12.5,3.1,3.91,3.91,100,58,1.6,1.6,0.6
Demetrius Harris,TE,KC,vs NO,13th,2500,0.7,7.9,3.4,3.06,3.06,100,0,1.2,2,0.8
Jack Doyle,TE,IND,@ TEN,22nd,2500,7,16.6,3.2,10.21,10.21,100,67,4.1,22.8,9.1
Erik Swoope,TE,IND,@ TEN,22nd,2500,0,0,,0,0,100,0,0,7.1,2.8
Raiders,DST,OAK,@ JAC,28th,2400,4.2,16.2,6.7,8.24,8.24,100,7,3.4,8,3.3
Redskins,DST,WAS,@ DET,25th,2400,2.3,15.8,7.6,6.84,6.84,100,40,2.9,4,1.7
Bears,DST,CHI,@ GB,3rd,2300,1.2,16.2,4.5,6.24,6.24,100,9,2.7,12,5.2
Jaguars,DST,JAC,vs OAK,14th,2300,0,18.4,5.6,5.03,5.03,100,0,2.2,-1,
Browns,DST,CLE,@ CIN,20th,2200,0,17,5.3,5.45,5.45,100,0,2.5,4,1.8
Chargers,DST,SD,@ ATL,1st,2100,1.5,16.5,4.8,6.54,6.54,100,31,3.1,5,2.4
Saints,DST,NO,@ KC,32nd,2000,1.6,15.7,4.6,6.32,6.32,100,0,3.2,0,
