"Kris Bryant_CHC","Charlie Blackmon_COL","Anthony Rizzo_CHC","Giancarlo Stanton_MIA","Nolan Arenado_COL","Ian Happ_CHC","Justin Bour_MIA","Willson Contreras_CHC","Gerardo Parra_COL","Elvis Andrus_TEX","Tommy Pham_STL","Ben Zobrist_CHC","Javier Baez_CHC","Mark Reynolds_COL","Adrian Beltre_TEX","Shin-Soo Choo_TEX","Dee Gordon_MIA","Trevor Story_COL","Randal Grichuk_STL","Carlos Gomez_TEX","Jason Heyward_CHC","Jose Abreu_CWS","Christian Yelich_MIA","Addison Russell_CHC","DJ LeMahieu_COL","Stephen Piscotty_STL","Aledmys Diaz_STL","Delino DeShields_TEX","Melky Cabrera_CWS","Marcell Ozuna_MIA","Rougned Odor_TEX","Kyle Schwarber_CHC","David Dahl_COL","Mike Napoli_TEX","Matt Davidson_CWS","Dexter Fowler_STL","Matt Carpenter_STL","Robinson Chirinos_TEX","Joey Gallo_TEX","Carlos Gonzalez_COL","Paul DeJong_STL","Martin Prado_MIA","JT Realmuto_MIA","Jurickson Profar_TEX","Avisail Garcia_CWS","Yoan Moncada_CWS","Jedd Gyorko_STL","Albert Almora_CHC","Yadier Molina_STL","Ian Desmond_COL","Kolten Wong_STL","Tyler Moore_MIA","Jon Jay_CHC","Jeimer Candelario_CHC","Pat Valaika_COL","Jonathan Lucroy_TEX","Brett Nicholas_TEX","Alen Hanson_CWS","Mark Zagunis_CHC","Ryan Rua_TEX","Nomar Mazara_TEX","Andy Ibanez_TEX","Luke Voit_STL","Magneuris Sierra_STL","Derek Dietrich_MIA","Charlie Tilson_CWS","Jose Martinez_STL","Stephen Cardullo_COL","Raimel Tapia_COL","Destin Hood_MIA","Hanser Alberto_TEX","Ronald Guzman_TEX","Tim Anderson_CWS","Victor Caratini_CHC","Dustin Garneau_COL","Greg Garcia_STL","Harrison Bader_STL","Ichiro Suzuki_MIA","AJ Ellis_MIA","Tomas Telis_MIA","Tyler Saladino_CWS","Yolmer Sanchez_CWS","Tommy La Stella_CHC","Tom Murphy_COL","Drew Stubbs_TEX","Christian Colon_MIA","Steve Lombardozzi_MIA","Leury Garcia_CWS","Jacob May_CWS","Jordan Patterson_COL","Drew Robinson_TEX","Omar Narvaez_CWS","Cody Asche_CWS","Adam Engel_CWS","Mike Aviles_MIA","Pete Kozma_TEX","Jared Hoying_TEX","JT Riddle_MIA","Geovany Soto_CWS","Willy Garcia_CWS","Carson Kelly_STL","Mike Tauchman_COL","Miguel Rojas_MIA","Ryan Hanigan_COL","Eric Fryer_STL","Alexi Amarista_COL","Cristhian Adames_COL","Tony Wolters_COL","Grant Green_CWS","Kevan Smith_CWS","Zack Collins_CWS","Chad Huffman_STL","Alex Mejia_STL"
0,0,0,0,0,0,0,0,0,0,84.5546464056108,0,0,0,0,0,0,0,-8.44871794871795,0,0,0,0,0,0,-0.649014778325123,-10.7460317460317,0,0,0,0,0,0,0,0,0.65015015015015,6.83647798742138,0,0,0,0,0,0,0,0,0,22.7100340136054,0,2.96941489361702,0,5.91501976284585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.84311670160727,0,3.06565656565657,0,0,3.33333333333333,0,17.3835365853659,0,0,0,48.4835016835017,-6.50825825825826,0,0,0,0,0,0,0,19.507399577167,0,0,20.8095238095238,0,0,0,0,0,0,0,-0.830564784053156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.64567332309268,0,2.21460877431027,0,0,2.50525525525526,0,-9.8755442670537,0,0,0,-6.50825825825826,69.8699914748508,0,0,0,0,0,0,0,-0.136538461538462,0,0,-7.24113475177305,0,0,0,0,0,0,0,9.3469512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.8370658876988,0,0,6.86846486846487,0,0,0,6.29144385026738,0,0,0,0,75.8134598012647,0,0,0,0.555528846153846,0,0,0,0,0,0,6.66756756756757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7220338983051,0,0,0,0,0,0,0,0,0,2.29925994449584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7850177304965,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.69230769230769,0,0,0,0,48.828349944629,-14.2585365853659,0,0,0,13.6687192118227,0,0,0,0,0,0,0,7.26190476190476,0,0,-3.01742160278746,0,0,-9.14838709677419,0,0,0,0,-7.04064039408867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12903225806452,0,0,0,0,19.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.6195987654321,0,0,0,0,-14.2585365853659,55.7526610644258,0,0,0,5.81063705435418,0,0,0,0,0,0,0,18.6893719806763,0,0,1.48694779116466,0,0,-8.02470862470862,0,0,0,0,13.2265593561368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.57372881355932,0,0,0,0,13.568661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.90200617283951,0,0,19.1491901108269,0,0,0,0,0,0,0,0,0,50.3884107860011,0,0,0,0,0,7.68806935057302,0,0,0,0,0,0,8.52484191508582,0,0,0,0,0,0,0,0,0,0,0,0,3.73081841432225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164965986394558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1062745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12.5092555331992,0,0,26.3778772378517,0,0,0,10.0974789915966,0,0,0,0,0.555528846153846,0,0,0,45.5829528158295,0,0,0,0,0,0,0.981004070556309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21942697414396,0,0,0,0,0,0,0,0,0,0.717948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15909090909091,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-8.44871794871795,0,0,0,0,0,0,0,63.900974025974,0,0,0,0,0,0,3.65435606060606,11.9736842105263,0,0,0,0,0,0,0,0,-4.02857142857143,1.26285460992908,0,0,0,0,0,0,0,0,0,-4.24031007751938,0,-1.12882653061224,0,0.183600713012478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.3399897593446,0,0,0,0,13.6687192118227,5.81063705435418,0,0,0,74.0962703962704,0,0,0,0,0,0,0,18.3225806451613,0,0,22.3677884615385,0,0,1.38305084745763,0,0,0,0,-6.30769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31111111111111,0,0,0,0,7.14545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.3061101028433,0,21.7774011299435,0,0,2.72666666666667,0,27.8245243128964,0,0,0,19.507399577167,-0.136538461538462,0,0,0,0,0,0,0,42.7285310734463,0,0,13.6984273820537,0,0,0,0,0,0,0,7.16709183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0963855421687,0,0,0,0,0,0,16.120253164557,0,0,0,0,0,17.0983606557377,0,0,0,0,0,0,0,0,0,7.35190670122177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3849765258216,0,0,0,0,0,0,0,0,6.44234800838574,0,0,0,0,0,-9.42303433001107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.26526610644258,0,0,13.7543759512938,0,0,0,0,0,0,0,0,0,7.68806935057302,0,0,0,0,0,50.3232890704801,0,0,0,0,0,0,14.3003207698476,0,0,0,0,0,0,0,0,0,0,0,0,4.00888559792669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.60796645702306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54716981132075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1832167832168,0,3.64748508098892,0,0,18.4166666666667,0,16.0669387755102,0,0,0,20.8095238095238,-7.24113475177305,0,0,0,0,0,0,0,13.6984273820537,0,0,57.9505175983437,0,0,0,0,0,0,0,11.2558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12.1290038201587,0,0,14.986901535682,0,0,0,-3.74024390243902,0,0,0,0,6.66756756756757,0,0,0,0.981004070556309,0,0,0,0,0,0,44.1615595075239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85524475524476,0,0,0,0,0,0,0,0,0,6.66876310272537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55203619909502,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.649014778325123,0,0,0,0,0,0,0,3.65435606060606,0,0,0,0,0,0,40.4944476914085,-4.75913621262458,0,0,0,0,0,0,0,0,7.71987315010571,-3.41799709724238,0,0,0,0,0,0,0,0,0,3.00757575757576,0,5.68223866790009,0,-5.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-10.7460317460317,0,0,0,0,0,0,0,11.9736842105263,0,0,0,0,0,0,-4.75913621262458,52.9759424603175,0,0,0,0,0,0,0,0,-4.43450980392157,16.8884711779449,0,0,0,0,0,0,0,0,0,12.2938775510204,0,1.59724238026125,0,1.07478991596639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.31410256410256,0,0,0,0,7.26190476190476,18.6893719806763,0,0,0,18.3225806451613,0,0,0,0,0,0,0,44.1434343434343,0,0,7.53459119496855,0,0,-5.47009966777409,0,0,0,0,12.2307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08719512195122,0,0,0,0,13.0052264808362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.120253164557,0,0,0,0,0,0,51.35,0,0,0,0,0,10.6242937853107,0,0,0,0,0,0,0,0,0,0.849295774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918108651911469,0,0,0,0,0,0,0,0,-2.13316400580552,0,0,0,0,0,-7.09358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.61736694677871,0,0,5.84113394216134,0,0,0,0,0,0,0,0,0,8.52484191508582,0,0,0,0,0,14.3003207698476,0,0,0,0,0,0,74.5464759959142,0,0,0,0,0,0,0,0,0,0,0,0,11.2045045045045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05380852550664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327044025157233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-3.57086312563841,0,0,0,0,-3.01742160278746,1.48694779116466,0,0,0,22.3677884615385,0,0,0,0,0,0,0,7.53459119496855,0,0,55.1944834034596,0,0,10.0864494631618,0,0,0,0,6.38694638694639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0597014925373,0,0,0,0,14.7348765432099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18511796733212,0,3.21366120218579,0,0,19.962962962963,0,-4.21151716500554,0,0,0,-0.830564784053156,9.3469512195122,0,0,0,0,0,0,0,7.16709183673469,0,0,11.2558139534884,0,0,0,0,0,0,0,46.7818614489688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-6.74178403755869,0,0,0,0,-9.14838709677419,-8.02470862470862,0,0,0,1.38305084745763,0,0,0,0,0,0,0,-5.47009966777409,0,0,10.0864494631618,0,0,54.7430630630631,0,0,0,0,7.72033898305085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08153126826417,0,0,0,0,-2.28820729772607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0983606557377,0,0,0,0,0,0,10.6242937853107,0,0,0,0,0,63.110599078341,0,0,0,0,0,0,0,0,0,23.9936479128857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.558001397624,0,0,0,0,0,0,0,0,1.16202090592334,0,0,0,0,0,-9.34827586206896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.65015015015015,0,0,0,0,0,0,0,-4.02857142857143,0,0,0,0,0,0,7.71987315010571,-4.43450980392157,0,0,0,0,0,0,0,0,60.3213345039508,-5.92404371584699,0,0,0,0,0,0,0,0,0,-1.8030303030303,0,6.18451300665457,0,5.37387387387387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.83647798742138,0,0,0,0,0,0,0,1.26285460992908,0,0,0,0,0,0,-3.41799709724238,16.8884711779449,0,0,0,0,0,0,0,0,-5.92404371584699,44.2735226620769,0,0,0,0,0,0,0,0,0,5.94556628621598,0,4.33567774936061,0,0.705426356589147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.06540540540541,0,0,0,0,-7.04064039408867,13.2265593561368,0,0,0,-6.30769230769231,0,0,0,0,0,0,0,12.2307692307692,0,0,6.38694638694639,0,0,7.72033898305085,0,0,0,0,77.6811521811522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62592592592593,0,0,0,0,5.09237319511292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.60720375106564,0,0,2.75079149706015,0,0,0,12.8780241935484,0,0,0,0,15.7220338983051,0,0,0,3.21942697414396,0,0,0,0,0,0,3.85524475524476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6273641851107,0,0,0,0,0,0,0,0,0,4.98987854251012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75158562367865,0,0,0,0,0
