"Elvis Andrus_TEX","Adrian Beltre_TEX","Carlos Gomez_TEX","Jose Abreu_CWS","Miguel Sano_MIN","Eddie Rosario_MIN","Shin-Soo Choo_TEX","Delino DeShields_TEX","Joe Mauer_MIN","Brian Dozier_MIN","Nomar Mazara_TEX","Salvador Perez_KC","Daniel Palka_MIN","Mike Napoli_TEX","Robinson Chirinos_TEX","Melky Cabrera_CWS","Todd Frazier_CWS","Mike Moustakas_KC","Eric Hosmer_KC","Jorge Bonifacio_KC","Joey Gallo_TEX","Yoan Moncada_CWS","Lorenzo Cain_KC","Eduardo Escobar_MIN","Whit Merrifield_KC","Max Kepler_MIN","Tyler Saladino_CWS","Robbie Grossman_MIN","Jorge Polanco_MIN","Jonathan Lucroy_TEX","Alen Hanson_CWS","Jurickson Profar_TEX","Yolmer Sanchez_CWS","Rougned Odor_TEX","Adam Engel_CWS","Alcides Escobar_KC","Jason Castro_MIN","Avisail Garcia_CWS","Chris Gimenez_MIN","Kennys Vargas_MIN","Jorge Soler_KC","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Charlie Tilson_CWS","Tim Anderson_CWS","Alex Gordon_KC","Paulo Orlando_KC","Cheslor Cuthbert_KC","Matt Davidson_CWS","Ryan Rua_TEX","Andy Ibanez_TEX","Billy Burns_KC","Ryan O'Hearn_KC","Brandon Moss_KC","Terrance Gore_KC","Leury Garcia_CWS","Jacob May_CWS","Hanser Alberto_TEX","Ronald Guzman_TEX","Drew Stubbs_TEX","Cody Asche_CWS","Willy Garcia_CWS","Kevan Smith_CWS","Drew Butera_KC","Ehire Adrianza_MIN","Geovany Soto_CWS","Raul Mondesi_KC","Byron Buxton_MIN","Drew Robinson_TEX","Omar Narvaez_CWS","Ramon Torres_KC","Hunter Dozier_KC","Grant Green_CWS","Zack Collins_CWS"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-10.2682926829268,0,0,0,0,0,0,0,0,0,0,0,-7.01012145748988,-0.351260504201681,0,0,0,0,0,0,0,0,0,0.571146245059289,0,0,0,0,0,-12.3681318681319,0,0,0,0,5.63589743589744,0,0,0,0,0,0,0,9.17936507936508,0,0,0,-9.34827586206896,0,0,0,0,0,0,46.9667774086379,0.416666666666667,0,0,0,5.72727272727273,4.83333333333333,8.45454545454546,0,0,-6.08333333333333,0,0,0,0.87012987012987,0,0,0,0
0,0,0,1.98214285714286,0,0,0,0,0,0,0,0,0,0,0,-2.8,6.56666666666667,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,4.14285714285714,0,0,0,-7.33333333333333,0,0,0,0,0,0,0.416666666666667,3.98214285714286,0,0,0,-1,0,0,0,0,0,0,0,0,5.65,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.8076923076923,0,0,0,0,0,0,0,0,0,0,0,9.65909090909091,7.77777777777778,0,0,0,0,0,0,0,0,0,2.17857142857143,0,0,0,0,0,0,0,0,0,0,15.5384615384615,0,0,0,0,0,0,0,4.9,0,0,0,9.83333333333333,0,0,0,0,0,0,5.72727272727273,-1,0,0,0,10.4358974358974,0,0,0,0,2.7,0,0,0,5.28571428571429,0,0,0,0
0,0,0,6.37254901960784,0,0,0,0,0,0,0,0,0,0,0,8.66666666666667,-9.58333333333333,0,0,0,0,0,0,0,0,0,0.5,0,0,0,-12.8333333333333,0,2.99090909090909,0,5.66666666666667,0,0,39.4725274725275,0,0,0,0,0,0,0,0.522727272727273,0,0,0,24.5681818181818,0,0,0,0,0,0,4.83333333333333,0,0,0,0,0,27.8823529411765,20.7222222222222,0,0,0,0,0,0,10.9333333333333,0,0,0,0
0,0,0,4.37037037037037,0,0,0,0,0,0,0,0,0,0,0,12.48,6.36775362318841,0,0,0,0,0,0,0,0,0,4.1,0,0,0,8.16666666666667,0,-0.616666666666667,0,3.15555555555556,0,0,2.69565217391304,0,0,0,0,0,0,0,-0.359307359307359,0,0,0,11.8095238095238,0,0,0,0,0,0,8.45454545454546,0,0,0,0,0,20.7222222222222,23.8062678062678,0,0,0,0,0,0,-8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.27777777777778,0,0,0,0,0,26.3,23.7904411764706,-7.12727272727273,0,0,8.69583333333333,0,10.8142857142857,0,0,0,0,0,0,0,0,0,0,9.20220588235294,0,0,0,0,43.5,0,0,0,0,0,9.49358974358974,0,-7.77272727272727,0,0,0,0,0,15.6,0,0,0,0,0,0,0,0,0,54.6911764705882,0,0,0,0,0,0,0,0,0,0
0,0,0,0,31.625,-7,0,0,3.48214285714286,-7.56944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21428571428571,0,5.72222222222222,0,-3.48888888888889,-17.5,0,0,0,0,0,0,0,-13.5,0,13.7,-19.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6909090909091,0,0,7.03571428571429,0,0,0,0,0,0
0,0,0,-12.8055555555556,0,0,0,0,0,0,0,0,0,0,0,-7.88888888888889,14.7083333333333,0,0,0,0,0,0,0,0,0,12.7222222222222,0,0,0,0,0,0,0,0,0,0,44.0444444444444,0,0,0,0,0,0,0,-10.0714285714286,0,0,0,-47.4,0,0,0,0,0,0,-6.08333333333333,0,0,0,0,2.7,0,0,0,0,25.3777777777778,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,-12.8888888888889,0.777777777777778,0,0,0,9.94444444444444,0,0,0,0,0,0,0,0,0,0,0,0,11.0555555555556,0,0,0,0,0,0,0,0,0,0,4,0.267857142857143,0,0,0,0,0,0,-9.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,37.3888888888889,0,0,0,0,0,0,0
0,0,0,0,19.6659125188537,-0.711111111111111,0,0,7.18617021276596,8.24673439767779,0,0,0,0,0,0,0,0,0,0,0,0,0,14.894623655914,0,10.0874190564292,0,7.68205128205128,4.28214616096207,0,0,0,0,0,0,0,4.68218623481781,0,-0.14047619047619,10.3783333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03571428571429,0,0,41.0720551378446,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10.59375,0,0,0,0,0,0,0,0,0,0,0,15.8537634408602,6.53846153846154,0,0,0,0,0,0,0,0,0,5.10909090909091,0,0,0,34.4,0,-1.6043956043956,0,-8.25,0,0,7.02463054187192,0,0,0,0,0,0,0,3.23148148148148,0,0,0,5.87878787878788,0,0,0,0,0,0,0.87012987012987,5.65,0,0,0,5.28571428571429,10.9333333333333,-8,0,0,0,0,0,0,19.5056818181818,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,-5.83333333333333,-19.6,-24.6666666666667,0,0,11.7,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,-4.05,0,0,0,0,0,0,0,0,0,0,-22.8333333333333,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
