"Charlie Blackmon_COL","Nolan Arenado_COL","Gerardo Parra_COL","Giancarlo Stanton_MIA","Elvis Andrus_TEX","Justin Bour_MIA","Mark Reynolds_COL","Tommy Pham_STL","Shin-Soo Choo_TEX","Trevor Story_COL","DJ LeMahieu_COL","Carlos Gomez_TEX","Dee Gordon_MIA","Randal Grichuk_STL","Adrian Beltre_TEX","Marcell Ozuna_MIA","Delino DeShields_TEX","Christian Yelich_MIA","Matt Carpenter_STL","Stephen Piscotty_STL","David Dahl_COL","Aledmys Diaz_STL","Mike Napoli_TEX","Rougned Odor_TEX","Paul DeJong_STL","Martin Prado_MIA","Joey Gallo_TEX","Carlos Gonzalez_COL","Dexter Fowler_STL","Jedd Gyorko_STL","Ian Desmond_COL","Tyler Moore_MIA","Yadier Molina_STL","Pat Valaika_COL","Robinson Chirinos_TEX","Derek Dietrich_MIA","JT Realmuto_MIA","Jurickson Profar_TEX","Raimel Tapia_COL","Magneuris Sierra_STL","Nomar Mazara_TEX","Kolten Wong_STL","Luke Voit_STL","Destin Hood_MIA","Brett Nicholas_TEX","Stephen Cardullo_COL","Ichiro Suzuki_MIA","AJ Ellis_MIA","Jonathan Lucroy_TEX","Tomas Telis_MIA","Ryan Rua_TEX","Andy Ibanez_TEX","Dustin Garneau_COL","Jose Martinez_STL","Greg Garcia_STL","Tom Murphy_COL","Jordan Patterson_COL","Mike Tauchman_COL","Harrison Bader_STL","Christian Colon_MIA","Steve Lombardozzi_MIA","Hanser Alberto_TEX","Drew Stubbs_TEX","Ronald Guzman_TEX","Mike Aviles_MIA","Pete Kozma_TEX","Miguel Rojas_MIA","Jared Hoying_TEX","JT Riddle_MIA","Alexi Amarista_COL","Drew Robinson_TEX","Ryan Hanigan_COL","Eric Fryer_STL","Cristhian Adames_COL","Tony Wolters_COL","Carson Kelly_STL","Chad Huffman_STL","Alex Mejia_STL"
4.21428571428571,-2.2,-1.85714285714286,0,0,0,2.06593406593407,0,0,-5.37179487179487,3.81904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86363636363636,0,0,54.5714285714286,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,21.2958333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6666666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.80147058823529,0,0,0,0,0,14.5454545454545,0,0,0,0,3.39920948616601,-12.6732026143791,0,13.3479532163743,0,0,19.5041666666667,0,0,0,2.17916666666667,10.0785714285714,0,0,1.91428571428571,0,0,0,0,0,0,0,0,1.79166666666667,6.5,0,0,0,0,0,0,0,0,0,0,24.3955026455026,5.00909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571,0,0,0,0,0
0,0,0,0,0,0,0,3.42631578947368,0,0,0,0,0,-16.1727941176471,0,0,0,0,6.30461538461538,-9.97076023391813,0,-4.81818181818182,0,0,7.10897435897436,0,0,0,12.1307189542484,11.0919117647059,0,0,2.58823529411765,0,0,0,0,0,0,-16,0,-13.0454545454545,-17.9,0,0,0,0,0,0,0,0,0,0,5.00909090909091,29.5806878306878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-4.05555555555556,0,-8.40476190476191,0,0,0,0,0,0,7.125,0,0,5.65555555555556,0,-2.61111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,14,3.02222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.33928571428571,0,0,0,1.11904761904762,0,0,-5.36666666666667,0,0,2.9,0,2,0,0,0,0,0,-5.63333333333333,-0.880952380952381,0,0,4.66666666666667,0,0,0,0,0,0,0,-0.7,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,5,0,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26785714285714,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-25.6263157894737,0,8.91176470588235,0,0,0,0,0,0,6.72222222222222,0,0,29.1578947368421,0,-4.14473684210526,0,0,0,0,0,0,0,16.6428571428571,0,0,0,0,0,-4.5,0,0,0,-7.58974358974359,18.7761904761905,0,0,0,0,0,0,0,0,0,-16,7.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6142857142857,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-2.95512820512821,0,0,0,19,0,0,0,0,0,6.16666666666667,0,32.375,0,0,0,0,0,-6.57142857142857,3.43956043956044,0,0,17.4395604395604,0,0,0,0,0,0,0,18.45,0,0,0,0,0,31.1602564102564,0,0,0,0,0,0,0,-10.6666666666667,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2197802197802,0,0,0,0,0,0,0,0,0,0
0,0,0,12.5942684766214,0,8.80429732868757,0,0,0,0,0,0,16.1062745098039,0,0,0.327044025157233,0,1.54716981132075,0,0,0,0,0,0,0,0.857142857142857,0,0,0,0,0,20.775641025641,0,0,0,9.8991935483871,1.58926919518964,0,0,0,0,0,0,0,0,0,12,5.34722222222222,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,35.5838383838384,0,0,0,0,0,0,0,0,0
25.4448529411765,22.625,7.5,0,0,0,18.2527472527473,0,0,-6.64285714285714,35.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0448717948718,0,0,-4.4,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5947712418301,0,1.5,0,0,2.3030303030303,0,0,0
0,0,0,0,37,0,0,0,70.1666666666667,0,0,-19.5833333333333,0,0,2.58333333333333,0,0,0,0,0,0,0,2.5,35.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3333333333333,0,0,0,0,0,0,0,-4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5833333333333,0,0,0,0,0,0,0
35.1153846153846,71.8285714285714,42.6666666666667,0,0,0,10.8,0,0,45.4166666666667,8.78787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9636363636364,0,0,3.26923076923077,0,0,1.97619047619048,0,0,0,0,26.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,26.7428571428571,0,0,0,0,0,0
0,0,0,0,0,0,0,3.44444444444444,0,0,0,0,0,-9.63333333333333,0,0,0,0,-13.9065934065934,-2.04545454545455,0,-7.88888888888889,0,0,5.75,0,0,0,-3.33333333333333,6.15277777777778,0,0,0,0,0,0,0,0,0,0,0,12.7083333333333,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98095238095238,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.9479385045423,-3.24358974358974,-1.21034482758621,0,0,0,10.7850177304965,0,0,1.15909090909091,-2.55203619909502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75158562367865,0,0,-6.47660098522168,0,0,1.1,0,0,0,0,-8.64835164835165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3030303030303,0,0,0,0,17.2983164983165,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-171,0,0,0,0,0,47.5,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,-19,0,0,47.5,0,0,0,0,0,0,0,0,0,-9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.5
