"Position","Name...ID","Name","ID","Salary","GameInfo","Team","Opponent","Projection","Projection_dfn","Actual_fpts","RankTargets","RollingTargetPctg","FreqInd","TierRank","ValueWR"
"QB","Christian Hackenberg (9546911)","Christian Hackenberg",9546911,4000,"JAX@NYJ 01:00PM ET","NYJ","JAX",0,0,0,0,0,0,0,0
"QB","Drew Stanton (9546139)","Drew Stanton",9546139,4000,"SF@ARI 04:05PM ET","ARI","SF",0,0,0,0,0,0,0,0
"WR","Jaron Brown (9546352)","Jaron Brown",9546352,4000,"SF@ARI 04:05PM ET","ARI","SF",9.63,5.7,0,0,0,0,0,1
"QB","Kellen Clemens (9546130)","Kellen Clemens",9546130,4000,"PHI@LAC 04:05PM ET","LAC","PHI",0,0,0,0,0,0,0,0
"QB","Ryan Griffin (9546373)","Ryan Griffin",9546373,4000,"NYG@TB 04:05PM ET","TB","NYG",0,0,0,0,0,0,0,0
"QB","Davis Webb (9546857)","Davis Webb",9546857,4000,"NYG@TB 04:05PM ET","NYG","TB",0,0,0,0,0,0,0,0
"QB","EJ Manuel (9546346)","EJ Manuel",9546346,4000,"OAK@DEN 04:25PM ET","OAK","DEN",0,0,0,0,0,0,0,0
"QB","Chad Kelly (9546741)","Chad Kelly",9546741,4000,"OAK@DEN 04:25PM ET","DEN","OAK",0,0,0,0,0,0,0,0
"QB","Paxton Lynch (9546775)","Paxton Lynch",9546775,4000,"OAK@DEN 04:25PM ET","DEN","OAK",0,0,0,0,0,0,0,0
"RB","Frank Gore (9546125)","Frank Gore",9546125,4000,"IND@SEA 08:30PM ET","IND","SEA",11.2,9.5,0,0,0,0,0,0
"RB","C.J. Prosise (9546810)","CJ Prosise",9546810,4000,"IND@SEA 08:30PM ET","SEA","IND",0,0,0,0,0,0,0,0
"WR","Ted Ginn Jr. (9546166)","Ted Ginn",9546166,3900,"NO@MIA 09:30AM ET","NO","MIA",8.42,9.8,0,0,0,0,0,1
"RB","Alvin Kamara (9546928)","Alvin Kamara",9546928,3900,"NO@MIA 09:30AM ET","NO","MIA",8.73,9.2,0,0,0,0,0,0
"WR","Jordan Matthews (9546519)","Jordan Matthews",9546519,3900,"BUF@ATL 01:00PM ET","BUF","ATL",12,10.7,0,0,0,0,0,1
"TE","Tyler Eifert (9546435)","Tyler Eifert",9546435,3900,"CIN@CLE 01:00PM ET","CIN","CLE",0,0,0,0,0,0,0,0
"WR","Robert Woods (9546525)","Robert Woods",9546525,3900,"LAR@DAL 01:00PM ET","LAR","DAL",9.71,8.8,0,0,0,0,0,1
"RB","Malcolm Brown (9546631)","Malcolm Brown",9546631,3900,"LAR@DAL 01:00PM ET","LAR","DAL",1.47,3.9,0,0,0,0,0,0
"RB","Matt Forte (9546176)","Matt Forte",9546176,3900,"JAX@NYJ 01:00PM ET","NYJ","JAX",0,0,0,0,0,0,0,0
"RB","T.J. Yeldon (9546725)","TJ Yeldon",9546725,3900,"JAX@NYJ 01:00PM ET","JAX","NYJ",0,4.4,0,0,0,0,0,0
"RB","Kerwynn Williams (9546424)","Kerwynn Williams",9546424,3900,"SF@ARI 04:05PM ET","ARI","SF",3.57,6.2,0,0,0,0,0,0
"RB","LeGarrette Blount (9546321)","LeGarrette Blount",9546321,3900,"PHI@LAC 04:05PM ET","PHI","LAC",9.67,9,0,0,0,0,0,0
"WR","Travis Benjamin (9546360)","Travis Benjamin",9546360,3900,"PHI@LAC 04:05PM ET","LAC","PHI",7.56,9.6,0,0,0,0,0,1
"WR","Nelson Agholor (9546753)","Nelson Agholor",9546753,3900,"PHI@LAC 04:05PM ET","PHI","LAC",9.06,6.6,0,0,0,0,0,1
"RB","Charles Sims (9546426)","Charles Sims",9546426,3900,"NYG@TB 04:05PM ET","TB","NYG",9.71,8.3,0,0,0,0,0,0
"RB","Jalen Richard (9546776)","Jalen Richard",9546776,3900,"OAK@DEN 04:25PM ET","OAK","DEN",4.46,5.3,0,0,0,0,0,0
"RB","Damien Williams (9546757)","Damien Williams",9546757,3800,"NO@MIA 09:30AM ET","MIA","NO",2.97,2.1,0,0,0,0,0,0
"RB","Mike Tolbert (9546178)","Mike Tolbert",9546178,3800,"BUF@ATL 01:00PM ET","BUF","ATL",6.73,7,0,0,0,0,0,0
"WR","Brandon LaFell (9546210)","Brandon LaFell",9546210,3800,"CIN@CLE 01:00PM ET","CIN","CLE",9.99,6.9,0,0,0,0,0,1
"RB","Alfred Blue (9546451)","Alfred Blue",9546451,3800,"TEN@HOU 01:00PM ET","HOU","TEN",0,1.6,0,0,0,0,0,0
"WR","Will Fuller V (9546922)","Will Fuller V",9546922,3800,"TEN@HOU 01:00PM ET","HOU","TEN",0,9,0,0,0,0,0,1
"RB","Dwayne Washington (9546822)","Dwayne Washington",9546822,3800,"DET@MIN 01:00PM ET","DET","MIN",0,0,0,0,0,0,0,0
"RB","Chris Ivory (9546240)","Chris Ivory",9546240,3800,"JAX@NYJ 01:00PM ET","JAX","NYJ",7,3.6,0,0,0,0,0,0
"WR","Robby Anderson (9546694)","Robby Anderson",9546694,3800,"JAX@NYJ 01:00PM ET","NYJ","JAX",8.81,7.5,0,0,0,0,0,1
"RB","Andre Ellington (9546350)","Andre Ellington",9546350,3800,"SF@ARI 04:05PM ET","ARI","SF",11.72,12.4,0,0,0,0,0,0
"RB","Matt Breida (9546924)","Matt Breida",9546924,3800,"SF@ARI 04:05PM ET","SF","ARI",5.61,5.5,0,0,0,0,0,0
"RB","Corey Clement (9546887)","Corey Clement",9546887,3800,"PHI@LAC 04:05PM ET","PHI","LAC",0,0,0,0,0,0,0,0
"TE","Cameron Brate (9546496)","Cameron Brate",9546496,3800,"NYG@TB 04:05PM ET","TB","NYG",6.6,7.7,0,0,0,0,0,0
"RB","DeAndre Washington (9546643)","DeAndre Washington",9546643,3800,"OAK@DEN 04:25PM ET","OAK","DEN",5.73,7,0,0,0,0,0,0
"RB","Marlon Mack (9546983)","Marlon Mack",9546983,3800,"IND@SEA 08:30PM ET","IND","SEA",0,0,0,0,0,0,0,0
"TE","Charles Clay (9546297)","Charles Clay",9546297,3700,"BUF@ATL 01:00PM ET","BUF","ATL",8.72,11.1,0,0,0,0,0,0
"RB","Alex Collins (9546891)","Alex Collins",9546891,3700,"PIT@BAL 01:00PM ET","BAL","PIT",4.11,1,0,0,0,0,0,0
"WR","Jordan Leslie (9546510)","Jordan Leslie",9546510,3700,"CIN@CLE 01:00PM ET","CLE","CIN",0,0,0,0,0,0,0,1
"RB","Jeremy Hill (9546723)","Jeremy Hill",9546723,3700,"CIN@CLE 01:00PM ET","CIN","CLE",5.17,3.6,0,0,0,0,0,0
"WR","Bruce Ellington (9546635)","Bruce Ellington",9546635,3700,"TEN@HOU 01:00PM ET","HOU","TEN",5.76,6.8,0,0,0,0,0,1
"WR","Jeremy Kerley (9546291)","Jeremy Kerley",9546291,3700,"JAX@NYJ 01:00PM ET","NYJ","JAX",5.79,7.1,0,0,0,0,0,1
"RB","Corey Grant (9546531)","Corey Grant",9546531,3700,"JAX@NYJ 01:00PM ET","JAX","NYJ",1.28,0,0,0,0,0,0,0
"WR","Torrey Smith (9546280)","Torrey Smith",9546280,3700,"PHI@LAC 04:05PM ET","PHI","LAC",8.96,10.7,0,0,0,0,0,1
"WR","Mike Williams (9546866)","Mike Williams",9546866,3700,"PHI@LAC 04:05PM ET","LAC","PHI",0,0,0,0,0,0,0,1
"RB","Robert Turbin (9546305)","Robert Turbin",9546305,3700,"IND@SEA 08:30PM ET","IND","SEA",3.53,3.7,0,0,0,0,0,0
"RB","Thomas Rawls (9546649)","Thomas Rawls",9546649,3700,"IND@SEA 08:30PM ET","SEA","IND",7.05,3.9,0,0,0,0,0,0
"RB","Adrian Peterson (9546174)","Adrian Peterson",9546174,3600,"NO@MIA 09:30AM ET","NO","MIA",5.88,4.6,0,0,0,0,0,0
"TE","Benjamin Watson (9546163)","Benjamin Watson",9546163,3600,"PIT@BAL 01:00PM ET","BAL","PIT",7.52,7.6,0,0,0,0,0,0
"WR","Terrance Williams (9546337)","Terrance Williams",9546337,3600,"LAR@DAL 01:00PM ET","DAL","LAR",9.47,8.7,0,0,0,0,0,1
"WR","Malcolm Mitchell (9546675)","Malcolm Mitchell",9546675,3600,"CAR@NE 01:00PM ET","NE","CAR",0,0,0,0,0,0,0,1
"RB","Elijah McGuire (9546870)","Elijah McGuire",9546870,3600,"JAX@NYJ 01:00PM ET","NYJ","JAX",8.83,6.7,0,0,0,0,0,0
"RB","Shane Vereen (9546303)","Shane Vereen",9546303,3600,"NYG@TB 04:05PM ET","NYG","TB",8.51,7.4,0,0,0,0,0,0
"RB","De'Angelo Henderson (9546624)","De'Angelo Henderson",9546624,3600,"OAK@DEN 04:25PM ET","DEN","OAK",0,0,0,0,0,0,0,0
"WR","Brandon Coleman (9546529)","Brandon Coleman",9546529,3500,"NO@MIA 09:30AM ET","NO","MIA",6.27,2.9,0,0,0,0,0,1
"WR","Mike Wallace (9546249)","Mike Wallace",9546249,3500,"PIT@BAL 01:00PM ET","BAL","PIT",10.35,10.7,0,0,0,0,0,1
"TE","Ryan Griffin (9546364)","Ryan Griffin",9546364,3500,"TEN@HOU 01:00PM ET","HOU","TEN",7.17,7.2,0,0,0,0,0,0
"WR","Michael Floyd (9546327)","Michael Floyd",9546327,3500,"DET@MIN 01:00PM ET","MIN","DET",0,0,0,0,0,0,0,1
"WR","Jaelen Strong (9546853)","Jaelen Strong",9546853,3500,"JAX@NYJ 01:00PM ET","JAX","NYJ",0,0,0,0,0,0,0,1
"WR","Marquise Goodwin (9546420)","Marquise Goodwin",9546420,3500,"SF@ARI 04:05PM ET","SF","ARI",9.08,12,0,0,0,0,0,1
"RB","D.J. Foster (9546737)","DJ Foster",9546737,3500,"SF@ARI 04:05PM ET","ARI","SF",0,0,0,0,0,0,0,0
"TE","Hunter Henry (9546893)","Hunter Henry",9546893,3500,"PHI@LAC 04:05PM ET","LAC","PHI",8.19,6.1,0,0,0,0,0,0
"RB","Paul Perkins (9546751)","Paul Perkins",9546751,3500,"NYG@TB 04:05PM ET","NYG","TB",7.13,8.7,0,0,0,0,0,0
"RB","Devontae Booker (9546855)","Devontae Booker",9546855,3500,"OAK@DEN 04:25PM ET","DEN","OAK",0,2.5,0,0,0,0,0,0
"WR","Donte Moncrief (9546677)","Donte Moncrief",9546677,3500,"IND@SEA 08:30PM ET","IND","SEA",10.52,9.1,0,0,0,0,0,1
"TE","Coby Fleener (9546285)","Coby Fleener",9546285,3400,"NO@MIA 09:30AM ET","NO","MIA",8.42,8.8,0,0,0,0,0,0
"WR","Taywan Taylor (9546926)","Taywan Taylor",9546926,3400,"TEN@HOU 01:00PM ET","TEN","HOU",5.58,8.2,0,0,0,0,0,1
"RB","Dion Lewis (9546392)","Dion Lewis",9546392,3400,"CAR@NE 01:00PM ET","NE","CAR",4.69,3.1,0,0,0,0,0,0
"RB","Orleans Darkwa (9546482)","Orleans Darkwa",9546482,3400,"NYG@TB 04:05PM ET","NYG","TB",3.1,7.1,0,0,0,0,0,0
"TE","Jared Cook (9546199)","Jared Cook",9546199,3400,"OAK@DEN 04:25PM ET","OAK","DEN",9.8,8.2,0,0,0,0,0,0
"TE","Jack Doyle (9546386)","Jack Doyle",9546386,3400,"IND@SEA 08:30PM ET","IND","SEA",12.44,7.4,0,0,0,0,0,0
"RB","Eddie Lacy (9546428)","Eddie Lacy",9546428,3400,"IND@SEA 08:30PM ET","SEA","IND",0,0,0,0,0,0,0,0
"TE","Austin Hooper (9546872)","Austin Hooper",9546872,3300,"BUF@ATL 01:00PM ET","ATL","BUF",7.08,5.9,0,0,0,0,0,0
"WR","Eli Rogers (9546670)","Eli Rogers",9546670,3300,"PIT@BAL 01:00PM ET","PIT","BAL",5.13,2.7,0,0,0,0,0,1
"WR","Tyler Boyd (9546883)","Tyler Boyd",9546883,3300,"CIN@CLE 01:00PM ET","CIN","CLE",5.33,6.5,0,0,0,0,0,1
"WR","John Ross (9546907)","John Ross",9546907,3300,"CIN@CLE 01:00PM ET","CIN","CLE",0,0,0,0,0,0,0,1
"RB","Rod Smith (9546506)","Rod Smith",9546506,3300,"LAR@DAL 01:00PM ET","DAL","LAR",0,1.8,0,0,0,0,0,0
"RB","Zach Zenner (9546565)","Zach Zenner",9546565,3300,"DET@MIN 01:00PM ET","DET","MIN",1.22,0,0,0,0,0,0,0
"WR","Trent Taylor (9546868)","Trent Taylor",9546868,3300,"SF@ARI 04:05PM ET","SF","ARI",5.18,5.6,0,0,0,0,0,1
"WR","Adam Humphries (9546616)","Adam Humphries",9546616,3300,"NYG@TB 04:05PM ET","TB","NYG",8.24,5.7,0,0,0,0,0,1
"WR","Bennie Fowler (9546439)","Bennie Fowler",9546439,3300,"OAK@DEN 04:25PM ET","DEN","OAK",7.09,9.4,0,0,0,0,0,1
"WR","Seth Roberts (9546820)","Seth Roberts",9546820,3300,"OAK@DEN 04:25PM ET","OAK","DEN",7.71,6,0,0,0,0,0,1
"WR","Ricardo Louis (9546779)","Ricardo Louis",9546779,3200,"CIN@CLE 01:00PM ET","CLE","CIN",7.78,6.6,0,0,0,0,0,1
"RB","Latavius Murray (9546374)","Latavius Murray",9546374,3200,"DET@MIN 01:00PM ET","MIN","DET",1.53,4,0,0,0,0,0,0
"WR","Laquon Treadwell (9546909)","Laquon Treadwell",9546909,3200,"DET@MIN 01:00PM ET","MIN","DET",5.11,4.7,0,0,0,0,0,1
"WR","Dontrelle Inman (9546278)","Dontrelle Inman",9546278,3200,"PHI@LAC 04:05PM ET","LAC","PHI",3.2,2.8,0,0,0,0,0,1
"WR","Roger Lewis (9546954)","Roger Lewis",9546954,3200,"NYG@TB 04:05PM ET","NYG","TB",2.71,1.8,0,0,0,0,0,1
"WR","Zay Jones (9546901)","Zay Jones",9546901,3100,"BUF@ATL 01:00PM ET","BUF","ATL",9.58,7.9,0,0,0,0,0,1
"WR","Sammie Coates (9546589)","Sammie Coates",9546589,3100,"CIN@CLE 01:00PM ET","CLE","CIN",0,2.5,0,0,0,0,0,1
"WR","Alex Erickson (9546735)","Alex Erickson",9546735,3100,"CIN@CLE 01:00PM ET","CIN","CLE",4.4,4.1,0,0,0,0,0,1
"WR","Tavon Austin (9546448)","Tavon Austin",9546448,3100,"LAR@DAL 01:00PM ET","LAR","DAL",5.17,4.8,0,0,0,0,0,1
"TE","Eric Ebron (9546651)","Eric Ebron",9546651,3100,"DET@MIN 01:00PM ET","DET","MIN",9.5,9,0,0,0,0,0,0
"WR","Kamar Aiken (9546293)","Kamar Aiken",9546293,3100,"IND@SEA 08:30PM ET","IND","SEA",7.39,4,0,0,0,0,0,1
"RB","John Kuhn (9546186)","John Kuhn",9546186,3000,"NO@MIA 09:30AM ET","NO","MIA",0,0,0,0,0,0,0,0
"RB","Senorise Perry (9546508)","Senorise Perry",9546508,3000,"NO@MIA 09:30AM ET","MIA","NO",0,0,0,0,0,0,0,0
"WR","Rashawn Scott (9546605)","Rashawn Scott",9546605,3000,"NO@MIA 09:30AM ET","MIA","NO",0,0,0,0,0,0,0,1
"WR","Jakeem Grant (9546641)","Jakeem Grant",9546641,3000,"NO@MIA 09:30AM ET","MIA","NO",1.01,0,0,0,0,0,0,1
"WR","Tommylee Lewis (9546690)","Tommylee Lewis",9546690,3000,"NO@MIA 09:30AM ET","NO","MIA",3.04,0,0,0,0,0,0,1
"RB","Trey Edmunds (9546766)","Trey Edmunds",9546766,3000,"NO@MIA 09:30AM ET","NO","MIA",0,0,0,0,0,0,0,0
"WR","Austin Carr (9546769)","Austin Carr",9546769,3000,"NO@MIA 09:30AM ET","NO","MIA",0,0,0,0,0,0,0,1
"WR","Leonte Carroo (9546804)","Leonte Carroo",9546804,3000,"NO@MIA 09:30AM ET","MIA","NO",1.17,2.1,0,0,0,0,0,1
"WR","Isaiah Ford (9546978)","Isaiah Ford",9546978,3000,"NO@MIA 09:30AM ET","MIA","NO",0,0,0,0,0,0,0,1
"WR","Brandon Tate (9546190)","Brandon Tate",9546190,3000,"BUF@ATL 01:00PM ET","BUF","ATL",0,1.7,0,0,0,0,0,1
"WR","Andre Roberts (9546224)","Andre Roberts",9546224,3000,"BUF@ATL 01:00PM ET","ATL","BUF",0.6,1.3,0,0,0,0,0,1
"RB","Taiwan Jones (9546268)","Taiwan Jones",9546268,3000,"BUF@ATL 01:00PM ET","BUF","ATL",0,0,0,0,0,0,0,0
"RB","Joe Banyard (9546289)","Joe Banyard",9546289,3000,"BUF@ATL 01:00PM ET","BUF","ATL",0,0,0,0,0,0,0,0
"RB","Patrick DiMarco (9546314)","Patrick DiMarco",9546314,3000,"BUF@ATL 01:00PM ET","BUF","ATL",0,1.7,0,0,0,0,0,0
"RB","Derrick Coleman (9546344)","Derrick Coleman",9546344,3000,"BUF@ATL 01:00PM ET","ATL","BUF",0,0,0,0,0,0,0,0
"WR","Nick Williams (9546443)","Nick Williams",9546443,3000,"BUF@ATL 01:00PM ET","ATL","BUF",0,0,0,0,0,0,0,1
"WR","Walter Powell (9546517)","Walter Powell",9546517,3000,"BUF@ATL 01:00PM ET","BUF","ATL",0,0,0,0,0,0,0,1
"WR","Kaelin Clay (9546535)","Kaelin Clay",9546535,3000,"BUF@ATL 01:00PM ET","BUF","ATL",1.12,2.6,0,0,0,0,0,1
"WR","Justin Hardy (9546539)","Justin Hardy",9546539,3000,"BUF@ATL 01:00PM ET","ATL","BUF",2.38,1.8,0,0,0,0,0,1
"WR","Andre Holmes (9546544)","Andre Holmes",9546544,3000,"BUF@ATL 01:00PM ET","BUF","ATL",7.87,6.2,0,0,0,0,0,1
"RB","Terron Ward (9546571)","Terron Ward",9546571,3000,"BUF@ATL 01:00PM ET","ATL","BUF",0,0,0,0,0,0,0,0
"RB","Brian Hill (9546958)","Brian Hill",9546958,3000,"BUF@ATL 01:00PM ET","ATL","BUF",0,0,0,0,0,0,0,0
"WR","Darrius Heyward-Bey (9546184)","Darrius Heyward-Bey",9546184,3000,"PIT@BAL 01:00PM ET","PIT","BAL",0.51,0,0,0,0,0,0,1
"WR","Michael Campanaro (9546402)","Michael Campanaro",9546402,3000,"PIT@BAL 01:00PM ET","BAL","PIT",1.47,4.2,0,0,0,0,0,1
"WR","Chris Matthews (9546446)","Chris Matthews",9546446,3000,"PIT@BAL 01:00PM ET","BAL","PIT",0,0,0,0,0,0,0,1
"WR","Justin Hunter (9546461)","Justin Hunter",9546461,3000,"PIT@BAL 01:00PM ET","PIT","BAL",0,0,0,0,0,0,0,1
"RB","Roosevelt Nix (9546484)","Roosevelt Nix",9546484,3000,"PIT@BAL 01:00PM ET","PIT","BAL",0,0,0,0,0,0,0,0
"WR","Chris Moore (9546666)","Chris Moore",9546666,3000,"PIT@BAL 01:00PM ET","BAL","PIT",0,1.3,0,0,0,0,0,1
"RB","Terrell Watson (9546707)","Terrell Watson",9546707,3000,"PIT@BAL 01:00PM ET","PIT","BAL",0.28,0,0,0,0,0,0,0
"TE","Jesse James (9546733)","Jesse James",9546733,3000,"PIT@BAL 01:00PM ET","PIT","BAL",7.82,7.6,0,0,0,0,0,0
"WR","Breshad Perriman (9546739)","Breshad Perriman",9546739,3000,"PIT@BAL 01:00PM ET","BAL","PIT",7.24,6.4,0,0,0,0,0,1
"TE","Vince Mayle (9546916)","Vince Mayle",9546916,3000,"PIT@BAL 01:00PM ET","BAL","PIT",0,0,0,0,0,0,0,0
"WR","JuJu Smith-Schuster (9546974)","JuJu Smith-Schuster",9546974,3000,"PIT@BAL 01:00PM ET","PIT","BAL",0,5.8,0,0,0,0,0,1
"WR","James Wright (9546453)","James Wright",9546453,3000,"CIN@CLE 01:00PM ET","CLE","CIN",0,0,0,0,0,0,0,1
"RB","Tra Carson (9546683)","Tra Carson",9546683,3000,"CIN@CLE 01:00PM ET","CIN","CLE",0,0,0,0,0,0,0,0
"WR","Kasen Williams (9546688)","Kasen Williams",9546688,3000,"CIN@CLE 01:00PM ET","CLE","CIN",3.96,3.3,0,0,0,0,0,1
"RB","Danny Vitale (9546771)","Danny Vitale",9546771,3000,"CIN@CLE 01:00PM ET","CLE","CIN",0,1.3,0,0,0,0,0,0
"WR","Cody Core (9546792)","Cody Core",9546792,3000,"CIN@CLE 01:00PM ET","CIN","CLE",1.86,1.1,0,0,0,0,0,1
"RB","Matthew Dayes (9546881)","Matthew Dayes",9546881,3000,"CIN@CLE 01:00PM ET","CLE","CIN",0.73,0,0,0,0,0,0,0
"WR","Josh Malone (9546944)","Josh Malone",9546944,3000,"CIN@CLE 01:00PM ET","CIN","CLE",0,0,0,0,0,0,0,1
"WR","Brice Butler (9546333)","Brice Butler",9546333,3000,"LAR@DAL 01:00PM ET","DAL","LAR",3.66,2.5,0,0,0,0,0,1
"RB","Lance Dunbar (9546378)","Lance Dunbar",9546378,3000,"LAR@DAL 01:00PM ET","LAR","DAL",0,0,0,0,0,0,0,0
"RB","Keith Smith (9546546)","Keith Smith",9546546,3000,"LAR@DAL 01:00PM ET","DAL","LAR",0,0,0,0,0,0,0,0
"RB","Justin Davis (9546827)","Justin Davis",9546827,3000,"LAR@DAL 01:00PM ET","LAR","DAL",0.18,0,0,0,0,0,0,0
"WR","Ryan Switzer (9546835)","Ryan Switzer",9546835,3000,"LAR@DAL 01:00PM ET","DAL","LAR",0,1.3,0,0,0,0,0,1
"WR","Pharoh Cooper (9546899)","Pharoh Cooper",9546899,3000,"LAR@DAL 01:00PM ET","LAR","DAL",0.54,1.1,0,0,0,0,0,1
"WR","Josh Reynolds (9546952)","Josh Reynolds",9546952,3000,"LAR@DAL 01:00PM ET","LAR","DAL",0,1.7,0,0,0,0,0,1
"WR","Michael Thomas (9546968)","Michael Thomas",9546968,3000,"LAR@DAL 01:00PM ET","LAR","DAL",0,0,0,0,0,0,0,1
"WR","Noah Brown (9546976)","Noah Brown",9546976,3000,"LAR@DAL 01:00PM ET","DAL","LAR",0,0,0,0,0,0,0,1
"WR","Eric Weems (9546152)","Eric Weems",9546152,3000,"TEN@HOU 01:00PM ET","TEN","HOU",0,0,0,0,0,0,0,1
"RB","Jordan Todman (9546362)","Jordan Todman",9546362,3000,"TEN@HOU 01:00PM ET","HOU","TEN",0,0,0,0,0,0,0,0
"RB","Jay Prosch (9546467)","Jay Prosch",9546467,3000,"TEN@HOU 01:00PM ET","HOU","TEN",0,0,0,0,0,0,0,0
"RB","Jalston Fowler (9546471)","Jalston Fowler",9546471,3000,"TEN@HOU 01:00PM ET","TEN","HOU",0,0,0,0,0,0,0,0
"TE","C.J. Fiedorowicz (9546504)","CJ Fiedorowicz",9546504,3000,"TEN@HOU 01:00PM ET","HOU","TEN",0,0,0,0,0,0,0,0
"RB","David Fluellen (9546548)","David Fluellen",9546548,3000,"TEN@HOU 01:00PM ET","TEN","HOU",0,0,0,0,0,0,0,0
"WR","Braxton Miller (9546597)","Braxton Miller",9546597,3000,"TEN@HOU 01:00PM ET","HOU","TEN",2.95,5.8,0,0,0,0,0,1
"RB","Tyler Ervin (9546626)","Tyler Ervin",9546626,3000,"TEN@HOU 01:00PM ET","HOU","TEN",5.2,2.7,0,0,0,0,0,0
"WR","Darius Jennings (9546653)","Darius Jennings",9546653,3000,"TEN@HOU 01:00PM ET","TEN","HOU",0,0,0,0,0,0,0,1
"WR","Andy Jones (9546818)","Andy Jones",9546818,3000,"TEN@HOU 01:00PM ET","HOU","TEN",0.49,0,0,0,0,0,0,1
"WR","Jarius Wright (9546367)","Jarius Wright",9546367,3000,"DET@MIN 01:00PM ET","MIN","DET",3.68,5,0,0,0,0,0,1
"WR","Jared Abbrederis (9546441)","Jared Abbrederis",9546441,3000,"DET@MIN 01:00PM ET","DET","MIN",0,0,0,0,0,0,0,1
"WR","TJ Jones (9546477)","TJ Jones",9546477,3000,"DET@MIN 01:00PM ET","DET","MIN",5.59,9.2,0,0,0,0,0,1
"RB","Tion Green (9546727)","Tion Green",9546727,3000,"DET@MIN 01:00PM ET","DET","MIN",0,0,0,0,0,0,0,0
"WR","Stacy Coley (9546876)","Stacy Coley",9546876,3000,"DET@MIN 01:00PM ET","MIN","DET",0,0,0,0,0,0,0,1
"WR","Rodney Adams (9546903)","Rodney Adams",9546903,3000,"DET@MIN 01:00PM ET","MIN","DET",0,0,0,0,0,0,0,1
"RB","C.J. Ham (9546989)","CJ Ham",9546989,3000,"DET@MIN 01:00PM ET","MIN","DET",0,0,0,0,0,0,0,0
"WR","Matthew Slater (9546156)","Matthew Slater",9546156,3000,"CAR@NE 01:00PM ET","NE","CAR",0,0,0,0,0,0,0,1
"RB","James Develin (9546251)","James Develin",9546251,3000,"CAR@NE 01:00PM ET","NE","CAR",0,0,0,0,0,0,0,0
"RB","Fozzy Whittaker (9546259)","Fozzy Whittaker",9546259,3000,"CAR@NE 01:00PM ET","CAR","NE",0.34,1.7,0,0,0,0,0,0
"RB","Brandon Bolden (9546369)","Brandon Bolden",9546369,3000,"CAR@NE 01:00PM ET","NE","CAR",0,0,0,0,0,0,0,0
"WR","Damiere Byrd (9546633)","Damiere Byrd",9546633,3000,"CAR@NE 01:00PM ET","CAR","NE",2.1,4.9,0,0,0,0,0,1
"RB","Cameron Artis-Payne (9546824)","Cameron Artis-Payne",9546824,3000,"CAR@NE 01:00PM ET","CAR","NE",0,0,0,0,0,0,0,0
"RB","Alex Armah (9546991)","Alex Armah",9546991,3000,"CAR@NE 01:00PM ET","CAR","NE",0,0,0,0,0,0,0,0
"WR","Arrelious Benn (9546261)","Arrelious Benn",9546261,3000,"JAX@NYJ 01:00PM ET","JAX","NYJ",2.73,4.4,0,0,0,0,0,1
"RB","Tommy Bohanon (9546397)","Tommy Bohanon",9546397,3000,"JAX@NYJ 01:00PM ET","JAX","NYJ",0,0,0,0,0,0,0,0
"TE","Austin Seferian-Jenkins (9546593)","Austin Seferian-Jenkins",9546593,3000,"JAX@NYJ 01:00PM ET","NYJ","JAX",7.68,7.5,0,0,0,0,0,0
"WR","Charone Peake (9546618)","Charone Peake",9546618,3000,"JAX@NYJ 01:00PM ET","NYJ","JAX",0.97,0,0,0,0,0,0,1
"WR","Max McCaffrey (9546761)","Max McCaffrey",9546761,3000,"JAX@NYJ 01:00PM ET","JAX","NYJ",0,0,0,0,0,0,0,1
"WR","Jalin Marshall (9546841)","Jalin Marshall",9546841,3000,"JAX@NYJ 01:00PM ET","NYJ","JAX",0,0,0,0,0,0,0,1
"WR","Lucky Whitehead (9546845)","Lucky Whitehead",9546845,3000,"JAX@NYJ 01:00PM ET","NYJ","JAX",0,0,0,0,0,0,0,1
"WR","ArDarius Stewart (9546930)","ArDarius Stewart",9546930,3000,"JAX@NYJ 01:00PM ET","NYJ","JAX",3.58,5.2,0,0,0,0,0,1
"WR","Chad Hansen (9546938)","Chad Hansen",9546938,3000,"JAX@NYJ 01:00PM ET","NYJ","JAX",0,2.6,0,0,0,0,0,1
"WR","Keelan Cole (9546942)","Keelan Cole",9546942,3000,"JAX@NYJ 01:00PM ET","JAX","NYJ",4.9,6.6,0,0,0,0,0,1
"WR","Aldrick Robinson (9546301)","Aldrick Robinson",9546301,3000,"SF@ARI 04:05PM ET","SF","ARI",4.1,5.8,0,0,0,0,0,1
"RB","Kyle Juszczyk (9546404)","Kyle Juszczyk",9546404,3000,"SF@ARI 04:05PM ET","SF","ARI",1.87,6.7,0,0,0,0,0,0
"RB","Raheem Mostert (9546660)","Raheem Mostert",9546660,3000,"SF@ARI 04:05PM ET","SF","ARI",0,2.7,0,0,0,0,0,0
"RB","Elijhaa Penny (9546668)","Elijhaa Penny",9546668,3000,"SF@ARI 04:05PM ET","ARI","SF",0,0,0,0,0,0,0,0
"WR","Brittan Golden (9546712)","Brittan Golden",9546712,3000,"SF@ARI 04:05PM ET","ARI","SF",2.05,3.3,0,0,0,0,0,1
