"Charlie Blackmon_COL","Nolan Arenado_COL","Carlos Gomez_TEX","Rougned Odor_TEX","Ian Desmond_COL","Jose Abreu_CWS","Mike Napoli_TEX","Mike Trout_LAA","Melky Cabrera_CWS","David Dahl_COL","Shin-Soo Choo_TEX","Nomar Mazara_TEX","DJ LeMahieu_COL","Raimel Tapia_COL","Adrian Beltre_TEX","Delino DeShields_TEX","Mark Reynolds_COL","Todd Frazier_CWS","Avisail Garcia_CWS","Matt Davidson_CWS","Yolmer Sanchez_CWS","Elvis Andrus_TEX","Gerardo Parra_COL","Trevor Story_COL","Joey Gallo_TEX","Kole Calhoun_LAA","Carlos Gonzalez_COL","Pat Valaika_COL","Yoan Moncada_CWS","Robinson Chirinos_TEX","Cameron Maybin_LAA","Andrelton Simmons_LAA","Tyler Saladino_CWS","Stephen Cardullo_COL","Willy Garcia_CWS","Adam Engel_CWS","Tim Anderson_CWS","Eric Young_LAA","Leury Garcia_CWS","Dustin Garneau_COL","Alen Hanson_CWS","Jacob May_CWS","Albert Pujols_LAA","Jonathan Lucroy_TEX","CJ Cron_LAA","Charlie Tilson_CWS","Kevan Smith_CWS","Tom Murphy_COL","Mike Tauchman_COL","Yunel Escobar_LAA","Nick Franklin_LAA","Jurickson Profar_TEX","Geovany Soto_CWS","Jordan Patterson_COL","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Shane Robinson_LAA","Ben Revere_LAA","Ryan Rua_TEX","Andy Ibanez_TEX","Omar Narvaez_CWS","Martin Maldonado_LAA","Luis Valbuena_LAA","Kaleb Cowart_LAA","Ronald Guzman_TEX","Jefry Marte_LAA","Hanser Alberto_TEX","Alexi Amarista_COL","Cristhian Adames_COL","Cody Asche_CWS","Drew Stubbs_TEX","David Fletcher_LAA","Ryan Hanigan_COL","Grant Green_CWS","Tony Wolters_COL","Zack Collins_CWS","Nolan Fontana_LAA","Cliff Pennington_LAA","Juan Graterol_LAA","Carlos Perez_LAA","Drew Robinson_TEX","Danny Espinosa_LAA"
0,0,4,12.5888198757764,0,0,-4.82837445573295,0,0,0,14.5475409836066,58.5267080745342,0,0,21.4676923076923,14.4851551956815,0,0,0,0,0,4.71724941724942,0,0,2.35408653846154,0,0,0,0,-14.0579710144928,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6254901960784,0,0,0,0,0,0,0,4.82352941176471,0,0,-0.666666666666667,0,31.1602564102564,0,0,14.2578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.9910015649452,14.8192488262911,0,0,7.94449583718779,0,0,0,0,0,0,0,49.8511711711712,4.4,0,0,5.89461781999095,0,0,0,0,0,-3.41834677419355,-1.35996240601504,0,0,4.70538415003025,14.4166666666667,0,0,0,0,0,2.5,0,0,0,0,0,3.81904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.530303030303,0,0,0,0,5.5,0,-3.07874396135266,0,0,0,0,0,0,0
26.5760233918129,8.23391812865497,0,0,28.7424242424242,0,0,0,0,0,0,0,4.4,62.2,0,0,-4.95424836601307,0,0,0,0,0,15,0.716666666666667,0,0,-13.0357142857143,-73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,26.8333333333333,0,-9.31410256410256,0,0,0,0,0,0,0
0,0,3.44444444444444,-7.18172043010753,0,0,-10.8095238095238,0,0,0,-11.2758620689655,21.4676923076923,0,0,50.039314516129,3.05882352941176,0,0,0,0,0,13.9113300492611,0,0,-6.65,0,0,0,0,12.0857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23188405797101,0,0,0,0,0,0,0,14.8333333333333,0,0,2.9,0,6.16666666666667,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22.3955026455026,7.1330612244898,0,0,-5.05600539811066,0,0,0,22.8792102206736,14.4851551956815,0,0,3.05882352941176,45.1796078431373,0,0,0,0,0,7.39184397163121,0,0,12.5688259109312,0,0,0,0,-6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70625889046942,0,0,0,0,0,0,0,-3.85,0,0,2,0,32.375,0,0,12.3918128654971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.2555331991952,9.25271629778672,0,0,3.85191637630662,0,0,0,0,0,0,0,5.89461781999095,-4.95424836601307,0,0,69.6623472787856,0,0,0,0,0,2.74603174603175,0.384150030248034,0,0,12.6740740740741,12.9666666666667,0,0,0,0,0,0.1,0,0,0,0,0,2.06593406593407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6602564102564,0,0,0,0,3.43636363636364,0,11.3657505285412,0,0,0,0,0,0,0
0,0,0,0,0,1.30952380952381,0,0,4.6737176097303,0,0,0,0,0,0,0,0,57.8413461538462,22.8535353535354,5.82070707070707,0.268847795163585,0,0,0,0,0,0,0,0,0,0,0,4.40058479532164,0,0.970760233918129,11.5555555555556,19.6008771929825,0,-0.351260504201681,0,-5.07142857142857,6.56666666666667,0,0,0,0,4.28571428571429,0,0,0,0,0,14.7083333333333,0,0,0,0,0,0,0,0,5.82758620689655,0,0,0,0,0,0,0,0,7.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10.5868055555556,0,0,4.20409836065574,0,0,0,0,0,0,0,0,22.8535353535354,86.9552884615385,26.7619047619048,12.5272177419355,0,0,0,0,0,0,0,0,0,0,0,14.7572463768116,0,39.4725274725275,5.96794871794872,22.1450501253133,0,5.63589743589744,0,-25.75,0.333333333333333,0,0,0,0,3.20833333333333,0,0,0,0,0,44.0444444444444,0,0,0,0,0,0,0,0,6.04022988505747,0,0,0,0,0,0,0,0,15.5384615384615,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18.4589985486212,0,0,14.9047058823529,0,0,0,0,0,0,0,0,5.82070707070707,26.7619047619048,70.69357092942,3.81552419354839,0,0,0,0,0,0,0,0,0,0,0,6.10661764705882,0,25.9230769230769,7.85164835164835,20.8108233117484,0,-9.34827586206896,0,-15,-7.33333333333333,0,0,0,0,10.2,0,0,0,0,0,-47.4,0,0,0,0,0,0,0,0,6.66304347826087,0,0,0,0,0,0,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.40641025641026,0,0,3.56794871794872,0,0,0,0,0,0,0,0,0.268847795163585,12.5272177419355,3.81552419354839,33.3307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12087912087912,-11.6470588235294,4.62762762762763,0,-12.3681318681319,0,6.41071428571429,0,0,0,0,0,-1.45333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81617647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.25333333333333,-5.56954887218045,0,0,-4.53781068217874,0,0,0,6.75383631713555,4.71724941724942,0,0,13.9113300492611,7.39184397163121,0,0,0,0,0,68.953046953047,0,0,3.77832167832168,0,0,0,0,19.6977011494253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194548872180451,0,0,0,0,0,0,0,8.19230769230769,0,0,-1.33928571428571,0,-2.95512820512821,0,0,0.443076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
15.0836693548387,2.81818181818182,0,0,-20.0681818181818,0,0,0,0,0,0,0,-3.41834677419355,15,0,0,2.74603174603175,0,0,0,0,0,58.0606060606061,5.21082621082621,0,0,7.46461538461538,-6,0,0,0,0,0,0,0,0,0,0,0,-1.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38095238095238,0,0,0,0,0,0,1.00333333333333,0,0,0,0,0,0,0
1.75573770491803,9.95706214689266,0,0,1.57575757575758,0,0,0,0,0,0,0,-1.35996240601504,0.716666666666667,0,0,0.384150030248034,0,0,0,0,0,5.21082621082621,33.3906810035842,0,0,3.97641073080481,17.1666666666667,0,0,0,0,0,-10.25,0,0,0,0,0,-5.37179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42857142857143,0,0,0,0,3.6,0,4.1302294197031,0,0,0,0,0,0,0
0,0,-8.99557032115172,-2.20098039215686,0,0,-1.27902757619739,0,0,0,13.0454785827604,2.35408653846154,0,0,-6.65,12.5688259109312,0,0,0,0,0,3.77832167832168,0,0,72.7983802216539,0,0,0,0,32.5138339920949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971836734693878,0,0,0,0,0,0,0,1.57083333333333,0,0,4.66666666666667,0,17.4395604395604,0,0,24.6753246753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.496153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1910569105691,0,0,0,0,12.6723955579059,5.40094936708861,0,0,0,0,0,4.2,0,0,0,0,0.165688575899844,0,12.3076923076923,0,0,0,0,5.51996927803379,-25.5,0,0,0,0,0,0,0,3.4781512605042,0,0,0,2.66269841269841,0.978205128205128,0,0,5.30461538461538,0,0,0,0,0,0,0,0,0,0,11.6666666666667,7.47826086956522,-2.05714285714286,0,0,-0.959467634603751
6.53497267759563,1.46101694915254,0,0,4.60336134453781,0,0,0,0,0,0,0,4.70538415003025,-13.0357142857143,0,0,12.6740740740741,0,0,0,0,0,7.46461538461538,3.97641073080481,0,0,41.1602662570404,18.4038461538462,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,-2.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.030303030303,0,0,0,0,14.6388888888889,0,5.26315789473684,0,0,0,0,0,0,0
9.18095238095238,38.5192307692308,0,0,-25.9469696969697,0,0,0,0,0,0,0,14.4166666666667,-73.5,0,0,12.9666666666667,0,0,0,0,0,-6,17.1666666666667,0,0,18.4038461538462,98.1291666666667,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1.1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,30.1210526315789,-20.6724137931034,0,0,-15.8315789473684,0,0,0,13.5698005698006,-14.0579710144928,0,0,12.0857142857143,-6.7,0,0,0,0,0,19.6977011494253,0,0,32.5138339920949,0,0,0,0,80.0494623655914,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08333333333333,0,0,0,0,0,0,0,26,0,0,-0.7,0,18.45,0,0,22.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10.7924369747899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6723955579059,0,0,0,0,76.3759906759907,13.4992788461538,0,0,0,0,0,15.4166666666667,0,0,0,0,8.33196960841613,0,7.6140350877193,0,0,0,0,8.38818027210884,4.5,0,0,0,0,0,0,0,-0.104761904761905,0,0,0,3.15513626834382,16.5632798573975,0,0,6.62055335968379,0,0,0,0,0,0,0,0,0,0,-13.4166666666667,15.9340659340659,1.61818181818182,0,0,13.4340986394558
0,0,0,0,0,0,0,11.0741971207087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40094936708861,0,0,0,0,13.4992788461538,39.8260183591509,0,0,0,0,0,30.5066666666667,0,0,0,0,4.50870048130322,0,22.0740740740741,0,0,0,0,-2.71070148489503,9,0,0,0,0,0,0,0,-3.43618618618619,0,0,0,12.4694708276798,8.79674796747967,0,0,15.1481481481481,0,0,0,0,0,0,0,0,0,0,-15.1666666666667,3.02173913043478,2.41428571428571,0,0,1.20689655172414
0,0,0,0,0,6.625,0,0,0.575098814229249,0,0,0,0,0,0,0,0,4.40058479532164,14.7572463768116,6.10661764705882,0,0,0,0,0,0,0,0,0,0,0,0,24.3215384615385,0,0.5,0,6.67631578947368,0,0.571146245059289,0,0,-2.1,0,0,0,0,4.1,0,0,0,0,0,12.7222222222222,0,0,0,0,0,0,0,0,5.10909090909091,0,0,0,0,0,0,0,0,2.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0
5.4,14.05,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0.1,0,0,0,0,0,0,-10.25,0,0,-7.66666666666667,0,0,0,0,0,0,16.8,0,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0904761904761905,0,0,9.19005847953216,0,0,0,0,0,0,0,0,0.970760233918129,39.4725274725275,25.9230769230769,2.12087912087912,0,0,0,0,0,0,0,0,0,0,0,0.5,0,32.9904761904762,14.6904761904762,6.92857142857143,0,4.83333333333333,0,-12.8333333333333,0,0,0,0,0,15.5454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-11.7105263157895,0,0,8.23684210526316,0,0,0,0,0,0,0,0,11.5555555555556,5.96794871794872,7.85164835164835,-11.6470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6904761904762,32.0921052631579,5.16993464052288,0,0,0,0.433333333333333,0,0,0,0,0,4.56043956043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.15376984126984,0,0,0.538914490527394,0,0,0,0,0,0,0,0,19.6008771929825,22.1450501253133,20.8108233117484,4.62762762762763,0,0,0,0,0,0,0,0,0,0,0,6.67631578947368,0,6.92857142857143,5.16993464052288,44.4677884615385,0,9.17936507936508,0,-12,4.14285714285714,0,0,0,0,0.72,0,0,0,0,0,-10.0714285714286,0,0,0,0,0,0,0,0,4.85698924731183,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,15.4166666666667,30.5066666666667,0,0,0,0,0,61.44,0,0,0,0,8.21739130434783,0,37.9305555555556,0,0,0,0,3.23320158102767,0,0,0,0,0,0,0,0,-7.92857142857143,0,0,0,-10.487012987013,6.30769230769231,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0.511111111111111,11,0,0,18.9883040935673
0,0,0,0,0,-10.2682926829268,0,0,-7.01012145748988,0,0,0,0,0,0,0,0,-0.351260504201681,5.63589743589744,-9.34827586206896,-12.3681318681319,0,0,0,0,0,0,0,0,0,0,0,0.571146245059289,0,4.83333333333333,0,9.17936507936508,0,46.9667774086379,0,0,0.416666666666667,0,0,0,0,8.45454545454546,0,0,0,0,0,-6.08333333333333,0,0,0,0,0,0,0,0,0.87012987012987,0,0,0,0,0,0,0,0,5.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0
4.21428571428571,-2.2,0,0,54.5714285714286,0,0,0,0,0,0,0,3.81904761904762,0,0,0,2.06593406593407,0,0,0,0,0,-1.85714285714286,-5.37179487179487,0,0,-2.86363636363636,-7,0,0,0,0,0,15.7,0,0,0,0,0,21.2958333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,20.3611111111111,0,0,71.8611111111111,0,0,0,0,0,0,0,0,-5.07142857142857,-25.75,-15,6.41071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8333333333333,0.433333333333333,-12,0,0,0,55.1944444444444,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.98214285714286,0,0,-2.8,0,0,0,0,0,0,0,0,6.56666666666667,0.333333333333333,-7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,4.14285714285714,0,0.416666666666667,0,0,3.98214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9.81906906906907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165688575899844,0,0,0,0,8.33196960841613,4.50870048130322,0,0,0,0,0,8.21739130434783,0,0,0,0,38.8426315789474,0,-4.01449275362319,0,0,0,0,8.25983606557377,-21,0,0,0,0,0,0,0,2.88306451612903,0,0,0,1.45519713261649,11.5900178253119,0,0,-0.58008658008658,0,0,0,0,0,0,0,0,0,0,0,-1.1991341991342,1.35555555555556,0,0,2.20606060606061
0,0,-4.35917496443812,12.4888953828171,0,0,4.76621417797888,0,0,0,-4.75377073906486,11.6254901960784,0,0,2.23188405797101,2.70625889046942,0,0,0,0,0,0.194548872180451,0,0,0.971836734693878,0,0,0,0,4.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,34.421186440678,0,0,0,0,0,0,0,-6.37820512820513,0,0,5,0,-10.6666666666667,0,0,-4.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,11.0584795321637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3076923076923,0,0,0,0,7.6140350877193,22.0740740740741,0,0,0,0,0,37.9305555555556,0,0,0,0,-4.01449275362319,0,24.8325123152709,0,0,0,0,3.25714285714286,0,0,0,0,0,0,0,0,4.21212121212121,0,0,0,-3.43571428571429,4.86666666666667,0,0,65,0,0,0,0,0,0,0,0,0,0,0,4.75,-2.6,0,0,3.94166666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.98387096774194,0,0,9.5307881773399,0,0,0,0,0,0,0,0,4.28571428571429,3.20833333333333,10.2,-1.45333333333333,0,0,0,0,0,0,0,0,0,0,0,4.1,0,15.5454545454545,4.56043956043956,0.72,0,8.45454545454546,0,2.33333333333333,0,0,0,0,0,21.0279569892473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
