"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg"
"RB","Antonio Andrews (0000000)","Antonio Andrews",0,3000,"Ten@KC 00:00PM ET","Ten","Antonio","Andrews","KC",0,1,0,0
"WR","Harry Douglas (0000000)","Harry Douglas",0,3000,"Ten@KC 00:00PM ET","Ten","Harry","Douglas","KC",3.04,0,7,0.0408653846153846
"WR","Marc Mariani (0000000)","Marc Mariani",0,3000,"Ten@KC 00:00PM ET","Ten","Marc","Mariani","KC",0,0,0,0
"WR","Tre McBride (0000000)","Tre McBride",0,3000,"Ten@KC 00:00PM ET","Ten","Tre","McBride","KC",0,0,0,0
"WR","De'Anthony Thomas (0000000)","De'Anthony Thomas",0,3000,"Ten@KC 00:00PM ET","KC","De'Anthony","Thomas","Ten",0,0,9,0.0153508771929825
"WR","Demarcus Robinson (0000000)","Demarcus Robinson",0,3000,"Ten@KC 00:00PM ET","KC","Demarcus","Robinson","Ten",0,0,0,0
"RB","Bobby Rainey (0000000)","Bobby Rainey",0,3000,"Det@NYG 00:00PM ET","NYG","Bobby","Rainey","Det",0,0,6,0.0463709677419355
"RB","Joique Bell (0000000)","Joique Bell",0,3000,"Det@NYG 00:00PM ET","Det","Joique","Bell","NYG",0,3.5,13,0.00208768267223382
"RB","Mike Burton (0000000)","Mike Burton",0,3000,"Det@NYG 00:00PM ET","Det","Mike","Burton","NYG",0,0,0,0
"RB","Zach Zenner (0000000)","Zach Zenner",0,3000,"Det@NYG 00:00PM ET","Det","Zach","Zenner","NYG",7.21,8.7,0,0
"WR","Dwayne Harris (0000000)","Dwayne Harris",0,3000,"Det@NYG 00:00PM ET","NYG","Dwayne","Harris","Det",0,0,14,0.00403225806451613
"WR","Andre Roberts (0000000)","Andre Roberts",0,3000,"Det@NYG 00:00PM ET","Det","Andre","Roberts","NYG",3.47,1.7,6,0.0501043841336117
"WR","Tavarres King (0000000)","Tavarres King",0,3000,"Det@NYG 00:00PM ET","NYG","Tavarres","King","Det",0,0,13,0.00604838709677419
"WR","T.J. Jones (0000000)","T.J. Jones",0,3000,"Det@NYG 00:00PM ET","Det","T.J.","Jones","NYG",0,0,9,0.0104384133611691
"WR","Roger Lewis (0000000)","Roger Lewis",0,3000,"Det@NYG 00:00PM ET","NYG","Roger","Lewis","Det",3.13,1.1,9,0.0362903225806452
"RB","Zach Line (0000000)","Zach Line",0,3000,"Ind@Min 00:00PM ET","Min","Zach","Line","Ind",0,0,0,0
"RB","Jordan Todman (0000000)","Jordan Todman",0,3000,"Ind@Min 00:00PM ET","Ind","Jordan","Todman","Min",0,0,12,0.00202429149797571
"RB","Josh Ferguson (0000000)","Josh Ferguson",0,3000,"Ind@Min 00:00PM ET","Ind","Josh","Ferguson","Min",3.55,1.2,8,0.0526315789473684
"WR","Charles Johnson (0000000)","Charles Johnson",0,3000,"Ind@Min 00:00PM ET","Min","Charles","Johnson","Ind",3.23,1.8,7,0.059447983014862
"WR","Jarius Wright (0000000)","Jarius Wright",0,3000,"Ind@Min 00:00PM ET","Min","Jarius","Wright","Ind",0,0,9,0.0127388535031847
"WR","Chester Rogers (0000000)","Chester Rogers",0,3000,"Ind@Min 00:00PM ET","Ind","Chester","Rogers","Min",3.24,6.5,9,0.048582995951417
"WR","Laquon Treadwell (0000000)","Laquon Treadwell",0,3000,"Ind@Min 00:00PM ET","Min","Laquon","Treadwell","Ind",0,0,11,0.00636942675159236
"RB","John Kuhn (0000000)","John Kuhn",0,3000,"NO@Ari 00:00PM ET","NO","John","Kuhn","Ari",2.72,2,0,0
"RB","Travaris Cadet (0000000)","Travaris Cadet",0,3000,"NO@Ari 00:00PM ET","NO","Travaris","Cadet","Ari",4.28,1,5,0.0850277264325323
"RB","Stepfan Taylor (0000000)","Stepfan Taylor",0,3000,"NO@Ari 00:00PM ET","Ari","Stepfan","Taylor","NO",0,0,0,0
"RB","Kerwynn Williams (0000000)","Kerwynn Williams",0,3000,"NO@Ari 00:00PM ET","Ari","Kerwynn","Williams","NO",0,0,0,0
"RB","Marcus Murphy (0000000)","Marcus Murphy",0,3000,"NO@Ari 00:00PM ET","NO","Marcus","Murphy","Ari",0,0,14,0.00184842883548983
"RB","Daniel Lasco (0000000)","Daniel Lasco",0,3000,"NO@Ari 00:00PM ET","NO","Daniel","Lasco","Ari",0,0,12,0.00739371534195933
"WR","Brandon Coleman (0000000)","Brandon Coleman",0,3000,"NO@Ari 00:00PM ET","NO","Brandon","Coleman","Ari",4.87,1.2,7,0.0609981515711645
"WR","Tommylee Lewis (0000000)","Tommylee Lewis",0,3000,"NO@Ari 00:00PM ET","NO","Tommylee","Lewis","Ari",0,0,11,0.0203327171903882
"WR","Brittan Golden (0000000)","Brittan Golden",0,3000,"NO@Ari 00:00PM ET","Ari","Brittan","Golden","NO",0,4.8,10,0.0127041742286751
"WR","Marquis Bundy (0000000)","Marquis Bundy",0,3000,"NO@Ari 00:00PM ET","Ari","Marquis","Bundy","NO",0,0,0,0
"WR","Jake Lampman (0000000)","Jake Lampman",0,3000,"NO@Ari 00:00PM ET","NO","Jake","Lampman","Ari",0,0,0,0
"RB","Shaun Draughn (0000000)","Shaun Draughn",0,3000,"SF@Atl 00:00PM ET","SF","Shaun","Draughn","Atl",4.91,4.9,6,0.0673316708229426
"RB","Patrick DiMarco (0000000)","Patrick DiMarco",0,3000,"SF@Atl 00:00PM ET","Atl","Patrick","DiMarco","SF",0,0,0,0
"RB","Terron Ward (0000000)","Terron Ward",0,3000,"SF@Atl 00:00PM ET","Atl","Terron","Ward","SF",0,0,13,0.00441501103752759
"RB","Mike Davis (0000000)","Mike Davis",0,3000,"SF@Atl 00:00PM ET","SF","Mike","Davis","Atl",0,0,13,0.0124688279301746
"WR","Eric Weems (0000000)","Eric Weems",0,3000,"SF@Atl 00:00PM ET","Atl","Eric","Weems","SF",0,0,0,0
"WR","Nick Williams (0000000)","Nick Williams",0,3000,"SF@Atl 00:00PM ET","Atl","Nick","Williams","SF",0,0,12,0.011037527593819
"WR","Rod Streater (0000000)","Rod Streater",0,3000,"SF@Atl 00:00PM ET","SF","Rod","Streater","Atl",4.74,3.1,8,0.0423940149625935
"WR","Chris Harper (0000000)","Chris Harper",0,3000,"SF@Atl 00:00PM ET","SF","Chris","Harper","Atl",0,0,9,0.0374064837905237
"WR","Aaron Burbridge (0000000)","Aaron Burbridge",0,3000,"SF@Atl 00:00PM ET","SF","Aaron","Burbridge","Atl",0,1.7,11,0.0199501246882793
"RB","Justin Forsett (0000000)","Justin Forsett",0,3000,"NE@Den 00:00PM ET","Den","Justin","Forsett","NE",9.19,8.7,12,0.00865800865800866
"RB","James Develin (0000000)","James Develin",0,3000,"NE@Den 00:00PM ET","NE","James","Develin","Den",0,0,0,0
"RB","Brandon Bolden (0000000)","Brandon Bolden",0,3000,"NE@Den 00:00PM ET","NE","Brandon","Bolden","Den",0,0,10,0.00829875518672199
"RB","Juwan Thompson (0000000)","Juwan Thompson",0,3000,"NE@Den 00:00PM ET","Den","Juwan","Thompson","NE",0,1.1,0,0
"RB","D.J. Foster (0000000)","D.J. Foster",0,3000,"NE@Den 00:00PM ET","NE","D.J.","Foster","Den",0,0,12,0.004149377593361
"WR","Matt Slater (0000000)","Matt Slater",0,3000,"NE@Den 00:00PM ET","NE","Matt","Slater","Den",0,0,0,0
"WR","Jordan Norwood (0000000)","Jordan Norwood",0,3000,"NE@Den 00:00PM ET","Den","Jordan","Norwood","NE",0,5,3,0.0692640692640693
"WR","Griff Whalen (0000000)","Griff Whalen",0,3000,"NE@Den 00:00PM ET","NE","Griff","Whalen","Den",0,0,0,0
"WR","Bennie Fowler (0000000)","Bennie Fowler",0,3000,"NE@Den 00:00PM ET","Den","Bennie","Fowler","NE",4.13,0,7,0.0476190476190476
"WR","Jordan Taylor (0000000)","Jordan Taylor",0,3000,"NE@Den 00:00PM ET","Den","Jordan","Taylor","NE",0,2.1,8,0.0411255411255411
"WR","Cody Latimer (0000000)","Cody Latimer",0,3000,"NE@Den 00:00PM ET","Den","Cody","Latimer","NE",2.93,1.7,10,0.0173160173160173
"WR","Kalif Raymond (0000000)","Kalif Raymond",0,3000,"NE@Den 00:00PM ET","Den","Kalif","Raymond","NE",0,0,0,0
"RB","Taiwan Jones (0000000)","Taiwan Jones",0,3000,"Oak@SD 00:00PM ET","Oak","Taiwan","Jones","SD",0,2.5,12,0.00763358778625954
"RB","Ronnie Hillman (0000000)","Ronnie Hillman",0,3000,"Oak@SD 00:00PM ET","SD","Ronnie","Hillman","Oak",7.64,7.1,0,0
"RB","Jamize Olawale (0000000)","Jamize Olawale",0,3000,"Oak@SD 00:00PM ET","Oak","Jamize","Olawale","SD",0,2.4,0,0
"RB","Derek Watt (0000000)","Derek Watt",0,3000,"Oak@SD 00:00PM ET","SD","Derek","Watt","Oak",0,0,0,0
"WR","Andre Holmes (0000000)","Andre Holmes",0,3000,"Oak@SD 00:00PM ET","Oak","Andre","Holmes","SD",2.65,4.4,8,0.0343511450381679
"WR","Geremy Davis (0000000)","Geremy Davis",0,3000,"Oak@SD 00:00PM ET","SD","Geremy","Davis","Oak",0,0,0,0
"WR","Isaiah Burse (0000000)","Isaiah Burse",0,3000,"Oak@SD 00:00PM ET","SD","Isaiah","Burse","Oak",0,0,14,0.00218818380743982
"WR","Jeremy Butler (0000000)","Jeremy Butler",0,3000,"Oak@SD 00:00PM ET","SD","Jeremy","Butler","Oak",0,1.4,12,0.00437636761487965
"WR","Seth Roberts (0000000)","Seth Roberts",0,3000,"Oak@SD 00:00PM ET","Oak","Seth","Roberts","SD",7.21,6.9,3,0.137404580152672
"WR","Johnny Holton (0000000)","Johnny Holton",0,3000,"Oak@SD 00:00PM ET","Oak","Johnny","Holton","SD",0,0,13,0.00572519083969466
"RB","Cedric Peerman (0000000)","Cedric Peerman",0,3000,"Pit@Cin 00:00PM ET","Cin","Cedric","Peerman","Pit",0,0,0,0
"RB","Roosevelt Nix (0000000)","Roosevelt Nix",0,3000,"Pit@Cin 00:00PM ET","Pit","Roosevelt","Nix","Cin",0,0,0,0
"RB","Daryl Richardson (0000000)","Daryl Richardson",0,3000,"Pit@Cin 00:00PM ET","Pit","Daryl","Richardson","Cin",0,0,0,0
"WR","Darrius Heyward-Bey (0000000)","Darrius Heyward-Bey",0,3000,"Pit@Cin 00:00PM ET","Pit","Darrius","Heyward-Bey","Cin",0,0,10,0.032064128256513
"WR","Cobi Hamilton (0000000)","Cobi Hamilton",0,3000,"Pit@Cin 00:00PM ET","Pit","Cobi","Hamilton","Cin",4.33,4.3,7,0.0480961923847695
"WR","James Wright (0000000)","James Wright",0,3000,"Pit@Cin 00:00PM ET","Cin","James","Wright","Pit",0,6.8,8,0.04
"WR","Sammie Coates (0000000)","Sammie Coates",0,3000,"Pit@Cin 00:00PM ET","Pit","Sammie","Coates","Cin",2.99,1.8,5,0.0861723446893788
"WR","Alex Erickson (0000000)","Alex Erickson",0,3000,"Pit@Cin 00:00PM ET","Cin","Alex","Erickson","Pit",0,2.1,11,0.0147368421052632
"WR","Cody Core (0000000)","Cody Core",0,3000,"Pit@Cin 00:00PM ET","Cin","Cody","Core","Pit",2.95,3,12,0.0105263157894737
"RB","Mike Tolbert (0000000)","Mike Tolbert",0,3000,"Car@Was 00:00PM ET","Car","Mike","Tolbert","Was",0,1.7,0,0
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker",0,3000,"Car@Was 00:00PM ET","Car","Fozzy","Whittaker","Was",4.94,4.1,6,0.0675381263616558
"RB","Mack Brown (0000000)","Mack Brown",0,3000,"Car@Was 00:00PM ET","Was","Mack","Brown","Car",0,0,0,0
"WR","Brenton Bersin (0000000)","Brenton Bersin",0,3000,"Car@Was 00:00PM ET","Car","Brenton","Bersin","Was",0,0,10,0.00435729847494553
"WR","Ryan Grant (0000000)","Ryan Grant",0,3000,"Car@Was 00:00PM ET","Was","Ryan","Grant","Car",0,2.5,7,0.0353634577603143
"WR","Corey Brown (0000000)","Corey Brown",0,3000,"Car@Was 00:00PM ET","Car","Corey","Brown","Was",0,3.2,5,0.0958605664488017
"WR","Rashad Ross (0000000)","Rashad Ross",0,3000,"Car@Was 00:00PM ET","Was","Rashad","Ross","Car",0,0,13,0.00392927308447937
"WR","Maurice Harris (0000000)","Maurice Harris",0,3000,"Car@Was 00:00PM ET","Was","Maurice","Harris","Car",0,0,10,0.0176817288801572
"TE","Vernon Davis (0000000)","Vernon Davis",0,3000,"Car@Was 00:00PM ET","Was","Vernon","Davis","Car",4.93,3.1,5,0.0923379174852652
"TE","Lance Kendricks (0000000)","Lance Kendricks",0,2900,"LA@Sea 00:00PM ET","LA","Lance","Kendricks","Sea",8.2,8,3,0.168888888888889
"TE","Hunter Henry (0000000)","Hunter Henry",0,2900,"Oak@SD 00:00PM ET","SD","Hunter","Henry","Oak",7.81,6.8,6,0.0984682713347921
"TE","Will Tye (0000000)","Will Tye",0,2900,"Det@NYG 00:00PM ET","NYG","Will","Tye","Det",8.31,7.4,4,0.104838709677419
"TE","Charles Clay (0000000)","Charles Clay",0,2800,"Cle@Buf 00:00PM ET","Buf","Charles","Clay","Cle",9.31,7.5,1,0.1796875
"TE","Jack Doyle (0000000)","Jack Doyle",0,2700,"Ind@Min 00:00PM ET","Ind","Jack","Doyle","Min",6.8,9,2,0.123481781376518
"TE","Garrett Celek (0000000)","Garrett Celek",0,2700,"SF@Atl 00:00PM ET","SF","Garrett","Celek","Atl",8.26,5.3,5,0.0897755610972569
"TE","Jared Cook (0000000)","Jared Cook",0,2700,"GB@Chi 00:00PM ET","GB","Jared","Cook","Chi",7.57,6.6,6,0.0611854684512428
"TE","Richard Rodgers (0000000)","Richard Rodgers",0,2600,"GB@Chi 00:00PM ET","GB","Richard","Rodgers","Chi",4.75,3.6,5,0.0822179732313576
"TE","Dwayne Allen (0000000)","Dwayne Allen",0,2600,"Ind@Min 00:00PM ET","Ind","Dwayne","Allen","Min",7.2,7.4,5,0.0910931174089069
"TE","Cory Harkey (0000000)","Cory Harkey",0,2500,"LA@Sea 00:00PM ET","LA","Cory","Harkey","Sea",0,0,0,0
"TE","Luke Willson (0000000)","Luke Willson",0,2500,"LA@Sea 00:00PM ET","Sea","Luke","Willson","LA",2.29,1.5,7,0.0332541567695962
"TE","Brandon Williams (0000000)","Brandon Williams",0,2500,"LA@Sea 00:00PM ET","Sea","Brandon","Williams","LA",0,0,13,0.00475059382422803
"TE","Tyler Higbee (0000000)","Tyler Higbee",0,2500,"LA@Sea 00:00PM ET","LA","Tyler","Higbee","Sea",1.49,0,6,0.0555555555555556
"TE","Nick Vannett (0000000)","Nick Vannett",0,2500,"LA@Sea 00:00PM ET","Sea","Nick","Vannett","LA",0,0,11,0.00950118764845606
"TE","Temarrick Hemingway (0000000)","Temarrick Hemingway",0,2500,"LA@Sea 00:00PM ET","LA","Temarrick","Hemingway","Sea",0,0,0,0
"TE","MarQueis Gray (0000000)","MarQueis Gray",0,2500,"Mia@NYJ 00:00PM ET","Mia","MarQueis","Gray","NYJ",0,1.5,7,0.0356234096692112
"TE","Dion Sims (0000000)","Dion Sims",0,2500,"Mia@NYJ 00:00PM ET","Mia","Dion","Sims","NYJ",7.82,3.7,5,0.0687022900763359
"TE","Brandon Bostick (0000000)","Brandon Bostick",0,2500,"Mia@NYJ 00:00PM ET","NYJ","Brandon","Bostick","Mia",0,0,10,0.0199556541019956
"TE","Eric Tomlinson (0000000)","Eric Tomlinson",0,2500,"Mia@NYJ 00:00PM ET","NYJ","Eric","Tomlinson","Mia",0,0,0,0
"TE","Austin Seferian-Jenkins (0000000)","Austin Seferian-Jenkins",0,2500,"Mia@NYJ 00:00PM ET","NYJ","Austin","Seferian-Jenkins","Mia",5.35,1.4,9,0.0266075388026608
"TE","Dominique Jones (0000000)","Dominique Jones",0,2500,"Mia@NYJ 00:00PM ET","Mia","Dominique","Jones","NYJ",2.48,0,8,0.0305343511450382
"TE","Thomas Duarte (0000000)","Thomas Duarte",0,2500,"Mia@NYJ 00:00PM ET","Mia","Thomas","Duarte","NYJ",0,0,0,0
"TE","Logan Paulsen (0000000)","Logan Paulsen",0,2500,"GB@Chi 00:00PM ET","Chi","Logan","Paulsen","GB",2.02,1.2,12,0.0212765957446809
"TE","Daniel Brown (0000000)","Daniel Brown",0,2500,"GB@Chi 00:00PM ET","Chi","Daniel","Brown","GB",0,6.3,11,0.0276595744680851
"TE","Ben Braunecker (0000000)","Ben Braunecker",0,2500,"GB@Chi 00:00PM ET","Chi","Ben","Braunecker","GB",2.53,1.2,14,0.00425531914893617
"TE","Brandon Myers (0000000)","Brandon Myers",0,2500,"TB@Dal 00:00PM ET","TB","Brandon","Myers","Dal",1.98,0,10,0.0230607966457023
"TE","Luke Stocker (0000000)","Luke Stocker",0,2500,"TB@Dal 00:00PM ET","TB","Luke","Stocker","Dal",0,0,14,0.010482180293501
"TE","Gavin Escobar (0000000)","Gavin Escobar",0,2500,"TB@Dal 00:00PM ET","Dal","Gavin","Escobar","TB",2.48,0,9,0.00987654320987654
"TE","Alan Cross (0000000)","Alan Cross",0,2500,"TB@Dal 00:00PM ET","TB","Alan","Cross","Dal",0,0,0,0
"TE","Ryan Griffin (0000000)","Ryan Griffin",0,2500,"Jax@Hou 00:00PM ET","Hou","Ryan","Griffin","Jax",9.34,7.3,4,0.131465517241379
"TE","Neal Sterling (0000000)","Neal Sterling",0,2500,"Jax@Hou 00:00PM ET","Jax","Neal","Sterling","Hou",7.42,6.7,8,0.0299625468164794
"TE","Alex Ellis (0000000)","Alex Ellis",0,2500,"Jax@Hou 00:00PM ET","Jax","Alex","Ellis","Hou",0,0,16,0.00187265917602996
"TE","Stephen Anderson (0000000)","Stephen Anderson",0,2500,"Jax@Hou 00:00PM ET","Hou","Stephen","Anderson","Jax",3.24,5,8,0.0301724137931034
"TE","Ben Koyack (0000000)","Ben Koyack",0,2500,"Jax@Hou 00:00PM ET","Jax","Ben","Koyack","Hou",4.32,3.1,8,0.0299625468164794
"TE","Logan Thomas (0000000)","Logan Thomas",0,2500,"Cle@Buf 00:00PM ET","Buf","Logan","Thomas","Cle",0,0,0,0
"TE","Gerald Christian (0000000)","Gerald Christian",0,2500,"Cle@Buf 00:00PM ET","Buf","Gerald","Christian","Cle",0,0,15,0.00520833333333333
"TE","Randall Telfer (0000000)","Randall Telfer",0,2500,"Cle@Buf 00:00PM ET","Cle","Randall","Telfer","Buf",0,0,10,0.012847965738758
"TE","Nick O'Leary (0000000)","Nick O'Leary",0,2500,"Cle@Buf 00:00PM ET","Buf","Nick","O'Leary","Cle",3.18,1.4,8,0.0338541666666667
"TE","Seth DeValve (0000000)","Seth DeValve",0,2500,"Cle@Buf 00:00PM ET","Cle","Seth","DeValve","Buf",3.18,1.1,9,0.019271948608137
"TE","Danny Vitale (0000000)","Danny Vitale",0,2500,"Cle@Buf 00:00PM ET","Cle","Danny","Vitale","Buf",0,0,0,0
"TE","Brent Celek (0000000)","Brent Celek",0,2500,"Phi@Bal 00:00PM ET","Phi","Brent","Celek","Bal",0,1.4,7,0.0305498981670061
"TE","Crockett Gillmore (0000000)","Crockett Gillmore",0,2500,"Phi@Bal 00:00PM ET","Bal","Crockett","Gillmore","Phi",0,3.1,10,0.0254545454545455
"TE","Trey Burton (0000000)","Trey Burton",0,2500,"Phi@Bal 00:00PM ET","Phi","Trey","Burton","Bal",6.82,2.2,6,0.0977596741344195
"TE","Darren Waller (0000000)","Darren Waller",0,2500,"Phi@Bal 00:00PM ET","Bal","Darren","Waller","Phi",2.6,0,11,0.0218181818181818
"TE","Nick Boyle (0000000)","Nick Boyle",0,2500,"Phi@Bal 00:00PM ET","Bal","Nick","Boyle","Phi",0,0,13,0.00909090909090909
"TE","Anthony Fasano (0000000)","Anthony Fasano",0,2500,"Ten@KC 00:00PM ET","Ten","Anthony","Fasano","KC",1.95,0,8,0.0360576923076923
"TE","James O'Shaughnessy (0000000)","James O'Shaughnessy",0,2500,"Ten@KC 00:00PM ET","KC","James","O'Shaughnessy","Ten",0,0,13,0.00657894736842105
"TE","Ross Travis (0000000)","Ross Travis",0,2500,"Ten@KC 00:00PM ET","KC","Ross","Travis","Ten",0,0,10,0.0131578947368421
"TE","Demetrius Harris (0000000)","Demetrius Harris",0,2500,"Ten@KC 00:00PM ET","KC","Demetrius","Harris","Ten",2.22,1.3,8,0.0460526315789474
"TE","Jace Amaro (0000000)","Jace Amaro",0,2500,"Ten@KC 00:00PM ET","Ten","Jace","Amaro","KC",0,0,11,0.00961538461538462
"TE","Phillip Supernaw (0000000)","Phillip Supernaw",0,2500,"Ten@KC 00:00PM ET","Ten","Phillip","Supernaw","KC",0,0,10,0.0144230769230769
"TE","Brandon Pettigrew (0000000)","Brandon Pettigrew",0,2500,"Det@NYG 00:00PM ET","Det","Brandon","Pettigrew","NYG",0,0,0,0
"TE","Clay Harbor (0000000)","Clay Harbor",0,2500,"Det@NYG 00:00PM ET","Det","Clay","Harbor","NYG",0,0,11,0.00626304801670146
"TE","Matthew Mulligan (0000000)","Matthew Mulligan",0,2500,"Det@NYG 00:00PM ET","Det","Matthew","Mulligan","NYG",0,0,0,0
"TE","Larry Donnell (0000000)","Larry Donnell",0,2500,"Det@NYG 00:00PM ET","NYG","Larry","Donnell","Det",0,0,7,0.0423387096774194
"TE","Jerell Adams (0000000)","Jerell Adams",0,2500,"Det@NYG 00:00PM ET","NYG","Jerell","Adams","Det",2.71,2.1,10,0.032258064516129
"TE","Rhett Ellison (0000000)","Rhett Ellison",0,2500,"Ind@Min 00:00PM ET","Min","Rhett","Ellison","Ind",2.55,1.8,8,0.029723991507431
"TE","Erik Swoope (0000000)","Erik Swoope",0,2500,"Ind@Min 00:00PM ET","Ind","Erik","Swoope","Min",2.11,0,10,0.0364372469635627
"TE","David Morgan (0000000)","David Morgan",0,2500,"Ind@Min 00:00PM ET","Min","David","Morgan","Ind",0,0,0,0
"TE","Darren Fells (0000000)","Darren Fells",0,2500,"NO@Ari 00:00PM ET","Ari","Darren","Fells","NO",2.3,1.8,8,0.0344827586206897
"TE","John Phillips (0000000)","John Phillips",0,2500,"NO@Ari 00:00PM ET","NO","John","Phillips","Ari",3.1,3,13,0.00369685767097967
"TE","Jermaine Gresham (0000000)","Jermaine Gresham",0,2500,"NO@Ari 00:00PM ET","Ari","Jermaine","Gresham","NO",9.5,8.7,5,0.0907441016333938
"TE","Hakeem Valles (0000000)","Hakeem Valles",0,2500,"NO@Ari 00:00PM ET","Ari","Hakeem","Valles","NO",0,0,12,0.00362976406533575
"TE","Levine Toilolo (0000000)","Levine Toilolo",0,2500,"SF@Atl 00:00PM ET","Atl","Levine","Toilolo","SF",4.04,1.8,10,0.033112582781457
"TE","Blake Bell (0000000)","Blake Bell",0,2500,"SF@Atl 00:00PM ET","SF","Blake","Bell","Atl",4.7,6.3,11,0.0199501246882793
"TE","Je'Ron Hamm (0000000)","Je'Ron Hamm",0,2500,"SF@Atl 00:00PM ET","SF","Je'Ron","Hamm","Atl",0,0,0,0
"TE","Joshua Perkins (0000000)","Joshua Perkins",0,2500,"SF@Atl 00:00PM ET","Atl","Joshua","Perkins","SF",0,0,0,0
"TE","Austin Hooper (0000000)","Austin Hooper",0,2500,"SF@Atl 00:00PM ET","Atl","Austin","Hooper","SF",2.56,6.1,7,0.0618101545253863
"TE","Virgil Green (0000000)","Virgil Green",0,2500,"NE@Den 00:00PM ET","Den","Virgil","Green","NE",0,3.8,4,0.0670995670995671
"TE","Matt Lengel (0000000)","Matt Lengel",0,2500,"NE@Den 00:00PM ET","NE","Matt","Lengel","Den",0,1.1,0,0
"TE","A.J. Derby (0000000)","A.J. Derby",0,2500,"NE@Den 00:00PM ET","Den","A.J.","Derby","NE",0,5.9,9,0.0303030303030303
"TE","Jeff Heuerman (0000000)","Jeff Heuerman",0,2500,"NE@Den 00:00PM ET","Den","Jeff","Heuerman","NE",0,0,14,0.00649350649350649
"TE","Sean McGrath (0000000)","Sean McGrath",0,2500,"Oak@SD 00:00PM ET","SD","Sean","McGrath","Oak",0,0,12,0.00437636761487965
"TE","Mychal Rivera (0000000)","Mychal Rivera",0,2500,"Oak@SD 00:00PM ET","Oak","Mychal","Rivera","SD",4.23,1.8,7,0.0381679389312977
"TE","Clive Walford (0000000)","Clive Walford",0,2500,"Oak@SD 00:00PM ET","Oak","Clive","Walford","SD",6.8,5.1,4,0.0858778625954199
"TE","Asante Cleveland (0000000)","Asante Cleveland",0,2500,"Oak@SD 00:00PM ET","SD","Asante","Cleveland","Oak",0,0,0,0
"TE","David Johnson (0000000)","David Johnson",0,2500,"Pit@Cin 00:00PM ET","Pit","David","Johnson","Cin",0,0,11,0.0200400801603206
"TE","Ryan Hewitt (0000000)","Ryan Hewitt",0,2500,"Pit@Cin 00:00PM ET","Cin","Ryan","Hewitt","Pit",0,0,13,0.00421052631578947
"TE","Xavier Grimble (0000000)","Xavier Grimble",0,2500,"Pit@Cin 00:00PM ET","Pit","Xavier","Grimble","Cin",0,0,9,0.0380761523046092
"TE","Tyler Kroft (0000000)","Tyler Kroft",0,2500,"Pit@Cin 00:00PM ET","Cin","Tyler","Kroft","Pit",1.82,1.4,10,0.0231578947368421
"TE","C.J. Uzomah (0000000)","C.J. Uzomah",0,2500,"Pit@Cin 00:00PM ET","Cin","C.J.","Uzomah","Pit",0,0,6,0.0610526315789474
"TE","Jesse James (0000000)","Jesse James",0,2500,"Pit@Cin 00:00PM ET","Pit","Jesse","James","Cin",3.6,2.4,3,0.104208416833667
"TE","Ed Dickson (0000000)","Ed Dickson",0,2500,"Car@Was 00:00PM ET","Car","Ed","Dickson","Was",2.64,1.3,8,0.037037037037037
"TE","Chris Manhertz (0000000)","Chris Manhertz",0,2500,"Car@Was 00:00PM ET","Car","Chris","Manhertz","Was",0,0,0,0
"TE","Derek Carrier (0000000)","Derek Carrier",0,2500,"Car@Was 00:00PM ET","Was","Derek","Carrier","Car",0,0,13,0.00392927308447937
