"Mike Trout_LAA","Brandon Belt_SF","Cameron Rupp_PHI","Albert Pujols_LAA","Aaron Altherr_PHI","Andrelton Simmons_LAA","Buster Posey_SF","Cesar Hernandez_PHI","Odubel Herrera_PHI","Yonder Alonso_OAK","Chris Carter_OAK","Matt Joyce_OAK","Khris Davis_OAK","Luis Valbuena_LAA","Tommy Joseph_PHI","Nick Hundley_SF","Marcus Semien_OAK","Joe Panik_SF","Cameron Maybin_LAA","Freddy Galvis_PHI","Pablo Sandoval_SF","Rajai Davis_OAK","Denard Span_SF","Hunter Pence_SF","Yunel Escobar_LAA","Jefry Marte_LAA","Gorkys Hernandez_SF","Jarrett Parker_SF","Chad Pinder_OAK","Christian Arroyo_SF","Ben Revere_LAA","Jed Lowrie_OAK","Ryon Healy_OAK","Nick Franklin_LAA","Brandon Crawford_SF","Kelby Tomlinson_SF","Mac Williamson_SF","Hyun Soo Kim_PHI","Maikel Franco_PHI","CJ Cron_LAA","Roman Quinn_PHI","Nick Williams_PHI","Rhys Hoskins_PHI","Dustin Fowler_OAK","Daniel Nava_PHI","Josh Phegley_OAK","Mark Canha_OAK","Kole Calhoun_LAA","Aaron Hill_SF","Joey Wendle_OAK","Andrew Knapp_PHI","Brock Stassi_PHI","Scott Kingery_PHI","David Fletcher_LAA","Justin Ruggiano_SF","Jake Smolinski_OAK","Ryan LaMarre_OAK","Nolan Fontana_LAA","Michael Morse_SF","Conor Gillaspie_SF","Bruce Maxwell_OAK","Matt Chapman_OAK","Martin Maldonado_LAA","Tim Federowicz_SF","Carlos Perez_LAA","Eric Young_LAA","Cliff Pennington_LAA","Juan Graterol_LAA","Ramon Flores_LAA","Cameron Perkins_PHI","Chris Marrero_SF","Andres Blanco_PHI","Shane Robinson_LAA","Ty Kelly_PHI","Kaleb Cowart_LAA","Jorge Alfaro_PHI","Carlos Moncrief_SF","Jaff Decker_OAK","Ryan Lavarnway_OAK","Jaycob Brugman_OAK","Renato Nunez_OAK","Austin Slater_SF","Miguel Gomez_SF","Matt Olson_OAK","Ryder Jones_SF","Franklin Barreto_OAK","Orlando Calixte_SF","Jae-gyun Hwang_SF"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.82693947144075,0,48.5115222330412,0.183243243243243,0,0,0,1.68115942028985,0,0,0,0,1.30487804878049,0,0,0,0,0,0,1.91501976284585,0,0,-1.75913242009132,4.01262939958592,0,0,0,0,0,0,0,0,0,0,0,0,1.89766081871345,34.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,6.975,-15.2173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,-16,7.71937321937322,0,0,0,14.0666666666667,0,34.4464285714286,0,0
0,0,0,0,0,0,0,0,0,-7.02087719298246,0,0.183243243243243,60.1652939830702,0,0,0,-7.01709401709402,0,0,0,0,-6.44392230576441,0,0,0,0,0,0,8.49831932773109,0,0,0.0281805745554036,-3.01890756302521,0,0,0,0,0,0,0,0,0,0,0,0,4.10215053763441,-1.14619883040936,0,0,0,0,0,0,0,0,0,10,0,0,0,2.94461538461538,10.6630434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1474358974359,30,-7.8448275862069,0,0,0,-45.8888888888889,0,-6.90277777777778,0,0
-5.21195652173913,0,0,-0.651162790697674,0,9.38098693759071,0,0,0,0,0,0,0,55.6734397677794,0,0,0,0,9.81507823613087,0,0,0,0,0,-2.51693404634581,-4.4,0,0,0,0,4.54623655913978,0,0,-5.95,0,0,0,0,0,-6.18055555555556,0,0,0,0,0,0,0,0.972789115646258,0,0,0,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,-5.42912513842746,0,0,6.30769230769231,-2.86315789473684,-1.73333333333333,0,0,0,0,0,0,-14.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11.9035639412998,0,32.8169642857143,0,0,10.9909836065574,-2.02345679012346,0,0,0,0,0,52.6179775280899,0,0,0,0,5.35188968335036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.503081232493,0,0,5.4,0,0,6.54,0,0,0,0,0,-0.0595238095238095,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.025,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.97,0,0,0,0,20.9558823529412,0,0,0,0,0,0,0,0,37.9264112903226,0,-1.08404558404558,0,0,0,0,-3.76470588235294,16.8399209486166,0,0,5.91544117647059,76.5,0,5.5,0,0,0,0,-3.11413043478261,20.6071428571429,9,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,-1.33333333333333,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,-22.1666666666667,0,0,0,0,0,0,0,0,0,0,16.5892857142857,0,0,0,0,28,1.5
0,0,0,0,0,0,0,0,0,0.943722943722944,0,1.68115942028985,-7.01709401709402,0,0,0,54.435960591133,0,0,0,0,4.32857142857143,0,0,0,0,0,0,0,0,0,22.6894586894587,11.2153846153846,0,0,0,0,0,0,0,0,0,0,0,0,24.55,-9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6483516483516,-24.5894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,-7.36363636363636,0,0,0,0,0,0,0,0
0,8.09948068808828,0,0,0,0,9.13565449010654,0,0,0,0,0,0,0,0,-1.08404558404558,0,41.9937304075235,0,0,0,0,14.2506610259122,11.7511520737327,0,0,14.5371980676329,2.21428571428571,0,-9.19666666666667,0,0,0,0,-7.08531187122736,-20.3333333333333,-0.972222222222222,0,0,0,0,0,0,0,0,0,0,0,-11.0666666666667,0,0,0,0,0,38.4777777777778,0,0,0,7.66666666666667,-0.659090909090909,0,0,0,0,0,0,0,0,0,0,-33.4761904761905,0,0,0,0,0,0,0,0,0,0,26.1507352941176,0,0,0,0,-0.6,-7.88181818181818
12.2674253200569,0,0,10.4032258064516,0,15.4526854219949,0,0,0,0,0,0,0,9.81507823613087,0,0,0,0,78.4325051759834,0,0,0,0,0,9.51415094339623,7.28458498023715,0,0,0,0,-0.104761904761905,0,0,2.83333333333333,0,0,0,0,0,5.73099415204678,0,0,0,0,0,0,0,11.9009324009324,0,0,0,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,3.58076225045372,0,0,15.4166666666667,18.9333333333333,1.61818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.18047138047138,0,13.8548593350384,0,0,2.76580333625988,7.2561797752809,0,0,0,0,0,5.35188968335036,0,0,0,0,45.1752577319588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75490883590463,0,0,8.82034632034632,0,0,8.2448275862069,0,0,0,0,0,4.62367864693446,1.28787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.51461988304094,0,1.95555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.38989898989899,0,1.30487804878049,-6.44392230576441,0,0,0,4.32857142857143,0,0,0,0,52.2542372881356,0,0,0,0,0,0,2.55434782608696,0,0,9.08383838383838,6.14954577218728,0,0,0,0,0,0,0,0,0,0,0,0,-0.586842105263158,-16.1923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8076923076923,-0.595833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-23,19.030303030303,0,0,0,12.0833333333333,0,-12.2666666666667,0,0
0,8.65693590869184,0,0,0,0,9.11396843950906,0,0,0,0,0,0,0,0,-3.76470588235294,0,14.2506610259122,0,0,0,0,54.0743348982786,20.3501773049645,0,0,0.192307692307692,23.8,0,-7.92424242424242,0,0,0,0,4.93340040241449,-14,16.8194444444444,0,0,0,0,0,0,0,0,0,0,0,-15.3214285714286,0,0,0,0,0,-6.46428571428571,0,0,0,0,15.1428571428571,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,0,0,0,0,0,13.6842105263158,-8.16666666666667,0,-6,0,19.9,-3.64545454545455
0,15.1826923076923,0,0,0,0,14.0625,0,0,0,0,0,0,0,0,16.8399209486166,0,11.7511520737327,0,0,0,0,20.3501773049645,40.9236036036036,0,0,1.91583610188261,2.97619047619048,0,-6.59340659340659,0,0,0,0,7.91948621553885,7.96363636363636,0,0,0,0,0,0,0,0,0,0,0,0,-4.11818181818182,0,0,0,0,0,0,0,0,0,2.66666666666667,2.1,0,0,0,0,0,0,0,0,0,0,14.8392857142857,0,0,0,0,0,0,0,0,0,0,18.6815789473684,-49,0,-10,0,7,-0.863636363636364
3.04878048780488,0,0,8.05294335431322,0,-1.44873547505126,0,0,0,0,0,0,0,-2.51693404634581,0,0,0,0,9.51415094339623,0,0,0,0,0,35.4608893216488,12.7789473684211,0,0,0,0,7.32432432432432,0,0,13.5,0,0,0,0,0,9.24786324786325,0,0,0,0,0,0,0,7.44864864864865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295104895104895,0,0,3.23320158102767,14.901185770751,1.46666666666667,0,0,0,0,5.6,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5281385281385,0,0,0.285714285714286,0,15.1481481481481,0,0,0,0,0,0,0,-4.4,0,0,0,0,7.28458498023715,0,0,0,0,0,12.7789473684211,33.2103174603175,0,0,0,0,2.80952380952381,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,5.30461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6688311688312,0,0,9.83333333333333,2.33333333333333,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.02222222222222,0,0,0,0,4.15102040816326,0,0,0,0,0,0,0,0,5.91544117647059,0,14.5371980676329,0,0,0,0,0.192307692307692,1.91583610188261,0,0,23.6983164983165,0,0,1.31666666666667,0,0,0,0,2.35285285285285,0.822222222222222,0,0,0,0,0,0,0,0,0,0,0,0,-8.76190476190476,0,0,0,0,0,14.4,0,0,0,5.83333333333333,-5.21428571428571,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,0,0,0,0,0,0,0,3.25,10.5,0,0,0,0,3.76388888888889
0,-10.8,0,0,0,0,-6.41666666666667,0,0,0,0,0,0,0,0,76.5,0,2.21428571428571,0,0,0,0,23.8,2.97619047619048,0,0,0,42.6190476190476,0,0,0,0,0,0,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0769230769230769,0,1.91501976284585,8.49831932773109,0,0,0,0,0,0,0,0,2.55434782608696,0,0,0,0,0,0,53.0349206349206,0,0,6.90322580645161,-7.67936507936508,0,0,0,0,0,0,0,0,0,0,0,0,12.4967320261438,6.82222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66666666666667,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,10.2555555555556,0,0,0,51,0,0,0,0
0,-2.52279202279202,0,0,0,0,8.03418803418803,0,0,0,0,0,0,0,0,5.5,0,-9.19666666666667,0,0,0,0,-7.92424242424242,-6.59340659340659,0,0,1.31666666666667,0,0,26.4471264367816,0,0,0,0,8.3956043956044,11,7.70833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87272727272727,0,0,0,-0.2,-6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0833333333333,0,0,11.0987179487179,0,-0.590338164251208,0,0,0,0,0,0,0,4.54623655913978,0,0,0,0,-0.104761904761905,0,0,0,0,0,7.32432432432432,2.80952380952381,0,0,0,0,30.8797409805735,0,0,2,0,0,0,0,0,11.5294117647059,0,0,0,0,0,0,0,2.35731707317073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822916666666667,0,0,-7.92857142857143,6.64052287581699,0.151515151515152,0,0,0,0,0,0,13.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10.320813771518,0,-1.75913242009132,0.0281805745554036,0,0,0,22.6894586894587,0,0,0,0,9.08383838383838,0,0,0,0,0,0,6.90322580645161,0,0,47.2279650436954,20.8405864197531,0,0,0,0,0,0,0,0,0,0,0,0,7.11384615384615,-6.71345029239766,0,0,0,0,0,0,0,0,0,17,0,0,0,15.1630434782609,-4.53804347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80128205128205,12.6666666666667,10.1923076923077,0,0,0,-5.78571428571429,0,-5.16666666666667,0,0
0,0,0,0,0,0,0,0,0,16.407867494824,0,4.01262939958592,-3.01890756302521,0,0,0,11.2153846153846,0,0,0,0,6.14954577218728,0,0,0,0,0,0,-7.67936507936508,0,0,20.8405864197531,70.9826353421859,0,0,0,0,0,0,0,0,0,0,0,0,4.45057471264368,-0.644736842105263,0,0,0,0,0,0,0,0,0,-2,0,0,0,4.91666666666667,13.3578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3525641025641,2.66666666666667,2.68,0,0,0,-29.2545454545455,0,-13,0,0
-4.66666666666667,0,0,-2.33333333333333,0,1.65,0,0,0,0,0,0,0,-5.95,0,0,0,0,2.83333333333333,0,0,0,0,0,13.5,0,0,0,0,0,2,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.77118933697881,0,0,0,0,5.28490945674044,0,0,0,0,0,0,0,0,-3.11413043478261,0,-7.08531187122736,0,0,0,0,4.93340040241449,7.91948621553885,0,0,2.35285285285285,-1.8,0,8.3956043956044,0,0,0,0,39.1569203643844,-0.0357142857142857,7.23611111111111,0,0,0,0,0,0,0,0,0,0,0,2.97777777777778,0,0,0,0,0,-23.8444444444444,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,20.2678571428571,0,0,0,0,0,0,0,0,0,0,0.507142857142857,-19.8333333333333,0,-8,0,-2.3,6.57692307692308
0,27.25,0,0,0,0,20.7363636363636,0,0,0,0,0,0,0,0,20.6071428571429,0,-20.3333333333333,0,0,0,0,-14,7.96363636363636,0,0,0.822222222222222,0,0,11,0,0,0,0,-0.0357142857142857,29.9358974358974,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,0,0,0,0,0,15.5
0,5.95833333333333,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,-0.972222222222222,0,0,0,0,16.8194444444444,0,0,0,0,0,0,7.70833333333333,0,0,0,0,7.23611111111111,0,31.8777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.77847658979734,0,8.77405753968254,0,0,0.580645161290323,2.13173734610123,0,0,0,0,0,1.503081232493,0,0,0,0,6.75490883590463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3038803179056,0,0,20.5562770562771,0,0,8.69310344827586,0,0,0,0,0,0.682692307692308,12.8090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86666666666667,0,1.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.4188034188034,0,0,-5.38387096774194,0,17.7357142857143,0,0,0,0,0,0,0,-6.18055555555556,0,0,0,0,5.73099415204678,0,0,0,0,0,9.24786324786325,65,0,0,0,0,11.5294117647059,0,0,0,0,0,0,0,0,35.0525525525526,0,0,0,0,0,0,0,10.4289772727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.875661375661376,0,0,37.9305555555556,8.625,-2.45238095238095,0,0,0,0,-4.4,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.41666666666667,0,17.3333333333333,0,0,6.77564102564103,-1.9,0,0,0,0,0,5.4,0,0,0,0,8.82034632034632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5562770562771,0,0,54.512987012987,0,0,35.4047619047619,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.92307692307692,0,-3.9375,0,0,7.15384615384615,7.51076923076923,0,0,0,0,0,6.54,0,0,0,0,8.2448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69310344827586,0,0,35.4047619047619,0,0,22.1620689655172,0,0,0,0,0,12.7418300653595,-6.86666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0178571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16.4117647058824,0,1.89766081871345,4.10215053763441,0,0,0,24.55,0,0,0,0,-0.586842105263158,0,0,0,0,0,0,12.4967320261438,0,0,7.11384615384615,4.45057471264368,0,0,0,0,0,0,0,0,0,0,0,0,18.7182795698925,3.02727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,4.5,0,0,0,-2,0,-3.58333333333333,0,0
0,0,0,0,0,0,0,0,0,-16.0909090909091,0,34.3777777777778,-1.14619883040936,0,0,0,-9.83333333333333,0,0,0,0,-16.1923076923077,0,0,0,0,0,0,6.82222222222222,0,0,-6.71345029239766,-0.644736842105263,0,0,0,0,0,0,0,0,0,0,0,0,3.02727272727273,87.5657894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
