Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Martellus Bennett,,Q,TE,4200,NE,BAL,25.5,NE by 6.5,-8%,-31%,-22%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,5.0,3.7,4.8,5.2,0.6,9.4,8,3.5,11.0,11.0,0.9,21.1,9.5,2.3,0.0,0.0
Pierre Garcon,17,,WR,4200,WAS,@PHI,25.3,WAS by 2,-1%,-5%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,7.1,6.8,0.9,8.4,12,16.6,12.1,12.1,6.1,18.1,13.1,3.1,0.0,0.0
Mohamed Sanu,1,O,WR,4200,ATL,@LA,25.0,ATL by 5.5,-6%,7%,12%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,5.0,4.3,5.8,0.0,0.9,7.4,0,7.7,10.0,10.0,2.9,17.2,0.0,0.0,0.0,0.0
Malcolm Mitchell,3,,WR,4200,NE,BAL,25.5,NE by 6.5,-8%,-31%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,4.1,6.6,0.6,8.6,11,19.1,8.2,8.2,-0.2,16.6,12.2,2.9,0.0,0.0
Jeremy Langford,,,RB,4100,CHI,@DET,17.0,DET by 7.5,3%,-8%,-4%,0.0,0.0,0.0,0.0,0.0,2.7,5.1,4.3,0.9,3.6,1.7,2.5,1.5,0.0,3.9,10,4.5,6.6,6.6,1.2,12.0,4.2,1.0,0.0,0.0
Chris Hogan,1,,WR,4100,NE,BAL,25.5,NE by 6.5,-8%,-31%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.0,4.3,3.6,5.2,0.3,12.1,8,7.8,8.7,8.7,1.5,15.9,9.3,2.3,0.0,0.0
Travis Benjamin,3,,WR,4100,SD,@CAR,23.8,CAR by 1,13%,-13%,11%,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-1.0,2.3,5.9,4.7,0.6,8.4,8,2.6,10.7,10.7,1.4,20.0,8.9,2.2,0.0,0.0
Cameron Brate,26,,TE,4100,TB,NO,26.5,TB by 2,12%,-8%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.6,4.9,1.1,7.9,8,11.1,11.3,11.3,4.5,18.2,10.4,2.5,0.0,0.0
Kapri Bibbs,,,RB,4000,DEN,@TEN,21.3,TEN by 1.5,11%,-13%,-15%,0.0,0.0,0.0,0.0,0.0,7.0,3.6,0.0,0.5,4.4,0.3,0.5,0.0,0.0,18.8,0,3.1,3.5,3.5,-1.3,8.4,0.0,0.0,0.0,0.0
Ted Ginn,10,,WR,4000,CAR,SD,24.8,CAR by 1,9%,-17%,-2%,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.1,6.9,6.7,5.6,4.8,0.2,8.5,8,20.1,10.3,10.3,3.2,17.4,9.1,2.3,0.0,0.0
Cameron Meredith,3,,WR,4000,CHI,@DET,17.0,DET by 7.5,3%,-8%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,6.0,5.7,5.8,6.4,0.8,8.9,11,7.5,10.6,10.6,0.9,20.4,12.5,3.1,0.0,0.0
Kyle Rudolph,4,,TE,4000,MIN,@JAX,20.5,MIN by 3,-20%,8%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,7.5,5.8,1.1,5.7,10,9.7,11.3,11.3,5.9,16.7,10.3,2.6,0.0,0.0
Benny Cunningham,,D,RB,4000,LA,ATL,19.5,ATL by 5.5,13%,-5%,28%,0.0,0.0,0.0,0.0,0.0,1.0,1.9,0.0,0.3,4.8,1.0,1.9,0.0,0.2,4.3,0,1.2,3.2,3.2,0.2,6.2,0.0,0.0,0.0,0.0
Tevin Coleman,4,,RB,4000,ATL,@LA,25.0,ATL by 5.5,-6%,7%,1%,0.0,0.0,0.0,0.0,0.0,9.3,8.8,8.6,1.8,3.7,1.7,3.1,2.4,0.8,11.9,18,9.5,14.3,14.3,4.4,24.2,8.9,2.2,0.0,0.0
Shane Vereen,,,RB,4000,NYG,DAL,21.3,DAL by 4,10%,-23%,-17%,0.0,0.0,0.0,0.0,0.0,10.3,10.3,2.9,2.3,4.7,4.3,4.3,3.5,0.7,5.8,11,11.4,11.4,11.4,7.0,15.8,7.6,1.9,0.0,0.0
Terrance West,,,RB,4000,BAL,@NE,19.0,NE by 6.5,-1%,-12%,-9%,0.0,0.0,0.0,0.0,0.0,10.3,13.6,8.7,1.9,4.0,3.0,2.4,1.6,0.6,4.2,17,14.5,11.3,11.3,3.1,19.4,6.7,1.7,0.0,0.0
Charles Sims,,,RB,4000,TB,NO,26.5,TB by 2,12%,-8%,12%,0.0,0.0,0.0,0.0,0.0,12.3,10.3,0.8,1.3,2.8,5.3,4.8,2.1,0.0,5.9,5,11.6,12.0,12.0,2.8,21.1,4.8,1.2,0.0,0.0
Ryan Mathews,3,Q,RB,4000,PHI,WAS,23.3,WAS by 2,5%,7%,15%,0.0,0.0,0.0,0.0,0.0,10.3,10.2,8.0,2.8,4.2,1.0,1.1,1.3,0.3,8.5,16,14.8,11.4,11.4,2.0,20.8,6.4,1.6,0.0,0.0
Robert Woods,,Q,WR,3900,BUF,PIT,22.3,PIT by 1,5%,-14%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.0,7.7,6.7,4.6,0.9,8.2,8,15.1,11.2,11.2,2.9,19.5,7.2,1.8,0.0,0.0
Damien Williams,,,RB,3900,MIA,ARI,21.3,ARI by 1.5,-16%,-8%,-26%,0.0,0.0,0.0,0.0,0.0,0.7,2.3,4.0,0.5,4.1,1.7,1.9,1.6,0.5,8.3,10,2.2,6.7,6.7,2.3,11.1,4.8,1.2,0.0,0.0
Michael Floyd,2,,WR,3900,ARI,@MIA,22.8,ARI by 1.5,-1%,22%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.1,6.1,1.2,6.4,9,6.7,9.2,9.2,4.4,13.9,11.2,2.9,0.0,0.0
Isaiah Crowell,1,,RB,3900,CLE,CIN,18.5,CIN by 4.5,1%,8%,6%,0.0,0.0,0.0,0.0,0.0,11.0,12.0,11.0,1.7,4.1,5.7,3.3,3.1,0.3,7.3,25,9.9,13.0,13.0,6.1,19.9,12.9,3.3,0.0,0.0
C.J. Fiedorowicz,13,,TE,3900,HOU,@IND,20.5,IND by 6.5,9%,3%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,5.7,5.2,0.6,7.0,9,10.9,9.2,9.2,2.8,15.6,9.0,2.3,0.0,0.0
Ladarius Green,17,,TE,3900,PIT,@BUF,23.3,PIT by 1,-5%,9%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.0,5.0,0.5,10.3,8,11.6,10.2,10.2,-1.0,21.3,9.3,2.4,0.0,0.0
DuJuan Harris,,,RB,3900,SF,NYJ,22.8,SF by 3,6%,-16%,-1%,0.0,0.0,0.0,0.0,0.0,2.7,5.7,3.6,0.5,4.1,0.0,1.3,0.3,0.2,12.6,7,0.9,6.0,6.0,-3.3,15.3,2.3,0.6,0.0,0.0
Tavon Austin,4,,WR,3900,LA,ATL,19.5,ATL by 5.5,13%,-5%,6%,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,0.3,4.8,4.3,7.2,7.5,0.7,5.1,16,8.1,10.1,10.1,2.6,17.6,12.1,3.1,0.0,0.0
Ty Montgomery,2,,WR,3900,GB,SEA,21.0,SEA by 3,-5%,-7%,-7%,0.0,0.0,0.0,0.0,0.0,3.7,3.2,4.9,0.5,5.3,3.0,3.5,2.4,0.7,6.9,13,6.1,7.0,7.0,-1.1,15.0,7.6,1.9,0.0,0.0
Dion Lewis,2,,RB,3900,NE,BAL,25.5,NE by 6.5,-8%,-31%,-18%,0.0,0.0,0.0,0.0,0.0,5.3,5.3,5.8,1.0,4.6,5.7,5.7,4.1,0.3,4.2,16,8.5,8.5,8.5,7.4,9.6,10.1,2.6,0.0,0.0
DeAndre Washington,,,RB,3900,OAK,@KC,21.3,KC by 3.5,6%,14%,-7%,0.0,0.0,0.0,0.0,0.0,5.3,6.3,0.0,0.4,4.8,0.7,1.7,0.0,0.1,4.2,0,2.6,4.9,4.9,2.1,7.7,0.0,0.0,0.0,0.0
Wendell Smallwood,2,,RB,3800,PHI,WAS,23.3,WAS by 2,5%,7%,15%,0.0,0.0,0.0,0.0,0.0,10.0,6.7,8.0,0.5,4.2,3.0,1.2,0.3,0.1,4.2,14,6.5,4.9,4.9,-0.2,9.9,5.2,1.4,0.0,0.0
John Brown,,Q,WR,3800,ARI,@MIA,22.8,ARI by 1.5,-1%,22%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,10.0,2.3,5.5,3.7,0.4,6.7,7,1.0,7.4,7.4,-1.1,15.8,7.8,2.1,0.0,0.0
Cameron Artis-Payne,,,RB,3800,CAR,SD,24.8,CAR by 1,9%,-17%,17%,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0,4.0,0.3,0.3,0.0,0.0,11.0,0,9.5,9.5,9.5,-0.4,19.4,0.0,0.0,0.0,0.0
Eli Rogers,,,WR,3800,PIT,@BUF,23.3,PIT by 1,-5%,9%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.1,5.2,0.7,7.7,8,4.8,8.9,8.9,2.4,15.4,8.9,2.3,0.0,0.0
Marquess Wilson,1,Q,WR,3800,CHI,@DET,17.0,DET by 7.5,3%,-8%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,0.0,0.7,10.0,0,11.3,11.3,11.3,-4.6,27.2,0.0,0.0,0.0,0.0
Eric Ebron,8,Q,TE,3800,DET,CHI,24.5,DET by 7.5,-9%,0%,-18%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,1.0,4.0,6.1,5.6,0.4,8.9,10,8.0,11.1,11.1,5.7,16.5,10.5,2.8,0.0,0.0
T.J. Yeldon,2,,RB,3800,JAX,MIN,17.5,MIN by 3,-16%,-3%,-10%,0.0,0.0,0.0,0.0,0.0,8.0,8.6,14.9,0.8,3.6,4.0,4.3,3.8,0.3,4.8,34,6.5,9.3,9.3,4.0,14.5,14.8,3.9,0.0,0.0
James Starks,,,RB,3800,GB,SEA,21.0,SEA by 3,-5%,-7%,-14%,0.0,0.0,0.0,0.0,0.0,10.0,7.6,6.0,0.9,2.3,3.7,3.1,2.1,0.3,5.4,14,10.0,7.3,7.3,0.8,13.9,6.6,1.7,0.0,0.0
Paul Perkins,,,RB,3800,NYG,DAL,21.3,DAL by 4,10%,-23%,-17%,0.0,0.0,0.0,0.0,0.0,6.7,5.6,3.7,0.4,3.7,1.3,2.0,0.4,0.0,8.5,7,5.2,5.2,5.2,2.7,7.7,2.4,0.6,0.0,0.0
James White,,,RB,3800,NE,BAL,25.5,NE by 6.5,-8%,-31%,-18%,0.0,0.0,0.0,0.0,0.0,1.0,2.6,1.2,0.0,4.2,6.7,5.6,3.5,0.6,5.9,8,10.7,10.3,10.3,3.6,16.9,7.8,2.1,0.0,0.0
Kenneth Dixon,,,RB,3800,BAL,@NE,19.0,NE by 6.5,-1%,-12%,-9%,0.0,0.0,0.0,0.0,0.0,8.3,5.8,10.0,0.1,4.5,3.0,2.8,3.2,0.1,4.5,21,9.2,6.1,6.1,0.9,11.3,9.8,2.6,0.0,0.0
Antonio Gates,21,,TE,3800,SD,@CAR,23.8,CAR by 1,13%,-13%,30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,6.8,6.0,1.7,5.4,10,14.2,10.6,10.6,5.7,15.6,12.0,3.2,0.0,0.0
Adam Humphries,,O,WR,3700,TB,NO,26.5,TB by 2,12%,-8%,7%,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.0,0.0,3.6,3.3,5.3,0.0,0.5,7.4,0,5.2,8.5,8.5,2.5,14.4,0.0,0.0,0.0,0.0
Chris Thompson,,,RB,3700,WAS,@PHI,25.3,WAS by 2,-1%,-5%,-9%,0.0,0.0,0.0,0.0,0.0,2.7,4.8,4.0,0.3,5.0,3.7,3.8,3.5,0.3,6.0,13,5.6,8.6,8.6,4.3,12.9,8.3,2.2,0.0,0.0
Paul Turner,1,,WR,3700,PHI,WAS,23.3,WAS by 2,5%,7%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.5,0.0,10.0,4,14.0,14.0,14.0,14.0,14.0,5.2,1.4,0.0,0.0
Kenny Stills,,,WR,3700,MIA,ARI,21.3,ARI by 1.5,-16%,-8%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,4.7,4.0,0.3,8.9,7,9.2,9.3,9.3,2.1,16.5,6.8,1.8,0.0,0.0
Kenneth Farrow,,,RB,3700,SD,@CAR,23.8,CAR by 1,13%,-13%,-5%,0.0,0.0,0.0,0.0,0.0,3.0,2.9,2.4,0.3,3.5,0.7,0.4,0.5,0.0,1.3,5,1.4,1.2,1.2,0.2,2.2,2.1,0.6,0.0,0.0
Chris Ivory,,Q,RB,3700,JAX,MIN,17.5,MIN by 3,-16%,-3%,-10%,0.0,0.0,0.0,0.0,0.0,11.7,10.3,0.0,1.2,3.8,3.3,2.3,0.0,0.0,5.6,0,11.7,8.4,8.4,3.2,13.7,0.0,0.0,0.0,0.0
Marqise Lee,5,,WR,3700,JAX,MIN,17.5,MIN by 3,-16%,-3%,-23%,0.0,0.0,0.0,0.0,0.0,1.3,0.5,0.2,0.0,5.8,7.7,6.5,7.7,0.6,7.9,14,12.4,10.7,10.7,5.5,15.8,11.4,3.1,0.0,0.0
Tyler Lockett,9,,WR,3700,SEA,@GB,24.0,SEA by 3,5%,-12%,4%,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,24.8,5.0,4.1,4.3,0.5,7.9,8,10.5,6.9,6.9,0.1,13.7,9.4,2.5,0.0,0.0
Coby Fleener,6,,TE,3700,NO,@TB,24.5,TB by 2,2%,8%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,2.0,5.3,5.4,5.1,1.1,8.4,8,11.4,10.3,10.3,2.2,18.4,9.0,2.4,0.0,0.0
Dorial Green-Beckham,2,Q,WR,3600,PHI,WAS,23.3,WAS by 2,5%,7%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,5.8,0.0,1.0,5.6,0,12.5,7.4,7.4,2.4,12.3,0.0,0.0,0.0,0.0
Jerick McKinnon,1,,RB,3600,MIN,@JAX,20.5,MIN by 3,-20%,8%,-2%,0.3,0.1,0.0,0.0,0.0,11.3,10.5,15.0,1.3,3.1,3.3,2.5,2.6,0.2,3.6,29,10.7,7.3,7.3,1.4,13.1,12.5,3.5,0.0,0.0
Cordarrelle Patterson,1,,WR,3600,MIN,@JAX,20.5,MIN by 3,-20%,8%,-11%,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,6.1,5.3,4.3,3.0,0.5,6.4,5,9.2,8.1,8.1,1.9,14.2,5.2,1.4,0.0,0.0
Dennis Pitta,2,,TE,3600,BAL,@NE,19.0,NE by 6.5,-1%,-12%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.3,5.7,0.8,6.1,9,13.8,10.7,10.7,3.1,18.2,8.4,2.3,0.0,0.0
Kenjon Barner,,,RB,3600,PHI,WAS,23.3,WAS by 2,5%,7%,15%,0.0,0.0,0.0,0.0,0.0,1.3,2.4,1.1,0.4,5.1,1.7,0.6,0.3,0.1,2.8,2,1.7,2.9,2.9,-0.3,6.1,1.1,0.3,0.0,0.0
J.J. Nelson,1,,WR,3600,ARI,@MIA,22.8,ARI by 1.5,-1%,22%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.1,9.0,3.7,4.2,4.7,0.3,7.5,8,5.7,7.2,7.2,-1.0,15.5,9.5,2.6,0.0,0.0
Russell Shepard,1,,WR,3500,TB,NO,26.5,TB by 2,12%,-8%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,9.0,3.0,2.4,5.3,0.6,9.8,8,5.1,5.6,5.6,-0.4,11.6,6.8,1.9,0.0,0.0
Vernon Davis,0,,TE,3500,WAS,@PHI,25.3,WAS by 2,-1%,-5%,-42%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,3.9,1.7,0.4,11.6,3,7.2,8.9,8.9,3.3,14.5,2.9,0.8,0.0,0.0
Andre Ellington,,,RB,3500,ARI,@MIA,22.8,ARI by 1.5,-1%,22%,-4%,0.0,0.0,0.0,0.0,0.0,3.3,2.3,2.6,0.3,2.9,3.0,1.3,0.8,0.1,4.5,5,3.2,2.0,2.0,0.7,3.2,2.9,0.8,0.0,0.0
Rex Burkhead,0,,RB,3500,CIN,@CLE,23.0,CIN by 4.5,3%,32%,20%,0.0,0.0,0.0,0.0,0.0,4.3,2.7,6.8,0.0,5.6,2.7,1.3,1.9,0.1,7.9,14,6.3,3.5,3.5,-0.1,7.1,7.7,2.2,0.0,0.0
Duke Johnson,1,,RB,3500,CLE,CIN,18.5,CIN by 4.5,1%,8%,6%,0.3,0.1,0.0,0.0,0.0,3.0,4.8,5.7,0.4,4.9,4.7,5.3,3.8,0.5,6.5,17,7.2,9.9,9.9,5.5,14.3,10.4,3.0,0.0,0.0
Dwayne Washington,1,Q,RB,3500,DET,CHI,24.5,DET by 7.5,-9%,0%,-19%,0.0,0.0,0.0,0.0,0.0,8.3,6.6,11.6,0.4,2.8,1.3,0.9,3.0,0.0,5.6,25,4.0,3.8,3.8,2.2,5.4,11.1,3.2,0.0,0.0
Josh Bellamy,2,Q,WR,3500,CHI,@DET,17.0,DET by 7.5,3%,-8%,-2%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,9.5,5.7,2.8,6.0,0.2,8.6,10,9.3,4.2,4.2,-0.6,8.9,9.3,2.7,0.0,0.0
Torrey Smith,1,,WR,3500,SF,NYJ,22.8,SF by 3,6%,-16%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.4,3.9,0.5,5.6,7,5.3,5.9,5.9,0.1,11.7,8.0,2.3,0.0,0.0
Knile Davis,,O,RB,3500,KC,OAK,24.8,KC by 3.5,6%,17%,13%,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.1,0.3,1.6,0.0,0.8,0.0,0.0,4.2,2,0.2,1.2,1.2,-0.3,2.6,0.0,0.0,0.0,0.0
Tajae Sharpe,1,,WR,3400,TEN,DEN,22.8,TEN by 1.5,-20%,15%,-34%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,4.7,5.7,4.2,0.3,6.8,7,11.9,7.9,7.9,2.2,13.5,8.1,2.4,0.0,0.0
Marquise Goodwin,,,WR,3400,BUF,PIT,22.3,PIT by 1,5%,-14%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.2,3.2,0.6,7.0,6,4.8,8.1,8.1,1.0,15.3,5.8,1.7,0.0,0.0
Allen Hurns,,O,WR,3400,JAX,MIN,17.5,MIN by 3,-16%,-3%,-23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,6.9,0.0,1.1,6.3,0,4.5,9.2,9.2,2.9,15.4,0.0,0.0,0.0,0.0
Jeremy Kerley,1,,WR,3400,SF,NYJ,22.8,SF by 3,6%,-16%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.8,6.1,0.5,5.7,10,2.4,9.1,9.1,0.4,17.9,10.3,3.0,0.0,0.0
Matt Jones,,,RB,3400,WAS,@PHI,25.3,WAS by 2,-1%,-5%,-9%,0.0,0.0,0.0,0.0,0.0,13.3,14.1,0.0,2.4,4.6,0.7,1.1,0.0,0.0,9.1,0,10.3,11.9,11.9,3.0,20.8,0.0,0.0,0.0,0.0
Kendall Wright,,,WR,3300,TEN,DEN,22.8,TEN by 1.5,-20%,15%,-34%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,15.0,3.3,4.1,3.4,0.3,10.2,6,6.0,9.5,9.5,-0.3,19.3,5.6,1.7,0.0,0.0
Jalen Richard,,,RB,3300,OAK,@KC,21.3,KC by 3.5,6%,14%,-7%,0.0,0.0,0.0,0.0,0.0,6.3,5.2,5.8,0.3,5.8,1.0,2.2,2.1,0.3,6.7,12,7.3,7.2,7.2,1.6,12.8,6.8,2.1,0.0,0.0
Gary Barnidge,3,,TE,3300,CLE,CIN,18.5,CIN by 4.5,1%,8%,39%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.2,4.5,0.3,7.5,8,4.7,7.9,7.9,3.2,12.6,7.8,2.4,0.0,0.0
Robert Turbin,,,RB,3300,IND,HOU,27.0,IND by 6.5,-15%,1%,0%,0.0,0.0,0.0,0.0,0.0,3.3,2.5,2.1,1.1,3.2,1.0,1.8,2.6,0.4,4.8,8,5.9,5.3,5.3,3.5,7.1,5.0,1.5,0.0,0.0
Matt Asiata,1,,RB,3300,MIN,@JAX,20.5,MIN by 3,-20%,8%,-2%,0.0,0.0,0.0,0.0,0.0,5.3,8.0,10.1,2.0,3.3,1.7,2.3,2.3,0.1,6.0,20,8.8,8.5,8.5,3.2,13.7,9.3,2.8,0.0,0.0
Christine Michael,,,RB,3300,GB,SEA,21.0,SEA by 3,-5%,-7%,-14%,0.0,0.0,0.0,0.0,0.0,5.0,11.5,3.6,1.8,3.9,0.3,2.4,0.4,0.2,3.7,7,2.0,11.2,11.2,2.2,20.2,2.4,0.7,0.0,0.0
Victor Cruz,2,,WR,3300,NYG,DAL,21.3,DAL by 4,10%,-23%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.9,5.2,0.5,9.4,9,5.4,7.8,7.8,3.8,11.9,8.6,2.6,0.0,0.0
Danny Amendola,,O,WR,3300,NE,BAL,25.5,NE by 6.5,-8%,-31%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.7,2.4,0.0,0.6,8.4,0,5.3,5.9,5.9,0.2,11.5,0.0,0.0,0.0,0.0
Devin Funchess,,,WR,3300,CAR,SD,24.8,CAR by 1,9%,-17%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.1,4.2,0.6,7.3,7,5.2,6.6,6.6,2.2,11.1,6.5,2.0,0.0,0.0
Albert Wilson,,,WR,3200,KC,OAK,24.8,KC by 3.5,6%,17%,5%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.1,25.0,4.7,4.7,3.3,0.6,5.0,6,11.6,7.5,7.5,1.5,13.6,5.6,1.7,0.0,0.0
Percy Harvin,,O,WR,3200,BUF,PIT,22.3,PIT by 1,5%,-14%,-8%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,4.0,4.0,0.0,0.0,1.5,0,3.7,3.7,3.7,3.7,3.7,0.0,0.0,0.0,0.0
Nelson Agholor,,,WR,3200,PHI,WAS,23.3,WAS by 2,5%,7%,1%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,4.5,4.3,5.1,4.3,1.2,5.1,7,3.8,6.2,6.2,2.5,10.0,6.7,2.1,0.0,0.0
T.J. Jones,,,WR,3200,DET,CHI,24.5,DET by 7.5,-9%,0%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,12.3,0,7.9,7.9,7.9,7.9,7.9,0.0,0.0,0.0,0.0
Phillip Dorsett,,,WR,3200,IND,HOU,27.0,IND by 6.5,-15%,1%,-12%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,5.0,3.3,4.1,3.6,0.6,8.8,6,4.3,6.4,6.4,2.4,10.4,7.0,2.2,0.0,0.0
Denard Robinson,,O,RB,3200,JAX,MIN,17.5,MIN by 3,-16%,-3%,-10%,0.0,0.0,0.0,0.0,0.0,11.0,6.2,0.0,0.0,3.4,0.7,0.7,0.0,0.2,5.5,0,4.9,3.0,3.0,0.3,5.6,0.0,0.0,0.0,0.0
Quinton Patton,1,,WR,3200,SF,NYJ,22.8,SF by 3,6%,-16%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.1,0.4,6.8,10,4.7,6.5,6.5,1.2,11.8,10.0,3.1,0.0,0.0
Terrance Williams,0,,WR,3200,DAL,@NYG,25.3,DAL by 4,8%,-14%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.8,4.3,0.3,9.4,7,4.5,7.2,7.2,2.7,11.8,8.2,2.6,0.0,0.0
Breshad Perriman,,,WR,3200,BAL,@NE,19.0,NE by 6.5,-1%,-12%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,2.0,3.3,4.4,4.1,0.3,7.4,7,12.6,7.0,7.0,2.7,11.2,6.3,2.0,0.0,0.0
Chris Conley,1,,WR,3100,KC,OAK,24.8,KC by 3.5,6%,17%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.6,4.3,0.9,6.9,7,4.1,6.0,6.0,2.6,9.4,6.2,2.0,0.0,0.0
Eddie Royal,1,D,WR,3100,CHI,@DET,17.0,DET by 7.5,3%,-8%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.8,0.0,0.8,8.6,0,2.4,10.1,10.1,1.7,18.5,0.0,0.0,0.0,0.0
Brian Quick,2,,WR,3100,LA,ATL,19.5,ATL by 5.5,13%,-5%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,4.8,5.3,0.3,8.5,9,5.4,8.5,8.5,2.9,14.2,7.9,2.5,0.0,0.0
Jason Witten,19,,TE,3100,DAL,@NYG,25.3,DAL by 4,8%,-14%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.6,5.7,1.4,7.6,9,9.0,11.1,11.1,4.0,18.2,10.9,3.5,0.0,0.0
Taiwan Jones,,,RB,3000,OAK,@KC,21.3,KC by 3.5,6%,14%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.8,0.0,-8.0,0.7,0.6,0.7,0.0,10.8,4,1.5,1.1,1.1,-0.3,2.4,2.5,0.8,0.0,0.0
Anthony Sherman,,,RB,3000,KC,OAK,24.8,KC by 3.5,6%,17%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,2.3,1,0.9,1.0,1.0,0.3,1.7,0.0,0.0,0.0,0.0
