Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Matt Barkley,,,QB,5000,CHI,@IND,21.5,IND by 4.5,8%,4%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Cassel,,,QB,5000,TEN,@MIA,20.0,MIA by 3.5,9%,27%,-10%,0.0,0.0,0.3,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0
Matt Moore,,,QB,5000,MIA,TEN,23.5,MIA by 3.5,-6%,8%,-21%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeVante Parker,5,,WR,5000,MIA,TEN,23.5,MIA by 3.5,-6%,8%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,6.2,0.3,8.0,11,13.2,13.2,13.2,4.4,22.1,12.7,2.5,0.0,0.0
Colt McCoy,,,QB,5000,WAS,@BAL,20.8,BAL by 4,-28%,-22%,-17%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Mallett,,,QB,5000,BAL,WAS,24.8,BAL by 4,10%,30%,4%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,,,QB,5000,WAS,@BAL,20.8,BAL by 4,-28%,-22%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun Hill,,,QB,5000,MIN,HOU,23.8,MIN by 6.5,-33%,23%,-41%,33.0,33.0,0.6,0.0,7.2,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,10.2,10.2,10.2,10.2,10.2,0.0,0.0,0.0,0.0
Brandon Weeden,,,QB,5000,HOU,@MIN,17.3,MIN by 6.5,-5%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Savage,,,QB,5000,HOU,@MIN,17.3,MIN by 6.5,-5%,-19%,-12%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Landry Jones,,,QB,5000,PIT,NYJ,27.8,PIT by 7.5,15%,-31%,21%,0.0,0.0,1.1,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Mettenberger,,,QB,5000,PIT,NYJ,27.8,PIT by 7.5,15%,-31%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Petty,,Q,QB,5000,NYJ,@PIT,20.3,PIT by 7.5,21%,-23%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geno Smith,,,QB,5000,NYJ,@PIT,20.3,PIT by 7.5,21%,-23%,10%,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Hackenberg,,,QB,5000,NYJ,@PIT,20.3,PIT by 7.5,21%,-23%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Schaub,,,QB,5000,ATL,@DEN,21.3,DEN by 4.5,-27%,11%,-19%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Davis,,,QB,5000,DEN,ATL,25.8,DEN by 4.5,22%,0%,56%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devonta Freeman,7,,RB,5000,ATL,@DEN,21.3,DEN by 4.5,-27%,11%,-15%,0.0,0.0,0.0,0.0,0.0,14.7,13.8,12.9,3.0,5.9,2.7,3.0,3.7,1.0,6.8,26,19.5,16.6,16.6,4.2,29.0,12.4,2.5,0.0,0.0
Mark Sanchez,,,QB,5000,DAL,CIN,22.3,CIN by 1,-10%,-4%,10%,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1.4,0.3,0.0,0.0
AJ McCarron,,,QB,5000,CIN,@DAL,23.3,CIN by 1,2%,-8%,7%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Driskel,,,QB,5000,CIN,@DAL,23.3,CIN by 1,2%,-8%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case Keenum,,,QB,5000,LA,BUF,20.8,LA by 2,6%,-6%,-25%,28.7,30.3,33.9,2.0,6.8,2.7,2.8,2.9,0.3,2.7,0.0,0.0,0.0,0.0,0.0,57,14.6,12.0,12.0,5.6,18.4,12.1,2.4,0.0,0.0
EJ Manuel,,,QB,5000,BUF,@LA,18.8,LA by 2,9%,2%,-4%,1.0,1.0,0.3,0.0,10.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0
Sean Mannion,,,QB,5000,LA,BUF,20.8,LA by 2,6%,-6%,-25%,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cardale Jones,,,QB,5000,BUF,@LA,18.8,LA by 2,9%,2%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Goff,,,QB,5000,LA,BUF,20.8,LA by 2,6%,-6%,-25%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Stanton,1,,QB,5000,ARI,@SF,23.0,ARI by 3.5,-2%,38%,6%,7.5,7.5,35.3,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,-0.7,0.6,18.1,3.6,0.0,0.0
Matt McGloin,,,QB,5000,OAK,SD,27.0,OAK by 3.5,16%,-20%,22%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor Cook,,,QB,5000,OAK,SD,27.0,OAK by 3.5,16%,-20%,22%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Johnson,,,QB,5000,NYG,@GB,20.5,GB by 7,25%,-58%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Nassib,,,QB,5000,NYG,@GB,20.5,GB by 7,25%,-58%,-5%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Hundley,,,QB,5000,GB,NYG,27.5,GB by 7,2%,-18%,-18%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Callahan,,,QB,5000,GB,NYG,27.5,GB by 7,2%,-18%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Webb,,,QB,5000,CAR,TB,,,2%,-7%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0,1.3,1.3,1.3,1.3,1.3,0.0,0.0,0.0,0.0
Mike Glennon,,,QB,5000,TB,@CAR,,,3%,-12%,16%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Griffin,,,QB,5000,TB,@CAR,,,3%,-12%,16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kellen Clemens,,,QB,5000,SD,@OAK,23.5,OAK by 3.5,26%,32%,35%,1.0,1.0,0.4,0.0,0.0,2.0,2.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,1,-0.1,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0
Michael Floyd,1,,WR,4900,ARI,@SF,23.0,ARI by 3.5,-2%,38%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.8,4.9,1.5,5.5,7,10.6,10.3,10.3,8.5,12.0,9.7,2.0,0.0,0.0
Golden Tate,2,,WR,4900,DET,PHI,21.5,PHI by 3,-14%,-30%,-32%,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.4,0.3,-3.0,6.3,6.5,5.5,0.5,3.7,11,4.5,6.2,6.2,2.4,10.1,11.0,2.2,0.0,0.0
Theo Riddick,1,,RB,4900,DET,PHI,21.5,PHI by 3,-14%,-30%,-46%,0.0,0.0,0.0,0.0,0.0,10.7,9.8,9.8,1.0,3.1,7.0,6.5,4.1,1.3,6.0,25,10.7,15.0,15.0,6.4,23.6,12.4,2.5,0.0,0.0
Isaiah Crowell,3,,RB,4800,CLE,NE,18.0,NE by 10.5,4%,-1%,0%,0.0,0.0,0.0,0.0,0.0,16.0,15.0,13.2,1.8,6.4,2.0,2.0,1.0,0.0,6.6,24,19.4,18.5,18.5,10.2,26.8,9.6,2.0,0.0,0.0
Phillip Dorsett,2,,WR,4800,IND,CHI,26.0,IND by 4.5,-17%,21%,-5%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,3.0,4.0,4.5,7.4,0.5,11.9,12,7.8,9.2,9.2,4.1,14.3,14.7,3.1,0.0,0.0
Mohamed Sanu,,Q,WR,4800,ATL,@DEN,21.3,DEN by 4.5,-27%,11%,-38%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.5,1.3,7.6,9,5.1,9.1,9.1,1.0,17.1,9.8,2.0,0.0,0.0
Carlos Hyde,1,,RB,4800,SF,ARI,19.5,ARI by 3.5,-16%,8%,-18%,0.0,0.0,0.0,0.0,0.0,16.7,18.3,14.8,4.8,4.1,1.7,2.0,2.2,0.3,3.8,29,16.9,18.5,18.5,9.1,27.9,11.2,2.3,0.0,0.0
Terrance West,6,,RB,4800,BAL,WAS,24.8,BAL by 4,10%,30%,48%,0.0,0.0,0.0,0.0,0.0,14.0,13.5,15.0,1.5,4.3,1.3,1.5,0.8,0.0,4.8,23,11.1,9.8,9.8,2.7,16.8,11.9,2.5,0.0,0.0
Tyrell Williams,17,,WR,4700,SD,@OAK,23.5,OAK by 3.5,26%,32%,35%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.0,6.4,2.0,8.6,10,12.3,11.5,11.5,8.5,14.5,11.3,2.4,0.0,0.0
Arian Foster,1,Q,RB,4700,MIA,TEN,23.5,MIA by 3.5,-6%,8%,-31%,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.5,2.9,2.5,2.5,0.0,0.5,12.4,0,7.0,7.0,7.0,-1.6,15.5,0.0,0.0,0.0,0.0
Delanie Walker,12,,TE,4700,TEN,@MIA,20.0,MIA by 3.5,9%,27%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.0,0.7,8.4,9,11.0,11.0,11.0,2.8,19.1,11.8,2.5,0.0,0.0
Quincy Enunwa,14,,WR,4600,NYJ,@PIT,20.3,PIT by 7.5,21%,-23%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.7,1.0,7.6,14,11.6,13.3,13.3,8.8,17.9,12.8,2.8,0.0,0.0
Corey Coleman,,O,WR,4600,CLE,NE,18.0,NE by 10.5,4%,-1%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,0.0,1.0,13.3,0,19.6,19.6,19.6,4.4,34.9,0.0,0.0,0.0,0.0
Jamison Crowder,,,WR,4600,WAS,@BAL,20.8,BAL by 4,-28%,-22%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.9,1.8,7.0,8,12.6,12.4,12.4,6.3,18.5,9.9,2.2,0.0,0.0
Ryan Mathews,3,,RB,4600,PHI,@DET,24.5,PHI by 3,7%,12%,-12%,0.0,0.0,0.0,0.0,0.0,11.0,11.0,14.5,3.3,3.2,0.3,0.3,1.7,0.3,3.0,26,9.9,9.9,9.9,0.8,19.0,12.2,2.7,0.0,0.0
Jonathan Stewart,,Q,RB,4500,CAR,TB,,,2%,-7%,5%,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,3.6,1.5,1.5,0.0,0.0,2.3,0,5.0,5.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0
Victor Cruz,1,,WR,4500,NYG,@GB,20.5,GB by 7,25%,-58%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.0,5.0,1.0,10.2,8,10.7,11.4,11.4,9.7,13.0,8.3,1.8,0.0,0.0
Matt Jones,,,RB,4500,WAS,@BAL,20.8,BAL by 4,-28%,-22%,-23%,0.0,0.0,0.0,0.0,0.0,17.3,14.8,13.5,3.0,4.5,1.7,1.5,1.7,0.0,8.0,26,16.1,13.1,13.1,4.5,21.8,9.3,2.1,0.0,0.0
Rashad Jennings,0,Q,RB,4500,NYG,@GB,20.5,GB by 7,25%,-58%,-55%,0.0,0.0,0.0,0.0,0.0,15.5,15.5,14.0,0.0,3.3,2.0,2.0,2.9,0.0,4.0,27,7.4,7.4,7.4,5.4,9.4,14.0,3.1,0.0,0.0
Jason Witten,2,,TE,4400,DAL,CIN,22.3,CIN by 1,-10%,-4%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3,5.9,1.8,6.5,9,8.1,10.0,10.0,5.2,14.7,10.7,2.4,0.0,0.0
John Brown,1,,WR,4400,ARI,@SF,23.0,ARI by 3.5,-2%,38%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,10.0,8.5,6.5,0.5,6.9,10,14.3,11.1,11.1,-0.8,23.1,14.0,3.2,0.0,0.0
Tajae Sharpe,5,,WR,4400,TEN,@MIA,20.0,MIA by 3.5,9%,27%,22%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,5.4,0.8,5.4,8,6.2,8.3,8.3,3.7,12.9,10.6,2.4,0.0,0.0
Giovani Bernard,2,,RB,4400,CIN,@DAL,23.3,CIN by 1,2%,-8%,-19%,0.0,0.0,0.0,0.0,0.0,6.7,6.3,7.1,1.5,2.7,6.7,6.0,4.1,1.0,6.9,19,15.1,12.6,12.6,1.7,23.5,11.5,2.6,0.0,0.0
Cole Beasley,1,,WR,4300,DAL,CIN,22.3,CIN by 1,-10%,-4%,5%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,7.0,5.7,7.3,6.7,0.5,9.6,11,12.4,12.9,12.9,10.9,14.9,10.2,2.4,0.0,0.0
Jeremy Langford,,D,RB,4300,CHI,@IND,21.5,IND by 4.5,8%,4%,31%,0.0,0.0,0.0,0.0,0.0,10.3,10.3,0.0,1.3,3.7,3.0,3.0,0.0,0.0,3.0,0,10.1,10.1,10.1,6.2,14.0,0.0,0.0,0.0,0.0
Darren Sproles,1,,RB,4300,PHI,@DET,24.5,PHI by 3,7%,12%,-12%,0.0,0.0,0.0,0.0,0.0,6.3,6.3,3.9,1.3,2.7,4.3,4.3,4.5,0.7,12.3,13,13.4,13.4,13.4,0.9,25.8,9.9,2.3,0.0,0.0
Tyler Eifert,0,Q,TE,4200,CIN,@DAL,23.3,CIN by 1,2%,-8%,63%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latavius Murray,2,Q,RB,4200,OAK,SD,27.0,OAK by 3.5,16%,-20%,50%,0.0,0.0,0.0,0.0,0.0,8.7,10.0,0.0,1.0,4.3,3.0,2.8,0.0,0.3,5.7,0,12.4,12.9,12.9,5.5,20.2,0.0,0.0,0.0,0.0
Eddie Royal,7,Q,WR,4200,CHI,@IND,21.5,IND by 4.5,8%,4%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,5.3,5.5,6.6,1.0,11.0,12,15.8,15.8,15.8,6.8,24.8,12.7,3.0,0.0,0.0
Jeremy Hill,4,Q,RB,4200,CIN,@DAL,23.3,CIN by 1,2%,-8%,-19%,0.0,0.0,0.0,0.0,0.0,16.3,14.5,15.1,2.0,3.8,2.0,1.5,1.4,0.3,6.2,28,12.6,11.7,11.7,5.0,18.4,11.2,2.7,0.0,0.0
Chris Hogan,6,,WR,4100,NE,@CLE,28.5,NE by 10.5,2%,16%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.8,3.9,0.3,8.1,6,3.7,6.6,6.6,-0.6,13.7,7.5,1.8,0.0,0.0
Dennis Pitta,5,,TE,4100,BAL,WAS,24.8,BAL by 4,10%,30%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,7.3,7.0,0.0,6.9,10,12.4,11.0,11.0,3.2,18.8,11.5,2.8,0.0,0.0
Dontrelle Inman,4,,WR,4100,SD,@OAK,23.5,OAK by 3.5,26%,32%,35%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.3,6.1,0.5,7.9,10,12.0,9.4,9.4,-3.2,22.0,9.4,2.3,0.0,0.0
Fozzy Whittaker,1,,RB,4100,CAR,TB,,,2%,-7%,5%,0.0,0.0,0.0,0.0,0.0,8.0,6.8,7.7,0.5,5.2,6.3,5.0,1.4,0.0,7.8,14,15.6,12.4,12.4,5.0,19.8,7.7,1.9,0.0,0.0
Duke Johnson,2,,RB,4100,CLE,NE,18.0,NE by 10.5,4%,-1%,0%,0.0,0.0,0.0,0.0,0.0,7.3,6.3,6.2,0.3,6.2,6.7,6.3,4.0,0.5,4.6,17,12.0,11.0,11.0,8.4,13.7,10.1,2.5,0.0,0.0
Tevin Coleman,2,,RB,4100,ATL,@DEN,21.3,DEN by 4.5,-27%,11%,-15%,0.0,0.0,0.0,0.0,0.0,10.7,10.0,8.7,2.8,3.2,3.0,3.8,3.7,0.8,12.1,19,17.1,17.0,17.0,7.3,26.7,10.0,2.4,0.0,0.0
Bilal Powell,1,,RB,4000,NYJ,@PIT,20.3,PIT by 7.5,21%,-23%,24%,0.0,0.0,0.0,0.0,0.0,3.0,3.3,3.9,0.3,7.6,6.0,5.5,2.7,1.5,4.7,10,9.1,8.6,8.6,2.8,14.3,6.8,1.7,0.0,0.0
Jerick McKinnon,12,,RB,4000,MIN,HOU,23.8,MIN by 6.5,-33%,23%,-7%,0.0,0.0,0.0,0.0,0.0,12.0,9.3,13.1,1.3,3.7,2.7,2.5,2.8,0.3,1.4,28,9.1,7.3,7.3,-0.7,15.3,12.4,3.1,0.0,0.0
Antonio Gates,1,Q,TE,4000,SD,@OAK,23.5,OAK by 3.5,26%,32%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,6.5,1.5,3.9,10,7.8,7.8,7.8,3.9,11.6,12.6,3.1,0.0,0.0
Anquan Boldin,1,,WR,4000,DET,PHI,21.5,PHI by 3,-14%,-30%,-32%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5.5,0.8,5.7,10,12.0,10.6,10.6,7.0,14.3,10.4,2.6,0.0,0.0
Danny Amendola,1,,WR,3900,NE,@CLE,28.5,NE by 10.5,2%,16%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,2.7,3.0,2.6,0.8,10.1,5,8.1,8.0,8.0,-0.6,16.6,6.4,1.6,0.0,0.0
Pierre Garcon,0,,WR,3900,WAS,@BAL,20.8,BAL by 4,-28%,-22%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.1,1.0,7.0,11,7.8,8.6,8.6,5.5,11.7,10.8,2.8,0.0,0.0
Markus Wheaton,1,,WR,3900,PIT,NYJ,27.8,PIT by 7.5,15%,-31%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,3.0,4.3,0.5,5.3,8,6.6,6.6,6.6,-1.0,14.2,7.1,1.8,0.0,0.0
Robert Woods,5,,WR,3900,BUF,@LA,18.8,LA by 2,9%,2%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.3,6.0,0.3,6.8,11,9.7,8.8,8.8,2.7,14.8,10.1,2.6,0.0,0.0
Torrey Smith,1,,WR,3900,SF,ARI,19.5,ARI by 3.5,-16%,8%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.5,5.9,0.5,4.8,10,7.4,6.4,6.4,0.6,12.2,10.6,2.7,0.0,0.0
James White,4,,RB,3900,NE,@CLE,28.5,NE by 10.5,2%,16%,11%,0.0,0.0,0.0,0.0,0.0,3.7,3.0,3.4,0.0,3.9,3.7,4.5,4.1,0.0,5.7,12,6.2,7.0,7.0,2.9,11.0,11.6,3.0,0.0,0.0
Davante Adams,2,,WR,3900,GB,NYG,27.5,GB by 7,2%,-18%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,5.2,1.0,6.2,8,9.6,9.6,9.6,4.9,14.4,9.5,2.4,0.0,0.0
Dwayne Washington,0,Q,RB,3800,DET,PHI,21.5,PHI by 3,-14%,-30%,-46%,0.0,0.0,0.0,0.0,0.0,5.3,4.5,6.1,0.8,4.2,0.7,0.5,1.5,0.0,2.5,14,3.3,4.0,4.0,2.4,5.7,5.2,1.4,0.0,0.0
Kevin White,0,O,WR,3800,CHI,@IND,21.5,IND by 4.5,8%,4%,-7%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,9.0,9.7,9.0,0.0,1.3,5.2,0,10.7,9.7,9.7,7.0,12.3,0.0,0.0,0.0,0.0
Terrance Williams,1,,WR,3800,DAL,CIN,22.3,CIN by 1,-10%,-4%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,4.8,0.0,11.9,8,10.9,10.9,10.9,6.8,14.9,7.6,2.0,0.0,0.0
Chris Johnson,,O,RB,3800,ARI,@SF,23.0,ARI by 3.5,-2%,38%,8%,0.0,0.0,0.0,0.0,0.0,8.0,6.3,0.0,2.0,3.8,0.3,0.3,0.0,0.0,0.0,0,5.1,3.9,3.9,-1.3,9.1,0.0,0.0,0.0,0.0
Martellus Bennett,12,,TE,3700,NE,@CLE,28.5,NE by 10.5,2%,16%,65%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,6.0,5.0,5.0,4.5,0.3,12.3,7,16.0,13.1,13.1,2.3,23.9,9.2,2.5,0.0,0.0
Jeremy Kerley,,,WR,3700,SF,ARI,19.5,ARI by 3.5,-16%,8%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,5.9,0.3,6.3,10,10.4,11.1,11.1,3.5,18.6,9.2,2.5,0.0,0.0
Kenny Britt,2,Q,WR,3700,LA,BUF,20.8,LA by 2,6%,-6%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.5,5.9,0.3,10.8,9,11.5,11.3,11.3,7.7,14.8,7.8,2.1,0.0,0.0
Tavon Austin,2,,WR,3700,LA,BUF,20.8,LA by 2,6%,-6%,3%,0.0,0.0,0.0,0.0,0.0,1.7,1.5,2.2,0.0,4.0,7.7,8.8,6.6,0.5,4.5,14,11.6,10.1,10.1,1.9,18.3,12.1,3.3,0.0,0.0
Orleans Darkwa,1,,RB,3700,NYG,@GB,20.5,GB by 7,25%,-58%,-55%,0.0,0.0,0.0,0.0,0.0,7.7,7.7,5.9,1.7,4.3,1.3,1.3,1.4,0.0,3.0,12,8.4,8.4,8.4,2.1,14.7,6.2,1.7,0.0,0.0
Zach Miller,5,Q,TE,3600,CHI,@IND,21.5,IND by 4.5,8%,4%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.3,4.3,1.3,7.4,7,15.7,12.9,12.9,2.5,23.3,8.4,2.3,0.0,0.0
