"Position","Name","Salary","GameInfo","AvgPointsPerGame","Team","Opponent","Projection","Projection_dfn","Actual_fpts","RankTargets","RollingTargetPctg","FreqInd","TierRank","ValueWR"
"WR","Jamison Crowder",5500,"WAS@BAL 07:30PM ET",12.969,"WAS","BAL",16.87,12.969,0,0,0,0,0,0
"WR","Josh Doctson",5500,"WAS@BAL 07:30PM ET",4.3,"WAS","BAL",9.37,4.3,0,0,0,0,0,0
"WR","Ryan Grant",5500,"WAS@BAL 07:30PM ET",1.038,"WAS","BAL",0,1.038,0,0,0,0,0,0
"WR","Brian Quick",5500,"WAS@BAL 07:30PM ET",7.213,"WAS","BAL",1.21,7.213,0,0,0,0,0,0
"WR","Kendal Thompson",5500,"WAS@BAL 07:30PM ET",0,"WAS","BAL",0,0,0,0,0,0,0,0
"WR","Maurice Harris",5500,"WAS@BAL 07:30PM ET",1.46,"WAS","BAL",0,1.46,0,0,0,0,0,0
"WR","Matt Hazel",5500,"WAS@BAL 07:30PM ET",0,"WAS","BAL",0,0,0,0,0,0,0,0
"WR","Levern Jacobs",5500,"WAS@BAL 07:30PM ET",0,"WAS","BAL",0,0,0,0,0,0,0,0
"WR","Robert Davis",5500,"WAS@BAL 07:30PM ET",0,"WAS","BAL",0,0,0,0,0,0,0,0
"WR","James Quick",5500,"WAS@BAL 07:30PM ET",0,"WAS","BAL",0,0,0,0,0,0,0,0
"WR","Zach Pascal",5500,"WAS@BAL 07:30PM ET",0,"WAS","BAL",0,0,0,0,0,0,0,0
"TE","Jordan Reed",5500,"WAS@BAL 07:30PM ET",13.046,"WAS","BAL",14.43,13.046,0,0,0,0,0,0
"TE","Vernon Davis",5500,"WAS@BAL 07:30PM ET",7.144,"WAS","BAL",1.63,7.144,0,0,0,0,0,0
"TE","Jeremy Sprinkle",5500,"WAS@BAL 07:30PM ET",0,"WAS","BAL",0,0,0,0,0,0,0,0
"TE","Derek Carrier",5500,"WAS@BAL 07:30PM ET",0.375,"WAS","BAL",0,0.375,0,0,0,0,0,0
"TE","EJ Bibbs",5500,"WAS@BAL 07:30PM ET",0,"WAS","BAL",0,0,0,0,0,0,0,0
"TE","Niles Paul",5500,"WAS@BAL 07:30PM ET",0.588,"WAS","BAL",0,0.588,0,0,0,0,0,0
"TE","Manasseh Garner",5500,"WAS@BAL 07:30PM ET",0,"WAS","BAL",0,0,0,0,0,0,0,0
"QB","Carson Wentz",5500,"PHI@GB 08:00PM ET",15.186,"PHI","GB",16.54,15.186,0,0,0,0,0,0
"QB","Nick Foles",5500,"PHI@GB 08:00PM ET",9.333,"PHI","GB",0,9.333,0,0,0,0,0,0
"QB","Dane Evans",5500,"PHI@GB 08:00PM ET",0,"PHI","GB",0,0,0,0,0,0,0,0
"QB","Matt McGloin",5500,"PHI@GB 08:00PM ET",0.425,"PHI","GB",0,0.425,0,0,0,0,0,0
"RB","LeGarrette Blount",5500,"PHI@GB 08:00PM ET",14.528,"PHI","GB",10.74,14.528,0,0,0,0,0,0
"RB","Darren Sproles",5500,"PHI@GB 08:00PM ET",11.033,"PHI","GB",9.49,11.033,0,0,0,0,0,0
"RB","Wendell Smallwood",5500,"PHI@GB 08:00PM ET",4.131,"PHI","GB",4.7,4.131,0,0,0,0,0,0
"RB","Donnel Pumphrey",5500,"PHI@GB 08:00PM ET",0,"PHI","GB",0,0,0,0,0,0,0,0
"RB","Ryan Mathews",5500,"PHI@GB 08:00PM ET",11.738,"PHI","GB",0,11.738,0,0,0,0,0,0
"RB","Corey Clement",5500,"PHI@GB 08:00PM ET",0,"PHI","GB",0,0,0,0,0,0,0,0
"RB","Byron Marshall",5500,"PHI@GB 08:00PM ET",3.467,"PHI","GB",0,3.467,0,0,0,0,0,0
"WR","Alshon Jeffery",5500,"PHI@GB 08:00PM ET",12.425,"PHI","GB",14.27,12.425,0,0,0,0,0,0
"WR","Jordan Matthews",5500,"PHI@GB 08:00PM ET",12.457,"PHI","GB",12.64,12.457,0,0,0,0,0,0
"WR","Torrey Smith",5500,"PHI@GB 08:00PM ET",5.392,"PHI","GB",9.67,5.392,0,0,0,0,0,0
"WR","Nelson Agholor",5500,"PHI@GB 08:00PM ET",5.86,"PHI","GB",8.41,5.86,0,0,0,0,0,0
"WR","Marcus Johnson",5500,"PHI@GB 08:00PM ET",0,"PHI","GB",0,0,0,0,0,0,0,0
"WR","Mack Hollins",5500,"PHI@GB 08:00PM ET",0,"PHI","GB",3.77,0,0,0,0,0,0,0
"WR","David Watford",5500,"PHI@GB 08:00PM ET",0,"PHI","GB",0,0,0,0,0,0,0,0
"WR","Paul Turner",5500,"PHI@GB 08:00PM ET",5.4,"PHI","GB",0,5.4,0,0,0,0,0,0
"WR","Bryce Treggs",5500,"PHI@GB 08:00PM ET",1.3,"PHI","GB",1.01,1.3,0,0,0,0,0,0
"WR","Shelton Gibson",5500,"PHI@GB 08:00PM ET",0,"PHI","GB",0,0,0,0,0,0,0,0
"WR","Greg Ward",5500,"PHI@GB 08:00PM ET",0,"PHI","GB",0,0,0,0,0,0,0,0
"TE","Zach Ertz",5500,"PHI@GB 08:00PM ET",13.543,"PHI","GB",9.81,13.543,0,0,0,0,0,0
"TE","Brent Celek",5500,"PHI@GB 08:00PM ET",1.844,"PHI","GB",2.1,1.844,0,0,0,0,0,0
"TE","Billy Brown",5500,"PHI@GB 08:00PM ET",0,"PHI","GB",0,0,0,0,0,0,0,0
"TE","Adam Zaruba",5500,"PHI@GB 08:00PM ET",0,"PHI","GB",0,0,0,0,0,0,0,0
"TE","Trey Burton",5500,"PHI@GB 08:00PM ET",5.047,"PHI","GB",0,5.047,0,0,0,0,0,0
"TE","Anthony Denham",5500,"PHI@GB 08:00PM ET",0,"PHI","GB",0,0,0,0,0,0,0,0
"QB","Aaron Rodgers",5500,"PHI@GB 08:00PM ET",26.073,"GB","PHI",21.6,26.073,0,0,0,0,0,0
"QB","Brett Hundley",5500,"PHI@GB 08:00PM ET",0.176,"GB","PHI",0,0.176,0,0,0,0,0,0
"QB","Joe Callahan",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"QB","Taysom Hill",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"RB","Ty Montgomery",5500,"PHI@GB 08:00PM ET",10.183,"GB","PHI",15,10.183,0,0,0,0,0,0
"RB","Jamaal Williams",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",3.85,0,0,0,0,0,0,0
"RB","Aaron Jones",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"RB","Devante Mays",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"RB","Aaron Ripkowski",5500,"PHI@GB 08:00PM ET",3.426,"GB","PHI",0,3.426,0,0,0,0,0,0
"RB","Joe Kerridge",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"RB","Kalif Phillips",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"RB","William Stanback",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"WR","Jordy Nelson",5500,"PHI@GB 08:00PM ET",18.983,"GB","PHI",17.83,18.983,0,0,0,0,0,0
"WR","Randall Cobb",5500,"PHI@GB 08:00PM ET",13.519,"GB","PHI",11.95,13.519,0,0,0,0,0,0
"WR","Davante Adams",5500,"PHI@GB 08:00PM ET",16.442,"GB","PHI",13.53,16.442,0,0,0,0,0,0
"WR","Jeff Janis",5500,"PHI@GB 08:00PM ET",1.9,"GB","PHI",1.55,1.9,0,0,0,0,0,0
"WR","Michael Clark",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"WR","Colby Pearson",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"WR","Montay Crockett",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"WR","DeAngelo Yancey",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"WR","Geronimo Allison",5500,"PHI@GB 08:00PM ET",4.285,"GB","PHI",1.46,4.285,0,0,0,0,0,0
"WR","Malachi Dupre",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"WR","Max McCaffrey",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"WR","Trevor Davis",5500,"PHI@GB 08:00PM ET",0.8,"GB","PHI",0,0.8,0,0,0,0,0,0
"TE","Martellus Bennett",5500,"PHI@GB 08:00PM ET",10.372,"GB","PHI",8.09,10.372,0,0,0,0,0,0
"TE","Richard Rodgers",5500,"PHI@GB 08:00PM ET",4.184,"GB","PHI",0,4.184,0,0,0,0,0,0
"TE","Lance Kendricks",5500,"PHI@GB 08:00PM ET",6.931,"GB","PHI",3.01,6.931,0,0,0,0,0,0
"TE","Aaron Peck",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"TE","Beau Sandland",5500,"PHI@GB 08:00PM ET",0,"GB","PHI",0,0,0,0,0,0,0,0
"QB","Tyrod Taylor",5500,"MIN@BUF 07:00PM ET",18.795,"BUF","MIN",16.45,18.795,0,0,0,0,0,0
"QB","TJ Yates",5500,"MIN@BUF 07:00PM ET",0,"BUF","MIN",0,0,0,0,0,0,0,0
"QB","Nathan Peterman",5500,"MIN@BUF 07:00PM ET",0,"BUF","MIN",0,0,0,0,0,0,0,0
"RB","LeSean McCoy",5500,"MIN@BUF 07:00PM ET",21.287,"BUF","MIN",19.71,21.287,0,0,0,0,0,0
"RB","Jonathan Williams",5500,"MIN@BUF 07:00PM ET",1.309,"BUF","MIN",3.86,1.309,0,0,0,0,0,0
"RB","Joe Banyard",5500,"MIN@BUF 07:00PM ET",0.7,"BUF","MIN",0,0.7,0,0,0,0,0,0
"RB","Patrick DiMarco",5500,"MIN@BUF 07:00PM ET",1.239,"BUF","MIN",0,1.239,0,0,0,0,0,0
"RB","Mike Tolbert",5500,"MIN@BUF 07:00PM ET",2.163,"BUF","MIN",0,2.163,0,0,0,0,0,0
"RB","Taiwan Jones",5500,"MIN@BUF 07:00PM ET",0.536,"BUF","MIN",0,0.536,0,0,0,0,0,0
"RB","Jordan Johnson",5500,"MIN@BUF 07:00PM ET",0,"BUF","MIN",0,0,0,0,0,0,0,0
"RB","Cedric O'Neal",5500,"MIN@BUF 07:00PM ET",0,"BUF","MIN",0,0,0,0,0,0,0,0
"WR","Sammy Watkins",5500,"MIN@BUF 07:00PM ET",10.75,"BUF","MIN",15.94,10.75,0,0,0,0,0,0
"WR","Zay Jones",5500,"MIN@BUF 07:00PM ET",0,"BUF","MIN",10.96,0,0,0,0,0,0,0
"WR","Daikiel Shorts",5500,"MIN@BUF 07:00PM ET",0,"BUF","MIN",0,0,0,0,0,0,0,0
"WR","Brandon Tate",5500,"MIN@BUF 07:00PM ET",1.633,"BUF","MIN",0,1.633,0,0,0,0,0,0
"WR","Brandon Reilly",5500,"MIN@BUF 07:00PM ET",0,"BUF","MIN",0,0,0,0,0,0,0,0
"WR","Jeremy Butler",5500,"MIN@BUF 07:00PM ET",0.775,"BUF","MIN",0,0.775,0,0,0,0,0,0
"WR","Dezmin Lewis",5500,"MIN@BUF 07:00PM ET",0,"BUF","MIN",0,0,0,0,0,0,0,0
"WR","Rashad Ross",5500,"MIN@BUF 07:00PM ET",0.36,"BUF","MIN",0,0.36,0,0,0,0,0,0
"WR","Corey Brown",5500,"MIN@BUF 07:00PM ET",3.763,"BUF","MIN",0,3.763,0,0,0,0,0,0
"WR","Andre Holmes",5500,"MIN@BUF 07:00PM ET",3.506,"BUF","MIN",8.14,3.506,0,0,0,0,0,0
"WR","Rod Streater",5500,"MIN@BUF 07:00PM ET",3.069,"BUF","MIN",4.17,3.069,0,0,0,0,0,0
"WR","Walt Powell",5500,"MIN@BUF 07:00PM ET",3.133,"BUF","MIN",0,3.133,0,0,0,0,0,0
"TE","Charles Clay",5500,"MIN@BUF 07:00PM ET",9.08,"BUF","MIN",5.42,9.08,0,0,0,0,0,0
"TE","Logan Thomas",5500,"MIN@BUF 07:00PM ET",0,"BUF","MIN",0,0,0,0,0,0,0,0
"TE","Nick O'Leary",5500,"MIN@BUF 07:00PM ET",1.4,"BUF","MIN",1.01,1.4,0,0,0,0,0,0
"TE","Wes Saxton",5500,"MIN@BUF 07:00PM ET",0,"BUF","MIN",0,0,0,0,0,0,0,0
"TE","Jason Croom",5500,"MIN@BUF 07:00PM ET",0,"BUF","MIN",0,0,0,0,0,0,0,0
"TE","Keith Towbridge",5500,"MIN@BUF 07:00PM ET",0,"BUF","MIN",0,0,0,0,0,0,0,0
"QB","Sam Bradford",5500,"MIN@BUF 07:00PM ET",15.859,"MIN","BUF",18.02,15.859,0,0,0,0,0,0
"QB","Case Keenum",5500,"MIN@BUF 07:00PM ET",10.512,"MIN","BUF",0,10.512,0,0,0,0,0,0
"QB","Taylor Heinicke",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"QB","Teddy Bridgewater",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"RB","Jerick McKinnon",5500,"MIN@BUF 07:00PM ET",9.893,"MIN","BUF",1.69,9.893,0,0,0,0,0,0
"RB","Bishop Sankey",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"RB","Latavius Murray",5500,"MIN@BUF 07:00PM ET",15.153,"MIN","BUF",7.43,15.153,0,0,0,0,0,0
"RB","Terrell Newby",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"RB","Dalvin Cook",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",17.26,0,0,0,0,0,0,0
"RB","CJ Ham",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"WR","Moritz Boehringer",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"WR","Stacy Coley",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"WR","Adam Thielen",5500,"MIN@BUF 07:00PM ET",12.825,"MIN","BUF",15.8,12.825,0,0,0,0,0,0
"WR","Rodney Adams",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"WR","Laquon Treadwell",5500,"MIN@BUF 07:00PM ET",0.25,"MIN","BUF",6.76,0.25,0,0,0,0,0,0
"WR","RJ Shelton",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"WR","Stefon Diggs",5500,"MIN@BUF 07:00PM ET",15.562,"MIN","BUF",15.18,15.562,0,0,0,0,0,0
"WR","Isaac Fruechte",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"WR","Cayleb Jones",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"WR","Jarius Wright",5500,"MIN@BUF 07:00PM ET",2.963,"MIN","BUF",4.16,2.963,0,0,0,0,0,0
"WR","Michael Floyd",5500,"MIN@BUF 07:00PM ET",7.544,"MIN","BUF",0,7.544,0,0,0,0,0,0
"TE","Kevin McDermott",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"TE","Nick Truesdell",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"TE","Kyle Rudolph",5500,"MIN@BUF 07:00PM ET",13.25,"MIN","BUF",9.24,13.25,0,0,0,0,0,0
"TE","Kyle Carter",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"TE","David Morgan",5500,"MIN@BUF 07:00PM ET",0.117,"MIN","BUF",1.3,0.117,0,0,0,0,0,0
"TE","Josiah Price",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"TE","Bucky Hodges",5500,"MIN@BUF 07:00PM ET",0,"MIN","BUF",0,0,0,0,0,0,0,0
"QB","DeShone Kizer",5500,"NO@CLE 08:00PM ET",0,"CLE","NO",14.7,0,0,0,0,0,0,0
"QB","Cody Kessler",5500,"NO@CLE 08:00PM ET",9.222,"CLE","NO",0,9.222,0,0,0,0,0,0
"QB","Brock Osweiler",5500,"NO@CLE 08:00PM ET",12.64,"CLE","NO",0,12.64,0,0,0,0,0,0
"QB","Kevin Hogan",5500,"NO@CLE 08:00PM ET",5.415,"CLE","NO",0,5.415,0,0,0,0,0,0
"RB","Isaiah Crowell",5500,"NO@CLE 08:00PM ET",13.694,"CLE","NO",14.7,13.694,0,0,0,0,0,0
"RB","Duke Johnson",5500,"NO@CLE 08:00PM ET",9.075,"CLE","NO",10.63,9.075,0,0,0,0,0,0
"RB","Terrence Magee",5500,"NO@CLE 08:00PM ET",0.6,"CLE","NO",0,0.6,0,0,0,0,0,0
"RB","Brandon Wilds",5500,"NO@CLE 08:00PM ET",1.675,"CLE","NO",0,1.675,0,0,0,0,0,0
"RB","Danny Vitale",5500,"NO@CLE 08:00PM ET",0.744,"CLE","NO",0,0.744,0,0,0,0,0,0
"RB","Matthew Dayes",5500,"NO@CLE 08:00PM ET",0,"CLE","NO",0.22,0,0,0,0,0,0,0
"RB","Darius Jackson",5500,"NO@CLE 08:00PM ET",0,"CLE","NO",0,0,0,0,0,0,0,0
"WR","Kenny Britt",5500,"NO@CLE 08:00PM ET",13.547,"CLE","NO",14.27,13.547,0,0,0,0,0,0
"WR","Corey Coleman",5500,"NO@CLE 08:00PM ET",9.63,"CLE","NO",10.41,9.63,0,0,0,0,0,0
"WR","Josh Gordon",5500,"NO@CLE 08:00PM ET",0,"CLE","NO",0,0,0,0,0,0,0,0
"WR","Rashard Higgins",5500,"NO@CLE 08:00PM ET",0.856,"CLE","NO",3.88,0.856,0,0,0,0,0,0
"WR","Ricardo Louis",5500,"NO@CLE 08:00PM ET",2.406,"CLE","NO",6.94,2.406,0,0,0,0,0,0
"WR","Jordan Payton",5500,"NO@CLE 08:00PM ET",0.325,"CLE","NO",0,0.325,0,0,0,0,0,0
"WR","Richard Mullaney",5500,"NO@CLE 08:00PM ET",0,"CLE","NO",0,0,0,0,0,0,0,0
"WR","Mario Alford",5500,"NO@CLE 08:00PM ET",0,"CLE","NO",0,0,0,0,0,0,0,0
"WR","Jordan Leslie",5500,"NO@CLE 08:00PM ET",0,"CLE","NO",0,0,0,0,0,0,0,0
"WR","Rannell Hall",5500,"NO@CLE 08:00PM ET",0,"CLE","NO",0,0,0,0,0,0,0,0
"WR","James Wright",5500,"NO@CLE 08:00PM ET",1.769,"CLE","NO",0,1.769,0,0,0,0,0,0
"WR","Josh Boyce",5500,"NO@CLE 08:00PM ET",0,"CLE","NO",0,0,0,0,0,0,0,0
"TE","David Njoku",5500,"NO@CLE 08:00PM ET",0,"CLE","NO",0,0,0,0,0,0,0,0
"TE","Randall Telfer",5500,"NO@CLE 08:00PM ET",0.171,"CLE","NO",0,0.171,0,0,0,0,0,0
"TE","Taylor McNamara",5500,"NO@CLE 08:00PM ET",0,"CLE","NO",0,0,0,0,0,0,0,0
"TE","Seth DeValve",5500,"NO@CLE 08:00PM ET",2.892,"CLE","NO",3.46,2.892,0,0,0,0,0,0
"TE","JP Holtz",5500,"NO@CLE 08:00PM ET",0,"CLE","NO",0,0,0,0,0,0,0,0
"QB","Garrett Grayson",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
"QB","Ryan Nassib",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
"QB","Chase Daniel",5500,"NO@CLE 08:00PM ET",0.32,"NO","CLE",0,0.32,0,0,0,0,0,0
"QB","Drew Brees",5500,"NO@CLE 08:00PM ET",23.833,"NO","CLE",17.51,23.833,0,0,0,0,0,0
"RB","Adrian Peterson",5500,"NO@CLE 08:00PM ET",3.333,"NO","CLE",9.57,3.333,0,0,0,0,0,0
"RB","John Kuhn",5500,"NO@CLE 08:00PM ET",3.544,"NO","CLE",0,3.544,0,0,0,0,0,0
"RB","Mark Ingram",5500,"NO@CLE 08:00PM ET",15.825,"NO","CLE",13.18,15.825,0,0,0,0,0,0
"RB","Travaris Cadet",5500,"NO@CLE 08:00PM ET",6.267,"NO","CLE",0,6.267,0,0,0,0,0,0
"RB","Daniel Lasco II",5500,"NO@CLE 08:00PM ET",0.9,"NO","CLE",0,0.9,0,0,0,0,0,0
"RB","John Robinson-Woodgett",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
"RB","Alvin Kamara",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",4.69,0,0,0,0,0,0,0
"RB","Darius Victor",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
"RB","Trey Edmunds",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
"WR","Michael Thomas",5500,"NO@CLE 08:00PM ET",17.78,"NO","CLE",16.5,17.78,0,0,0,0,0,0
"WR","Jordan Williams-Lambert",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
"WR","Jake Lampman",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
"WR","Dan Arnold",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
"WR","Travin Dural",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
"WR","Tommylee Lewis",5500,"NO@CLE 08:00PM ET",1.308,"NO","CLE",1.21,1.308,0,0,0,0,0,0
"WR","Rashad Lawrence",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
"WR","Willie Snead",5500,"NO@CLE 08:00PM ET",12.967,"NO","CLE",0,12.967,0,0,0,0,0,0
"WR","Brandon Coleman",5500,"NO@CLE 08:00PM ET",4.506,"NO","CLE",2.43,4.506,0,0,0,0,0,0
"WR","Corey Fuller",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
"WR","Ted Ginn",5500,"NO@CLE 08:00PM ET",10.25,"NO","CLE",11.32,10.25,0,0,0,0,0,0
"TE","Clay Harbor",5500,"NO@CLE 08:00PM ET",0.306,"NO","CLE",0,0.306,0,0,0,0,0,0
"TE","John Phillips",5500,"NO@CLE 08:00PM ET",1.45,"NO","CLE",0,1.45,0,0,0,0,0,0
"TE","Michael Hoomanawanui",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
"TE","Coby Fleener",5500,"NO@CLE 08:00PM ET",8.769,"NO","CLE",6.05,8.769,0,0,0,0,0,0
"TE","Josh Hill",5500,"NO@CLE 08:00PM ET",3.989,"NO","CLE",1.36,3.989,0,0,0,0,0,0
"TE","Garrett Griffin",5500,"NO@CLE 08:00PM ET",0,"NO","CLE",0,0,0,0,0,0,0,0
