"Anthony Rizzo_CHC","Kris Bryant_CHC","Joey Votto_CIN","Kyle Schwarber_CHC","Aaron Judge_NYY","Gary Sanchez_NYY","Billy Hamilton_CIN","Hunter Pence_SF","Adam Duvall_CIN","Buster Posey_SF","Ben Zobrist_CHC","Brandon Belt_SF","Denard Span_SF","Matt Holliday_NYY","Joe Panik_SF","Brett Gardner_NYY","Eduardo Nunez_SF","Brandon Crawford_SF","Starlin Castro_NYY","Addison Russell_CHC","Jacoby Ellsbury_NYY","Scott Schebler_CIN","Christian Arroyo_SF","Chris Carter_NYY","Javier Baez_CHC","Jason Heyward_CHC","Eugenio Suarez_CIN","Jarrett Parker_SF","Willson Contreras_CHC","Chase Headley_NYY","Zack Cozart_CIN","Aaron Hicks_NYY","Didi Gregorius_NYY","Scooter Gennett_CIN","Jose Peraza_CIN","Nick Hundley_SF","Arismendy Alcantara_CIN","Gorkys Hernandez_SF","Miguel Montero_CHC","Kelby Tomlinson_SF","Greg Bird_NYY","Albert Almora_CHC","Jon Jay_CHC","Mac Williamson_SF","Conor Gillaspie_SF","Matt Szczur_CHC","Ian Happ_CHC","Jesse Winker_CIN","Drew Stubbs_SF","Devin Mesoraco_CIN","Aaron Hill_SF","Tommy La Stella_CHC","Michael Morse_SF","Tucker Barnhart_CIN","Gleyber Torres_NYY","Kyle Higashioka_NYY","Phillip Ervin_CIN","Tim Federowicz_SF","Austin Romine_NYY","Patrick Kivlehan_CIN","Ronald Torreyes_NYY","Rob Refsnyder_NYY","Chris Marrero_SF","Eloy Jimenez_CHC","Stuart Turner_CIN"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,39.7526315789474,0,0,0,0,0,0,0,0,83.5285714285714,0,20.3529411764706,0,0,28.0089285714286,0,19.1985294117647,0,0,0,0,0,0,0,0,-3.69298245614035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.5769230769231,0,2.93809523809524,0,0,0,0
0,0,0,0,0,0,0,6.54743083003953,0,-1.41176470588235,0,8.10822510822511,0,0,28.4066666666667,0,12.2569169960474,1.54583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,102.106176900585,0,0,0,0,0,0,0,0,20.3529411764706,0,107.457142857143,0,0,-2.28571428571429,0,-24.6102941176471,0,0,0,0,0,0,0,0,-18.4649122807018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1666666666667,0,-8.41911764705882,0,0,0,0
0,0,0,0,0,0,0,13.3586956521739,0,-3.56666666666667,0,9.64426877470356,0,0,12.2569169960474,0,42.4446153846154,11.8933823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,16.4154411764706,0,0.807692307692308,0,-2.47083333333333,0,0,1.54583333333333,0,11.8933823529412,35.2941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,33.0480072463767,0,0,0,0,0,0,0,0,28.0089285714286,0,-2.28571428571429,0,0,41.7615384615385,0,3.91774891774892,0,0,0,0,0,0,0,0,10.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.14166666666667,0,4.18947368421053,0,0,0,0
2.56521739130435,34.2934782608696,0,14.9632034632035,0,0,0,0,0,0,18.5625,0,0,0,0,0,0,0,0,66.695652173913,0,0,0,0,-9.34558823529412,10.6285714285714,0,0,4.30882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-5.14736842105263,0,0,0,0,0,0,0,0,19.1985294117647,0,-24.6102941176471,0,0,3.91774891774892,0,48.9264069264069,0,0,0,0,0,0,0,0,2.64210526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.49450549450549,0,-5.16339869281046,0,0,0,0
0,0,2.46,0,0,0,-13.3840579710145,0,-4.96442687747036,0,0,0,0,0,0,0,0,0,0,0,0,79.36,0,0,0,0,-13.6753246753247,0,0,0,23.264880952381,0,0,0,-17.8102766798419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13450292397661,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.213450292397661,10.625730994152,0,18.6838235294118,0,0,0,0,0,0,-6.39393939393939,0,0,0,0,0,0,0,0,-9.34558823529412,0,0,0,0,83.0409356725146,-10.95,0,0,-22.147619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.2371541501976,6.9802371541502,0,12.0513833992095,0,0,0,0,0,0,18.5130718954248,0,0,0,0,0,0,0,0,10.6285714285714,0,0,0,0,-10.95,42.4189723320158,0,0,40.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.06521739130435,0,0,0,17.6818181818182,0,8.92640692640693,0,0,0,0,0,0,0,0,0,0,0,0,-13.6753246753247,0,0,0,0,79.2445652173913,0,0,0,-2.56578947368421,0,0,0,36.5535714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28676470588235,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.7712418300654,-6.43790849673203,0,5.65073529411765,0,0,0,0,0,0,0.727272727272727,0,0,0,0,0,0,0,0,4.30882352941176,0,0,0,0,-22.147619047619,40.5333333333333,0,0,72.1437908496732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.63419913419913,0,0,0,0,0,0,0,0,-3.69298245614035,0,-18.4649122807018,0,0,10.3333333333333,0,2.64210526315789,0,0,0,0,0,0,0,0,38.0579710144928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.9450549450549,0,4.6078431372549,0,0,0,0
0,0,8.52173913043478,0,0,0,-8.53095238095238,0,-10.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,23.264880952381,0,0,0,0,-2.56578947368421,0,0,0,37.0869565217391,0,0,0,-3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.16304347826087,0,0,0,12.5573122529644,0,32.9572510822511,0,0,0,0,0,0,0,0,0,0,0,0,-17.8102766798419,0,0,0,0,36.5535714285714,0,0,0,-3.6,0,0,0,39.0271739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.656862745098,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.36363636363636,0,-3.25,0,0.909090909090909,0,0,17.5636363636364,0,2.35897435897436,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.631578947368421,0,0,0,1.15686274509804,0,9.5718954248366,0,0,0,0,0,0,0,0,0,0,0,0,-1.13450292397661,0,0,0,0,8.28676470588235,0,0,0,-2.83333333333333,0,0,0,13.656862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0394736842105,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15.2875,0,0,0,0,0,0,0,0,-24.5769230769231,0,21.1666666666667,0,0,-3.14166666666667,0,-6.49450549450549,0,0,0,0,0,0,0,0,-11.9450549450549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2291666666667,0,14,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,32.859477124183,0,0,0,0,0,0,0,0,2.93809523809524,0,-8.41911764705882,0,0,4.18947368421053,0,-5.16339869281046,0,0,0,0,0,0,0,0,4.6078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,36.45,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
