"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","Projection_reg","Projection_reg_split","Name.Clean","FreqInd"
"WR","Phillip Dorsett (7608976)","Phillip Dorsett",7608976,4100,"Ind@Ten 01:00PM ET","Ind","Phillip","Dorsett","Ten",0,0,3,0.10655737704918,0,0,"Phillip Dorsett",0
"RB","T.J. Yeldon (7608905)","T.J. Yeldon",7608905,4100,"Oak@Jax 01:00PM ET","Jax","T.J.","Yeldon","Oak",10.46,11.2,4,0.135678391959799,10.1863506638331,10.1216574922762,"T.J. Yeldon",1
"RB","Isaiah Crowell (7608886)","Isaiah Crowell",7608886,4000,"Cle@Cin 01:00PM ET","Cle","Isaiah","Crowell","Cin",11.98,13.7,6,0.0636363636363636,12.1911071329498,12.0502467950493,"Isaiah Crowell",1
"RB","Jeremy Hill (7608888)","Jeremy Hill",7608888,4000,"Cle@Cin 01:00PM ET","Cin","Jeremy","Hill","Cle",11.06,10.8,6,0.04,10.1439402606018,10.1553103781277,"Jeremy Hill",0
"WR","Anquan Boldin (7609003)","Anquan Boldin",7609003,4000,"Was@Det 01:00PM ET","Det","Anquan","Boldin","Was",10.25,10.8,3,0.178082191780822,9.87654935479036,9.82655799295327,"Anquan Boldin",1
"TE","Dennis Pitta (7609143)","Dennis Pitta",7609143,4000,"Bal@NYJ 01:00PM ET","Bal","Dennis","Pitta","NYJ",12.22,12.9,2,0.181818181818182,11.7893785862663,11.7279201102492,"Dennis Pitta",1
"WR","Jeremy Kerley (7609048)","Jeremy Kerley",7609048,4000,"TB@SF 04:05PM ET","SF","Jeremy","Kerley","TB",11.9,9.7,1,0.299435028248588,9.75992074590424,9.91910342904473,"Jeremy Kerley",0
"RB","Ryan Mathews (7608877)","Ryan Mathews",7608877,3900,"Min@Phi 01:00PM ET","Phi","Ryan","Mathews","Min",10.43,8.5,8,0.0394736842105263,8.55322254608282,8.69287653163569,"Ryan Mathews",1
"RB","Duke Johnson Jr. (7608889)","Duke Johnson",7608889,3900,"Cle@Cin 01:00PM ET","Cle","Duke","Johnson","Cin",10.16,10.9,2,0.163636363636364,9.906958689362,9.84249680002184,"Duke Johnson",0
"WR","Brandon LaFell (7608992)","Brandon LaFell",7608992,3900,"Cle@Cin 01:00PM ET","Cin","Brandon","LaFell","Cle",11.37,8.9,2,0.173333333333333,9.10400578258517,9.28425904475782,"Brandon LaFell",0
"RB","DeAndre Washington (7608904)","DeAndre Washington",7608904,3900,"Oak@Jax 01:00PM ET","Oak","DeAndre","Washington","Jax",5.75,6.1,6,0.0555555555555556,5.56543086728959,5.53421390940592,"DeAndre Washington",0
"TE","Julius Thomas (7609131)","Julius Thomas",7609131,3900,"Oak@Jax 01:00PM ET","Jax","Julius","Thomas","Oak",9.69,9.8,5,0.110552763819095,9.09049215415471,9.07460389466917,"Julius Thomas",1
"RB","DeAngelo Williams (7608937)","DeAngelo Williams",7608937,3900,"NE@Pit 04:25PM ET","Pit","DeAngelo","Williams","NE",0,0,5,0.100877192982456,0,0,"DeAngelo Williams",1
"RB","C.J. Spiller (7608947)","C.J. Spiller",7608947,3900,"Sea@Ari 08:30PM ET","Sea","C.J.","Spiller","Ari",4.19,4.4,13,0,4.02842539073573,4.00912471987105,"C.J. Spiller",0
"WR","Michael Floyd (7609080)","Michael Floyd",7609080,3900,"Sea@Ari 08:30PM ET","Ari","Michael","Floyd","Sea",10.06,11.1,3,0.148305084745763,9.99418633685702,9.90684378553425,"Michael Floyd",0
"TE","Coby Fleener (7609089)","Coby Fleener",7609089,3800,"NO@KC 01:00PM ET","NO","Coby","Fleener","KC",10.36,11,3,0.158371040723982,10.0331005704587,9.9761370783257,"Coby Fleener",1
"RB","Darren Sproles (7608875)","Darren Sproles",7608875,3800,"Min@Phi 01:00PM ET","Phi","Darren","Sproles","Min",8.55,8.8,4,0.118421052631579,8.11296986046892,8.08724685391451,"Darren Sproles",0
"RB","Dwayne Washington (7608897)","Dwayne Washington",7608897,3800,"Was@Det 01:00PM ET","Det","Dwayne","Washington","Was",0,0,10,0.0091324200913242,0,0,"Dwayne Washington",0
"WR","Torrey Smith (7609047)","Torrey Smith",7609047,3800,"TB@SF 04:05PM ET","SF","Torrey","Smith","TB",8.16,10.6,2,0.163841807909605,9.06637592491641,8.87336196604337,"Torrey Smith",0
"WR","Kendall Wright (7608971)","Kendall Wright",7608971,3700,"Ind@Ten 01:00PM ET","Ten","Kendall","Wright","Ind",10.91,8.2,6,0.0663265306122449,8.53131811054123,8.73029221029,"Kendall Wright",1
"WR","Adam Thielen (7608989)","Adam Thielen",7608989,3700,"Min@Phi 01:00PM ET","Min","Adam","Thielen","Phi",8.86,6.4,3,0.158536585365854,6.7724382063656,6.95386127121599,"Adam Thielen",0
"WR","Pierre Garcon (7609006)","Pierre Garcon",7609006,3700,"Was@Det 01:00PM ET","Was","Pierre","Garcon","Det",11.4,10.1,3,0.193965517241379,9.83534237207523,9.92603725741235,"Pierre Garcon",0
"RB","Bilal Powell (7608917)","Bilal Powell",7608917,3700,"Bal@NYJ 01:00PM ET","NYJ","Bilal","Powell","Bal",12.11,8.3,3,0.145374449339207,8.98757222103471,9.26979963078449,"Bilal Powell",0
"WR","Kamar Aiken (7609038)","Kamar Aiken",7609038,3700,"Bal@NYJ 01:00PM ET","Bal","Kamar","Aiken","NYJ",6.92,11.1,6,0.0757575757575758,8.95763393655114,8.63242095905566,"Kamar Aiken",0
"WR","Tyler Lockett (7609087)","Tyler Lockett",7609087,3700,"Sea@Ari 08:30PM ET","Sea","Tyler","Lockett","Ari",8.94,9.2,4,0.157894736842105,8.48219137080305,8.45540243883179,"Tyler Lockett",0
"WR","Rishard Matthews (7608974)","Rishard Matthews",7608974,3600,"Ind@Ten 01:00PM ET","Ten","Rishard","Matthews","Ind",9.01,9.4,5,0.13265306122449,8.62553809729551,8.5887468385166,"Rishard Matthews",0
"RB","Jalen Richard (7608906)","Jalen Richard",7608906,3600,"Oak@Jax 01:00PM ET","Oak","Jalen","Richard","Jax",4.95,5.7,5,0.0769230769230769,5.06086334290279,4.99965279619047,"Jalen Richard",0
"TE","Hunter Henry (7609168)","Hunter Henry",7609168,3600,"SD@Atl 04:05PM ET","SD","Hunter","Henry","Atl",10.93,9.1,4,0.1256038647343,9.07899527208528,9.21061120192542,"Hunter Henry",1
"WR","Chris Conley (7608960)","Chris Conley",7608960,3500,"NO@KC 01:00PM ET","KC","Chris","Conley","NO",10.86,6.7,3,0.153439153439153,7.6130209708112,7.92299610519445,"Chris Conley",0
"WR","Tajae Sharpe (7608979)","Tajae Sharpe",7608979,3500,"Ind@Ten 01:00PM ET","Ten","Tajae","Sharpe","Ind",6.49,9.8,1,0.224489795918367,8.03413302008502,7.77582903965915,"Tajae Sharpe",0
"RB","Matt Asiata (7608876)","Matt Asiata",7608876,3500,"Min@Phi 01:00PM ET","Min","Matt","Asiata","Phi",6.39,7.4,7,0.0426829268292683,6.55825535192903,6.47603792866246,"Matt Asiata",0
"TE","Kyle Rudolph (7609107)","Kyle Rudolph",7609107,3500,"Min@Phi 01:00PM ET","Min","Kyle","Rudolph","Phi",11.95,11.3,1,0.23780487804878,10.7383373208516,10.778866384006,"Kyle Rudolph",1
"RB","Zach Zenner (7608894)","Zach Zenner",7608894,3500,"Was@Det 01:00PM ET","Det","Zach","Zenner","Was",7.66,13.7,7,0.0228310502283105,10.7650223019558,10.2969007407858,"Zach Zenner",0
"WR","Breshad Perriman (7609044)","Breshad Perriman",7609044,3500,"Bal@NYJ 01:00PM ET","Bal","Breshad","Perriman","NYJ",8.32,10.2,4,0.113636363636364,8.87871614075051,8.72843330933094,"Breshad Perriman",0
"WR","Danny Amendola (7609068)","Danny Amendola",7609068,3500,"NE@Pit 04:25PM ET","NE","Danny","Amendola","Pit",6.43,8.2,6,0.0829268292682927,7.05241532284367,6.91200741327596,"Danny Amendola",0
"WR","Eli Rogers (7609076)","Eli Rogers",7609076,3500,"NE@Pit 04:25PM ET","Pit","Eli","Rogers","NE",5.7,7.5,6,0.0833333333333333,6.3905973488626,6.24845645041666,"Eli Rogers",0
"TE","Zach Ertz (7609108)","Zach Ertz",7609108,3400,"Min@Phi 01:00PM ET","Phi","Zach","Ertz","Min",9.25,9.7,5,0.105263157894737,8.88512333800278,8.84355550223956,"Zach Ertz",1
"RB","Chris Ivory (7608898)","Chris Ivory",7608898,3400,"Oak@Jax 01:00PM ET","Jax","Chris","Ivory","Oak",8.82,6.4,9,0.0201005025125628,6.75923371718973,6.93762658552836,"Chris Ivory",0
"WR","Markus Wheaton (7609072)","Markus Wheaton",7609072,3400,"NE@Pit 04:25PM ET","Pit","Markus","Wheaton","NE",0,0,8,0.043859649122807,0,0,"Markus Wheaton",0
"RB","Justin Forsett (7608890)","Justin Forsett",7608890,3300,"Was@Det 01:00PM ET","Det","Justin","Forsett","Was",6.57,7.8,11,0.0045662100456621,6.85815329408984,6.75896141371971,"Justin Forsett",0
"WR","Dontrelle Inman (7609058)","Dontrelle Inman",7609058,3300,"SD@Atl 04:05PM ET","SD","Dontrelle","Inman","Atl",8.73,6.9,3,0.130434782608696,7.03012079263076,7.16343279205987,"Dontrelle Inman",0
"WR","Cordarrelle Patterson (7608985)","Cordarrelle Patterson",7608985,3200,"Min@Phi 01:00PM ET","Min","Cordarrelle","Patterson","Phi",5.34,4,4,0.0914634146341463,4.16757671367264,4.26600453392734,"Cordarrelle Patterson",0
"TE","Gary Barnidge (7609113)","Gary Barnidge",7609113,3200,"Cle@Cin 01:00PM ET","Cle","Gary","Barnidge","Cin",12.16,8,3,0.159090909090909,8.82371952685251,9.13269243829682,"Gary Barnidge",1
"WR","Marqise Lee (7609018)","Marqise Lee",7609018,3200,"Oak@Jax 01:00PM ET","Jax","Marqise","Lee","Oak",9.46,8.6,3,0.150753768844221,8.29313311878529,8.35165225357651,"Marqise Lee",0
"RB","Dexter McCluster (7608930)","Dexter McCluster",7608930,3200,"SD@Atl 04:05PM ET","SD","Dexter","McCluster","Atl",3.07,3.6,7,0.0434782608695652,3.17774421207257,3.13481872169167,"Dexter McCluster",0
"RB","Derrick Henry (7608874)","Derrick Henry",7608874,3100,"Ind@Ten 01:00PM ET","Ten","Derrick","Henry","Ind",4.8,6.8,9,0.0255102040816327,5.67266029588408,5.51590807338495,"Derrick Henry",0
"WR","Andre Johnson (7608968)","Andre Johnson",7608968,3100,"Ind@Ten 01:00PM ET","Ten","Andre","Johnson","Ind",5.87,4.7,4,0.137755102040816,4.76337224177436,4.84838206834852,"Andre Johnson",0
"WR","Nelson Agholor (7608987)","Nelson Agholor",7608987,3100,"Min@Phi 01:00PM ET","Phi","Nelson","Agholor","Min",6.56,7.6,2,0.184210526315789,6.73461330136118,6.64996904256634,"Nelson Agholor",0
"RB","Chris Thompson (7608892)","Chris Thompson",7608892,3100,"Was@Det 01:00PM ET","Was","Chris","Thompson","Det",8.11,8.1,5,0.0818965517241379,7.54688443301291,7.54139736229049,"Chris Thompson",0
"WR","Kenny Stills (7609027)","Kenny Stills",7609027,3100,"Buf@Mia 01:00PM ET","Mia","Kenny","Stills","Buf",6.77,6.7,3,0.130434782608696,6.26286195257838,6.26299949363477,"Kenny Stills",0
"WR","Vincent Jackson (7609046)","Vincent Jackson",7609046,3100,"TB@SF 04:05PM ET","TB","Vincent","Jackson","SF",0,0,2,0.163461538461538,0,0,"Vincent Jackson",0
"TE","Jesse James (7609175)","Jesse James",7609175,3100,"NE@Pit 04:25PM ET","Pit","Jesse","James","NE",8.26,7,3,0.135964912280702,6.93508748003162,7.02514208509601,"Jesse James",1
"WR","Jaron Brown (7609082)","Jaron Brown",7609082,3100,"Sea@Ari 08:30PM ET","Ari","Jaron","Brown","Sea",5.58,7,5,0.0889830508474576,6.05038670524826,5.93741814402512,"Jaron Brown",0
"RB","Tim Hightower (7608856)","Tim Hightower",7608856,3000,"NO@KC 01:00PM ET","NO","Tim","Hightower","KC",0,4.5,12,0.00452488687782805,2.70537458478059,2.36100824395803,"Tim Hightower",0
"RB","John Kuhn (7608857)","John Kuhn",7608857,3000,"NO@KC 01:00PM ET","NO","John","Kuhn","KC",0,2,9,0.0226244343891403,1.20238870434693,1.04933699731468,"John Kuhn",0
"RB","Travaris Cadet (7608859)","Travaris Cadet",7608859,3000,"NO@KC 01:00PM ET","NO","Travaris","Cadet","KC",5.19,4.9,5,0.108597285067873,4.65913479621924,4.67732611139035,"Travaris Cadet",0
"RB","Anthony Sherman (7608860)","Anthony Sherman",7608860,3000,"NO@KC 01:00PM ET","KC","Anthony","Sherman","NO",0,0,12,0.0105820105820106,0,0,"Anthony Sherman",0
"RB","Knile Davis (7608862)","Knile Davis",7608862,3000,"NO@KC 01:00PM ET","KC","Knile","Davis","NO",3.92,1.6,10,0.0158730158730159,2.2559509027129,2.43046879523903,"Knile Davis",0
"RB","Marcus Murphy (7608864)","Marcus Murphy",7608864,3000,"NO@KC 01:00PM ET","NO","Marcus","Murphy","KC",0,0,13,0,0,0,"Marcus Murphy",0
"RB","Daniel Lasco (7608865)","Daniel Lasco",7608865,3000,"NO@KC 01:00PM ET","NO","Daniel","Lasco","KC",0,0,10,0.0180995475113122,0,0,"Daniel Lasco",0
"RB","Charcandrick West (7608866)","Charcandrick West",7608866,3000,"NO@KC 01:00PM ET","KC","Charcandrick","West","NO",5.68,4.2,7,0.0582010582010582,4.40005374210224,4.50893306200362,"Charcandrick West",0
"WR","Brandon Coleman (7608957)","Brandon Coleman",7608957,3000,"NO@KC 01:00PM ET","NO","Brandon","Coleman","KC",5.1,1.4,7,0.0723981900452489,2.52524446296641,2.8044583232925,"Brandon Coleman",0
"WR","Albert Wilson (7608958)","Albert Wilson",7608958,3000,"NO@KC 01:00PM ET","KC","Albert","Wilson","NO",6.97,6.2,5,0.0899470899470899,6.02828722237101,6.08183867274422,"Albert Wilson",0
"WR","De'Anthony Thomas (7608961)","De'Anthony Thomas",7608961,3000,"NO@KC 01:00PM ET","KC","De'Anthony","Thomas","NO",0,0,12,0.0105820105820106,0,0,"DeAnthony Thomas",0
"WR","Tommylee Lewis (7608963)","Tommylee Lewis",7608963,3000,"NO@KC 01:00PM ET","NO","Tommylee","Lewis","KC",0,0,8,0.0407239819004525,0,0,"Tommylee Lewis",0
"WR","Demarcus Robinson (7608965)","Demarcus Robinson",7608965,3000,"NO@KC 01:00PM ET","KC","Demarcus","Robinson","NO",0,0,0,0,0,0,"Demarcus Robinson",0
"WR","Jake Lampman (7608966)","Jake Lampman",7608966,3000,"NO@KC 01:00PM ET","NO","Jake","Lampman","KC",0,0,0,0,0,0,"Jake Lampman",0
"WR","Tyreek Hill (7608967)","Tyreek Hill",7608967,3000,"NO@KC 01:00PM ET","KC","Tyreek","Hill","NO",7.27,3.5,6,0.0846560846560847,4.50409614032169,4.78699386902659,"Tyreek Hill",0
"RB","Robert Turbin (7608869)","Robert Turbin",7608869,3000,"Ind@Ten 01:00PM ET","Ind","Robert","Turbin","Ten",0,2,8,0.040983606557377,1.20238870434693,1.04933699731468,"Robert Turbin",0
"RB","Jordan Todman (7608870)","Jordan Todman",7608870,3000,"Ind@Ten 01:00PM ET","Ind","Jordan","Todman","Ten",0,0,12,0,0,0,"Jordan Todman",0
"RB","Jalston Fowler (7608871)","Jalston Fowler",7608871,3000,"Ind@Ten 01:00PM ET","Ten","Jalston","Fowler","Ind",0,0,12,0.00510204081632653,0,0,"Jalston Fowler",0
"RB","Antonio Andrews (7608872)","Antonio Andrews",7608872,3000,"Ind@Ten 01:00PM ET","Ten","Antonio","Andrews","Ind",0,0,0,0,0,0,"Antonio Andrews",0
"RB","Josh Ferguson (7608873)","Josh Ferguson",7608873,3000,"Ind@Ten 01:00PM ET","Ind","Josh","Ferguson","Ten",4.38,4.5,5,0.102459016393443,4.15126614953847,4.138706326753,"Josh Ferguson",0
"WR","Harry Douglas (7608969)","Harry Douglas",7608969,3000,"Ind@Ten 01:00PM ET","Ten","Harry","Douglas","Ind",0,0,7,0.0408163265306122,0,0,"Harry Douglas",0
"WR","Marc Mariani (7608970)","Marc Mariani",7608970,3000,"Ind@Ten 01:00PM ET","Ten","Marc","Mariani","Ind",0,0,0,0,0,0,"Marc Mariani",0
"WR","Devin Street (7608973)","Devin Street",7608973,3000,"Ind@Ten 01:00PM ET","Ind","Devin","Street","Ten",0,5.1,12,0,3.06609119608466,2.67580934315244,"Devin Street",0
"WR","Quan Bray (7608975)","Quan Bray",7608975,3000,"Ind@Ten 01:00PM ET","Ind","Quan","Bray","Ten",0,0,10,0.0204918032786885,0,0,"Quan Bray",0
"WR","Chester Rogers (7608978)","Chester Rogers",7608978,3000,"Ind@Ten 01:00PM ET","Ind","Chester","Rogers","Ten",11,11.6,7,0.0737704918032787,10.6050890085767,10.5506931485221,"Chester Rogers",0
"RB","Kenjon Barner (7608878)","Kenjon Barner",7608878,3000,"Min@Phi 01:00PM ET","Phi","Kenjon","Barner","Min",0,1.1,10,0,0.66131378739081,0.577135348523075,"Kenjon Barner",0
"RB","Zach Line (7608879)","Zach Line",7608879,3000,"Min@Phi 01:00PM ET","Min","Zach","Line","Phi",0,0,11,0.00609756097560976,0,0,"Zach Line",0
"RB","Ronnie Hillman (7608880)","Ronnie Hillman",7608880,3000,"Min@Phi 01:00PM ET","Min","Ronnie","Hillman","Phi",0,0,13,0,0,0,"Ronnie Hillman",0
"RB","Wendell Smallwood (7608882)","Wendell Smallwood",7608882,3000,"Min@Phi 01:00PM ET","Phi","Wendell","Smallwood","Min",0,2.4,9,0.0197368421052632,1.44286644521631,1.25920439677762,"Wendell Smallwood",0
"WR","Charles Johnson (7608980)","Charles Johnson",7608980,3000,"Min@Phi 01:00PM ET","Min","Charles","Johnson","Phi",4.09,3.3,4,0.0914634146341463,3.33410038040524,3.39140265712891,"Charles Johnson",0
"WR","Jarius Wright (7608981)","Jarius Wright",7608981,3000,"Min@Phi 01:00PM ET","Min","Jarius","Wright","Phi",0,0,8,0.0304878048780488,0,0,"Jarius Wright",0
"WR","Josh Huff (7608983)","Josh Huff",7608983,3000,"Min@Phi 01:00PM ET","Phi","Josh","Huff","Min",3.66,2.3,0,0,2.59095776959117,2.6922112873296,"Josh Huff",0
"WR","Dorial Green-Beckham (7608984)","Dorial Green-Beckham",7608984,3000,"Min@Phi 01:00PM ET","Phi","Dorial","Green-Beckham","Min",4,4.9,3,0.131578947368421,4.26630124323708,4.1943442121835,"Dorial Green-Beckham",0
"WR","Bryce Treggs (7608986)","Bryce Treggs",7608986,3000,"Min@Phi 01:00PM ET","Phi","Bryce","Treggs","Min",0,0,10,0,0,0,"Bryce Treggs",0
"WR","Laquon Treadwell (7608990)","Laquon Treadwell",7608990,3000,"Min@Phi 01:00PM ET","Min","Laquon","Treadwell","Phi",0,0,13,0,0,0,"Laquon Treadwell",0
"RB","Rex Burkhead (7608883)","Rex Burkhead",7608883,3000,"Cle@Cin 01:00PM ET","Cin","Rex","Burkhead","Cle",0,0,9,0.00444444444444444,0,0,"Rex Burkhead",0
"RB","Malcolm Johnson (7608885)","Malcolm Johnson",7608885,3000,"Cle@Cin 01:00PM ET","Cle","Malcolm","Johnson","Cin",0,0,8,0.0227272727272727,0,0,"Malcolm Johnson",0
"RB","George Atkinson III (7608887)","George Atkinson III",7608887,3000,"Cle@Cin 01:00PM ET","Cle","George","Atkinson III","Cin",0,0,0,0,0,0,"George Atkinson III",0
"WR","Andrew Hawkins (7608991)","Andrew Hawkins",7608991,3000,"Cle@Cin 01:00PM ET","Cle","Andrew","Hawkins","Cin",7.32,6.1,4,0.109090909090909,6.08370706744253,6.17142532264521,"Andrew Hawkins",0
"WR","James Wright (7608995)","James Wright",7608995,3000,"Cle@Cin 01:00PM ET","Cin","James","Wright","Cle",1.49,0,8,0.0177777777777778,0.491867221801197,0.604742041864042,"James Wright",0
"WR","Alex Erickson (7608996)","Alex Erickson",7608996,3000,"Cle@Cin 01:00PM ET","Cin","Alex","Erickson","Cle",0,0,9,0.00444444444444444,0,0,"Alex Erickson",0
"WR","Jordan Payton (7608997)","Jordan Payton",7608997,3000,"Cle@Cin 01:00PM ET","Cle","Jordan","Payton","Cin",0,0,10,0.00909090909090909,0,0,"Jordan Payton",0
"WR","Ricardo Louis (7608998)","Ricardo Louis",7608998,3000,"Cle@Cin 01:00PM ET","Cle","Ricardo","Louis","Cin",6.51,6.4,5,0.104545454545455,5.99667446728318,6.000073487068,"Ricardo Louis",0
"WR","Cody Core (7608999)","Cody Core",7608999,3000,"Cle@Cin 01:00PM ET","Cin","Cody","Core","Cle",0,0,0,0,0,0,"Cody Core",0
"WR","Rashard Higgins (7609001)","Rashard Higgins",7609001,3000,"Cle@Cin 01:00PM ET","Cle","Rashard","Higgins","Cin",1.72,5.1,9,0.0181818181818182,3.63388423064712,3.37390082772033,"Rashard Higgins",0
"WR","Tyler Boyd (7609002)","Tyler Boyd",7609002,3000,"Cle@Cin 01:00PM ET","Cin","Tyler","Boyd","Cle",8.55,7.8,5,0.124444444444444,7.51177550829545,7.56257835525717,"Tyler Boyd",0
"RB","Michael Burton (7608893)","Michael Burton",7608893,3000,"Was@Det 01:00PM ET","Det","Michael","Burton","Was",0,0,0,0,0,0,"Michael Burton",0
"RB","Rob Kelley (7608895)","Rob Kelley",7608895,3000,"Was@Det 01:00PM ET","Was","Rob","Kelley","Det",0,1.7,13,0,1.02203039869489,0.891936447717479,"Rob Kelley",0
"WR","Andre Roberts (7609005)","Andre Roberts",7609005,3000,"Was@Det 01:00PM ET","Det","Andre","Roberts","Was",0,1.6,6,0.0273972602739726,0.961910963477542,0.839469597851745,"Andre Roberts",0
"WR","Ryan Grant (7609009)","Ryan Grant",7609009,3000,"Was@Det 01:00PM ET","Was","Ryan","Grant","Det",1.74,2.5,9,0.0172413793103448,2.07738115958405,2.01788007405505,"Ryan Grant",0
"WR","Josh Doctson (7609010)","Josh Doctson",7609010,3000,"Was@Det 01:00PM ET","Was","Josh","Doctson","Det",0,0,8,0.0258620689655172,0,0,"Josh Doctson",0
"WR","Rashad Ross (7609011)","Rashad Ross",7609011,3000,"Was@Det 01:00PM ET","Was","Rashad","Ross","Det",0,1.2,10,0.00862068965517241,0.721433222608156,0.629602198388809,"Rashad Ross",0
"TE","Eric Ebron (7609126)","Eric Ebron",7609126,3000,"Was@Det 01:00PM ET","Det","Eric","Ebron","Was",0,0,5,0.114155251141553,0,0,"Eric Ebron",1
"RB","Taiwan Jones (7608899)","Taiwan Jones",7608899,3000,"Oak@Jax 01:00PM ET","Oak","Taiwan","Jones","Jax",0,0,12,0.00854700854700855,0,0,"Taiwan Jones",0
"RB","Denard Robinson (7608901)","Denard Robinson",7608901,3000,"Oak@Jax 01:00PM ET","Jax","Denard","Robinson","Oak",0,0,10,0.0100502512562814,0,0,"Denard Robinson",0
"RB","Corey Grant (7608902)","Corey Grant",7608902,3000,"Oak@Jax 01:00PM ET","Jax","Corey","Grant","Oak",0,0,12,0.0050251256281407,0,0,"Corey Grant",0
"RB","Jamize Olawale (7608903)","Jamize Olawale",7608903,3000,"Oak@Jax 01:00PM ET","Oak","Jamize","Olawale","Jax",0,1.9,10,0.0170940170940171,1.14226926912958,0.996870147448948,"Jamize Olawale",0
"WR","Bryan Walters (7609014)","Bryan Walters",7609014,3000,"Oak@Jax 01:00PM ET","Jax","Bryan","Walters","Oak",0,0,12,0.0050251256281407,0,0,"Bryan Walters",0
"WR","Arrelious Benn (7609015)","Arrelious Benn",7609015,3000,"Oak@Jax 01:00PM ET","Jax","Arrelious","Benn","Oak",0,0,7,0.0251256281407035,0,0,"Arrelious Benn",0
"WR","Andre Holmes (7609017)","Andre Holmes",7609017,3000,"Oak@Jax 01:00PM ET","Oak","Andre","Holmes","Jax",2.89,3.4,8,0.0427350427350427,2.99808514034646,2.95682893636589,"Andre Holmes",0
"WR","Rashad Greene (7609019)","Rashad Greene",7609019,3000,"Oak@Jax 01:00PM ET","Jax","Rashad","Greene","Oak",0,0,7,0.0251256281407035,0,0,"Rashad Greene",0
"WR","Seth Roberts (7609022)","Seth Roberts",7609022,3000,"Oak@Jax 01:00PM ET","Oak","Seth","Roberts","Jax",7.29,8.3,3,0.11965811965812,7.39643127534225,7.31352000542564,"Seth Roberts",0
"WR","Johnny Holton (7609023)","Johnny Holton",7609023,3000,"Oak@Jax 01:00PM ET","Oak","Johnny","Holton","Jax",0,1.2,13,0.00427350427350427,0.721433222608156,0.629602198388809,"Johnny Holton",0
"RB","Reggie Bush (7608907)","Reggie Bush",7608907,3000,"Buf@Mia 01:00PM ET","Buf","Reggie","Bush","Mia",0,0,12,0.00591715976331361,0,0,"Reggie Bush",0
"RB","Jerome Felton (7608908)","Jerome Felton",7608908,3000,"Buf@Mia 01:00PM ET","Buf","Jerome","Felton","Mia",0,0,11,0.0118343195266272,0,0,"Jerome Felton",0
"RB","Mike Gillislee (7608911)","Mike Gillislee",7608911,3000,"Buf@Mia 01:00PM ET","Buf","Mike","Gillislee","Mia",13.44,8.6,9,0.029585798816568,9.60697979178446,9.96700347949523,"Mike Gillislee",0
"RB","Damien Williams (7608913)","Damien Williams",7608913,3000,"Buf@Mia 01:00PM ET","Mia","Damien","Williams","Buf",0,2.7,4,0.0652173913043478,1.62322475086835,1.41660494637482,"Damien Williams",0
"RB","Jonathan Williams (7608914)","Jonathan Williams",7608914,3000,"Buf@Mia 01:00PM ET","Buf","Jonathan","Williams","Mia",0,2.7,13,0,1.62322475086835,1.41660494637482,"Jonathan Williams",0
"RB","Kenyan Drake (7608915)","Kenyan Drake",7608915,3000,"Buf@Mia 01:00PM ET","Mia","Kenyan","Drake","Buf",0,0,8,0.0380434782608696,0,0,"Kenyan Drake",0
"WR","Brandon Tate (7609024)","Brandon Tate",7609024,3000,"Buf@Mia 01:00PM ET","Buf","Brandon","Tate","Mia",0,3.4,13,0,2.04406079738978,1.78387289543496,"Brandon Tate",0
"WR","Marquise Goodwin (7609025)","Marquise Goodwin",7609025,3000,"Buf@Mia 01:00PM ET","Buf","Marquise","Goodwin","Mia",9.84,11.9,3,0.153846153846154,10.4025171281285,10.2372878131782,"Marquise Goodwin",0
"WR","Justin Hunter (7609026)","Justin Hunter",7609026,3000,"Buf@Mia 01:00PM ET","Buf","Justin","Hunter","Mia",9.4,6.6,10,0.0177514792899408,7.07093768067456,7.2779632277304,"Justin Hunter",0
"WR","Walt Powell (7609028)","Walt Powell",7609028,3000,"Buf@Mia 01:00PM ET","Buf","Walt","Powell","Mia",0,5.5,5,0.0710059171597633,3.30656893695405,2.88567674261537,"Walt Powell",0
"WR","Jakeem Grant (7609032)","Jakeem Grant",7609032,3000,"Buf@Mia 01:00PM ET","Mia","Jakeem","Grant","Buf",0,0,14,0,0,0,"Jakeem Grant",0
"WR","Leonte Carroo (7609033)","Leonte Carroo",7609033,3000,"Buf@Mia 01:00PM ET","Mia","Leonte","Carroo","Buf",2.28,2.7,12,0.0108695652173913,2.375880633893,2.34198203056946,"Leonte Carroo",0
"TE","Charles Clay (7609137)","Charles Clay",7609137,3000,"Buf@Mia 01:00PM ET","Buf","Charles","Clay","Mia",11.46,8.8,2,0.201183431952663,9.07359644801354,9.26832023768925,"Charles Clay",0
"RB","Kyle Juszczyk (7608918)","Kyle Juszczyk",7608918,3000,"Bal@NYJ 01:00PM ET","Bal","Kyle","Juszczyk","NYJ",0,3.8,5,0.0984848484848485,2.28453853825916,1.9937402948979,"Kyle Juszczyk",0
"RB","Javorius Allen (7608920)","Javorius Allen",7608920,3000,"Bal@NYJ 01:00PM ET","Bal","Javorius","Allen","NYJ",0,2.5,10,0.0227272727272727,1.50298588043366,1.31167124664335,"Javorius Allen",0
