"Aaron Judge_NYY","Justin Smoak_TOR","Logan Morrison_TB","Anthony Rizzo_CHC","Gary Sanchez_NYY","Khris Davis_OAK","Didi Gregorius_NYY","Steven Souza_TB","Todd Frazier_CWS","Franklin Barreto_OAK","Matt Chapman_OAK","Brett Gardner_NYY","Jose Abreu_CWS","Jose Bautista_TOR","Yoan Moncada_CWS","Corey Dickerson_TB","Kris Bryant_CHC","Ian Happ_CHC","Josh Donaldson_TOR","Melky Cabrera_CWS","Yonder Alonso_OAK","Matt Holliday_NYY","Jacoby Ellsbury_NYY","Devon Travis_TOR","Chase Headley_NYY","Ryon Healy_OAK","Evan Longoria_TB","Willson Contreras_CHC","Jed Lowrie_OAK","Ben Zobrist_CHC","Brad Miller_TB","Kyle Schwarber_CHC","Aaron Hicks_NYY","Rajai Davis_OAK","Jaycob Brugman_OAK","Renato Nunez_OAK","Wilson Ramos_TB","Kendrys Morales_TOR","Steve Pearce_TOR","Starlin Castro_NYY","Ronald Torreyes_NYY","Marcus Semien_OAK","Adam Engel_CWS","Trevor Plouffe_TB","Colby Rasmus_TB","Jason Heyward_CHC","Kevin Kiermaier_TB","Troy Tulowitzki_TOR","Greg Bird_NYY","Jesus Sucre_TB","Javier Baez_CHC","Mallex Smith_TB","Matt Duffy_TB","Ezequiel Carrera_TOR","Matt Davidson_CWS","Tim Beckham_TB","Miguel Montero_TOR","Kevin Pillar_TOR","Rob Refsnyder_NYY","Adam Rosales_OAK","Leury Garcia_CWS","Yolmer Sanchez_CWS","Jon Jay_CHC","Jeimer Candelario_CHC","Addison Russell_CHC","Mark Zagunis_CHC","Tyler Austin_NYY","Dalton Pompey_TOR","Rowdy Tellez_TOR","Matt Joyce_OAK","Tyler Saladino_CWS","Mark Canha_OAK","Tim Anderson_CWS","Jake Bauers_TB","Chris Carter_NYY","Austin Romine_NYY","Mason Williams_NYY","Richard Urena_TOR","Alen Hanson_CWS","Jacob May_CWS","Joey Wendle_OAK","Russell Martin_TOR","Jarrod Saltalamacchia_TOR","Harold Ramirez_TOR","Peter Bourjos_TB","Derek Norris_TB","Tommy La Stella_CHC","Darwin Barney_TOR","Darrell Ceciliani_TOR","Gleyber Torres_NYY","Jake Smolinski_OAK","Avisail Garcia_CWS","Ryan LaMarre_OAK","Bruce Maxwell_OAK","Rickie Weeks_TB","Albert Almora_CHC","Chris Coghlan_TOR","Anthony Alford_TOR","Clint Frazier_NYY","Dustin Fowler_NYY","Charlie Tilson_CWS","Adeiny Hechavarria_TB","Curt Casali_TB","Victor Caratini_CHC","Dwight Smith_TOR","Willy Garcia_CWS","Matt Olson_OAK","Daniel Robertson_TB","Ryan Goins_TOR","Jorge Mateo_NYY","Miguel Andujar_NYY","Tyler Wade_NYY","Kevan Smith_CWS","Shane Peterson_TB","Kyle Higashioka_NYY","Cody Asche_CWS","Taylor Featherston_TB","Eloy Jimenez_CHC","Geovany Soto_CWS","Josh Phegley_OAK","Chad Pinder_OAK","Luke Maile_TOR","Jaff Decker_OAK","Willy Adames_TB","Mike Ohlman_TOR","Ian Parmley_TOR","Grant Green_CWS","Omar Narvaez_CWS","Zack Collins_CWS"
0,0,0,0,0,-23.1666666666667,0,0,0,30,22.25,0,0,0,0,0,0,0,0,0,-18,0,0,0,0,155,0,0,9.91666666666667,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,42.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0
14.485119047619,0,0,0,5.62727272727273,0,12.0244897959184,0,0,0,0,77.5967954345917,0,0,0,0,0,0,0,0,0,15.0196078431373,-4.97064393939394,0,-10.4194862155388,0,0,0,0,0,0,0,15.8769230769231,0,0,0,0,0,0,5.44745762711864,11.1087301587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,8.49207317073171,13.5169230769231,-37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.78661202185792,0,0,0,58.0422535211268,0,0,0,0,0,0,22.055630936228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.6727941176471,0,0,0,0,0,0,0,0,0,0,0,19.0844645550528,0,0,0,0,0,-10.2682926829268,7.76951951951952,0,0,0,0,0,0,0,0,6.625,0,4.03114754098361,0,0,0,0,0,24.9642857142857,1.98214285714286,0,0,0,0,0,0,0,0,0,0,0,10.5573476702509,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.484210526315789,0,0,0,0,0,0,4.08990147783251,0,0,16.8076923076923,0,0,-12.8055555555556,0,0,0,0,0,0,0,0,9.97058823529412,0
0,-2.14596136962248,0,0,0,0,0,0,0,0,0,0,0,52.83,0,0,0,0,9.57287449392713,0,0,0,0,-0.341463414634146,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66997929606625,2.49395161290323,0,0,0,0,0,0,0,0,4.29545454545455,0,0,0,0,0,5.7609756097561,0,0,0,-2.05412474849095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5820408163265,4.16666666666667,0,0,0,0,-3.74696356275304,0,0,0,0,0,0,0,0,19.2456140350877,0,0,0,0,0,0,0,-16.25,0,0,0,4.99028677150786,0,0,0,0,0,0,0,0,0,0,0,0,3.63333333333333,0,0,13,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13.8276442307692,0,0,0,0,4.13752913752914,0,0,0,0,0,0,0,60.4299847792999,0,0,0,0,0,0,0,0,0,0,20.3873706004141,0,0,0,-3.44942528735632,0,0,0,0,0,-8.95,0,0,0,0,0,0,7,13.7948717948718,0,-0.510204081632653,0,0,32.8416666666667,0,15.4416666666667,0,0,0,-0.458469945355191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.1043956043956,5.99390919158361,0,0,0,0,0,0,0,0,21.8051470588235,0,0,0,0,0,0,-3.5,0,0,0,0,0,1.17391304347826,0,0,0,0,0,5.87820512820513,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13.4646619841967,0,0,0,0,0,0,0,0,0,0,0,0,72.7968944099379,21.4536290322581,0,0,0,0,0,0,0,0,0,11.9720744680851,0,17.1627906976744,0,3.53486394557823,0,0,0,0,0,0,0,0,0,0,0,0,0,18.209219858156,0,0,0,0,7.55882352941176,0,0,0,0,0,0,0,0,0,0,0,8.51034482758621,4.66666666666667,20.7818181818182,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,17.1586206896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23.4219219219219,0,0,0,0,0,0,0,0,0,0,0,0,21.4536290322581,89.0355618776671,0,0,0,0,0,0,0,0,0,7.39384615384615,0,-1.56666666666667,0,24.3190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6307189542484,0,0,0,0,8.25925925925926,0,0,0,0,0,0,0,0,0,0,0,-2.34166666666667,-3.25,31.9661538461538,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.8809523809524,0,0,0,0,0,0,0,0,5.11764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.9302521008403,0,0,0,0,0,0,0,0,0,0,0,9.57287449392713,0,0,0,0,54.5465587044534,0,0,0,0,-8.58241758241758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972222222222222,2.57916666666667,0,0,0,0,0,0,0,0,7.27552552552553,0,0,0,0,0,-20.0686274509804,0,0,0,15.8183183183183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37068965517241,0,0,0,0,0,-8.69583333333333,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-12.3333333333333,0,0,0,-2.57619047619048,0,0,0,0,0,0,0,0,0,0,0,0,3.83333333333333,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.26212741087084,0,0,0,22.055630936228,0,0,0,0,0,0,44.6338893766462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13602941176471,0,0,0,0,0,0,0,0,0,0,0,15.7551020408163,0,0,0,0,0,-7.01012145748988,5.11186186186186,0,0,0,0,0,0,0,0,0.575098814229249,0,2.37627118644068,0,0,0,0,0,74.0178571428571,-2.8,0,0,0,0,0,0,0,0,0,0,0,3.97118644067797,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3921568627451,0,0,0,0,0,0,9.93589743589744,0,0,9.65909090909091,0,0,-7.88888888888889,0,0,0,0,0,0,0,0,16.2291666666667,0
0,0,0,0,0,-6.28856624319419,0,0,0,73.1333333333333,-18,0,0,0,0,0,0,0,0,0,65.6483050847458,0,0,0,0,13.5707070707071,0,0,11.1823899371069,0,0,0,0,8.81996434937611,-3.87142857142857,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25975975975976,0,0,0,0,0,0,0,0,0,7.60941176470588,0,-16.0909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.8909090909091,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,15.9007352941176,0.0769230769230769,0,2.38181818181818,0,0,0,0,0,0
22.4409701928697,0,0,0,31.4932432432432,0,13.063122923588,0,0,0,0,15.0196078431373,0,0,0,0,0,0,0,0,0,67.0901639344262,19.3888888888889,0,1.06862745098039,0,0,0,0,0,0,0,7.90420819490587,0,0,0,0,0,0,24.1751412429379,0.5997150997151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19203413940256,-8.02173913043478,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.23044096728307,0,0,0,-8.65367965367965,0,-13.7272727272727,0,0,0,0,-4.97064393939394,0,0,0,0,0,0,0,0,0,19.3888888888889,40.51393728223,0,3.37087087087087,0,0,0,0,0,0,0,0.0428571428571429,0,0,0,0,0,0,6.37611408199643,-3.23645320197044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,-3.8,-7.5021645021645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-19.8333333333333,0,0,-2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24.1315789473684,0,0,0,0,0,0,0,0,0,0,0,-0.341463414634146,0,0,0,0,-8.58241758241758,0,0,0,0,56.137049941928,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6187766714083,13.9970760233918,0,0,0,0,0,0,0,0,22.6013071895425,0,0,0,0,0,7.32411067193676,0,0,0,4.23717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98461538461538,2.5,0,0,0,0,-3.88157894736842,0,0,0,0,0,0,0,0,-2.18181818181818,0,0,0,0,0,0,0,0,0,0,0,6.88405797101449,0,0,0,0,0,0,0,0,0,0,0,0,-0.838095238095238,0,0,-2,0,0,0,0
1.83435739887353,0,0,0,3.25320512820513,0,-4.65221987315011,0,0,0,0,-10.4194862155388,0,0,0,0,0,0,0,0,0,1.06862745098039,3.37087087087087,0,35.8616010854817,0,0,0,0,0,0,0,1.26248548199768,0,0,0,0,0,0,8.74956165984804,-0.724137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0,0,0,0,0,10.0564102564103,2.91502463054187,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.166812993854258,0,0,0,-13,155,0,0,0,0,0,0,0,0,0,13.5707070707071,0,0,0,0,78.3273291925466,0,0,18.843253968254,0,0,0,0,4.95426829268293,3.25,0,0,0,0,0,0,16.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28115942028986,0,0,0,0,0,0,0,0,0,7.65166908563135,0,-0.644736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2.61111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-29.2545454545455,0,0,0,0,0,0,0,0,0,0,0,0,4.57977207977208,-9.67983193277311,0,10.5454545454545,0,0,0,0,0,0
0,0,21.3597919493442,0,0,0,0,8.64906832298137,0,0,0,0,0,0,0,20.3873706004141,0,0,0,0,0,0,0,0,0,0,54.1995898838004,0,0,0,4.06451612903226,0,0,0,0,0,10.95,0,0,0,0,0,0,1,-14.3076923076923,0,9.90454545454545,0,0,-5.21166666666667,0,-7.81521739130435,0,0,0,-6.2041958041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73391812865497,10.6086956521739,0,0,0,0,0,0,0,0,14.8201581027668,0,0,0,0,0,0,-7.5,0,0,0,0,0,-2.60979591836735,0,0,0,0,0,10.5384615384615,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22.1342525399129,0,0,0,0,0,0,0,0,0,0,0,0,11.9720744680851,7.39384615384615,0,0,0,0,0,0,0,0,0,60.6233403214535,0,2.51209677419355,0,-6.71190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,24.053781512605,0,0,0,0,-10.2241579558653,0,0,0,0,0,0,0,0,0,0,0,16.6578947368421,-27.5,12.5586527293844,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,0,0,0,0,0,0,0,0,-6.35467980295566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.344414292175486,0,0,0,-4.33333333333333,9.91666666666667,0,0,0,0,0,0,0,0,0,11.1823899371069,0,0,0,0,18.843253968254,0,0,51.7088661551577,0,0,0,0,9.65487804878049,3.11428571428571,0,0,0,0,0,0,32.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.81183932346723,0,0,0,0,0,0,0,0,0,-4.20614954577219,0,-6.71345029239766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3.56666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-5.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,6.52173913043478,5.44516129032258,0,-7.13636363636364,0,0,0,0,0,0
0,0,0,4.31313131313131,0,0,0,0,0,0,0,0,0,0,0,0,17.1627906976744,-1.56666666666667,0,0,0,0,0,0,0,0,0,2.51209677419355,0,42.9191919191919,0,-2.02177177177177,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1013513513514,0,0,0,0,-0.0985221674876847,0,0,0,0,0,0,0,0,0,0,0,6.38333333333333,0,15.0252100840336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98484848484848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.6177248677249,0,0,0,0,22.8165024630542,0,0,0,0,0,0,0,-3.44942528735632,0,0,0,0,0,0,0,0,0,0,4.06451612903226,0,0,0,46.1176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,10.1088709677419,0,0,0.333333333333333,0,19.6666666666667,0,0,0,-9.33793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2,4.67753623188406,0,0,0,0,0,0,0,0,2.62820512820513,0,0,0,0,0,0,0,0,0,0,0,0,-0.557692307692308,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
