"Mike Trout_LAA","Kris Bryant_CHC","Anthony Rizzo_CHC","Mookie Betts_BOS","Paul Goldschmidt_ARI","Nolan Arenado_COL","Charlie Blackmon_COL","Kyle Schwarber_CHC","Trevor Story_COL","Carlos Gonzalez_COL","Albert Pujols_LAA","Rougned Odor_TEX","Ian Desmond_COL","Ben Zobrist_CHC","Shin-Soo Choo_TEX","Hanley Ramirez_BOS","Adrian Beltre_TEX","Jake Lamb_ARI","Jonathan Lucroy_TEX","David Dahl_COL","Corey Seager_LAD","Xander Bogaerts_BOS","Mike Napoli_TEX","Kole Calhoun_LAA","DJ LeMahieu_COL","AJ Pollock_ARI","CJ Cron_LAA","Carlos Gomez_TEX","Cameron Maybin_LAA","Javier Baez_CHC","Jackie Bradley_BOS","Elvis Andrus_TEX","Mark Reynolds_COL","Wil Myers_SD","Willson Contreras_CHC","Dustin Pedroia_BOS","Addison Russell_CHC","Luis Valbuena_LAA","Nomar Mazara_TEX","Yasmany Tomas_ARI","Mitch Moreland_BOS","Jefry Marte_LAA","Joey Gallo_TEX","Justin Turner_LAD","Hunter Pence_SF","Andrew Benintendi_BOS","Delino DeShields_TEX","Gerardo Parra_COL","David Peralta_ARI","Adrian Gonzalez_LAD","Yasiel Puig_LAD","Buster Posey_SF","Jason Heyward_CHC","Logan Forsythe_LAD","Maikel Franco_PHI","Joc Pederson_LAD","Brandon Belt_SF","Eduardo Nunez_SF","Pablo Sandoval_BOS","Albert Almora_CHC","Yunel Escobar_LAA","Ben Revere_LAA","Jurickson Profar_TEX","Brandon Drury_ARI","Chris Owings_ARI","Denard Span_SF","Andrelton Simmons_LAA","Stephen Cardullo_COL","Raimel Tapia_COL","Odubel Herrera_PHI","Joe Panik_SF","Miguel Montero_CHC","Jon Jay_CHC","Robinson Chirinos_TEX","Danny Espinosa_LAA","Dustin Garneau_COL","Jeremy Hazelbaker_ARI","Yasmani Grandal_LAD","Tommy Joseph_PHI","Chase Utley_LAD","Franklin Gutierrez_LAD","Brandon Crawford_SF","Brock Holt_BOS","Tom Murphy_COL","Chris Herrmann_ARI","Kike Hernandez_LAD","Ryan Schimpf_SD","Ian Happ_CHC","Matt Szczur_CHC","Brett Nicholas_TEX","Socrates Brito_ARI","Cody Bellinger_LAD","Chris Taylor_LAD","Michael Saunders_PHI","Yangervis Solarte_SD","Tommy La Stella_CHC","Chris Young_BOS","Ryan Rua_TEX","Trayce Thompson_LAD","Aaron Altherr_PHI","Christian Arroyo_SF","Jarrett Parker_SF","Manuel Margot_SD","Pat Valaika_COL","Austin Barnes_LAD","Cesar Hernandez_PHI","Freddy Galvis_PHI","Howie Kendrick_PHI","Andrew Toles_LAD","Nick Hundley_SF","Alex Dickerson_SD","Hunter Renfroe_SD","Sandy Leon_BOS","Marco Hernandez_BOS","Chase d'Arnaud_BOS","Steve Selsky_BOS","Hanser Alberto_TEX","Tony Wolters_COL","Rhys Hoskins_PHI","Rob Segedin_LAD","Cory Spangenberg_SD","Mac Williamson_SF","Chris Iannetta_ARI","Cameron Rupp_PHI","Andre Ethier_LAD","Daniel Nava_PHI","Aaron Hill_SF","Kelby Tomlinson_SF","Martin Maldonado_LAA","Juan Graterol_LAA","Daniel Descalso_ARI","Cristhian Adames_COL","Andrew Knapp_PHI","Scott Van Slyke_LAD","Travis Jankowski_SD","Christian Vazquez_BOS","Josh Rutledge_BOS","Deven Marrero_BOS","Carlos Perez_LAA","Alexi Amarista_COL","Nick Ahmed_ARI","Gorkys Hernandez_SF","Drew Robinson_TEX","Brock Stassi_PHI","Conor Gillaspie_SF","Eloy Jimenez_CHC","Cliff Pennington_LAA","Andres Blanco_PHI","Christian Bethancourt_SD","Austin Hedges_SD","Erick Aybar_SD","Drew Stubbs_SF","Jeff Mathis_ARI","Michael Morse_SF","Luis Sardinas_SD","Allen Cordoba_SD","Tim Federowicz_SF","Jabari Blash_SD","Ty Kelly_PHI","Brett Eibner_LAD","Hector Sanchez_SD","Luis Torrens_SD","Chris Marrero_SF"
0,0,0,0,0,0,0,0,0,0,0,34.8577075098814,0,0,23.0058479532164,0,0,0,3.8,0,0,0,3.41991341991342,0,0,0,0,38.1245059288538,0,0,0,4.34199134199134,0,0,0,0,0,0,23.7186147186147,0,0,0,-11.4505928853755,0,0,0,42.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57575757575758,0,0,0,0,0,0,0,0,0,0,-24.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.2857142857143,6.98571428571429,0,0,0,0,4.15714285714286,0,0,0,0,0,44.7428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65277777777778,0,0,0,0,-0.0833333333333333,0,19.1538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1483516483516,0,0,0,0,0,0,20.3,0,0,0,0,0,0,0,0,0,0,0,-26.6666666666667,-19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,23.0058479532164,0,0,79.3216374269006,0,0,0,16.5,0,0,0,-15.562091503268,0,0,0,0,20.7923976608187,0,0,0,1.2843137254902,0,0,0,0,0,0,37.5,0,0,0,1.45614035087719,0,0,0,176.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3030303030303,0,0,0,0,0,0,0,0,0,0,6.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17.025,0,0,0,0,0,0,0,0,0,0,0,21.2205882352941,0,0,0,0,0,9.875,0,0,0,0,0,0,0,0,-21.25,0,0,0,0,4.89102564102564,0,0,0,0,8.84926470588235,0,0,0,0,16.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,13.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,47.201581027668,0,0,0,0,0,0,0,-0.115789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.980392156862745,0,0,0,0,0,0,0,0,19.2157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6286549707602,-36.8625730994152,0,0,0,0,0,0,0,0,0,0,0,4.33333333333333,0,0,0,0,0,0,0,40.1904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.3809523809524,0,0,0,0,0,0,0,-14.3,0,0,0,0,0,0,0,0,0,-16.75,0,0,0,0,0,0,0,0,0,0,0,-8.51515151515152,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,16.5,0,0,0,35.5333333333333,0,0,0,4.05,0,0,0,0,-5.06666666666667,0,0,0,16.95,0,0,0,0,0,0,7.38333333333333,0,0,0,-2.15,0,0,0,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.965367965368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6783625730994,0,0,0,0,0,8.58771929824561,8.42857142857143,0,0,37.7909090909091,0,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6666666666667,0,-2.5,27.5,0,0,0,0,0,0,0,0,0,0,-41.75,-4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10.6428571428571,0,0,0,0,0,0,0,0,0,0,0,9.875,0,0,0,0,0,24.5166666666667,0,0,0,0,0,0,0,0,-1.5,0,0,0,0,3.00757575757576,0,0,0,0,2.45833333333333,0,0,0,0,22.2190476190476,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.125,2.19642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.1190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.41991341991342,0,0,-15.562091503268,0,0,0,4.05,0,0,0,34.3463203463203,0,0,0,0,-3.32900432900433,0,0,0,0.80952380952381,0,0,0,0,0,0,-9.73571428571429,0,0,0,0.480519480519481,0,0,0,-3.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.18181818181818,0,0,0,0,0,0,0,0,0,0,-10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.7916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.32900432900433,0,0,0,0,0,0,0,0,0,-2.66428571428571,0,0,0,0,0,0,0,0,0,0,0,0,26.6168831168831,0,0,-2.40909090909091,0,11.7857142857143,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,10.3571428571429,0,0,0,0,10.7952380952381,0,0,0,0,0,0,0,-3.84210526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57720588235294,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-11.2285714285714,-0.44047619047619,0,0.989473684210526,2.19883040935673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4904761904762,0,0,0,0,0,0,0,17.2631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.37619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1474358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,34.5497835497835,0,0,0,0,0,0,0,0,0,0,0,0,-0.115789473684211,0,0,0,0,0,0,0,68.604743083004,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.8815789473684,0,0,0,0,0,0,0,0,10.3366013071895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8888888888889,-8.52619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.9107142857143,0,0,0,0,0,0,0,17.547619047619,0,0,0,0,0,0,0,0,0,17.8928571428571,0,0,0,0,0,0,0,0,0,0,0,8.41666666666667,0,0,0,0,0,0,0,0,0,0
