"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"2B","Yangervis Solarte",3400,"Mia@SD 08:40PM ET",6.556,"SD",6.7,6.2,7.44,6.4,11
"1B/OF","Trey Mancini",3300,"Bos@Bal 07:05PM ET",8.091,"Bal",6.23,0,1.99,0.8,16
"C","Brian McCann",3300,"Hou@TB 06:10PM ET",7.846,"Hou",4.68,0,1.48,1.6,NA
"1B","Yuli Gurriel",3300,"Hou@TB 06:10PM ET",5.857,"Hou",NA,NA,NA,NA,NA
"OF","Derek Fisher",3300,"Hou@TB 06:10PM ET",0,"Hou",NA,0,NA,0,NA
"SS","Taylor Motter",3300,"Sea@Oak 04:05PM ET",8.429,"Sea",5.75,7,6.65,6.5,2
"OF","Leonys Martin",3300,"Sea@Oak 04:05PM ET",3.867,"Sea",5.29,6.5,1.68,2.2,NA
"C","Russell Martin",3300,"Tor@LAA 09:07PM ET",5.077,"Tor",5.39,0,6.83,6.4,NA
"1B","Jesus Aguilar",3300,"StL@Mil 07:10PM ET",2.933,"Mil",NA,0,1.65,0.7,NA
"1B","Ryan Zimmerman",3300,"Was@NYM 04:05PM ET",10.563,"Was",6.6,5.6,6.54,6.1,7
"1B/3B","Wilmer Flores",3300,"Was@NYM 04:05PM ET",4.417,"NYM",NA,0,NA,0,NA
"OF","Jurickson Profar",3300,"KC@Tex 08:05PM ET",3.636,"Tex",5.63,6,5.88,5.4,0
"2B/3B","Tommy La Stella",3300,"ChC@Cin 01:10PM ET",1.833,"ChC",NA,0,1.53,0,NA
"2B","Cesar Hernandez",3300,"Atl@Phi 07:05PM ET",10.875,"Phi",7.05,7.1,7.61,7.1,10
"SS","Freddy Galvis",3300,"Atl@Phi 07:05PM ET",6.438,"Phi",5,5,6.04,5,5
"SS","Dansby Swanson",3300,"Atl@Phi 07:05PM ET",2.938,"Atl",6.47,5.7,7.19,7.2,5
"OF","Howie Kendrick",3300,"Atl@Phi 07:05PM ET",8.5,"Phi",NA,0,NA,0,NA
"1B","Cody Bellinger",3300,"LAD@Ari 08:10PM ET",2,"LAD",NA,0,NA,0,NA
"2B/SS","Chris Taylor",3300,"LAD@Ari 08:10PM ET",8.667,"LAD",NA,8.5,1.56,2.7,10
"2B/3B","Martin Prado",3300,"Mia@SD 08:40PM ET",5,"Mia",5.81,6.7,8.26,6,17
"OF","Manuel Margot",3300,"Mia@SD 08:40PM ET",7.5,"SD",7.34,7,7.62,7.3,8
"C","Alex Avila",3200,"Det@Min 02:10PM ET",7.625,"Det",4.45,0,1.61,1.6,NA
"OF","Danny Santana",3200,"Det@Min 02:10PM ET",1.25,"Min",4.87,0,NA,2.4,NA
"2B","Tyler Saladino",3200,"Cle@CWS 07:10PM ET",4.727,"CWS",5.22,6,7.07,5.3,6
"3B/OF","Lonnie Chisenhall",3200,"Cle@CWS 07:10PM ET",9,"Cle",6.25,6.1,6.73,5.5,10
"OF","Abraham Almonte",3200,"Cle@CWS 07:10PM ET",5.357,"Cle",5.79,6,6.82,3.4,4
"C","Sandy Leon",3200,"Bos@Bal 07:05PM ET",5.455,"Bos",4.98,5.5,5.4,4.7,0
"3B/SS","Marco Hernandez",3200,"Bos@Bal 07:05PM ET",3.818,"Bos",NA,0,1.66,0.6,5
"OF","Craig Gentry",3200,"Bos@Bal 07:05PM ET",2.6,"Bal",NA,0,1.74,1.2,3
"OF","Steve Selsky",3200,"Bos@Bal 07:05PM ET",0.833,"Bos",NA,0,1.63,1.2,NA
"1B","Josh Bell",3200,"NYY@Pit 04:05PM ET",4.5,"Pit",5.33,6.5,7.16,7.2,5
"3B","Chase Headley",3200,"NYY@Pit 04:05PM ET",10.25,"NYY",5.96,6.9,6.68,6.4,7
"C","Josh Phegley",3200,"Sea@Oak 04:05PM ET",4,"Oak",5.46,5.9,6.3,7.3,0
"1B/OF","Mark Canha",3200,"Sea@Oak 04:05PM ET",1.667,"Oak",NA,0,NA,0,NA
"3B","Yunel Escobar",3200,"Tor@LAA 09:07PM ET",6.789,"LAA",7.48,6.6,8.3,0,0
"OF","Ben Revere",3200,"Tor@LAA 09:07PM ET",2.818,"LAA",NA,0,1.73,1.6,NA
"OF","Harrison Bader",3200,"StL@Mil 07:10PM ET",0,"StL",NA,0,NA,0,NA
"1B","Ryan O'Hearn",3200,"KC@Tex 08:05PM ET",0,"KC",NA,0,NA,0,NA
"OF","Jesse Winker",3200,"ChC@Cin 01:10PM ET",4.5,"Cin",NA,0,NA,0,NA
"1B","Rhys Hoskins",3200,"Atl@Phi 07:05PM ET",0,"Phi",NA,0,NA,0,NA
"OF","Trayce Thompson",3200,"LAD@Ari 08:10PM ET",0,"LAD",NA,0,NA,0,NA
"OF","Jeremy Hazelbaker",3200,"LAD@Ari 08:10PM ET",3.538,"Ari",NA,0,1.82,0.8,NA
"SS","Pat Valaika",3200,"SF@Col 08:10PM ET",0,"Col",NA,0,NA,0,NA
"1B","Justin Bour",3200,"Mia@SD 08:40PM ET",5.25,"Mia",6.25,7.8,8.45,5.9,NA
"OF","Alex Dickerson",3200,"Mia@SD 08:40PM ET",0,"SD",NA,0,NA,0,NA
"OF","Hunter Renfroe",3200,"Mia@SD 08:40PM ET",5.611,"SD",5.35,6.4,6.9,6.6,5
"C","Jason Castro",3100,"Det@Min 02:10PM ET",6.154,"Min",5.26,0,1.57,1.8,NA
"C","James McCann",3100,"Det@Min 02:10PM ET",6.833,"Det",5.27,7.5,6.31,7.8,4
"OF","JaCoby Jones",3100,"Det@Min 02:10PM ET",4.067,"Det",4.38,6.8,6.16,6.2,2
"OF","Brandon Guyer",3100,"Cle@CWS 07:10PM ET",3.667,"Cle",NA,0,1.78,1.1,NA
"OF","Avisail Garcia",3100,"Cle@CWS 07:10PM ET",10,"CWS",5.55,5.5,5.73,5.3,0
"OF","Bradley Zimmer",3100,"Cle@CWS 07:10PM ET",0,"Cle",NA,0,NA,0,NA
"SS","JJ Hardy",3100,"Bos@Bal 07:05PM ET",5.071,"Bal",5.93,5.2,5.02,4.6,3
"C","Francisco Cervelli",3100,"NYY@Pit 04:05PM ET",5.563,"Pit",5.05,5.7,5.66,6,7
"2B/OF","Adam Frazier",3100,"NYY@Pit 04:05PM ET",5.786,"Pit",6.33,5.8,6.96,7.1,10
"3B","David Freese",3100,"NYY@Pit 04:05PM ET",7.333,"Pit",5.55,5.7,6.18,6.5,14
"SS","Jordy Mercer",3100,"NYY@Pit 04:05PM ET",4.938,"Pit",4.85,5.7,4.88,5.6,7
"1B","Jake Bauers",3100,"Hou@TB 06:10PM ET",0,"TB",NA,0,NA,0,NA
"SS","Tim Beckham",3100,"Hou@TB 06:10PM ET",4.625,"TB",5.14,4.4,5.3,3,20
"1B","Yonder Alonso",3100,"Sea@Oak 04:05PM ET",7.6,"Oak",6.05,5.4,1.71,2,NA
"OF","Jarrod Dyson",3100,"Sea@Oak 04:05PM ET",6.294,"Sea",6.62,8.6,8.51,7.8,11
"SS","Andrelton Simmons",3100,"Tor@LAA 09:07PM ET",6.222,"LAA",5.58,6.3,6.87,5.5,23
"OF","Steve Pearce",3100,"Tor@LAA 09:07PM ET",2.727,"Tor",6.12,7,7.29,6.4,3
"C","Andrew Susac",3100,"StL@Mil 07:10PM ET",0,"Mil",NA,0,NA,0,NA
"1B/OF","Jose Martinez",3100,"StL@Mil 07:10PM ET",4.333,"StL",NA,0,1.59,1.3,8
"OF","Kirk Nieuwenhuis",3100,"StL@Mil 07:10PM ET",2.2,"Mil",5.84,0,NA,0,NA
"C","Matt Wieters",3100,"Was@NYM 04:05PM ET",6.714,"Was",6.09,5.6,5.63,5.7,5
"C","Travis d'Arnaud",3100,"Was@NYM 04:05PM ET",6.643,"NYM",NA,0,1.47,0,NA
"1B","Adam Lind",3100,"Was@NYM 04:05PM ET",4.083,"Was",NA,0,1.43,2.3,NA
"C","Robinson Chirinos",3100,"KC@Tex 08:05PM ET",12.167,"Tex",5.65,0,1.72,0.7,NA
"C","Cameron Rupp",3100,"Atl@Phi 07:05PM ET",5.917,"Phi",5.82,5.9,6.61,5.8,2
"OF","Daniel Nava",3100,"Atl@Phi 07:05PM ET",7.3,"Phi",5.45,5.9,6.74,2.6,NA
"OF","Jace Peterson",3100,"Atl@Phi 07:05PM ET",2.786,"Atl",NA,0,1.43,1.5,NA
"2B/C","Austin Barnes",3100,"LAD@Ari 08:10PM ET",5,"LAD",NA,0,1.71,0.5,16
"C/OF","Chris Herrmann",3100,"LAD@Ari 08:10PM ET",1.615,"Ari",5.57,6.2,1.61,0.8,16
"OF","Andrew Toles",3100,"LAD@Ari 08:10PM ET",5.063,"LAD",NA,0,1.84,1.2,NA
"C","Tim Federowicz",3100,"SF@Col 08:10PM ET",1,"SF",NA,0,NA,0,NA
"C","Tony Wolters",3100,"SF@Col 08:10PM ET",5.2,"Col",NA,0,1.61,1.2,NA
"2B/3B","Cory Spangenberg",3100,"Mia@SD 08:40PM ET",0,"SD",NA,0,NA,0,NA
"3B","Derek Dietrich",3100,"Mia@SD 08:40PM ET",4.538,"Mia",5.96,0,1.83,1.2,3
"C","Chris Gimenez",3000,"Det@Min 02:10PM ET",4.667,"Min",5.34,6.5,6.1,6.9,0
"2B/SS","Dixon Machado",3000,"Det@Min 02:10PM ET",0.5,"Det",4.33,5.2,5.7,5.2,5
"SS","Eduardo Escobar",3000,"Det@Min 02:10PM ET",6.625,"Min",NA,0,6.45,7.3,3
"OF","Mikie Mahtook",3000,"Det@Min 02:10PM ET",2.111,"Det",4.83,6.3,7.86,7.7,9
"OF","Tyler Collins",3000,"Det@Min 02:10PM ET",4.462,"Det",NA,0,1.64,1.6,NA
"C","Christian Vazquez",3000,"Bos@Bal 07:05PM ET",8.571,"Bos",NA,0,1.42,0.7,NA
"2B/3B","Josh Rutledge",3000,"Bos@Bal 07:05PM ET",0,"Bos",NA,0,NA,0,NA
"3B","Deven Marrero",3000,"Bos@Bal 07:05PM ET",0,"Bos",NA,0,NA,0,NA
"OF","Joey Rickard",3000,"Bos@Bal 07:05PM ET",0,"Bal",NA,0,NA,0,NA
"1B","John Jaso",3000,"NYY@Pit 04:05PM ET",1.2,"Pit",4.85,0,6.08,6.9,0
"2B/SS","Pete Kozma",3000,"NYY@Pit 04:05PM ET",1,"NYY",NA,0,1.2,1.6,NA
"SS","Kevin Newman",3000,"NYY@Pit 04:05PM ET",0,"Pit",NA,0,NA,0,NA
"OF","Aaron Hicks",3000,"NYY@Pit 04:05PM ET",10,"NYY",NA,0,6.57,6.1,18
"1B/3B","Marwin Gonzalez",3000,"Hou@TB 06:10PM ET",5.571,"Hou",6,0,1.53,4.7,2
"C","Mike Zunino",3000,"Sea@Oak 04:05PM ET",3.4,"Sea",5.91,5.9,5.31,5.7,0
"2B","Jed Lowrie",3000,"Sea@Oak 04:05PM ET",6.25,"Oak",6.03,6.3,6.89,6.3,13
"OF","Ben Gamel",3000,"Sea@Oak 04:05PM ET",0,"Sea",NA,0,NA,0,NA
"2B","Danny Espinosa",3000,"Tor@LAA 09:07PM ET",5.895,"LAA",5.29,5.6,6.65,5.3,0
"OF","Kevin Pillar",3000,"Tor@LAA 09:07PM ET",6.625,"Tor",6.02,7.3,8.38,6.7,16
"2B/3B","Greg Garcia",3000,"StL@Mil 07:10PM ET",2.6,"StL",NA,0,1.39,0.5,10
"2B/3B","TJ Rivera",3000,"Was@NYM 04:05PM ET",1.8,"NYM",3.85,4.3,4.82,5.8,0
"OF","Brandon Nimmo",3000,"Was@NYM 04:05PM ET",0,"NYM",NA,0,NA,0,NA
"C","Brett Nicholas",3000,"KC@Tex 08:05PM ET",0,"Tex",NA,0,NA,0,NA
"OF","Terrance Gore",3000,"KC@Tex 08:05PM ET",0,"KC",NA,0,NA,0,NA
"C","Tyler Flowers",3000,"Atl@Phi 07:05PM ET",4.385,"Atl",5.32,4.8,5.18,4.5,2
"C","Andrew Knapp",3000,"Atl@Phi 07:05PM ET",3.833,"Phi",NA,0,1.57,1.2,NA
"3B/OF","Rob Segedin",3000,"LAD@Ari 08:10PM ET",2.5,"LAD",NA,0,NA,0,NA
"OF","Socrates Brito",3000,"LAD@Ari 08:10PM ET",0,"Ari",NA,0,NA,0,NA
"SS","Jose Iglesias",2900,"Det@Min 02:10PM ET",7,"Det",NA,0,NA,0,NA
"C","Yan Gomes",2900,"Cle@CWS 07:10PM ET",3.917,"Cle",5.29,5.6,6.22,3.2,7
"OF","Austin Jackson",2900,"Cle@CWS 07:10PM ET",4.375,"Cle",5.8,0,1.62,0.7,NA
"1B/OF","Jose Osuna",2900,"NYY@Pit 04:05PM ET",4,"Pit",NA,0,1.5,2.1,NA
"C","Derek Norris",2900,"Hou@TB 06:10PM ET",3.923,"TB",5.07,5,5.91,4.1,3
"OF","Peter Bourjos",2900,"Hou@TB 06:10PM ET",3.667,"TB",NA,0,1.65,1,NA
"OF","Jake Smolinski",2900,"Sea@Oak 04:05PM ET",0,"Oak",NA,0,NA,0,NA
"C","Manny Pina",2900,"StL@Mil 07:10PM ET",7.5,"Mil",NA,0,NA,0.7,NA
"1B/OF","Ryan Rua",2900,"KC@Tex 08:05PM ET",2.111,"Tex",NA,0,1.76,0.9,NA
"2B/SS","Christian Colon",2900,"KC@Tex 08:05PM ET",0.667,"KC",5.2,4.1,1.59,0.9,0
"C","Devin Mesoraco",2900,"ChC@Cin 01:10PM ET",0,"Cin",NA,0,NA,0,NA
"OF","Andre Ethier",2900,"LAD@Ari 08:10PM ET",0,"LAD",NA,0,NA,0,NA
"2B/SS","Cristhian Adames",2900,"SF@Col 08:10PM ET",0,"Col",NA,0,1.73,1,NA
"OF","Chris Marrero",2900,"SF@Col 08:10PM ET",3.077,"SF",7.35,7.8,1.68,4,0
"OF","Travis Jankowski",2900,"Mia@SD 08:40PM ET",4,"SD",5.8,6.1,5.9,7.2,0
"3B","Matt Davidson",2800,"Cle@CWS 07:10PM ET",8.636,"CWS",NA,0,1.54,2.5,NA
"3B","Giovanny Urshela",2800,"Cle@CWS 07:10PM ET",0,"Cle",NA,0,NA,0,NA
"OF","Charlie Tilson",2800,"Cle@CWS 07:10PM ET",0,"CWS",NA,0,NA,0,NA
"SS","Gleyber Torres",2800,"NYY@Pit 04:05PM ET",0,"NYY",NA,0,NA,0,NA
"C","Curt Casali",2800,"Hou@TB 06:10PM ET",0,"TB",NA,0,NA,0,NA
"1B","Rickie Weeks",2800,"Hou@TB 06:10PM ET",4.1,"TB",NA,0,1.66,0.5,NA
"C","Bruce Maxwell",2800,"Sea@Oak 04:05PM ET",3,"Oak",NA,0,NA,0,NA
"OF","Guillermo Heredia",2800,"Sea@Oak 04:05PM ET",6.167,"Sea",NA,0,5.56,6.6,5
"C","Jett Bandy",2800,"StL@Mil 07:10PM ET",8.636,"Mil",4.55,4.9,5.85,3.7,3
"C","Carson Kelly",2800,"StL@Mil 07:10PM ET",0,"StL",NA,0,NA,0,NA
"3B/SS","Stephen Drew",2800,"Was@NYM 04:05PM ET",3.75,"Was",NA,0,NA,0,NA
"OF","Juan Lagares",2800,"Was@NYM 04:05PM ET",1.5,"NYM",5.69,6,6.9,7.4,3
"C","Tucker Barnhart",2800,"ChC@Cin 01:10PM ET",5.308,"Cin",3.88,4.7,4.64,4.8,3
"2B","Micah Johnson",2800,"Atl@Phi 07:05PM ET",0,"Atl",NA,0,NA,0,NA
"3B/OF","Chase d'Arnaud",2800,"Atl@Phi 07:05PM ET",2.091,"Atl",NA,0,1.45,0.9,NA
"1B/OF","Scott Van Slyke",2800,"LAD@Ari 08:10PM ET",2.647,"LAD",4.47,6,6.7,3.3,5
"3B/OF","Kike Hernandez",2800,"LAD@Ari 08:10PM ET",5.308,"LAD",NA,NA,7.74,NA,NA
"3B/SS","Alexi Amarista",2800,"SF@Col 08:10PM ET",1.4,"Col",NA,0,1.66,0.4,NA
"OF","Destin Hood",2800,"Mia@SD 08:40PM ET",0,"Mia",NA,0,NA,0,NA
"2B/SS","Ehire Adrianza",2700,"Det@Min 02:10PM ET",0,"Min",NA,0,NA,0,NA
"3B","Yandy Diaz",2700,"Cle@CWS 07:10PM ET",4.867,"Cle",6.1,0,NA,2.2,NA
"3B/SS","Ryan Flaherty",2700,"Bos@Bal 07:05PM ET",0.5,"Bal",5.34,0,1.58,0.7,NA
"C","Austin Romine",2700,"NYY@Pit 04:05PM ET",6.7,"NYY",4.63,5.3,5.14,5.4,8
"2B","Phil Gosselin",2700,"NYY@Pit 04:05PM ET",0.333,"Pit",NA,0,NA,2.1,NA
"C","Jesus Sucre",2700,"Hou@TB 06:10PM ET",5.167,"TB",NA,0,1.3,0.8,NA
"2B/SS","Daniel Robertson",2700,"Hou@TB 06:10PM ET",3.6,"TB",NA,0,1.47,1,NA
"OF","Jake Marisnick",2700,"Hou@TB 06:10PM ET",3.4,"Hou",5.46,5.3,NA,0.7,3
"2B/SS","Shawn O'Malley",2700,"Sea@Oak 04:05PM ET",0,"Sea",NA,0,NA,0,NA
"OF","Matt Joyce",2700,"Sea@Oak 04:05PM ET",3.467,"Oak",NA,0,5.97,6.1,3
"1B","Justin Smoak",2700,"Tor@LAA 09:07PM ET",5.563,"Tor",5.04,6.1,7.06,4.6,21
"1B","Rowdy Tellez",2700,"Tor@LAA 09:07PM ET",0,"Tor",NA,0,NA,0,NA
"OF","Dalton Pompey",2700,"Tor@LAA 09:07PM ET",0,"Tor",NA,0,NA,0,NA
"C","Eric Fryer",2700,"StL@Mil 07:10PM ET",2.667,"StL",NA,0,1.41,0.5,NA
"SS","Wilmer Difo",2700,"Was@NYM 04:05PM ET",4,"Was",5.72,0,1.48,2.3,NA
"2B","Raul Mondesi",2700,"KC@Tex 08:05PM ET",4.429,"KC",5.34,0,NA,5.4,NA
"2B/SS","Hanser Alberto",2700,"KC@Tex 08:05PM ET",0,"Tex",NA,0,NA,0,NA
"1B/OF","Brock Stassi",2700,"Atl@Phi 07:05PM ET",2.083,"Phi",NA,0,6.41,0.6,NA
"3B","Rio Ruiz",2700,"Atl@Phi 07:05PM ET",0,"Atl",NA,0,NA,0,NA
"C","Christian Bethancourt",2700,"Mia@SD 08:40PM ET",0.429,"SD",NA,0,1.5,NA,NA
"C","Austin Hedges",2700,"Mia@SD 08:40PM ET",5.588,"SD",5.62,5.8,5.77,3.8,18
"1B/OF","Tyler Moore",2700,"Mia@SD 08:40PM ET",2,"Mia",NA,0,NA,0,NA
"OF","Ichiro Suzuki",2700,"Mia@SD 08:40PM ET",2.25,"Mia",4.35,0,1.66,1.1,NA
"OF","Leury Garcia",2600,"Cle@CWS 07:10PM ET",4.417,"CWS",4.91,0,1.63,0.8,0
"OF","Jacob May",2600,"Cle@CWS 07:10PM ET",1.2,"CWS",4.24,4.2,5.05,2.8,NA
"C","Caleb Joseph",2600,"Bos@Bal 07:05PM ET",0,"Bal",NA,0,1.52,0.6,10
"C","Jarrod Saltalamacchia",2600,"Tor@LAA 09:07PM ET",0.714,"Tor",4.3,5.4,1.58,0.9,0
"OF","Ezequiel Carrera",2600,"Tor@LAA 09:07PM ET",4.231,"Tor",5.23,0,1.75,1.1,NA
"2B/SS","Andres Blanco",2600,"Atl@Phi 07:05PM ET",3.429,"Phi",NA,0,1.69,0.7,NA
"C","Chris Iannetta",2600,"LAD@Ari 08:10PM ET",7,"Ari",4.52,0,1.49,0.8,NA
"3B/SS","Adeiny Hechavarria",2600,"Mia@SD 08:40PM ET",3.333,"Mia",2.98,5.3,5.4,5.1,NA
"SS","Erick Aybar",2600,"Mia@SD 08:40PM ET",3.824,"SD",4.3,4.8,5.23,3.6,0
"C","Roberto Perez",2500,"Cle@CWS 07:10PM ET",2.167,"Cle",5.53,0,1.49,0.6,NA
"1B","Cody Asche",2500,"Cle@CWS 07:10PM ET",2,"CWS",4.61,5.2,5.55,1,0
"SS","Ronald Torreyes",2500,"NYY@Pit 04:05PM ET",5.467,"NYY",4.54,5.2,5.11,6.6,20
"C","Carlos Ruiz",2500,"Sea@Oak 04:05PM ET",3.667,"Sea",4.74,0,1.44,1.7,NA
"2B/3B","Adam Rosales",2500,"Sea@Oak 04:05PM ET",5.8,"Oak",4.88,6,7.34,8.3,14
"OF","Chris Heisey",2500,"Was@NYM 04:05PM ET",4.625,"Was",NA,0,1.35,2,NA
"OF","Patrick Kivlehan",2500,"ChC@Cin 01:10PM ET",1.9,"Cin",NA,0,1.43,1.7,NA
"OF","Eloy Jimenez",2500,"ChC@Cin 01:10PM ET",0,"ChC",NA,0,NA,0,NA
"C","Kurt Suzuki",2500,"Atl@Phi 07:05PM ET",3.333,"Atl",NA,0,1.28,0.6,NA
"2B/OF","Daniel Descalso",2500,"LAD@Ari 08:10PM ET",3.357,"Ari",NA,0,1.66,0,2
"C","AJ Ellis",2500,"Mia@SD 08:40PM ET",3.5,"Mia",NA,0,1.59,0.6,NA
"3B/SS","Luis Sardinas",2500,"Mia@SD 08:40PM ET",1.667,"SD",4.38,0,1.38,0.4,NA
"OF/SS","Allen Cordoba",2500,"Mia@SD 08:40PM ET",2.846,"SD",5.05,0,1.66,1.5,NA
"2B/OF","Andrew Romine",2400,"Det@Min 02:10PM ET",4.667,"Det",NA,0,1.56,2,NA
"C","Geovany Soto",2400,"Cle@CWS 07:10PM ET",9.167,"CWS",NA,0,NA,0.5,0
"C","Omar Narvaez",2400,"Cle@CWS 07:10PM ET",2.5,"CWS",4.27,3.8,4.59,2.2,NA
"OF","Willy Garcia",2400,"Cle@CWS 07:10PM ET",4,"CWS",NA,0,NA,0,NA
"C","Martin Maldonado",2400,"Tor@LAA 09:07PM ET",3.75,"LAA",5.37,4.7,5.63,2.4,NA
"C","Juan Graterol",2400,"Tor@LAA 09:07PM ET",0,"LAA",NA,0,1.59,0,3
"C","Kevin Plawecki",2400,"Was@NYM 04:05PM ET",0,"NYM",NA,0,1.34,1.6,NA
"C","Drew Butera",2400,"KC@Tex 08:05PM ET",1,"KC",NA,0,1.49,0.4,8
"SS","Nick Ahmed",2400,"LAD@Ari 08:10PM ET",5.545,"Ari",5.13,0,1.61,0.8,NA
"SS","JT Riddle",2400,"Mia@SD 08:40PM ET",2.625,"Mia",NA,0,NA,0,NA
"OF","Jabari Blash",2400,"Mia@SD 08:40PM ET",1,"SD",NA,0,NA,0,NA
"2B","Yolmer Sanchez",2300,"Cle@CWS 07:10PM ET",5.444,"CWS",NA,NA,1.38,1.2,NA
"2B/OF","Michael Martinez",2300,"Cle@CWS 07:10PM ET",0.778,"Cle",NA,0,1.45,1.2,NA
"C","Kyle Higashioka",2300,"NYY@Pit 04:05PM ET",0.667,"NYY",NA,0,1.47,2.3,NA
"OF","Shane Peterson",2300,"Hou@TB 06:10PM ET",6.5,"TB",4.66,6.2,5.3,4.2,7
"2B","Chad Pinder",2300,"Sea@Oak 04:05PM ET",6.333,"Oak",4.89,0,5.76,7,0
"C","Carlos Perez",2300,"Tor@LAA 09:07PM ET",0.833,"LAA",NA,0,NA,0,NA
"2B/3B","Darwin Barney",2300,"Tor@LAA 09:07PM ET",3.333,"Tor",4.75,4.9,5.48,2.6,7
"C","Rene Rivera",2300,"Was@NYM 04:05PM ET",3,"NYM",4.58,4.7,4.8,5.7,0
"C","Jose Lobaton",2300,"Was@NYM 04:05PM ET",6,"Was",NA,0,1.33,1.6,NA
"2B/OF","Drew Robinson",2300,"KC@Tex 08:05PM ET",0,"Tex",NA,0,NA,0,NA
"C","Hector Sanchez",2300,"Mia@SD 08:40PM ET",0,"SD",NA,0,1.44,1.3,NA
"C","Kevan Smith",2200,"Cle@CWS 07:10PM ET",2.333,"CWS",NA,0,NA,1.1,NA
"C","Chris Stewart",2200,"NYY@Pit 04:05PM ET",2.667,"Pit",4.33,0,1.33,1.6,NA
"2B/OF","Mike Freeman",2200,"Sea@Oak 04:05PM ET",4.167,"Sea",NA,0,NA,4.6,0
"OF","Jaff Decker",2200,"Sea@Oak 04:05PM ET",7.667,"Oak",5.15,5.1,4.86,6,2
"C","Anthony Recker",2200,"Atl@Phi 07:05PM ET",0.833,"Atl",NA,0,1.48,0.7,NA
"C","Jeff Mathis",2200,"LAD@Ari 08:10PM ET",2.909,"Ari",3.61,0,4.64,1.6,NA
"3B/SS","Miguel Rojas",2200,"Mia@SD 08:40PM ET",4.667,"Mia",4.73,0,1.62,0.5,0
"2B/3B","Ryan Goins",2100,"Tor@LAA 09:07PM ET",1.9,"Tor",4,3.7,1.45,0.9,7
"2B/SS","Cliff Pennington",2100,"Tor@LAA 09:07PM ET",2.556,"LAA",NA,0,1.5,0.6,NA
"3B/OF","Ty Kelly",2100,"Tor@LAA 09:07PM ET",0,"Tor",NA,0,NA,0,NA
"2B/SS","Grant Green",2100,"Was@NYM 04:05PM ET",0,"Was",NA,0,NA,1.9,NA
"C","Stuart Turner",2100,"ChC@Cin 01:10PM ET",2,"Cin",NA,0,1.31,1.6,NA
"OF","Emilio Bonifacio",2100,"Atl@Phi 07:05PM ET",1,"Atl",NA,0,1.54,0.5,NA
"OF","Brett Eibner",2100,"LAD@Ari 08:10PM ET",0,"LAD",4.95,0,5.97,1,3
"C","Zack Collins",2000,"Cle@CWS 07:10PM ET",0,"CWS",NA,0,NA,0,NA
"3B/OF","Chris Coghlan",2000,"Tor@LAA 09:07PM ET",4,"Tor",NA,0,1.65,1.5,NA
"2B/SS","Johan Camargo",2000,"Atl@Phi 07:05PM ET",1,"Atl",NA,0,NA,0,NA
"C","Luis Torrens",2000,"Mia@SD 08:40PM ET",1.75,"SD",NA,0,1.4,0.9,NA
