"Dexter Fowler_STL","Ian Kinsler_DET","Tommy Pham_STL","JD Martinez_DET","Justin Upton_DET","Andrew McCutchen_PIT","Josh Harrison_PIT","Starling Marte_PIT","Stephen Piscotty_STL","Alex Avila_DET","Jedd Gyorko_STL","Adam Frazier_PIT","Matt Carpenter_STL","Wil Myers_SD","Yadier Molina_STL","Josh Bell_PIT","Miguel Cabrera_DET","Randal Grichuk_STL","Gregory Polanco_PIT","Paul DeJong_STL","Victor Martinez_DET","Jose Pirela_SD","Ryan Schimpf_SD","Yangervis Solarte_SD","Hunter Renfroe_SD","Nicholas Castellanos_DET","Manuel Margot_SD","Jordy Mercer_PIT","Alex Dickerson_SD","Cory Spangenberg_SD","Franchy Cordero_SD","David Freese_PIT","Aledmys Diaz_STL","Jose Osuna_PIT","John Jaso_PIT","Jose Martinez_STL","Kolten Wong_STL","John Hicks_DET","Mikie Mahtook_DET","Travis Jankowski_SD","Austin Hedges_SD","Harrison Bader_STL","Erick Aybar_SD","Matt Szczur_SD","JaCoby Jones_DET","Francisco Cervelli_PIT","Chad Huffman_STL","Andrew Romine_DET","Chase d'Arnaud_SD","Dixon Machado_DET","Tyler Collins_DET","Danny Ortiz_PIT","Jacob Stallings_PIT","Kevin Newman_PIT","Christian Bethancourt_SD","James McCann_DET","Jose Rondon_SD","Allen Cordoba_SD","Luis Urias_SD","Elias Diaz_PIT","Magneuris Sierra_STL","Jim Adduci_DET","Alex Presley_DET","Greg Garcia_STL","Carson Kelly_STL","Jose Iglesias_DET","Eric Fryer_STL","Phil Gosselin_PIT","Chris Bostick_PIT","Jabari Blash_SD","Carlos Asuaje_SD","Hector Sanchez_SD","Gift Ngoepe_PIT","Max Moroff_PIT","John Bormann_PIT","Matt den Dekker_DET","Luis Torrens_SD","Chris Stewart_PIT"
-4.66328502415459,0,23.717803030303,0,0,0,0,0,2.45714285714286,0,57.1311688311688,0,6.3022496371553,0,2.35682624113475,0,0,-11.5,0,11.7316176470588,0,0,0,0,0,0,0,0,0,0,0,0,14.5765306122449,0,0,8.33333333333333,7.55172413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,12.7575757575758,0,0,7.26785714285714,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.90426829268293,16.4317211948791,40.4027777777778,0,0,0,60.3499446290144,0,0,0,-2.54907539118065,0,0,-3.75071225071225,0,0,0,0,0,0,0,0,14.7333333333333,0,0,0,11.7567567567568,0,-27.5,-12.5833333333333,0,0,0,0,0,0,0,0,0,0,14.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
-7.71945701357466,0,8.48571428571429,0,0,0,0,0,-5.16376306620209,0,6.3022496371553,0,48.7235023041475,0,4.18137254901961,0,0,5.94474153297683,0,13.9327485380117,0,0,0,0,0,0,0,0,0,0,0,0,16.0208754208754,0,0,10.375,-1.27142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.6904761904762,0,0,11.0666666666667,0,0,-13.7818181818182,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,56.8570782451379,0,0,0,0,0,0,0,-17.4393939393939,-5.49651567944251,13.2980030721966,1.20039682539683,0,11.6640243902439,0,0,-8.81848739495798,26.140522875817,0,0,0,0,0,0,0,0,-8.87179487179487,9.13461538461539,0,2.38297872340426,15.5934065934066,0,0,0,0,22.7916666666667,0,0,0,0,0,0,0,0,7.80295566502463,0,0,0,0,0,0,0,0,0,0,0,-12.6428571428571,24,0,0,0,0,0,1.76282051282051,0
6.51147959183673,0,-5.05788177339902,0,0,0,0,0,3.61111111111111,0,2.35682624113475,0,4.18137254901961,0,37.000626566416,0,0,3.62689075630252,0,-5.78308823529412,0,0,0,0,0,0,0,0,0,0,0,0,1.13725490196078,0,0,0.833333333333333,10.8698924731183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.1904761904762,0,0,4.40909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.86031560490941,2.41818181818182,23.4166666666667,0,0,0,-2.54907539118065,0,0,0,54.3458487572713,0,0,-3.52121212121212,0,0,0,0,0,0,0,0,-0.755898366606171,0,0,0,-12.234772978959,0,-14.9833333333333,5.11462450592885,0,0,0,0,0,0,0,0,0,0,-1.25035561877667,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,-7.11538461538461
0,13,0,33.3422459893048,3.91673469387755,0,0,0,0,14.2010582010582,0,0,0,0,0,0,47.7024673439768,0,0,0,2.13269230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0952380952381,19.6041666666667,0,0,0,0,0,10.5,0,0,-5.94179894179894,0,28.1272727272727,-3.76470588235294,0,0,0,0,10.2166666666667,0,0,0,0,0,-8.4,4.14393939393939,0,0,16.6646623496762,0,0,0,0,0,0,0,0,0,0,0,0
-2.4758064516129,0,-6.78030303030303,0,0,0,0,0,-3.68577075098814,0,-11.5,0,5.94474153297683,0,3.62689075630252,0,0,42.3400809716599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9428571428571,0,0,6.38095238095238,1.90344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.1666666666667,0,0,-10.8888888888889,0,0,-13.0833333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-3.22941176470588,-6.35522664199815,-2.97619047619048,0,0,0,-3.75071225071225,0,0,0,-3.52121212121212,0,0,39.4279788838612,0,0,0,0,0,0,0,0,-3.14530612244898,0,0,0,-4.80645161290323,0,5.01666666666667,-5.0375,0,0,0,0,0,0,0,0,0,0,-10.9470443349754,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,6.60909090909091
28.3639705882353,0,13.2352941176471,0,0,0,0,0,-22.7,0,11.7316176470588,0,13.9327485380117,0,-5.78308823529412,0,0,0,0,53.6289473684211,0,0,0,0,0,0,0,0,0,0,0,0,-3.83455882352941,0,0,22.4636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,7.83333333333333,0,0,0,0,0,0,0,0,0,0,0
0,12.3903846153846,0,33.5434782608696,-0.836262719703978,0,0,0,0,1.67948717948718,0,0,0,0,0,0,2.13269230769231,0,0,0,39.5595918367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26190476190476,1.53846153846154,0,0,0,0,0,-7.81944444444444,0,0,2.10153846153846,0,5.8,-7.86363636363636,0,0,0,0,1.97333333333333,0,0,0,0,0,14.5972222222222,-23,0,0,-6.88231707317073,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-17.4393939393939,0,0,0,0,0,0,0,70.7564102564103,0,-13.9777777777778,-13.7575757575758,0,0,0,0,10.8454545454545,8.12727272727273,0,0,0,0,0,0,0,0,0,-13.8888888888889,0,21.4333333333333,1.33333333333333,0,0,0,0,-22.5,0,0,0,0,0,0,0,0,6.07142857142857,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,-3.16666666666667,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49651567944251,0,0,0,0,0,0,0,0,53.1572535991141,0.509291521486643,-8.48353658536585,0,1.80208333333333,0,0,-2.52857142857143,-2.25,0,0,0,0,0,0,0,0,-2.08333333333333,-4.23440285204991,0,-6.15165165165165,-15.8666666666667,0,0,0,0,34,0,0,0,0,0,0,0,0,-0.520833333333333,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,-15.8571428571429,0
0,0,0,0,0,0,0,0,0,0,0,0,0,13.2980030721966,0,0,0,0,0,0,0,-13.9777777777778,0.509291521486643,46.6884615384615,-3.73664727657324,0,4.05833333333333,0,0,13.0852272727273,35.1208333333333,0,0,0,0,0,0,0,0,0.83974358974359,6.62405731523379,0,5.52358926919519,1.98901098901099,0,0,0,0,-0.388888888888889,0,0,0,0,0,0,0,0,8.65886699507389,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,0,0,0,0,6.45454545454545,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.20039682539683,0,0,0,0,0,0,0,-13.7575757575758,-8.48353658536585,-3.73664727657324,51.8454545454545,0,-3.51794871794872,0,0,4.50713012477718,-8.40522875816993,0,0,0,0,0,0,0,0,-6.3974358974359,-3.99673439767779,0,-2.41026827012026,-0.608974358974359,0,0,0,0,-17.0972222222222,0,0,0,0,0,0,0,0,-5.0551724137931,0,0,0,0,0,0,0,0,0,0,0,7.8,16,0,0,0,0,0,-6.12121212121212,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11.6640243902439,0,0,0,0,0,0,0,0,1.80208333333333,4.05833333333333,-3.51794871794872,0,34.9378048780488,0,0,-2.75,0,0,0,0,0,0,0,0,0,-5.04545454545455,-2.10516934046346,0,3.03095238095238,-11.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7555555555556,0,0,0,0,0,0,0,0,0,0,0,-7.19047619047619,0,0,0,0,0,0,-11.7,0
0,0,0,0,0,11.0106646825397,6.90846994535519,0.8,0,0,0,14.7333333333333,0,0,0,-0.755898366606171,0,0,-3.14530612244898,0,0,0,0,0,0,0,0,36.4486657620986,0,0,0,8.79602220166512,0,22.8744588744589,3.32608695652174,0,0,0,0,0,0,0,0,0,0,10.1346153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3333333333333,0,0,0,9.30128205128205
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-8.81848739495798,0,0,0,0,0,0,0,10.8454545454545,-2.52857142857143,13.0852272727273,4.50713012477718,0,-2.75,0,0,39.2582582582583,-3.91208791208791,0,0,0,0,0,0,0,0,0,10.7206896551724,0,-4.19166666666667,-6.7,0,0,0,0,-6.25,0,0,0,0,0,0,0,0,-2.37254901960784,0,0,0,0,0,0,0,0,0,0,0,-35,-16,0,0,0,0,0,-3.97619047619048,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26.140522875817,0,0,0,0,0,0,0,8.12727272727273,-2.25,35.1208333333333,-8.40522875816993,0,0,0,0,-3.91208791208791,80.766081871345,0,0,0,0,0,0,0,0,0,29.0448717948718,0,6.42857142857143,1,0,0,0,0,19.5,0,0,0,0,0,0,0,0,12.8791208791209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66666666666667,0
0,0,0,0,0,14.7710453283996,5.00757575757576,-21.5416666666667,0,0,0,11.7567567567568,0,0,0,-12.234772978959,0,0,-4.80645161290323,0,0,0,0,0,0,0,0,8.79602220166512,0,0,0,30.5042517006803,0,18.8787878787879,2.88461538461538,0,0,0,0,0,0,0,0,0,0,7.16625615763547,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,3.20833333333333
-4.43450980392157,0,-7.43844696969697,0,0,0,0,0,-4.14329268292683,0,14.5765306122449,0,16.0208754208754,0,1.13725490196078,0,0,13.9428571428571,0,-3.83455882352941,0,0,0,0,0,0,0,0,0,0,0,0,54.203825136612,0,0,16.3725490196078,1.6951871657754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547619047619048,0,0,-4.64444444444444,0,0,-4.98611111111111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,28.1789473684211,8.22142857142857,0,0,0,0,-27.5,0,0,0,-14.9833333333333,0,0,5.01666666666667,0,0,0,0,0,0,0,0,22.8744588744589,0,0,0,18.8787878787879,0,58.6839826839827,12.1666666666667,0,0,0,0,0,0,0,0,0,0,9.53205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,-13
0,0,0,0,0,3.38666666666667,1.71739130434783,0,0,0,0,-12.5833333333333,0,0,0,5.11462450592885,0,0,-5.0375,0,0,0,0,0,0,0,0,3.32608695652174,0,0,0,2.88461538461538,0,12.1666666666667,29.1054131054131,0,0,0,0,0,0,0,0,0,0,3.98333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,-9.59523809523809
0.39047619047619,0,3.28181818181818,0,0,0,0,0,-17.0238095238095,0,8.33333333333333,0,10.375,0,0.833333333333333,0,0,6.38095238095238,0,22.4636363636364,0,0,0,0,0,0,0,0,0,0,0,0,16.3725490196078,0,0,25.947619047619,-0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83333333333333,0,0,13.05,0,0,0,0,0,0,0,0,0,0,0
3.01290322580645,0,6.28571428571429,0,0,0,0,0,-7.92153846153846,0,7.55172413793103,0,-1.27142857142857,0,10.8698924731183,0,0,1.90344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6951871657754,0,0,-0.571428571428571,29.7287449392713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,-18.7361111111111,0,0,12.5892857142857,0,0,0,0,0,0,0,0,0,0,0
0,-9.11904761904762,0,47.9285714285714,25.6,0,0,0,0,1.66666666666667,0,0,0,0,0,0,23.0952380952381,0,0,0,5.26190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0727272727273,29.5,0,0,0,0,0,0,0,0,12.8333333333333,0,41.1,0,0,0,0,0,-5.08333333333333,0,0,0,0,0,22.5,0,0,0,30.6222222222222,0,0,0,0,0,0,0,0,0,0,0,0
0,-15.7166666666667,0,9.80909090909091,4.11764705882353,0,0,0,0,6.33333333333333,0,0,0,0,0,0,19.6041666666667,0,0,0,1.53846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,32.9415204678363,0,0,0,0,0,-0.35,0,0,1.64285714285714,0,57.2666666666667,-12,0,0,0,0,-2.93406593406593,0,0,0,0,0,0,0,0,0,5.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-8.87179487179487,0,0,0,0,0,0,0,0,-2.08333333333333,0.83974358974359,-6.3974358974359,0,-5.04545454545455,0,0,0,0,0,0,0,0,0,0,0,0,11.1025641025641,-16.3181818181818,0,2.21818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9.13461538461539,0,0,0,0,0,0,0,-13.8888888888889,-4.23440285204991,6.62405731523379,-3.99673439767779,0,-2.10516934046346,0,0,10.7206896551724,29.0448717948718,0,0,0,0,0,0,0,0,-16.3181818181818,58.5265993265993,0,-0.975817923186344,17.4393939393939,0,0,0,0,29.8928571428571,0,0,0,0,0,0,0,0,6.78985507246377,0,0,0,0,0,0,0,0,0,0,0,-10.047619047619,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.38297872340426,0,0,0,0,0,0,0,21.4333333333333,-6.15165165165165,5.52358926919519,-2.41026827012026,0,3.03095238095238,0,0,-4.19166666666667,6.42857142857143,0,0,0,0,0,0,0,0,2.21818181818182,-0.975817923186344,0,36.7040816326531,16.2909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.3235294117647,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,-0.666666666666667,0
0,0,0,0,0,0,0,0,0,0,0,0,0,15.5934065934066,0,0,0,0,0,0,0,1.33333333333333,-15.8666666666667,1.98901098901099,-0.608974358974359,0,-11.4666666666667,0,0,-6.7,1,0,0,0,0,0,0,0,0,0,17.4393939393939,0,16.2909090909091,22.2666666666667,0,0,0,0,-5.41666666666667,0,0,0,0,0,0,0,0,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41666666666667,0
0,-4.66666666666667,0,0,2.55357142857143,0,0,0,0,31.5,0,0,0,0,0,0,10.5,0,0,0,-7.81944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,0,0,0,0,0,26.1,0,0,-23.75,0,1.33333333333333,22,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,30.9107142857143,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.78048780487805,12.7726045883941,24.25,0,0,0,14.7777777777778,0,0,0,-1.25035561877667,0,0,-10.9470443349754,0,0,0,0,0,0,0,0,10.1346153846154,0,0,0,7.16625615763547,0,9.53205128205128,3.98333333333333,0,0,0,0,0,0,0,0,0,0,32.1616832779623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.0474308300395,0,-0.978021978021978,11.4290322580645,0,0,0,0,5.65789473684211,0,0,0,0,0,0,-5.94179894179894,0,0,0,2.10153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8333333333333,1.64285714285714,0,0,0,0,0,-23.75,0,0,36.6893939393939,0,8.7,11,0,0,0,0,14.5583333333333,0,0,0,0,0,40.65,28.25,0,0,-10.88,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,22.7916666666667,0,0,0,0,0,0,0,-22.5,34,-0.388888888888889,-17.0972222222222,0,0,0,0,-6.25,19.5,0,0,0,0,0,0,0,0,0,29.8928571428571,0,0,-5.41666666666667,0,0,0,0,46.1111111111111,0,0,0,0,0,0,0,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.6666666666667,0,39.6805555555556,0.96969696969697,0,0,0,0,7.25,0,0,0,0,0,0,28.1272727272727,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1,57.2666666666667,0,0,0,0,0,1.33333333333333,0,0,8.7,0,29.3076923076923,4.5,0,0,0,0,11.1428571428571,0,0,0,0,0,0,0,0,0,35.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0
0,13.0849802371542,0,-52,-0.22463768115942,0,0,0,0,5.59558823529412,0,0,0,0,0,0,-3.76470588235294,0,0,0,-7.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,22,0,0,11,0,4.5,82.8015384615385,0,0,0,0,16.8,0,0,0,0,0,-2.47222222222222,0,0,0,-8.68831168831169,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
