"Mike Trout_LAA","Albert Pujols_LAA","Gregor Blanco_ARI","Paul Goldschmidt_ARI","Andrelton Simmons_LAA","AJ Pollock_ARI","Brandon Belt_SF","Yonder Alonso_OAK","Chris Carter_OAK","Khris Davis_OAK","JD Martinez_ARI","Jake Lamb_ARI","Matt Joyce_OAK","Ryon Healy_OAK","Buster Posey_SF","Jed Lowrie_OAK","Cameron Maybin_LAA","Marcus Semien_OAK","Chad Pinder_OAK","Rajai Davis_OAK","Ben Revere_LAA","CJ Cron_LAA","Nick Hundley_SF","Yunel Escobar_LAA","Hunter Pence_SF","Jefry Marte_LAA","Pablo Sandoval_SF","Yasmany Tomas_ARI","Chris Owings_ARI","Luis Valbuena_LAA","Nick Franklin_LAA","Brandon Crawford_SF","Adam Rosales_ARI","David Peralta_ARI","Daniel Descalso_ARI","Jarrett Parker_SF","Joe Panik_SF","Christian Arroyo_SF","Josh Phegley_OAK","Denard Span_SF","Rey Fuentes_ARI","Kelby Tomlinson_SF","Martin Maldonado_LAA","Kole Calhoun_LAA","Joey Wendle_OAK","Dustin Fowler_OAK","Chris Iannetta_ARI","Gorkys Hernandez_SF","Chris Herrmann_ARI","Jeremy Hazelbaker_ARI","Christian Walker_ARI","Nick Ahmed_ARI","Ketel Marte_ARI","Mac Williamson_SF","Jake Smolinski_OAK","Ryan LaMarre_OAK","Mark Canha_OAK","Bruce Maxwell_OAK","David Fletcher_LAA","Jeff Mathis_ARI","Aaron Hill_SF","Socrates Brito_ARI","Nolan Fontana_LAA","Matt Chapman_OAK","Michael Morse_SF","Justin Ruggiano_SF","Brandon Drury_ARI","Cliff Pennington_LAA","Juan Graterol_LAA","Carlos Perez_LAA","Conor Gillaspie_SF","Tim Federowicz_SF","Eric Young_LAA","Shane Robinson_LAA","Jaff Decker_OAK","Ryan Lavarnway_OAK","Ramon Flores_LAA","Kaleb Cowart_LAA","Jaycob Brugman_OAK","Renato Nunez_OAK","Matt Olson_OAK","Franklin Barreto_OAK","Emilio Bonifacio_ARI","Chris Marrero_SF","Carlos Moncrief_SF","Ildemaro Vargas_ARI","Jack Reinheimer_ARI","Austin Slater_SF","Miguel Gomez_SF","Dawel Lugo_ARI","Domingo Leyba_ARI","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF"
13.5281385281385,0.285714285714286,0,0,15.1481481481481,0,0,0,0,0,0,0,0,0,0,0,7.28458498023715,0,0,0,2.80952380952381,65,0,12.7789473684211,0,33.2103174603175,0,0,0,-4.4,0,0,0,0,0,0,0,0,0,0,0,0,15.6688311688312,5.30461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,2.5,0,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,30.4,3.50769230769231,0,-9.7037037037037,0,0,0,0,0,6.59084084084084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.85,20.1966966966967,0,0,0,0,22.5897435897436,14.9333333333333,0,0,0,0,0,0,0,0,0,0,0,-6.60897435897436,0,-24.2857142857143,0,0,-15.140522875817,0,0,0,0,0,0,0,15.9833333333333,0,0,0,0,0,0,16.8123123123123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16.0529100529101,6.58456790123457,0,-7.1869918699187,0,0,0,0,-13,-8.09122807017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1966966966967,59.1891853126793,0,0,0,0,0.593169398907104,9.11948790896159,0,0,0,0,0,0,0,0,0,0,0,5.81527093596059,0,-1.49569892473118,-12.5,0,-3.43230769230769,4,0,0,0,0,0,0,-0.22972972972973,0,0,0,0,0,0,4.46626984126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.56166666666667,0.307575757575758,0,0,8.6408106219427,0,0,0,0,0,0,0,0,0,0,0,9.81507823613087,0,0,0,3.86693548387097,-4.75555555555556,0,-2.51693404634581,0,-4.4,0,0,0,55.0090845562544,-5.95,0,0,0,0,0,0,0,0,0,0,0,-4.6622621564482,0.972789115646258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,-2.86315789473684,-1.73333333333333,0,0,0,6.30769230769231,0,0,0,0,-11.2380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.66666666666667,-2.33333333333333,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,2.83333333333333,0,0,0,2,0,0,13.5,0,0,0,0,0,-5.95,4.2,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-1.63186813186813,0,0,0,0,0,0,0,5.2018779342723,0,0,0,0,0,0,0,-3.11413043478261,0,7.79370840895342,0,0,0,0,0,0,38.6901893287435,0,0,0,1.33333333333333,-6.98982785602504,8.3956043956044,0,4.85915492957746,0,-0.0357142857142857,0,0,0,0,0,2.35285285285285,0,0,0,0,0,7.23611111111111,0,0,0,0,0,0,2.97777777777778,0,0,0,0,-23.8444444444444,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,20.2678571428571,0,0,0,0.507142857142857,-19.8333333333333,0,0,2.66666666666667,-2.3,6.57692307692308
0,0,0,-154,0,24.5,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,-59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.75724637681159,18.0049467275495,0,14.7834008097166,0,0,0,0,-12.1944444444444,22.6308685446009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5897435897436,0.593169398907104,0,0,0,0,68.38004101162,-18.6724358974359,0,0,0,0,0,0,0,0,0,0,0,17.008547008547,0,43.8048433048433,36.4166666666667,0,4.97368421052632,-3.71428571428571,0,0,0,0,0,0,-5.86631016042781,0,0,0,0,0,0,30.3920903954802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-13.5263157894737,7.33950046253469,0,-6.29210526315789,0,0,0,0,52.8,-18.2286585365854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9333333333333,9.11948790896159,0,0,0,0,-18.6724358974359,42.1044897959184,0,0,0,0,0,0,0,0,0,0,0,16.2941176470588,0,7,13.3333333333333,0,-7.45098039215686,11.1785714285714,0,0,0,0,0,0,8.0921052631579,0,0,0,0,0,0,-8.91800356506239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,33.0952380952381,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,76.5,0,5.375,0,0,0,0,0,0,1.33333333333333,0,0,0,75.125,2.83928571428571,0,0,24.6904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.81772151898734,0,0,0,0,0,0,0,9.02017771195853,0,0,0,0,0,0,0,-1.08404558404558,0,11.5562996031746,0,0,0,0,0,0,-6.98982785602504,0,0,0,2.83928571428571,41.5232379979571,-9.19666666666667,0,14.0330261136713,0,-20.3333333333333,0,0,0,0,0,14.5371980676329,0,0,0,0,0,-0.972222222222222,0,0,0,0,0,0,-11.0666666666667,0,0,0,7.66666666666667,38.4777777777778,0,0,0,0,-0.659090909090909,0,0,0,0,0,0,0,0,0,0,0,0,-33.4761904761905,0,0,0,26.1507352941176,0,0,0,-5.33333333333333,-0.6,-7.88181818181818
0,0,0,0,0,0,-2.52279202279202,0,0,0,0,0,0,0,8.03418803418803,0,0,0,0,0,0,0,5.5,0,-6.59340659340659,0,0,0,0,0,0,8.3956043956044,0,0,0,0,-9.19666666666667,26.4471264367816,0,-7.92424242424242,0,11,0,0,0,0,0,1.31666666666667,0,0,0,0,0,7.70833333333333,0,0,0,0,0,0,0,0,0,0,-0.2,2.87272727272727,0,0,0,0,-6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,16.4117647058824,0,4.10215053763441,0,0,1.89766081871345,4.45057471264368,0,7.11384615384615,0,24.55,12.4967320261438,-0.586842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7182795698925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02727272727273,0,0,0,0,0,0,-20.4666666666667,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,4.5,0,-2,-3.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8.27131287297528,0,0,0,0,0,0,0,8.96045197740113,0,0,0,0,0,0,0,-3.76470588235294,0,19.921343537415,0,0,0,0,0,0,4.85915492957746,0,0,0,24.6904761904762,14.0330261136713,-7.92424242424242,0,53.3299086757991,0,-14,0,0,0,0,0,0.192307692307692,0,0,0,0,0,16.8194444444444,0,0,0,0,0,0,-15.3214285714286,0,0,0,0,-6.46428571428571,0,0,0,0,15.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,13.6842105263158,-8.16666666666667,0,0,-17.3333333333333,19.9,-3.64545454545455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,27.25,0,0,0,0,0,0,0,20.7363636363636,0,0,0,0,0,0,0,20.6071428571429,0,7.96363636363636,0,0,0,0,0,0,-0.0357142857142857,0,0,0,0,-20.3333333333333,11,0,-14,0,29.9358974358974,0,0,0,0,0,0.822222222222222,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,0,0,0,0,0,15.5
-5.82627450980392,-2.02314352314352,0,0,8.19012635909492,0,0,0,0,0,0,0,0,0,0,0,3.58076225045372,0,0,0,-1.57754010695187,-0.400246305418719,0,-0.295104895104895,0,15.6688311688312,0,0,0,-4.6622621564482,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,42.2620481927711,1.42526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9166666666667,0,0,0,0,4.16,0,0,0,0,-10.487012987013,-8.9,0,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
