id,last_name,first_name,team,position,opponent,games,pa,ab,singles,doubles,triples,home_runs,walks,strikeouts,sb,cs,runs,rbi,hbp,sac_flies,gidp,errors,outs,matchup,odds,weather,injury,bvp, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
10655,Bregman,Alex,HOU,3B,BAL,1.00,4.04,3.70,0.62,0.22,0.04,0.14,0.32,0.64,0.07,0.03,0.46,0.43,0.00,0.02,0.00,0.14,2.68,BAL (Asher R) R Ord 8,,,,,2700,14,4000,0,0,0,0,0,0,3B,3B,3B,3B;DH,,,,,,0,
3075,Martin,Russell,TOR,C,TEX,1.00,4.33,3.69,0.55,0.16,0.01,0.15,0.60,1.12,0.03,0.02,0.53,0.48,0.00,0.04,0.00,0.04,2.83,TEX (Cashner R) R Ord 6,,,,4ab .000/.333/.000 0sb 0hr,2700,10,3200,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6305,Garcia,Avisail,CHW,OF,DET,1.00,4.15,3.86,0.74,0.17,0.02,0.14,0.27,0.90,0.03,0.03,0.46,0.51,0.00,0.03,0.00,0.03,2.78,DET (Zimmermann R) R Ord 5,,,,6ab .667/.667/1.167 0sb 1hr,3000,16,4600,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
3503,Napoli,Mike,TEX,1B,@ TOR,1.00,4.16,3.70,0.49,0.16,0.01,0.22,0.42,1.37,0.02,0.01,0.47,0.44,0.00,0.03,0.00,0.06,2.83,@TOR (Biagini R) R Ord 6,,,,,3200,16,3900,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
5684,Rasmus,Colby,TB,OF,@ MIN,1.00,4.20,3.78,0.53,0.18,0.01,0.18,0.39,1.28,0.03,0.01,0.49,0.46,0.00,0.02,0.00,0.03,2.88,@MIN (Gibson R) L Ord 6,,,,6ab .333/.333/.333 0sb 0hr,2900,15,3500,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8635,Souza,Steven,TB,OF,@ MIN,1.00,4.08,3.64,0.58,0.16,0.01,0.18,0.38,1.29,0.03,0.03,0.44,0.43,0.05,0.02,0.06,0.03,2.70,@MIN (Gibson R) R Ord 7,,,,2ab .500/.500/.500 0sb 0hr,3400,15,4100,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8321,Polanco,Jorge,MIN,SS,TB,1.00,4.23,3.86,0.74,0.23,0.05,0.07,0.31,0.59,0.08,0.05,0.43,0.46,0.00,0.06,0.00,0.16,2.77,TB (Cobb R) S Ord 6,,,,,3000,10,3300,0,0,0,0,0,0,SS,SS,SS,SS;3B;DH,,,,,,0,
8910,Ramirez,Jose,CLE,2B/3B,KC,1.00,4.15,3.76,0.73,0.24,0.03,0.07,0.36,0.48,0.09,0.04,0.42,0.44,0.00,0.03,0.00,0.07,2.70,KC (Duffy L) S Ord 6,,,,8ab .125/.222/.125 0sb 0hr,2700,11,3700,0,0,0,0,0,0,3B,3B,2B;3B,P,,,,,,0,
8719,Gallo,Joey,TEX,3B,@ TOR,1.00,4.05,3.58,0.33,0.14,0.03,0.24,0.45,1.75,0.04,0.01,0.45,0.41,0.00,0.02,0.00,0.15,2.84,@TOR (Biagini R) L Ord 7,,,,,2900,14,4100,0,0,0,0,0,0,3B,3B,3B,3B;DH;OF,,,,,,0,
7764,Realmuto,JT,MIA,C,LAA,1.00,4.08,3.83,0.80,0.20,0.04,0.08,0.23,0.70,0.06,0.02,0.44,0.49,0.00,0.02,0.00,0.06,2.70,LAA (Shoemaker R) R Ord 6,,,,,2900,13,3800,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
7082,Hernandez,Kike,LAD,SS/OF,CHC,1.00,4.46,4.03,0.54,0.26,0.03,0.12,0.39,0.94,0.02,0.01,0.59,0.34,0.02,0.02,0.05,0.05,3.07,CHC (Lester L) R Ord 1,,,,3ab .000/.400/.000 0sb 0hr,3000,7,2900,0,0,0,0,0,0,OF,OF,SS;OF,2B;DH;OF,,,,,,0,
8096,Franco,Maikel,PHI,3B,CIN,1.00,4.03,3.71,0.62,0.20,0.01,0.17,0.29,0.61,0.00,0.00,0.47,0.50,0.00,0.03,0.00,0.10,2.72,CIN (Feldman R) R Ord 6,,,,,3100,13,3600,0,0,0,0,0,0,3B,3B,3B,3B;DH,,,,,,0,
9237,Renfroe,Hunter,SD,OF,@ WAS,1.00,4.14,3.93,0.60,0.21,0.02,0.17,0.20,1.11,0.03,0.02,0.47,0.50,0.00,0.02,0.00,0.15,2.94,@WAS (Ross R) R Ord 5,,,,,3500,16,3100,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
3033,Markakis,Nick,ATL,OF,@ SF,1.00,4.41,4.00,0.80,0.23,0.01,0.05,0.37,0.74,0.01,0.01,0.56,0.54,0.00,0.03,0.00,0.01,2.92,@SF (Cueto R) L Ord 3,,,,3ab .000/.000/.000 0sb 0hr,2900,15,3400,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
5572,Freese,David,PIT,3B,NYM,1.00,4.25,3.85,0.72,0.22,0.00,0.10,0.38,1.04,0.01,0.00,0.50,0.52,0.00,0.02,0.00,0.09,2.82,NYM (Harvey R) R Ord 5,,,,3ab .333/.333/.333 0sb 0hr,2700,10,3400,0,0,0,0,0,0,3B,3B,3B,1B;3B;DH,,,,,,0,
9921,Schwarber,Kyle,CHC,OF,@ LAD,1.00,4.50,4.07,0.51,0.14,0.01,0.20,0.41,1.55,0.02,0.02,0.60,0.33,0.00,0.02,0.00,0.07,3.21,@LAD (Kershaw L) L Ord 1,,,,,3200,7,3900,0,0,0,0,0,0,OF,OF,OF,C;DH;OF,,,,,,0,
7098,Gregorius,Didi,NYY,SS,OAK,1.00,4.15,3.91,0.78,0.20,0.02,0.11,0.21,0.57,0.04,0.01,0.44,0.46,0.00,0.04,0.00,0.09,2.80,OAK (Triggs R) L Ord 6,,,,2ab .500/.500/.500 0sb 0hr,3400,16,4100,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
5751,Wieters,Matt,WAS,C,SD,1.00,4.13,3.73,0.65,0.20,0.01,0.13,0.34,0.76,0.02,0.00,0.45,0.49,0.00,0.05,0.00,0.05,2.74,SD (Chacin R) S Ord 7,,,,,2600,14,3300,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
7245,Hicks,Aaron,NYY,OF,OAK,1.00,4.04,3.54,0.60,0.15,0.02,0.13,0.48,0.74,0.10,0.05,0.42,0.41,0.00,0.03,0.00,0.01,2.64,OAK (Triggs R) S Ord 7,,,,2ab .500/.500/.500 0sb 0hr,3200,15,4300,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8669,Pillar,Kevin,TOR,OF,TEX,1.00,4.00,3.76,0.75,0.26,0.02,0.08,0.22,0.56,0.13,0.06,0.39,0.36,0.00,0.02,0.00,0.02,2.66,TEX (Cashner R) R Ord 9,,,,2ab .000/.000/.000 0sb 0hr,3700,19,3700,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
1943,Gutierrez,Franklin,LAD,OF,CHC,1.00,4.13,3.79,0.58,0.19,0.00,0.15,0.30,1.16,0.02,0.01,0.48,0.55,0.00,0.03,0.00,0.02,2.88,CHC (Lester L) R Ord 4,,,,2ab .500/.500/2.000 0sb 1hr,2600,7,3200,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
3426,Moss,Brandon,KC,OF,@ CLE,1.00,3.97,3.65,0.43,0.17,0.01,0.24,0.29,1.33,0.01,0.00,0.43,0.41,0.00,0.03,0.00,0.04,2.80,@CLE (Tomlin R) L Ord 7,,,,2ab .500/.667/2.000 0sb 1hr,2800,15,3600,0,0,0,0,0,0,1B,1B,OF,1B;DH;OF,,,,,,0,
5969,Carter,Chris,NYY,1B,OAK,1.00,3.93,3.42,0.37,0.13,0.01,0.23,0.46,1.29,0.02,0.01,0.48,0.40,0.00,0.05,0.00,0.05,2.67,OAK (Triggs R) R Ord 8,,,,,2800,12,4000,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
5782,Coghlan,Chris,TOR,3B,TEX,1.00,4.11,3.57,0.52,0.23,0.04,0.10,0.49,0.88,0.03,0.01,0.44,0.40,0.03,0.02,0.06,0.03,2.69,TEX (Cashner R) L Ord 8,,,,4ab .500/.500/.500 0sb 0hr,2100,7,2800,0,0,0,0,0,0,2B,OF,3B,3B;DH;OF,,,,,,0,
5940,Pina,Manuel,MIL,C,ARI,1.00,4.06,3.72,0.63,0.25,0.02,0.10,0.32,0.64,0.03,0.02,0.44,0.48,0.00,0.02,0.13,0.00,2.72,ARI (Corbin L) R Ord 6,,,Questionable,,2500,7,3200,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
9255,Anderson,Tim,CHW,SS,DET,1.00,4.04,3.89,0.76,0.18,0.04,0.10,0.13,1.01,0.11,0.03,0.40,0.42,0.00,0.02,0.00,0.17,2.81,DET (Zimmermann R) R Ord 6,,,,4ab .500/.500/1.000 0sb 0hr,2800,15,4200,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
6247,Owings,Chris,ARI,SS/OF,@ MIL,1.00,4.01,3.79,0.68,0.20,0.05,0.06,0.20,0.96,0.19,0.04,0.35,0.40,0.00,0.02,0.00,0.08,2.80,@MIL (Nelson R) R Ord 7,,,,11ab .364/.364/.545 1sb 0hr,3100,17,4600,0,0,0,0,0,0,SS,SS,SS;OF,SS;DH;OF,,,,,,0,
2397,Jaso,John,PIT,1B/OF,NYM,1.00,4.14,3.67,0.62,0.24,0.02,0.08,0.46,0.75,0.03,0.03,0.43,0.47,0.00,0.02,0.00,0.02,2.71,NYM (Harvey R) L Ord 6,,,,,2700,11,3000,0,0,0,0,0,0,1B,1B,1B;OF,1B;DH,,,,,,0,
7896,Drury,Brandon,ARI,2B,@ MIL,1.00,4.13,3.85,0.66,0.26,0.01,0.10,0.26,0.87,0.02,0.02,0.43,0.47,0.00,0.02,0.00,0.04,2.81,@MIL (Nelson R) R Ord 6,,,,3ab .667/.667/.667 0sb 0hr,2500,15,4100,0,0,0,0,0,0,2B,2B,2B,2B;DH;OF,,,,,,0,
8883,Buxton,Byron,MIN,OF,TB,1.00,4.01,3.69,0.55,0.19,0.05,0.10,0.30,1.23,0.14,0.04,0.40,0.36,0.00,0.02,0.00,0.03,2.80,TB (Cobb R) R Ord 8,,,,,2900,12,3300,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
7563,Schoop,Jonathan,BAL,2B,@ HOU,1.00,4.12,3.96,0.62,0.24,0.01,0.16,0.14,1.04,0.01,0.01,0.42,0.44,0.00,0.02,0.00,0.07,2.93,@HOU (McCullers R) R Ord 6,,,,2ab .000/.000/.000 0sb 0hr,3100,11,3400,0,0,0,0,0,0,2B,2B,2B,2B;3B;DH,,,,,,0,
8266,Peraza,Jose,CIN,2B,@ PHI,1.00,3.93,3.78,0.84,0.15,0.05,0.05,0.13,0.50,0.22,0.09,0.33,0.33,0.00,0.03,0.00,0.06,2.69,@PHI (Eflin R) R Ord 8,,,,,2700,12,4100,0,0,0,0,0,0,2B,2B,2B,2B;SS;DH,,,,,,0,
5495,Zobrist,Ben,CHC,2B/OF,@ LAD,1.00,4.17,3.74,0.61,0.21,0.02,0.09,0.39,0.71,0.02,0.01,0.43,0.53,0.00,0.03,0.00,0.05,2.82,@LAD (Kershaw L) S Ord 4,,,,3ab .000/.000/.000 0sb 0hr,3300,13,4200,0,0,0,0,0,0,OF,2B,2B;OF,2B;DH;OF,,,,,,0,
7657,Taylor,Michael,WAS,OF,SD,1.00,4.01,3.70,0.59,0.16,0.02,0.10,0.30,1.25,0.17,0.04,0.41,0.35,0.00,0.02,0.00,0.02,2.82,SD (Chacin R) R Ord 8,,,,3ab .333/.333/.333 0sb 0hr,2800,12,3800,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
7984,Collins,Tyler,DET,OF,@ CHW,1.00,4.15,3.81,0.61,0.14,0.03,0.13,0.32,1.09,0.06,0.04,0.43,0.40,0.00,0.02,0.00,0.04,2.89,@CHW (Gonzalez R) L Ord 7,,,,,2300,8,2700,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
2520,Joyce,Matt,OAK,OF,@ NYY,1.00,4.11,3.53,0.48,0.18,0.01,0.14,0.53,1.11,0.02,0.02,0.43,0.41,0.00,0.05,0.00,0.02,2.72,@NYY (Pineda R) L Ord 6,,,,9ab .333/.455/.333 1sb 0hr,2800,11,3400,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8313,Dietrich,Derek,MIA,3B,LAA,1.00,3.97,3.65,0.59,0.20,0.05,0.11,0.29,0.78,0.00,0.00,0.39,0.44,0.00,0.03,0.00,0.08,2.69,LAA (Shoemaker R) L Ord 7,,,,,2700,7,3200,0,0,0,0,0,0,3B,3B,3B,2B;3B;DH,,,,,,0,
7175,Vazquez,Christian,BOS,C,SEA,1.00,4.14,3.82,0.73,0.28,0.02,0.04,0.27,0.76,0.03,0.01,0.47,0.41,0.00,0.05,0.00,0.09,2.75,SEA (Bergman R) R Ord 8,,,,,2400,9,2900,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
7565,Spangenberg,Cory,SD,3B/OF,@ WAS,1.00,4.03,3.78,0.75,0.19,0.04,0.06,0.22,0.91,0.11,0.05,0.37,0.42,0.00,0.03,0.00,0.09,2.74,@WAS (Ross R) L Ord 6,,,,3ab .333/.333/.333 0sb 0hr,2700,7,2500,0,0,0,0,0,0,2B,2B,3B;OF,2B;3B;DH,,,,,,0,
1450,Escobar,Alcides,KC,SS,@ CLE,1.00,4.64,4.47,0.86,0.19,0.03,0.04,0.14,0.78,0.06,0.02,0.59,0.36,0.00,0.04,0.00,0.09,3.36,@CLE (Tomlin R) R Ord 1,,,,35ab .229/.229/.400 0sb 0hr,2200,7,2400,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
5843,Flowers,Tyler,ATL,C,@ SF,1.00,4.19,3.91,0.72,0.20,0.00,0.10,0.26,1.20,0.01,0.01,0.45,0.48,0.00,0.02,0.00,0.05,2.90,@SF (Cueto R) R Ord 5,,,,3ab .000/.000/.000 0sb 0hr,2800,14,3300,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
10662,Kim,Hyun Soo,BAL,OF,@ HOU,1.00,4.01,3.61,0.75,0.16,0.01,0.10,0.39,0.73,0.03,0.02,0.36,0.38,0.00,0.02,0.00,0.00,2.59,@HOU (McCullers R) L Ord 7,,,,2ab .000/.000/.000 0sb 0hr,2400,7,3200,0,0,0,0,0,0,OF,OF,OF,1B;DH;OF,,,,,,0,
5672,Plouffe,Trevor,OAK,3B,@ NYY,1.00,4.00,3.70,0.56,0.19,0.01,0.16,0.27,0.99,0.02,0.01,0.39,0.38,0.00,0.03,0.00,0.11,2.79,@NYY (Pineda R) R Ord 7,,,,8ab .375/.375/.500 0sb 0hr,2800,9,3300,0,0,0,0,0,0,3B,3B,3B,3B;DH,,,,,,0,
8697,Bonifacio,Jorge,KC,OF,@ CLE,1.00,4.08,3.80,0.64,0.16,0.02,0.14,0.26,1.05,0.02,0.02,0.42,0.40,0.00,0.02,0.00,0.00,2.85,@CLE (Tomlin R) R Ord 6,,,,,2800,11,3500,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8555,Wolters,Tony,COL,C,STL,1.00,4.07,3.67,0.70,0.20,0.05,0.04,0.38,0.89,0.04,0.03,0.42,0.39,0.00,0.02,0.00,0.08,2.67,STL (Lynn R) L Ord 8,,,,,3200,10,3300,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6528,Forsythe,Logan,LAD,2B/3B,CHC,1.00,4.02,3.64,0.60,0.18,0.01,0.11,0.34,0.93,0.03,0.02,0.43,0.45,0.00,0.03,0.00,0.07,2.74,CHC (Lester L) R Ord 5,,,,8ab .000/.000/.000 0sb 0hr,2800,11,3700,0,0,0,0,0,0,2B,2B,2B;3B,2B;DH,,,,,,0,
6231,Davidson,Matt,CHW,1B/3B,DET,1.00,3.93,3.56,0.46,0.15,0.01,0.19,0.35,1.31,0.01,0.01,0.42,0.38,0.00,0.02,0.00,0.03,2.76,DET (Zimmermann R) R Ord 7,,,,,2500,9,3800,0,0,0,0,0,0,1B,3B,1B;3B,3B;DH,,,,,,0,
8672,Rupp,Cameron,PHI,C,CIN,1.00,3.92,3.59,0.50,0.22,0.01,0.14,0.31,1.03,0.01,0.01,0.40,0.42,0.00,0.02,0.00,0.06,2.72,CIN (Feldman R) R Ord 7,,,,,2600,14,3200,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6740,Hoying,Jared,TEX,OF,@ TOR,1.00,3.94,3.67,0.51,0.19,0.05,0.12,0.20,1.21,0.12,0.05,0.37,0.33,0.04,0.02,0.03,0.04,2.82,@TOR (Biagini R) L Ord 8,,,,,2300,7,2800,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8362,Rosario,Eddie,MIN,OF,TB,1.00,3.90,3.73,0.66,0.18,0.06,0.11,0.14,0.87,0.06,0.04,0.37,0.34,0.00,0.03,0.00,0.05,2.72,TB (Cobb R) L Ord 9,,,,,2500,8,2800,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
4334,Ruggiano,Justin,SF,OF,ATL,1.00,3.91,3.55,0.59,0.18,0.01,0.13,0.34,1.01,0.06,0.06,0.37,0.34,0.00,0.02,0.00,0.02,2.65,ATL (Dickey R) R Ord 8,,,,8ab .500/.500/.875 0sb 1hr,2400,7,2700,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
862,Cervelli,Francisco,PIT,C,NYM,1.00,4.03,3.57,0.74,0.20,0.02,0.05,0.43,0.72,0.04,0.02,0.35,0.40,0.00,0.03,0.00,0.08,2.57,NYM (Harvey R) R Ord 7,,,,1ab .000/.500/.000 0sb 0hr,3200,13,3200,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
10728,Heredia,Guillermo,SEA,OF,@ BOS,1.00,4.16,3.86,0.84,0.16,0.01,0.06,0.28,0.63,0.04,0.04,0.41,0.39,0.00,0.02,0.00,0.01,2.78,@BOS (Porcello R) R Ord 7,,,,1ab .000/.000/.000 0sb 0hr,2600,7,2800,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
10031,Arroyo,Christian,SF,SS/3B,ATL,1.00,4.13,3.83,0.69,0.21,0.02,0.06,0.24,0.70,0.05,0.03,0.43,0.45,0.04,0.02,0.08,0.00,2.86,ATL (Dickey R) R Ord 6,,,,,2500,7,3000,0,0,0,0,0,0,3B,3B,SS;3B,SS;DH,,,,,,0,
9635,Rivera,T.J.,NYM,1B/3B,@ PIT,1.00,4.09,3.81,0.79,0.20,0.02,0.06,0.19,0.69,0.02,0.02,0.41,0.45,0.00,0.10,0.00,0.06,2.74,@PIT (Glasnow R) R Ord 6,,,,,2400,10,3100,0,0,0,0,0,0,3B,3B,1B;3B,2B;3B;DH,,,,,,0,
7551,Aoki,Norichika,HOU,OF,BAL,1.00,3.93,3.62,0.81,0.16,0.04,0.05,0.29,0.37,0.07,0.06,0.38,0.33,0.00,0.02,0.00,0.02,2.57,BAL (Asher R) L Ord 9,,,,,2600,7,3000,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
7647,Gomes,Yan,CLE,C,KC,1.00,4.04,3.81,0.53,0.22,0.01,0.14,0.19,0.96,0.02,0.02,0.41,0.39,0.00,0.04,0.00,0.06,2.91,KC (Duffy L) R Ord 7,,,,15ab .333/.333/.600 0sb 1hr,2700,13,3500,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6203,Norris,Derek,TB,C,@ MIN,1.00,3.97,3.66,0.55,0.19,0.01,0.12,0.30,1.06,0.05,0.02,0.41,0.35,0.00,0.02,0.00,0.06,2.79,@MIN (Gibson R) R Ord 8,,,,,2600,13,2700,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6025,Castro,Jason,MIN,C,TB,1.00,4.12,3.64,0.48,0.19,0.02,0.11,0.46,1.16,0.01,0.01,0.42,0.38,0.00,0.02,0.00,0.03,2.85,TB (Cobb R) L Ord 7,,,,3ab .000/.000/.000 0sb 0hr,2500,9,2800,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
8165,Merrifield,Whit,KC,2B,@ CLE,1.00,3.86,3.67,0.69,0.22,0.02,0.07,0.17,0.77,0.12,0.05,0.34,0.32,0.00,0.02,0.00,0.05,2.67,@CLE (Tomlin R) R Ord 8,,,,10ab .200/.200/.500 1sb 1hr,2700,11,3400,0,0,0,0,0,0,2B,2B,2B,2B;DH;OF,,,,,,0,
10678,Jones,JaCoby,DET,OF,@ CHW,1.00,4.04,3.77,0.53,0.16,0.03,0.11,0.25,1.44,0.09,0.05,0.41,0.35,0.00,0.02,0.00,0.00,2.93,@CHW (Gonzalez R) R Ord 8,,,,,2100,0,2800,0,0,0,0,0,0,OF,OF,OF,SS;3B;DH,,,,,,0,
8304,Arcia,Orlando,MIL,SS,ARI,1.00,3.83,3.55,0.58,0.18,0.04,0.09,0.27,0.75,0.11,0.04,0.35,0.32,0.00,0.02,0.00,0.10,2.66,ARI (Corbin L) R Ord 8,,,,3ab .333/.500/.333 0sb 0hr,2500,11,3300,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
8532,Marrero,Deven,BOS,3B,SEA,1.00,4.03,3.75,0.70,0.18,0.01,0.05,0.26,0.98,0.12,0.03,0.44,0.32,0.00,0.02,0.00,0.00,2.81,SEA (Bergman R) R Ord 9,,,,,2500,7,2700,0,0,0,0,0,0,SS,3B,3B,3B;DH,,,,,,0,
6570,Barnhart,Tucker,CIN,C,@ PHI,1.00,4.05,3.71,0.70,0.21,0.01,0.06,0.30,0.68,0.02,0.01,0.37,0.41,0.00,0.04,0.00,0.04,2.73,@PHI (Eflin R) S Ord 7,,,,,2300,9,2700,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6558,Phegley,Josh,OAK,C,@ NYY,1.00,3.89,3.70,0.54,0.22,0.01,0.14,0.16,0.85,0.03,0.01,0.37,0.34,0.00,0.03,0.00,0.06,2.79,@NYY (Pineda R) R Ord 8,,,,,2400,7,2900,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6373,Galvis,Freddy,PHI,SS,CIN,1.00,3.81,3.58,0.63,0.15,0.04,0.10,0.20,0.66,0.09,0.04,0.35,0.32,0.00,0.03,0.00,0.07,2.67,CIN (Feldman R) S Ord 8,,,,,2700,11,3000,0,0,0,0,0,0,SS,SS,SS,SS;3B;DH,,,,,,0,
8379,Soler,Jorge,KC,OF,@ CLE,1.00,3.75,3.40,0.53,0.20,0.01,0.14,0.31,1.06,0.01,0.01,0.35,0.30,0.00,0.04,0.00,0.02,2.52,@CLE (Tomlin R) R Ord 9,,,,2ab .500/.500/.500 0sb 0hr,2600,7,3400,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8666,Barnes,Austin,LAD,C,CHC,1.00,3.91,3.52,0.53,0.19,0.02,0.06,0.37,0.71,0.09,0.02,0.36,0.38,0.00,0.02,0.00,0.00,2.71,CHC (Lester L) R Ord 6,,,,,2000,7,2900,0,0,0,0,0,0,C,C,C,C;2B;DH,,,,,,0,
10095,Bellinger,Cody,LAD,1B/OF,CHC,1.00,3.68,3.30,0.48,0.13,0.01,0.16,0.33,0.99,0.05,0.03,0.32,0.30,0.04,0.02,0.03,0.00,2.52,CHC (Lester L) L Ord 8,,,,,3600,18,3900,0,0,0,0,0,0,OF,OF,1B;OF,1B;DH,,,,,,0,
6160,Espinosa,Danny,LAA,2B,@ MIA,1.00,4.09,3.73,0.48,0.15,0.01,0.11,0.33,1.28,0.07,0.03,0.46,0.35,0.00,0.03,0.00,0.07,2.98,@MIA (Urena R) S Ord 8,,,,,2100,7,2900,0,0,0,0,0,0,2B,2B,2B,2B;SS;DH,,,,,,0,
10651,Swanson,Dansby,ATL,SS,@ SF,1.00,3.96,3.62,0.62,0.18,0.03,0.07,0.30,0.92,0.05,0.02,0.33,0.37,0.00,0.05,0.00,0.18,2.71,@SF (Cueto R) R Ord 7,,,,,2800,15,3000,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
6620,Maldonado,Martin,LAA,C,@ MIA,1.00,4.20,3.83,0.63,0.14,0.00,0.08,0.35,1.01,0.03,0.02,0.44,0.39,0.00,0.02,0.00,0.09,2.98,@MIA (Urena R) R Ord 7,,,,,2500,9,2100,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
7081,DeShields,Delino,TEX,OF,@ TOR,1.00,3.83,3.45,0.61,0.16,0.04,0.05,0.34,1.01,0.17,0.07,0.31,0.26,0.00,0.04,0.00,0.04,2.61,@TOR (Biagini R) R Ord 9,,,,,3000,14,3300,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8010,Peterson,Jace,ATL,2B/OF,@ SF,1.00,4.08,3.66,0.62,0.17,0.03,0.04,0.39,0.83,0.06,0.04,0.38,0.39,0.00,0.02,0.00,0.09,2.81,@SF (Cueto R) L Ord 6,,,,3ab .333/.333/.333 0sb 0hr,2000,7,2800,0,0,0,0,0,0,2B,2B,2B;OF,2B;3B;DH,,,,,,0,
8306,Contreras,Willson,CHC,C,@ LAD,1.00,3.94,3.67,0.58,0.19,0.01,0.11,0.24,1.07,0.02,0.02,0.35,0.39,0.00,0.03,0.00,0.11,2.79,@LAD (Kershaw L) R Ord 6,,,,2ab .500/.500/.500 0sb 0hr,2800,7,3400,0,0,0,0,0,0,C,C,C,C;DH;OF,,,,,,0,
8013,Hedges,Austin,SD,C,@ WAS,1.00,3.92,3.68,0.55,0.16,0.01,0.14,0.18,0.91,0.02,0.02,0.36,0.37,0.00,0.06,0.00,0.08,2.82,@WAS (Ross R) R Ord 7,,,,2ab .000/.000/.000 0sb 0hr,2500,7,2300,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
9300,Robertson,Daniel,TB,2B/3B,@ MIN,1.00,3.86,3.54,0.65,0.17,0.02,0.07,0.30,0.72,0.05,0.02,0.35,0.29,0.00,0.02,0.00,0.00,2.63,@MIN (Gibson R) R Ord 9,,,,,2100,9,2600,0,0,0,0,0,0,SS,SS,2B;3B,SS;DH,,,,,,0,
8500,Russell,Addison,CHC,SS,@ LAD,1.00,4.06,3.77,0.51,0.19,0.01,0.09,0.26,1.12,0.03,0.01,0.40,0.41,0.00,0.03,0.00,0.09,2.97,@LAD (Kershaw L) R Ord 5,,,,3ab .000/.000/.000 0sb 0hr,3100,7,3300,0,0,0,0,0,0,SS,SS,SS,2B;SS;DH,,,,,,0,
6054,Mercer,Jordy,PIT,SS,NYM,1.00,3.92,3.54,0.67,0.18,0.01,0.06,0.36,0.58,0.03,0.02,0.33,0.31,0.00,0.02,0.00,0.08,2.62,NYM (Harvey R) R Ord 8,,,,3ab .000/.000/.000 0sb 0hr,3000,13,3700,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
7162,Robertson,Daniel,CLE,OF,KC,1.00,3.93,3.60,0.65,0.18,0.02,0.05,0.31,0.65,0.05,0.03,0.36,0.32,0.00,0.02,0.00,0.03,2.71,KC (Duffy L) R Ord 8,,,,2ab 1.000/1.000/1.500 0sb 0hr,2200,7,2500,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
