"Ryan Braun_MIL","Eric Thames_MIL","Keon Broxton_MIL","Starling Marte_PIT","Matt Kemp_ATL","Adam Frazier_PIT","Eduardo Nunez_SF","Travis Shaw_MIL","Freddie Freeman_ATL","Matt Adams_ATL","Andrew McCutchen_PIT","Jonathan Villar_MIL","Brandon Phillips_ATL","Ender Inciarte_ATL","Josh Harrison_PIT","Josh Bell_PIT","Domingo Santana_MIL","Nick Markakis_ATL","Joe Panik_SF","Hernan Perez_MIL","Buster Posey_SF","Tyler Flowers_ATL","Denard Span_SF","Eric Sogard_MIL","Hunter Pence_SF","David Freese_PIT","Jordy Mercer_PIT","Brandon Belt_SF","Austin Slater_SF","Adonis Garcia_ATL","Dansby Swanson_ATL","Jesus Aguilar_MIL","Gregory Polanco_PIT","Manny Pina_MIL","Brett Phillips_MIL","Nick Hundley_SF","Brandon Crawford_SF","Danny Santana_ATL","Jarrett Parker_SF","Jace Peterson_ATL","Christian Arroyo_SF","Orlando Calixte_SF","John Jaso_PIT","Nick Franklin_MIL","Jose Osuna_PIT","Orlando Arcia_MIL","Kurt Suzuki_ATL","Francisco Cervelli_PIT","Elias Diaz_PIT","Michael Reed_MIL","Kelby Tomlinson_SF","Kirk Nieuwenhuis_MIL","Danny Ortiz_PIT","Andrew Susac_MIL","Lewis Brinson_MIL","Kevin Newman_PIT","Micah Johnson_ATL","Rio Ruiz_ATL","Ryan Cordell_MIL","Gorkys Hernandez_SF","Travis Demeritte_ATL","Jacob Stallings_PIT","Jacob Nottingham_MIL","Phil Gosselin_PIT","Chris Bostick_PIT","Corey Ray_MIL","Conor Gillaspie_SF","Aaron Hill_SF","Justin Ruggiano_SF","Gift Ngoepe_PIT","Jett Bandy_MIL","Michael Morse_SF","Mac Williamson_SF","Max Moroff_PIT","Anthony Recker_ATL","Tim Federowicz_SF","Chris Stewart_PIT","John Bormann_PIT","Johan Camargo_ATL","Emilio Bonifacio_ATL","Chris Marrero_SF","Ronald Acuna_ATL","Lane Adams_ATL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,20.8333333333333,0,0,0,0,0,0,0,0,0,0,0,-6.16666666666667,0,20.6666666666667,0,0,0,19,0,0,-6,92,0,0,0,0,0,0,-4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,-18.3333333333333,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.0833333333333,15.65,0,0,0,0,0,22.75,0,0,0,-19,0,0,0,0,-38.5,0,0,-10.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,-3.16666666666667,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0.25,0,0,0,0,10,0,0,0,0,0,0,0,0,-8,0,0,-4,0,0,0,-16.3333333333333,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.568627450980392,0,0,0,0,9.73076923076923,0,0,11.467032967033,-0.823529411764706,0,0,0,-0.764705882352941,0,0,0,2.90384615384615,0,0,0,0,0,0,0,0,34.7333333333333,0,0,0,0,0,0,18,0,10,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,43.7647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.42307692307692,0,0,0,0,0,0,0,0,0,0,0,25.2789855072464,0,-6.59692307692308,0,18.7,0,3.58187134502924,0,0,5.86758893280632,-8.08333333333333,0,0,0,0,0,0,1.75,24.4318181818182,0,0,0,1.05714285714286,0,0,0,0,0,0,0,0,0,-18.3333333333333,0,0,0,0,0,0,0,0,23.3862433862434,0,0,0,0,0,0,-0.333333333333333,-8.76190476190476,14.4,0,0,5.83333333333333,0,0,0,0,0,0,0,0,5.66666666666667,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,0,0,0,0,1.17857142857143,0,-36.6666666666667,0,9.16666666666667,0,2.78571428571429,0,0,13.7380952380952,0,0,0,0,0,0,0,7.5,10,0,14.1666666666667,0,-6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333333333,0,0,0,0,0,0,22.125,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-6.03333333333333,0,0,0,0,0,0,0,0,0,0,0,-11.0666666666667,0,5.78888888888889,0,-16.8333333333333,0,-1.88888888888889,0,0,0.254545454545455,6.33333333333333,0,0,0,0,0,0,5.5,1.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,-8.76190476190476,0,0,0,0,0,0,0,22.9102564102564,0,0,0,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0
0,0,0,0,0,0,-6.4,0,0,0,0,0,0,0,0,0,0,0,38.4777777777778,0,3.16666666666667,0,-7.05357142857143,0,0,0,0,31.4636363636364,0,0,0,0,0,0,0,-1.33333333333333,-23.8444444444444,0,0,0,2.87272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0,0,0,0,0,0,0,0,38.7692307692308,0,0,27.5,3.75,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.2435897435897,-4.30049261083744,-18.7169312169312,0,0,0,0,-15.4259259259259,0,0,0,5.90769230769231,0,0,0,0,-3.62962962962963,0,0,1.27173913043478,0,0,0,3.66666666666667,0,0,0,0,0,0,0,-19.6964285714286,0,0,0,0,0,0,0,0,0,0,0,-22.15,0,8.09116809116809,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9450757575758,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,7.66666666666667,0,7.75,0,0,0,2.66666666666667,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83333333333333,0,0,0,0,0,0,-9,0,27.5,0,0,7.61904761904762,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.26785714285714,0,0,0,0,0,0,0,0,0,0,0,-0.972222222222222,0,2,0,16.8194444444444,0,0,0,0,5.95833333333333,0,0,0,0,0,0,0,9,7.23611111111111,0,0,0,7.70833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,31.8777777777778,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,37,0,0,0,-3.33333333333333,6,0,0,0,0,0,0,0,0,0,-6,13.8333333333333,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,63,0,0,-35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-25,0,24.3333333333333,0,0,0,0,16.3055555555556,0,0,0,-12.4166666666667,-4.91111111111111,0,0,0,0,0,0,0,0,0,1.4,11.1333333333333,0,0,0,0,0,6.08333333333333,0,0,0,0,0,0,0,0,0,-9,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6181818181818,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-33.25,0,0,0,0,35.5666666666667,0,0,17.6333333333333,45.6904761904762,0,0,0,5.36666666666667,0,0,0,12.2,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,-37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5714285714286,0,0,0,0
0,0,0,0,0,0,0,0,-11,0,0,0,24,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,-9,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,17.375,0,0,0,0,0,0,0,0,0,0,0,-33.4761904761905,0,2.8,0,19.6,0,14.8392857142857,0,0,-0.583333333333333,0,0,0,0,0,0,0,-22.1666666666667,20.2678571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,0,0,0,0,-14.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,40.3611111111111,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
