"Position","Name...ID","Name","ID","Salary","GameInfo","Team","Opponent","Projection","Projection_dfn","Actual_fpts","RankTargets","RollingTargetPctg","FreqInd","TierRank","ValueWR"
"QB","Drew Stanton (9358786)","Drew Stanton",9358786,4100,"ARI@DET 01:00PM ET","ARI","DET",0,0,0,0,0,0,0,0
"WR","Marvin Jones Jr. (9359028)","Marvin Jones",9359028,4100,"ARI@DET 01:00PM ET","DET","ARI",11.22,12.4,0,0,0,0,0,1
"RB","D'Onta Foreman (9360119)","D'Onta Foreman",9360119,4100,"JAX@HOU 01:00PM ET","HOU","JAX",2.39,4.7,0,0,0,0,0,0
"RB","Kenyan Drake (9359763)","Kenyan Drake",9359763,4100,"POSTPONED","MIA","POSTPONED",0,0,0,0,0,0,0,0
"RB","DeAndre Washington (9359471)","DeAndre Washington",9359471,4100,"OAK@TEN 01:00PM ET","OAK","TEN",6.87,4.9,0,0,0,0,0,0
"TE","Martellus Bennett (9358872)","Martellus Bennett",9358872,4100,"SEA@GB 04:25PM ET","GB","SEA",9.02,8.2,0,0,0,0,0,0
"RB","C.J. Prosise (9359822)","CJ Prosise",9359822,4100,"SEA@GB 04:25PM ET","SEA","GB",7.28,6.8,0,0,0,0,0,0
"RB","Tim Hightower (9358823)","Tim Hightower",9358823,4100,"CAR@SF 04:25PM ET","SF","CAR",0,0,0,0,0,0,0,0
"WR","Sterling Shepard (9359688)","Sterling Shepard",9359688,4100,"NYG@DAL 08:30PM ET","NYG","DAL",10.05,10.4,0,0,0,0,0,1
"QB","Tyler Bray (9358464)","Tyler Bray",9358464,4000,"KC@NE 08:30PM ET","KC","NE",0,0,0,0,0,0,0,0
"QB","Joel Stave (9358465)","Joel Stave",9358465,4000,"KC@NE 08:30PM ET","KC","NE",0,0,0,0,0,0,0,0
"RB","Charcandrick West (9358468)","Charcandrick West",9358468,4000,"KC@NE 08:30PM ET","KC","NE",5.49,4.3,0,0,0,0,0,0
"QB","Joe Webb (9358862)","Joe Webb",9358862,4000,"NYJ@BUF 01:00PM ET","BUF","NYJ",0,0,0,0,0,0,0,0
"QB","Bryce Petty (9359121)","Bryce Petty",9359121,4000,"NYJ@BUF 01:00PM ET","NYJ","BUF",0,4,0,0,0,0,0,0
"QB","Nathan Peterman (9359596)","Nathan Peterman",9359596,4000,"NYJ@BUF 01:00PM ET","BUF","NYJ",0,0,0,0,0,0,0,0
"QB","Keith Wenning (9360213)","Keith Wenning",9360213,4000,"NYJ@BUF 01:00PM ET","BUF","NYJ",0,0,0,0,0,0,0,0
"QB","Matt Simms (9358982)","Matt Simms",9358982,4000,"ATL@CHI 01:00PM ET","ATL","CHI",0,0,0,0,0,0,0,0
"QB","Connor Shaw (9359208)","Connor Shaw",9359208,4000,"ATL@CHI 01:00PM ET","CHI","ATL",0,0,0,0,0,0,0,0
"WR","Taylor Gabriel (9360055)","Taylor Gabriel",9360055,4000,"ATL@CHI 01:00PM ET","ATL","CHI",8.14,10.8,0,0,0,0,0,1
"QB","Alek Torgersen (9360071)","Alek Torgersen",9360071,4000,"ATL@CHI 01:00PM ET","ATL","CHI",0,0,0,0,0,0,0,0
"QB","Jeff Driskel (9359383)","Jeff Driskel",9359383,4000,"BAL@CIN 01:00PM ET","CIN","BAL",0,0,0,0,0,0,0,0
"QB","Dustin Vaughan (9360082)","Dustin Vaughan",9360082,4000,"BAL@CIN 01:00PM ET","BAL","CIN",0,0,0,0,0,0,0,0
"QB","Thad Lewis (9360206)","Thad Lewis",9360206,4000,"BAL@CIN 01:00PM ET","BAL","CIN",0,0,0,0,0,0,0,0
"QB","Robert Griffin III (9359002)","Robert Griffin III",9359002,4000,"PIT@CLE 01:00PM ET","CLE","PIT",0,0,0,0,0,0,0,0
"WR","Josh Gordon (9359119)","Josh Gordon",9359119,4000,"PIT@CLE 01:00PM ET","CLE","PIT",0,0,0,0,0,0,0,1
"RB","Fitzgerald Toussaint (9359156)","Fitzgerald Toussaint",9359156,4000,"PIT@CLE 01:00PM ET","PIT","CLE",0,0,0,0,0,0,0,0
"WR","Justin Hunter (9359202)","Justin Hunter",9359202,4000,"PIT@CLE 01:00PM ET","PIT","CLE",3.11,0,0,0,0,0,0,1
"QB","Kevin Hogan (9359414)","Kevin Hogan",9359414,4000,"PIT@CLE 01:00PM ET","CLE","PIT",0,0,0,0,0,0,0,0
"QB","Josh Woodrum (9359574)","Josh Woodrum",9359574,4000,"PIT@CLE 01:00PM ET","CLE","PIT",0,0,0,0,0,0,0,0
"QB","Bart Houston (9359626)","Bart Houston",9359626,4000,"PIT@CLE 01:00PM ET","PIT","CLE",0,0,0,0,0,0,0,0
"QB","Joshua Dobbs (9359934)","Joshua Dobbs",9359934,4000,"PIT@CLE 01:00PM ET","PIT","CLE",0,0,0,0,0,0,0,0
"QB","Jake Rudock (9359571)","Jake Rudock",9359571,4000,"ARI@DET 01:00PM ET","DET","ARI",0,0,0,0,0,0,0,0
"QB","Trevor Knight (9359687)","Trevor Knight",9359687,4000,"ARI@DET 01:00PM ET","ARI","DET",0,0,0,0,0,0,0,0
"QB","Brandon Weeden (9358938)","Brandon Weeden",9358938,4000,"JAX@HOU 01:00PM ET","HOU","JAX",0,0,0,0,0,0,0,0
"QB","Ryan Griffin (9359067)","Ryan Griffin",9359067,4000,"POSTPONED","TB","POSTPONED",0,0,0,0,0,0,0,0
"QB","David Fales (9359173)","David Fales",9359173,4000,"POSTPONED","MIA","POSTPONED",0,0,0,0,0,0,0,0
"QB","Brandon Doughty (9359324)","Brandon Doughty",9359324,4000,"POSTPONED","MIA","POSTPONED",0,0,0,0,0,0,0,0
"QB","Sefo Liufau (9360001)","Sefo Liufau",9360001,4000,"POSTPONED","TB","POSTPONED",0,0,0,0,0,0,0,0
"QB","EJ Manuel (9359036)","EJ Manuel",9359036,4000,"OAK@TEN 01:00PM ET","OAK","TEN",0,0,0,0,0,0,0,0
"QB","Alex Tanney (9359588)","Alex Tanney",9359588,4000,"OAK@TEN 01:00PM ET","TEN","OAK",0,0,0,0,0,0,0,0
"QB","Tyler Ferguson (9359892)","Tyler Ferguson",9359892,4000,"OAK@TEN 01:00PM ET","TEN","OAK",0,0,0,0,0,0,0,0
"WR","Corey Davis (9359899)","Corey Davis",9359899,4000,"OAK@TEN 01:00PM ET","TEN","OAK",7.72,7.3,0,0,0,0,0,1
"QB","Matt McGloin (9359074)","Matt McGloin",9359074,4000,"PHI@WAS 01:00PM ET","PHI","WAS",0,0,0,0,0,0,0,0
"QB","Dane Evans (9359617)","Dane Evans",9359617,4000,"PHI@WAS 01:00PM ET","PHI","WAS",0,0,0,0,0,0,0,0
"QB","Nate Sudfeld (9359801)","Nate Sudfeld",9359801,4000,"PHI@WAS 01:00PM ET","WAS","PHI",0,0,0,0,0,0,0,0
"QB","Jacoby Brissett (9358571)","Jacoby Brissett",9358571,4000,"IND@LAR 04:05PM ET","IND","LAR",0,0,0,0,0,0,0,0
"QB","Dan Orlovsky (9358770)","Dan Orlovsky",9358770,4000,"IND@LAR 04:05PM ET","LAR","IND",0,0,0,0,0,0,0,0
"RB","Robert Turbin (9358972)","Robert Turbin",9358972,4000,"IND@LAR 04:05PM ET","IND","LAR",4.32,6.1,0,0,0,0,0,0
"QB","Stephen Morris (9359197)","Stephen Morris",9359197,4000,"IND@LAR 04:05PM ET","IND","LAR",0,0,0,0,0,0,0,0
"WR","Robert Woods (9359281)","Robert Woods",9359281,4000,"IND@LAR 04:05PM ET","LAR","IND",8.6,7.3,0,0,0,0,0,1
"QB","Brandon Allen (9359450)","Brandon Allen",9359450,4000,"IND@LAR 04:05PM ET","LAR","IND",0,0,0,0,0,0,0,0
"QB","Phillip Walker (9360024)","Phillip Walker",9360024,4000,"IND@LAR 04:05PM ET","IND","LAR",0,0,0,0,0,0,0,0
"QB","Austin Davis (9358964)","Austin Davis",9358964,4000,"SEA@GB 04:25PM ET","SEA","GB",0,0,0,0,0,0,0,0
"QB","Joe Callahan (9359591)","Joe Callahan",9359591,4000,"SEA@GB 04:25PM ET","GB","SEA",0,0,0,0,0,0,0,0
"QB","Matt Barkley (9359083)","Matt Barkley",9359083,4000,"CAR@SF 04:25PM ET","SF","CAR",0,0,0,0,0,0,0,0
"QB","Garrett Gilbert (9359126)","Garrett Gilbert",9359126,4000,"CAR@SF 04:25PM ET","CAR","SF",0,0,0,0,0,0,0,0
"QB","C.J. Beathard (9359709)","CJ Beathard",9359709,4000,"CAR@SF 04:25PM ET","SF","CAR",0,1.4,0,0,0,0,0,0
"QB","Nick Mullens (9360012)","Nick Mullens",9360012,4000,"CAR@SF 04:25PM ET","SF","CAR",0,0,0,0,0,0,0,0
"QB","Brad Kaaya (9360110)","Brad Kaaya",9360110,4000,"CAR@SF 04:25PM ET","CAR","SF",0,0,0,0,0,0,0,0
"RB","Joe Williams (9360150)","Joe Williams",9360150,4000,"CAR@SF 04:25PM ET","SF","CAR",0,0,0,0,0,0,0,0
"QB","Luke McCown (9358820)","Luke McCown",9358820,4000,"NYG@DAL 08:30PM ET","DAL","NYG",0,0,0,0,0,0,0,0
"QB","Josh Johnson (9358841)","Josh Johnson",9358841,4000,"NYG@DAL 08:30PM ET","NYG","DAL",0,0,0,0,0,0,0,0
"QB","Cooper Rush (9359762)","Cooper Rush",9359762,4000,"NYG@DAL 08:30PM ET","DAL","NYG",0,0,0,0,0,0,0,0
"QB","Davis Webb (9359909)","Davis Webb",9359909,4000,"NYG@DAL 08:30PM ET","NYG","DAL",0,0,0,0,0,0,0,0
"QB","Mitch Leidner (9358517)","Mitch Leidner",9358517,4000,"NO@MIN 07:10PM ET","MIN","NO",0,0,0,0,0,0,0,0
"QB","Taylor Heinicke (9358518)","Taylor Heinicke",9358518,4000,"NO@MIN 07:10PM ET","MIN","NO",0,0,0,0,0,0,0,0
"QB","Teddy Bridgewater (9358519)","Teddy Bridgewater",9358519,4000,"NO@MIN 07:10PM ET","MIN","NO",0,0,0,0,0,0,0,0
"QB","Ryan Nassib (9358625)","Ryan Nassib",9358625,4000,"NO@MIN 07:10PM ET","NO","MIN",0,0,0,0,0,0,0,0
"QB","Garrett Grayson (9358626)","Garrett Grayson",9358626,4000,"NO@MIN 07:10PM ET","NO","MIN",0,0,0,0,0,0,0,0
"QB","Taysom Hill (9359116)","Taysom Hill",9359116,4000,"NO@MIN 07:10PM ET","NO","MIN",0,0,0,0,0,0,0,0
"QB","Chad Kelly (9358409)","Chad Kelly",9358409,4000,"LAC@DEN 10:20PM ET","DEN","LAC",0,0,0,0,0,0,0,0
"QB","Kyle Sloter (9358410)","Kyle Sloter",9358410,4000,"LAC@DEN 10:20PM ET","DEN","LAC",0,0,0,0,0,0,0,0
"QB","Kellen Clemens (9358680)","Kellen Clemens",9358680,4000,"LAC@DEN 10:20PM ET","LAC","DEN",0,0,0,0,0,0,0,0
"QB","Mike Bercovici (9358681)","Mike Bercovici",9358681,4000,"LAC@DEN 10:20PM ET","LAC","DEN",0,0,0,0,0,0,0,0
"RB","Branden Oliver (9358684)","Branden Oliver",9358684,4000,"LAC@DEN 10:20PM ET","LAC","DEN",2.52,3.8,0,0,0,0,0,0
"RB","James White (9358576)","James White",9358576,3900,"KC@NE 08:30PM ET","NE","KC",8.74,8.4,0,0,0,0,0,0
"RB","Jonathan Williams (9359746)","Jonathan Williams",9359746,3900,"NYJ@BUF 01:00PM ET","BUF","NYJ",0,0,0,0,0,0,0,0
"RB","Jeremy Langford (9359301)","Jeremy Langford",9359301,3900,"ATL@CHI 01:00PM ET","CHI","ATL",0,0,0,0,0,0,0,0
"WR","Eli Rogers (9359506)","Eli Rogers",9359506,3900,"PIT@CLE 01:00PM ET","PIT","CLE",6.33,5.4,0,0,0,0,0,1
"RB","Chris Johnson (9358835)","Chris Johnson",9358835,3900,"ARI@DET 01:00PM ET","ARI","DET",0,0,0,0,0,0,0,0
"WR","Braxton Miller (9359396)","Braxton Miller",9359396,3900,"JAX@HOU 01:00PM ET","HOU","JAX",10.87,7.5,0,0,0,0,0,1
"RB","T.J. Yeldon (9359599)","TJ Yeldon",9359599,3900,"JAX@HOU 01:00PM ET","JAX","HOU",3,4.6,0,0,0,0,0,0
"RB","Charles Sims (9359135)","Charles Sims",9359135,3900,"POSTPONED","TB","POSTPONED",0,0,0,0,0,0,0,0
"RB","Jalen Richard (9359736)","Jalen Richard",9359736,3900,"OAK@TEN 01:00PM ET","OAK","TEN",3.17,5.3,0,0,0,0,0,0
"RB","Darren Sproles (9358771)","Darren Sproles",9358771,3900,"PHI@WAS 01:00PM ET","PHI","WAS",9.84,9.3,0,0,0,0,0,0
"RB","Malcolm Brown (9359451)","Malcolm Brown",9359451,3900,"IND@LAR 04:05PM ET","LAR","IND",2.98,3.6,0,0,0,0,0,0
"RB","Jamaal Williams (9359785)","Jamaal Williams",9359785,3900,"SEA@GB 04:25PM ET","GB","SEA",3.47,4.1,0,0,0,0,0,0
"TE","Jason Witten (9358778)","Jason Witten",9358778,3900,"NYG@DAL 08:30PM ET","DAL","NYG",13.33,9.7,0,0,0,0,0,0
"RB","Rod Smith (9359253)","Rod Smith",9359253,3900,"NYG@DAL 08:30PM ET","DAL","NYG",0,0,0,0,0,0,0,0
"RB","Dion Lewis (9358578)","Dion Lewis",9358578,3800,"KC@NE 08:30PM ET","NE","KC",6.03,5.3,0,0,0,0,0,0
"WR","Jeremy Kerley (9358956)","Jeremy Kerley",9358956,3800,"NYJ@BUF 01:00PM ET","NYJ","BUF",0,7,0,0,0,0,0,1
"WR","Robby Anderson (9359545)","Robby Anderson",9359545,3800,"NYJ@BUF 01:00PM ET","NYJ","BUF",12.56,10.6,0,0,0,0,0,1
"WR","Sammie Coates (9359388)","Sammie Coates",9359388,3800,"PIT@CLE 01:00PM ET","CLE","PIT",2.77,1.1,0,0,0,0,0,1
"RB","Kerwynn Williams (9359133)","Kerwynn Williams",9359133,3800,"ARI@DET 01:00PM ET","ARI","DET",2.68,4.3,0,0,0,0,0,0
"RB","Zach Zenner (9359348)","Zach Zenner",9359348,3800,"ARI@DET 01:00PM ET","DET","ARI",3.43,3.3,0,0,0,0,0,0
"WR","Marqise Lee (9359419)","Marqise Lee",9359419,3800,"JAX@HOU 01:00PM ET","JAX","HOU",10.72,8.2,0,0,0,0,0,1
"WR","Will Fuller V (9360039)","Will Fuller V",9360039,3800,"JAX@HOU 01:00PM ET","HOU","JAX",0,0,0,0,0,0,0,1
"WR","Kenny Stills (9359206)","Kenny Stills",9359206,3800,"POSTPONED","MIA","POSTPONED",0,0,0,0,0,0,0,1
"RB","Damien Williams (9359690)","Damien Williams",9359690,3800,"POSTPONED","MIA","POSTPONED",0,0,0,0,0,0,0,0
"WR","Nelson Agholor (9359683)","Nelson Agholor",9359683,3800,"PHI@WAS 01:00PM ET","PHI","WAS",6.19,7.2,0,0,0,0,0,1
"RB","Wendell Smallwood (9359871)","Wendell Smallwood",9359871,3800,"PHI@WAS 01:00PM ET","PHI","WAS",6.25,3.3,0,0,0,0,0,0
"WR","Tavon Austin (9359178)","Tavon Austin",9359178,3800,"IND@LAR 04:05PM ET","LAR","IND",7.17,6.5,0,0,0,0,0,1
"RB","Shane Vereen (9358968)","Shane Vereen",9358968,3800,"NYG@DAL 08:30PM ET","NYG","DAL",8.09,7.8,0,0,0,0,0,0
"WR","Terrance Williams (9359019)","Terrance Williams",9359019,3800,"NYG@DAL 08:30PM ET","DAL","NYG",8.65,9.3,0,0,0,0,0,1
"WR","Malcolm Mitchell (9358608)","Malcolm Mitchell",9358608,3700,"KC@NE 08:30PM ET","NE","KC",3.26,3,0,0,0,0,0,1
"WR","ArDarius Stewart (9360051)","ArDarius Stewart",9360051,3700,"NYJ@BUF 01:00PM ET","NYJ","BUF",8.59,5.7,0,0,0,0,0,1
"WR","Brandon LaFell (9358874)","Brandon LaFell",9358874,3700,"BAL@CIN 01:00PM ET","CIN","BAL",8.3,5.7,0,0,0,0,0,1
"WR","J.J. Nelson (9359307)","JJ Nelson",9359307,3700,"ARI@DET 01:00PM ET","ARI","DET",8.62,8.9,0,0,0,0,0,1
"RB","Jeremy McNichols (9360129)","Jeremy McNichols",9360129,3700,"POSTPONED","TB","POSTPONED",0,0,0,0,0,0,0,0
"WR","Torrey Smith (9358947)","Torrey Smith",9358947,3700,"PHI@WAS 01:00PM ET","PHI","WAS",9.12,13.2,0,0,0,0,0,1
"RB","Chris Thompson (9359150)","Chris Thompson",9359150,3700,"PHI@WAS 01:00PM ET","WAS","PHI",8.66,8.2,0,0,0,0,0,0
"TE","Jack Doyle (9359077)","Jack Doyle",9359077,3700,"IND@LAR 04:05PM ET","IND","LAR",8.75,9.1,0,0,0,0,0,0
"WR","Cooper Kupp (9359826)","Cooper Kupp",9359826,3700,"IND@LAR 04:05PM ET","LAR","IND",9.28,5.2,0,0,0,0,0,1
"WR","Paul Richardson (9359329)","Paul Richardson",9359329,3700,"SEA@GB 04:25PM ET","SEA","GB",8.75,10.7,0,0,0,0,0,1
"RB","Aaron Jones (9359941)","Aaron Jones",9359941,3700,"SEA@GB 04:25PM ET","GB","SEA",0,1.1,0,0,0,0,0,0
"RB","Fozzy Whittaker (9358919)","Fozzy Whittaker",9358919,3700,"CAR@SF 04:25PM ET","CAR","SF",0,0,0,0,0,0,0,0
"WR","Mike Williams (9358700)","Mike Williams",9358700,3700,"LAC@DEN 10:20PM ET","LAC","DEN",0,0,0,0,0,0,0,1
"RB","Benny Cunningham (9359102)","Benny Cunningham",9359102,3600,"ATL@CHI 01:00PM ET","CHI","ATL",4.07,3.7,0,0,0,0,0,0
"WR","Tyler Boyd (9359957)","Tyler Boyd",9359957,3600,"BAL@CIN 01:00PM ET","CIN","BAL",7.06,8.3,0,0,0,0,0,1
"WR","JuJu Smith-Schuster (9360121)","JuJu Smith-Schuster",9360121,3600,"PIT@CLE 01:00PM ET","PIT","CLE",0,2.1,0,0,0,0,0,1
"TE","Eric Ebron (9359483)","Eric Ebron",9359483,3600,"ARI@DET 01:00PM ET","DET","ARI",8.02,6.2,0,0,0,0,0,0
"WR","Kenny Golladay (9359818)","Kenny Golladay",9359818,3600,"ARI@DET 01:00PM ET","DET","ARI",10.05,7.4,0,0,0,0,0,1
"RB","Chris Ivory (9358908)","Chris Ivory",9358908,3600,"JAX@HOU 01:00PM ET","JAX","HOU",3.51,2.4,0,0,0,0,0,0
"WR","Adam Humphries (9359432)","Adam Humphries",9359432,3600,"POSTPONED","TB","POSTPONED",0,0,0,0,0,0,0,1
"WR","Taywan Taylor (9360045)","Taywan Taylor",9360045,3600,"OAK@TEN 01:00PM ET","TEN","OAK",3.52,1.9,0,0,0,0,0,1
"WR","Jeff Janis (9360080)","Jeff Janis",9360080,3600,"SEA@GB 04:25PM ET","GB","SEA",2.61,0,0,0,0,0,0,1
"WR","Curtis Samuel (9360091)","Curtis Samuel",9360091,3600,"CAR@SF 04:25PM ET","CAR","SF",2.72,5,0,0,0,0,0,1
"RB","De'Angelo Henderson (9358415)","De'Angelo Henderson",9358415,3600,"LAC@DEN 10:20PM ET","DEN","LAC",2.44,0,0,0,0,0,0,0
"WR","Anquan Boldin (9358776)","Anquan Boldin",9358776,3500,"NYJ@BUF 01:00PM ET","BUF","NYJ",0,0,0,0,0,0,0,1
"WR","Charone Peake (9359434)","Charone Peake",9359434,3500,"NYJ@BUF 01:00PM ET","NYJ","BUF",6.61,3.8,0,0,0,0,0,1
"RB","Elijah McGuire (9359922)","Elijah McGuire",9359922,3500,"NYJ@BUF 01:00PM ET","NYJ","BUF",0,1.5,0,0,0,0,0,0
"WR","Zay Jones (9359993)","Zay Jones",9359993,3500,"NYJ@BUF 01:00PM ET","BUF","NYJ",11.21,6.3,0,0,0,0,0,1
"WR","Markus Wheaton (9359098)","Markus Wheaton",9359098,3500,"ATL@CHI 01:00PM ET","CHI","ATL",0,5.4,0,0,0,0,0,1
"WR","Breshad Perriman (9359629)","Breshad Perriman",9359629,3500,"BAL@CIN 01:00PM ET","BAL","CIN",7.69,7.9,0,0,0,0,0,1
"WR","Allen Hurns (9359193)","Allen Hurns",9359193,3500,"JAX@HOU 01:00PM ET","JAX","HOU",5.55,3.3,0,0,0,0,0,1
"WR","Jaelen Strong (9359905)","Jaelen Strong",9359905,3500,"JAX@HOU 01:00PM ET","HOU","JAX",0,0,0,0,0,0,0,1
"TE","Zach Ertz (9359110)","Zach Ertz",9359110,3500,"PHI@WAS 01:00PM ET","PHI","WAS",12.13,13.5,0,0,0,0,0,0
"WR","Josh Doctson (9359381)","Josh Doctson",9359381,3500,"PHI@WAS 01:00PM ET","WAS","PHI",7.58,7.6,0,0,0,0,0,1
"RB","Donnel Pumphrey (9359991)","Donnel Pumphrey",9359991,3500,"PHI@WAS 01:00PM ET","PHI","WAS",0,3.5,0,0,0,0,0,0
"WR","Kamar Aiken (9358958)","Kamar Aiken",9358958,3500,"IND@LAR 04:05PM ET","IND","LAR",2.97,3.5,0,0,0,0,0,1
"RB","Devante Mays (9360152)","Devante Mays",9360152,3500,"SEA@GB 04:25PM ET","GB","SEA",0,1.5,0,0,0,0,0,0
"RB","Wayne Gallman (9359916)","Wayne Gallman",9359916,3500,"NYG@DAL 08:30PM ET","NYG","DAL",0,3.1,0,0,0,0,0,0
"WR","Laquon Treadwell (9358536)","Laquon Treadwell",9358536,3500,"NO@MIN 07:10PM ET","MIN","NO",7.04,7.9,0,0,0,0,0,1
"RB","Alvin Kamara (9358631)","Alvin Kamara",9358631,3500,"NO@MIN 07:10PM ET","NO","MIN",6.43,10.2,0,0,0,0,0,0
"RB","Devontae Booker (9358417)","Devontae Booker",9358417,3500,"LAC@DEN 10:20PM ET","DEN","LAC",0,0,0,0,0,0,0,0
"WR","Dontrelle Inman (9358702)","Dontrelle Inman",9358702,3500,"LAC@DEN 10:20PM ET","LAC","DEN",4.66,5,0,0,0,0,0,1
"WR","Jermaine Kearse (9359015)","Jermaine Kearse",9359015,3400,"NYJ@BUF 01:00PM ET","NYJ","BUF",6.6,13.6,0,0,0,0,0,1
"RB","Andre Ellington (9359042)","Andre Ellington",9359042,3400,"ARI@DET 01:00PM ET","ARI","DET",2.76,2.2,0,0,0,0,0,0
"WR","Ryan Grant (9359096)","Ryan Grant",9359096,3400,"PHI@WAS 01:00PM ET","WAS","PHI",0,3.5,0,0,0,0,0,1
"RB","Marlon Mack (9360142)","Marlon Mack",9360142,3400,"IND@LAR 04:05PM ET","IND","LAR",1.75,3.5,0,0,0,0,0,0
"WR","Travis Benjamin (9358704)","Travis Benjamin",9358704,3400,"LAC@DEN 10:20PM ET","LAC","DEN",7.49,9.3,0,0,0,0,0,1
"TE","Hunter Henry (9358722)","Hunter Henry",9358722,3400,"LAC@DEN 10:20PM ET","LAC","DEN",9.22,8.1,0,0,0,0,0,0
"WR","Chris Conley (9358480)","Chris Conley",9358480,3300,"KC@NE 08:30PM ET","KC","NE",8.07,7,0,0,0,0,0,1
"WR","Phillip Dorsett (9359406)","Phillip Dorsett",9359406,3300,"KC@NE 08:30PM ET","NE","KC",0,2.1,0,0,0,0,0,1
"WR","Victor Cruz (9358821)","Victor Cruz",9358821,3300,"ATL@CHI 01:00PM ET","CHI","ATL",0,0,0,0,0,0,0,1
"WR","John Ross (9360004)","John Ross",9360004,3300,"BAL@CIN 01:00PM ET","CIN","BAL",0,0,0,0,0,0,0,1
"WR","Jaron Brown (9359044)","Jaron Brown",9359044,3300,"ARI@DET 01:00PM ET","ARI","DET",6.57,4,0,0,0,0,0,1
"RB","Dwayne Washington (9359856)","Dwayne Washington",9359856,3300,"ARI@DET 01:00PM ET","DET","ARI",0,0,0,0,0,0,0,0
"TE","Jared Cook (9358863)","Jared Cook",9358863,3300,"OAK@TEN 01:00PM ET","OAK","TEN",6.51,7.3,0,0,0,0,0,0
"WR","Seth Roberts (9359848)","Seth Roberts",9359848,3300,"OAK@TEN 01:00PM ET","OAK","TEN",8.18,6.8,0,0,0,0,0,1
"WR","Aldrick Robinson (9358966)","Aldrick Robinson",9358966,3300,"CAR@SF 04:25PM ET","SF","CAR",7.78,7.5,0,0,0,0,0,1
"WR","Russell Shepard (9359079)","Russell Shepard",9359079,3300,"CAR@SF 04:25PM ET","CAR","SF",7,1.9,0,0,0,0,0,1
"WR","Roger Lewis (9360099)","Roger Lewis",9360099,3300,"NYG@DAL 08:30PM ET","NYG","DAL",2.3,1.1,0,0,0,0,0,1
"WR","Brandon Coleman (9358651)","Brandon Coleman",9358651,3300,"NO@MIN 07:10PM ET","NO","MIN",4.99,4.9,0,0,0,0,0,1
"WR","Albert Wilson (9358482)","Albert Wilson",9358482,3200,"KC@NE 08:30PM ET","KC","NE",6.03,5.6,0,0,0,0,0,1
"TE","Charles Clay (9358962)","Charles Clay",9358962,3200,"NYJ@BUF 01:00PM ET","BUF","NYJ",5.65,7.7,0,0,0,0,0,0
"WR","Kendall Wright (9359017)","Kendall Wright",9359017,3200,"ATL@CHI 01:00PM ET","CHI","ATL",12.39,5.7,0,0,0,0,0,1
"RB","Ryan Mathews (9358989)","Ryan Mathews",9358989,3200,"PHI@WAS 01:00PM ET","PHI","WAS",0,0,0,0,0,0,0,0
"WR","Marquise Goodwin (9359127)","Marquise Goodwin",9359127,3200,"CAR@SF 04:25PM ET","SF","CAR",12.27,9.3,0,0,0,0,0,1
"WR","Tavarres King (9358996)","Tavarres King",9358996,3200,"NYG@DAL 08:30PM ET","NYG","DAL",0,0,0,0,0,0,0,1
"RB","Jerick McKinnon (9358524)","Jerick McKinnon",9358524,3200,"NO@MIN 07:10PM ET","MIN","NO",2.7,4.7,0,0,0,0,0,0
"TE","C.J. Fiedorowicz (9359251)","CJ Fiedorowicz",9359251,3100,"JAX@HOU 01:00PM ET","HOU","JAX",6.95,8.1,0,0,0,0,0,0
"TE","Cameron Brate (9359239)","Cameron Brate",9359239,3100,"POSTPONED","TB","POSTPONED",0,0,0,0,0,0,0,0
"WR","Tajae Sharpe (9359844)","Tajae Sharpe",9359844,3100,"OAK@TEN 01:00PM ET","TEN","OAK",0,0,0,0,0,0,0,1
"RB","Elijah Hood (9360101)","Elijah Hood",9360101,3100,"OAK@TEN 01:00PM ET","OAK","TEN",0,0,0,0,0,0,0,0
"WR","Brian Quick (9358932)","Brian Quick",9358932,3100,"PHI@WAS 01:00PM ET","WAS","PHI",2.11,0,0,0,0,0,0,1
"WR","Pharoh Cooper (9359981)","Pharoh Cooper",9359981,3100,"IND@LAR 04:05PM ET","LAR","IND",0,1.1,0,0,0,0,0,1
"RB","Orleans Darkwa (9359223)","Orleans Darkwa",9359223,3100,"NYG@DAL 08:30PM ET","NYG","DAL",2.79,1.3,0,0,0,0,0,0
"WR","Austin Carr (9358596)","Austin Carr",9358596,3100,"NO@MIN 07:10PM ET","NO","MIN",0,0,0,0,0,0,0,1
"RB","Devine Redding (9358470)","Devine Redding",9358470,3000,"KC@NE 08:30PM ET","KC","NE",0,0,0,0,0,0,0,0
"RB","Spencer Ware (9358472)","Spencer Ware",9358472,3000,"KC@NE 08:30PM ET","KC","NE",0,0,0,0,0,0,0,0
"RB","Anthony Sherman (9358474)","Anthony Sherman",9358474,3000,"KC@NE 08:30PM ET","KC","NE",0,0,0,0,0,0,0,0
"RB","C.J. Spiller (9358476)","CJ Spiller",9358476,3000,"KC@NE 08:30PM ET","KC","NE",2.67,0,0,0,0,0,0,0
"WR","De'Anthony Thomas (9358484)","De'Anthony Thomas",9358484,3000,"KC@NE 08:30PM ET","KC","NE",1.6,1.1,0,0,0,0,0,1
"WR","Seantavius Jones (9358486)","Seantavius Jones",9358486,3000,"KC@NE 08:30PM ET","KC","NE",0,0,0,0,0,0,0,1
"WR","Tony Stevens (9358488)","Tony Stevens",9358488,3000,"KC@NE 08:30PM ET","KC","NE",0,0,0,0,0,0,0,1
