"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","CompletionsRolling","TargetsRolling","TDsRolling","RankCompletions","RankTDs","RankTargets","RollingTargetPctg"
"RB","Ryan Mathews (0000000)","Ryan Mathews",0,4000,"Phi@Dal 00:00PM ET","Phi","Ryan","Mathews","Dal",10.53,8.7,7,7,1,7,2,8,0.0397727272727273
"RB","Thomas Rawls (0000000)","Thomas Rawls",0,3900,"Sea@NO 00:00PM ET","Sea","Thomas","Rawls","NO",0,0,6,6,0,6,5,8,0.028169014084507
"RB","Duke Johnson (0000000)","Duke Johnson",0,3900,"NYJ@Cle 00:00PM ET","Cle","Duke","Johnson","NYJ",9.08,9.8,29,41,0,3,5,3,0.164
"WR","Ted Ginn (0000000)","Ted Ginn",0,3900,"Ari@Car 00:00PM ET","Car","Ted","Ginn","Ari",7.68,8.5,15,26,1,5,4,4,0.110169491525424
"WR","Phillip Dorsett (0000000)","Phillip Dorsett",0,3900,"KC@Ind 00:00PM ET","Ind","Phillip","Dorsett","KC",7.21,6.3,13,26,1,6,5,5,0.0902777777777778
"WR","Tyler Lockett (0000000)","Tyler Lockett",0,3900,"Sea@NO 00:00PM ET","Sea","Tyler","Lockett","NO",7.12,10.2,15,26,0,5,5,4,0.122065727699531
"WR","Pierre Garcon (0000000)","Pierre Garcon",0,3900,"Was@Cin 00:00PM ET","Was","Pierre","Garcon","Cin",11.13,9.8,30,50,1,3,3,2,0.182481751824818
"RB","T.J. Yeldon (0000000)","T.J. Yeldon",0,3800,"Jax@Ten 00:00PM ET","Jax","T.J.","Yeldon","Ten",9.35,9.3,21,29,0,4,7,5,0.118852459016393
"RB","Mike Gillislee (0000000)","Mike Gillislee",0,3800,"NE@Buf 00:00PM ET","Buf","Mike","Gillislee","NE",12.52,10.2,4,5,1,8,3,10,0.0255102040816327
"WR","Devin Funchess (0000000)","Devin Funchess",0,3800,"Ari@Car 00:00PM ET","Car","Devin","Funchess","Ari",6.49,5.1,7,22,2,6,2,6,0.0932203389830508
"WR","Brice Butler (0000000)","Brice Butler",0,3800,"Phi@Dal 00:00PM ET","Dal","Brice","Butler","Phi",4.91,2,10,20,3,6,1,5,0.106382978723404
"WR","Adam Thielen (0000000)","Adam Thielen",0,3800,"Min@Chi 00:00PM ET","Min","Adam","Thielen","Chi",9.67,7.3,23,30,1,3,3,3,0.147058823529412
"RB","C.J. Spiller (0000000)","C.J. Spiller",0,3800,"Sea@NO 00:00PM ET","Sea","C.J.","Spiller","NO",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Dwayne Washington (0000000)","Dwayne Washington",0,3800,"Det@Hou 00:00PM ET","Det","Dwayne","Washington","Hou",0,0,2,2,0,10,8,12,0.00803212851405622
"RB","Zach Zenner (0000000)","Zach Zenner",0,3700,"Det@Hou 00:00PM ET","Det","Zach","Zenner","Hou",5.38,5,NA,NA,NA,NA,NA,NA,NA
"RB","Isaiah Crowell (0000000)","Isaiah Crowell",0,3700,"NYJ@Cle 00:00PM ET","Cle","Isaiah","Crowell","NYJ",9.29,9.4,13,18,0,6,5,6,0.072
"RB","Devontae Booker (0000000)","Devontae Booker",0,3700,"SD@Den 00:00PM ET","Den","Devontae","Booker","SD",16.07,14.9,9,13,0,6,5,6,0.0546218487394958
"TE","Hunter Henry (0000000)","Hunter Henry",0,3700,"SD@Den 00:00PM ET","SD","Hunter","Henry","Den",7.8,6.5,20,29,3,3,1,5,0.116
"RB","Chris Thompson (0000000)","Chris Thompson",0,3700,"Was@Cin 00:00PM ET","Was","Chris","Thompson","Cin",9.51,11.8,22,26,1,5,3,5,0.0948905109489051
"WR","Terrance Williams (0000000)","Terrance Williams",0,3700,"Phi@Dal 00:00PM ET","Dal","Terrance","Williams","Phi",9.1,7,20,26,1,3,4,3,0.138297872340426
"WR","Eddie Royal (0000000)","Eddie Royal",0,3700,"Min@Chi 00:00PM ET","Chi","Eddie","Royal","Min",0,10.2,30,38,2,3,2,4,0.143396226415094
"RB","Darren Sproles (0000000)","Darren Sproles",0,3700,"Phi@Dal 00:00PM ET","Phi","Darren","Sproles","Dal",9.45,9.2,17,21,1,3,2,4,0.119318181818182
"TE","Julius Thomas (0000000)","Julius Thomas",0,3600,"Jax@Ten 00:00PM ET","Jax","Julius","Thomas","Ten",10.27,8.1,17,30,2,5,2,4,0.122950819672131
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker",0,3600,"Ari@Car 00:00PM ET","Car","Fozzy","Whittaker","Ari",4.81,3.6,20,24,1,3,4,5,0.101694915254237
"TE","Jason Witten (0000000)","Jason Witten",0,3600,"Phi@Dal 00:00PM ET","Dal","Jason","Witten","Phi",8.63,7.9,28,43,0,2,5,1,0.228723404255319
"TE","Zach Ertz (0000000)","Zach Ertz",0,3600,"Phi@Dal 00:00PM ET","Phi","Zach","Ertz","Dal",9.01,10.1,13,19,0,5,7,5,0.107954545454545
"WR","Marquise Goodwin (0000000)","Marquise Goodwin",0,3600,"NE@Buf 00:00PM ET","Buf","Marquise","Goodwin","NE",0,0,13,33,3,4,1,3,0.168367346938776
"TE","Jack Doyle (0000000)","Jack Doyle",0,3500,"KC@Ind 00:00PM ET","Ind","Jack","Doyle","KC",13.32,12.3,32,37,4,2,2,2,0.128472222222222
"RB","Bilal Powell (0000000)","Bilal Powell",0,3500,"NYJ@Cle 00:00PM ET","NYJ","Bilal","Powell","Cle",8.92,11.2,24,33,0,3,6,3,0.132
"TE","Kyle Rudolph (0000000)","Kyle Rudolph",0,3500,"Min@Chi 00:00PM ET","Min","Kyle","Rudolph","Chi",12.46,10.5,26,51,3,2,1,1,0.25
"WR","Rishard Matthews (0000000)","Rishard Matthews",0,3500,"Jax@Ten 00:00PM ET","Ten","Rishard","Matthews","Jax",9.54,8.1,23,33,2,3,3,3,0.139830508474576
"RB","Matt Asiata (0000000)","Matt Asiata",0,3500,"Min@Chi 00:00PM ET","Min","Matt","Asiata","Chi",11.42,15.3,14,16,0,5,5,5,0.0784313725490196
"WR","Chris Conley (0000000)","Chris Conley",0,3400,"KC@Ind 00:00PM ET","KC","Chris","Conley","Ind",7.43,7.4,20,31,0,3,5,3,0.14622641509434
"TE","Coby Fleener (0000000)","Coby Fleener",0,3400,"Sea@NO 00:00PM ET","NO","Coby","Fleener","Sea",10.27,9.7,21,38,2,4,3,3,0.141263940520446
"RB","Knile Davis (0000000)","Knile Davis",0,3400,"GB@Atl 00:00PM ET","GB","Knile","Davis","Atl",4.64,4.1,2,3,0,10,5,11,0.0141509433962264
"RB","Chris Ivory (0000000)","Chris Ivory",0,3400,"Jax@Ten 00:00PM ET","Jax","Chris","Ivory","Ten",6.28,5,5,8,0,7,7,7,0.0327868852459016
"RB","DeAndre Washington (0000000)","DeAndre Washington",0,3400,"Oak@TB 00:00PM ET","Oak","DeAndre","Washington","TB",5.78,6.4,12,15,0,6,6,7,0.0551470588235294
"WR","Russell Shepard (0000000)","Russell Shepard",0,3300,"Oak@TB 00:00PM ET","TB","Russell","Shepard","Oak",9.33,5.9,8,10,1,7,3,7,0.0427350427350427
"RB","Justin Forsett (0000000)","Justin Forsett",0,3300,"Det@Hou 00:00PM ET","Det","Justin","Forsett","Hou",0,2.5,2,3,0,10,8,9,0.0120481927710843
"TE","Gary Barnidge (0000000)","Gary Barnidge",0,3300,"NYJ@Cle 00:00PM ET","Cle","Gary","Barnidge","NYJ",10.68,10.6,31,42,0,2,5,2,0.168
"RB","Don Jackson (0000000)","Don Jackson",0,3300,"GB@Atl 00:00PM ET","GB","Don","Jackson","Atl",0,3,0,2,0,13,5,12,0.00793650793650794
"RB","Reggie Bush (0000000)","Reggie Bush",0,3300,"NE@Buf 00:00PM ET","Buf","Reggie","Bush","NE",7.02,1.1,1,3,0,12,7,11,0.0153061224489796
"WR","Danny Amendola (0000000)","Danny Amendola",0,3300,"NE@Buf 00:00PM ET","NE","Danny","Amendola","Buf",5.45,7.5,13,17,2,6,3,6,0.0732758620689655
"WR","Marqise Lee (0000000)","Marqise Lee",0,3300,"Jax@Ten 00:00PM ET","Jax","Marqise","Lee","Ten",9,8,31,39,0,1,7,3,0.159836065573771
"WR","Cordarrelle Patterson (0000000)","Cordarrelle Patterson",0,3300,"Min@Chi 00:00PM ET","Min","Cordarrelle","Patterson","Chi",9.74,8.3,18,22,2,4,2,4,0.107843137254902
"WR","Corey Brown (0000000)","Corey Brown",0,3300,"Ari@Car 00:00PM ET","Car","Corey","Brown","Ari",0,4,17,28,1,4,4,3,0.11864406779661
"WR","Tajae Sharpe (0000000)","Tajae Sharpe",0,3200,"Jax@Ten 00:00PM ET","Ten","Tajae","Sharpe","Jax",7.79,8.4,23,51,0,3,8,1,0.216101694915254
"TE","Cameron Brate (0000000)","Cameron Brate",0,3200,"Oak@TB 00:00PM ET","TB","Cameron","Brate","Oak",12.7,12.1,20,33,2,3,2,4,0.141025641025641
"WR","Dontrelle Inman (0000000)","Dontrelle Inman",0,3200,"SD@Den 00:00PM ET","SD","Dontrelle","Inman","Den",6.08,5.9,17,33,1,5,6,3,0.132
"RB","Alfred Morris (0000000)","Alfred Morris",0,3200,"Phi@Dal 00:00PM ET","Dal","Alfred","Morris","Phi",3.04,3.7,1,3,0,10,5,9,0.0159574468085106
"RB","Ka'Deem Carey (0000000)","Ka'Deem Carey",0,3200,"Min@Chi 00:00PM ET","Chi","Ka'Deem","Carey","Min",6.93,3.1,NA,NA,NA,NA,NA,NA,NA
"WR","Chester Rogers (0000000)","Chester Rogers",0,3200,"KC@Ind 00:00PM ET","Ind","Chester","Rogers","KC",0,0,12,21,0,7,7,7,0.0729166666666667
"RB","Derrick Henry (0000000)","Derrick Henry",0,3100,"Jax@Ten 00:00PM ET","Ten","Derrick","Henry","Jax",4.49,6.4,5,6,0,7,8,9,0.0254237288135593
"RB","Jalen Richard (0000000)","Jalen Richard",0,3100,"Oak@TB 00:00PM ET","Oak","Jalen","Richard","TB",3.5,6,14,19,0,5,6,5,0.0698529411764706
"WR","Jermaine Kearse (0000000)","Jermaine Kearse",0,3100,"Sea@NO 00:00PM ET","Sea","Jermaine","Kearse","NO",8.13,9.7,20,30,0,3,5,3,0.140845070422535
"WR","Justin Hunter (0000000)","Justin Hunter",0,3100,"NE@Buf 00:00PM ET","Buf","Justin","Hunter","NE",11.02,9.1,4,8,2,8,2,7,0.0408163265306122
"WR","Jaron Brown (0000000)","Jaron Brown",0,3100,"Ari@Car 00:00PM ET","Ari","Jaron","Brown","Car",0,0,11,21,1,5,3,5,0.0734265734265734
"WR","Nelson Agholor (0000000)","Nelson Agholor",0,3100,"Phi@Dal 00:00PM ET","Phi","Nelson","Agholor","Dal",7.63,7.5,18,33,1,2,2,2,0.1875
"RB","Jeremy Langford (0000000)","Jeremy Langford",0,3100,"Min@Chi 00:00PM ET","Chi","Jeremy","Langford","Min",4.31,4.2,6,10,0,7,5,7,0.0377358490566038
"WR","Andre Johnson (0000000)","Andre Johnson",0,3100,"Jax@Ten 00:00PM ET","Ten","Andre","Johnson","Jax",4.35,4.1,11,29,3,6,1,5,0.122881355932203
"RB","Denard Robinson (0000000)","Denard Robinson",0,3000,"Jax@Ten 00:00PM ET","Jax","Denard","Robinson","Ten",0,0,1,2,0,10,7,10,0.00819672131147541
"RB","Jalston Fowler (0000000)","Jalston Fowler",0,3000,"Jax@Ten 00:00PM ET","Ten","Jalston","Fowler","Jax",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Corey Grant (0000000)","Corey Grant",0,3000,"Jax@Ten 00:00PM ET","Jax","Corey","Grant","Ten",0,0,1,1,1,10,3,12,0.00409836065573771
"RB","Antonio Andrews (0000000)","Antonio Andrews",0,3000,"Jax@Ten 00:00PM ET","Ten","Antonio","Andrews","Jax",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Harry Douglas (0000000)","Harry Douglas",0,3000,"Jax@Ten 00:00PM ET","Ten","Harry","Douglas","Jax",0,0,4,8,0,8,8,8,0.0338983050847458
"WR","Marc Mariani (0000000)","Marc Mariani",0,3000,"Jax@Ten 00:00PM ET","Ten","Marc","Mariani","Jax",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Bryan Walters (0000000)","Bryan Walters",0,3000,"Jax@Ten 00:00PM ET","Jax","Bryan","Walters","Ten",0,0,0,1,0,13,7,12,0.00409836065573771
"WR","Arrelious Benn (0000000)","Arrelious Benn",0,3000,"Jax@Ten 00:00PM ET","Jax","Arrelious","Benn","Ten",0,0,4,7,1,9,3,8,0.0286885245901639
"WR","Rashad Greene (0000000)","Rashad Greene",0,3000,"Jax@Ten 00:00PM ET","Jax","Rashad","Greene","Ten",3.64,1.1,5,7,0,7,7,8,0.0286885245901639
"RB","Rex Burkhead (0000000)","Rex Burkhead",0,3000,"Was@Cin 00:00PM ET","Cin","Rex","Burkhead","Was",0,0,1,2,0,9,4,9,0.00796812749003984
"RB","Rob Kelley (0000000)","Rob Kelley",0,3000,"Was@Cin 00:00PM ET","Was","Rob","Kelley","Cin",0,10.6,1,1,1,11,3,12,0.00364963503649635
"WR","Ryan Grant (0000000)","Ryan Grant",0,3000,"Was@Cin 00:00PM ET","Was","Ryan","Grant","Cin",0,2.5,3,8,0,8,8,8,0.0291970802919708
"WR","James Wright (0000000)","James Wright",0,3000,"Was@Cin 00:00PM ET","Cin","James","Wright","Was",1.52,0,4,6,0,8,4,8,0.0239043824701195
"WR","Rashad Ross (0000000)","Rashad Ross",0,3000,"Was@Cin 00:00PM ET","Was","Rashad","Ross","Cin",0,1.3,1,2,0,11,8,10,0.0072992700729927
"WR","Maurice Harris (0000000)","Maurice Harris",0,3000,"Was@Cin 00:00PM ET","Was","Maurice","Harris","Cin",0,0,0,0,0,14,8,14,0
"WR","Alex Erickson (0000000)","Alex Erickson",0,3000,"Was@Cin 00:00PM ET","Cin","Alex","Erickson","Was",0,0,1,1,0,9,4,11,0.00398406374501992
"WR","Cody Core (0000000)","Cody Core",0,3000,"Was@Cin 00:00PM ET","Cin","Cody","Core","Was",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Tyler Boyd (0000000)","Tyler Boyd",0,3000,"Was@Cin 00:00PM ET","Cin","Tyler","Boyd","Was",6.42,7.2,20,31,0,4,4,4,0.123505976095618
"RB","Anthony Sherman (0000000)","Anthony Sherman",0,3000,"KC@Ind 00:00PM ET","KC","Anthony","Sherman","Ind",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Robert Turbin (0000000)","Robert Turbin",0,3000,"KC@Ind 00:00PM ET","Ind","Robert","Turbin","KC",2.11,2.1,9,11,0,8,7,8,0.0381944444444444
"RB","Jordan Todman (0000000)","Jordan Todman",0,3000,"KC@Ind 00:00PM ET","Ind","Jordan","Todman","KC",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Josh Ferguson (0000000)","Josh Ferguson",0,3000,"KC@Ind 00:00PM ET","Ind","Josh","Ferguson","KC",3.51,4.7,19,25,0,4,7,6,0.0868055555555556
"RB","Charcandrick West (0000000)","Charcandrick West",0,3000,"KC@Ind 00:00PM ET","KC","Charcandrick","West","Ind",4.5,6.7,11,14,0,7,5,7,0.0660377358490566
"WR","Devin Street (0000000)","Devin Street",0,3000,"KC@Ind 00:00PM ET","Ind","Devin","Street","KC",0,1,1,3,0,12,7,12,0.0104166666666667
"WR","Albert Wilson (0000000)","Albert Wilson",0,3000,"KC@Ind 00:00PM ET","KC","Albert","Wilson","Ind",4.2,6.3,12,18,0,6,5,5,0.0849056603773585
"WR","De'Anthony Thomas (0000000)","De'Anthony Thomas",0,3000,"KC@Ind 00:00PM ET","KC","De'Anthony","Thomas","Ind",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Tevaun Smith (0000000)","Tevaun Smith",0,3000,"KC@Ind 00:00PM ET","Ind","Tevaun","Smith","KC",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Demarcus Robinson (0000000)","Demarcus Robinson",0,3000,"KC@Ind 00:00PM ET","KC","Demarcus","Robinson","Ind",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Tyreek Hill (0000000)","Tyreek Hill",0,3000,"KC@Ind 00:00PM ET","KC","Tyreek","Hill","Ind",6.6,3.6,14,17,3,5,1,6,0.080188679245283
"RB","Antone Smith (0000000)","Antone Smith",0,3000,"Oak@TB 00:00PM ET","TB","Antone","Smith","Oak",0,2.3,NA,NA,NA,NA,NA,NA,NA
"RB","Taiwan Jones (0000000)","Taiwan Jones",0,3000,"Oak@TB 00:00PM ET","Oak","Taiwan","Jones","TB",0,0,2,2,0,12,6,12,0.00735294117647059
"RB","Jamize Olawale (0000000)","Jamize Olawale",0,3000,"Oak@TB 00:00PM ET","Oak","Jamize","Olawale","TB",0,2.1,NA,NA,NA,NA,NA,NA,NA
"RB","Peyton Barber (0000000)","Peyton Barber",0,3000,"Oak@TB 00:00PM ET","TB","Peyton","Barber","Oak",4.25,3.8,0,0,0,12,6,13,0
"WR","Cecil Shorts (0000000)","Cecil Shorts",0,3000,"Oak@TB 00:00PM ET","TB","Cecil","Shorts","Oak",4.92,3.6,1,2,0,10,6,11,0.00854700854700855
"WR","Andre Holmes (0000000)","Andre Holmes",0,3000,"Oak@TB 00:00PM ET","Oak","Andre","Holmes","TB",2.72,3.3,7,11,2,8,2,8,0.0404411764705882
"WR","Freddie Martino (0000000)","Freddie Martino",0,3000,"Oak@TB 00:00PM ET","TB","Freddie","Martino","Oak",0,0,0,1,0,12,6,12,0.00427350427350427
"WR","Adam Humphries (0000000)","Adam Humphries",0,3000,"Oak@TB 00:00PM ET","TB","Adam","Humphries","Oak",10,12.2,24,35,0,2,6,2,0.14957264957265
"WR","Seth Roberts (0000000)","Seth Roberts",0,3000,"Oak@TB 00:00PM ET","Oak","Seth","Roberts","TB",8.64,8.2,19,37,2,3,2,3,0.136029411764706
"WR","Johnny Holton (0000000)","Johnny Holton",0,3000,"Oak@TB 00:00PM ET","Oak","Johnny","Holton","TB",0,1.5,1,1,0,13,6,13,0.00367647058823529
"RB","Tim Hightower (0000000)","Tim Hightower",0,3000,"Sea@NO 00:00PM ET","NO","Tim","Hightower","Sea",2.52,3.8,2,2,0,10,10,12,0.00743494423791822
"RB","John Kuhn (0000000)","John Kuhn",0,3000,"Sea@NO 00:00PM ET","NO","John","Kuhn","Sea",3.2,1.8,NA,NA,NA,NA,NA,NA,NA
"RB","Travaris Cadet (0000000)","Travaris Cadet",0,3000,"Sea@NO 00:00PM ET","NO","Travaris","Cadet","Sea",5.38,4.5,19,28,1,6,6,5,0.104089219330855
"RB","Marcus Murphy (0000000)","Marcus Murphy",0,3000,"Sea@NO 00:00PM ET","NO","Marcus","Murphy","Sea",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Daniel Lasco (0000000)","Daniel Lasco",0,3000,"Sea@NO 00:00PM ET","NO","Daniel","Lasco","Sea",0,1.2,2,4,0,10,10,11,0.0148698884758364
"RB","C.J. Prosise (0000000)","C.J. Prosise",0,3000,"Sea@NO 00:00PM ET","Sea","C.J.","Prosise","NO",3.7,4.9,4,5,0,9,5,9,0.0234741784037559
"RB","Alex Collins (0000000)","Alex Collins",0,3000,"Sea@NO 00:00PM ET","Sea","Alex","Collins","NO",0,1.9,3,3,0,10,5,10,0.0140845070422535
"WR","Brandon Coleman (0000000)","Brandon Coleman",0,3000,"Sea@NO 00:00PM ET","NO","Brandon","Coleman","Sea",4.82,1.2,13,17,1,7,6,7,0.0631970260223048
"WR","Paul Richardson (0000000)","Paul Richardson",0,3000,"Sea@NO 00:00PM ET","Sea","Paul","Richardson","NO",4.06,2.6,6,12,0,6,5,6,0.0563380281690141
"WR","Tanner McEvoy (0000000)","Tanner McEvoy",0,3000,"Sea@NO 00:00PM ET","Sea","Tanner","McEvoy","NO",0,0,3,3,1,10,2,10,0.0140845070422535
"WR","Tommylee Lewis (0000000)","Tommylee Lewis",0,3000,"Sea@NO 00:00PM ET","NO","Tommylee","Lewis","Sea",0,0,7,9,0,8,10,8,0.033457249070632
"WR","Jake Lampman (0000000)","Jake Lampman",0,3000,"Sea@NO 00:00PM ET","NO","Jake","Lampman","Sea",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Jonathan Grimes (0000000)","Jonathan Grimes",0,3000,"Det@Hou 00:00PM ET","Hou","Jonathan","Grimes","Det",0,0,5,7,0,7,5,9,0.0263157894736842
"RB","Alfred Blue (0000000)","Alfred Blue",0,3000,"Det@Hou 00:00PM ET","Hou","Alfred","Blue","Det",4.67,6.8,1,4,0,11,5,11,0.0150375939849624
"RB","Jay Prosch (0000000)","Jay Prosch",0,3000,"Det@Hou 00:00PM ET","Hou","Jay","Prosch","Det",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Mike Burton (0000000)","Mike Burton",0,3000,"Det@Hou 00:00PM ET","Det","Mike","Burton","Hou",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Tyler Ervin (0000000)","Tyler Ervin",0,3000,"Det@Hou 00:00PM ET","Hou","Tyler","Ervin","Det",0,1,3,5,0,10,5,10,0.018796992481203
"WR","Andre Roberts (0000000)","Andre Roberts",0,3000,"Det@Hou 00:00PM ET","Det","Andre","Roberts","Hou",2.34,1.6,5,8,1,6,6,6,0.0321285140562249
"WR","Keith Mumphery (0000000)","Keith Mumphery",0,3000,"Det@Hou 00:00PM ET","Hou","Keith","Mumphery","Det",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Braxton Miller (0000000)","Braxton Miller",0,3000,"Det@Hou 00:00PM ET","Hou","Braxton","Miller","Det",2.93,3.6,5,10,0,7,5,7,0.037593984962406
"WR","Jaelen Strong (0000000)","Jaelen Strong",0,3000,"Det@Hou 00:00PM ET","Hou","Jaelen","Strong","Det",6.64,7.2,14,24,0,6,5,6,0.0902255639097744
"TE","Eric Ebron (0000000)","Eric Ebron",0,3000,"Det@Hou 00:00PM ET","Det","Eric","Ebron","Hou",9.66,9.4,20,25,2,5,4,5,0.100401606425703
"RB","Malcolm Johnson (0000000)","Malcolm Johnson",0,3000,"NYJ@Cle 00:00PM ET","Cle","Malcolm","Johnson","NYJ",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","George Atkinson (0000000)","George Atkinson",0,3000,"NYJ@Cle 00:00PM ET","Cle","George","Atkinson","NYJ",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Troymaine Pope (0000000)","Troymaine Pope",0,3000,"NYJ@Cle 00:00PM ET","NYJ","Troymaine","Pope","Cle",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Andrew Hawkins (0000000)","Andrew Hawkins",0,3000,"NYJ@Cle 00:00PM ET","Cle","Andrew","Hawkins","NYJ",8.33,6.8,17,28,1,4,3,4,0.112
"WR","Charone Peake (0000000)","Charone Peake",0,3000,"NYJ@Cle 00:00PM ET","NYJ","Charone","Peake","Cle",4.94,3.4,10,15,0,6,6,7,0.06
"WR","Jeremy Butler (0000000)","Jeremy Butler",0,3000,"NYJ@Cle 00:00PM ET","NYJ","Jeremy","Butler","Cle",0,0,0,0,0,13,8,14,0
"WR","Robby Anderson (0000000)","Robby Anderson",0,3000,"NYJ@Cle 00:00PM ET","NYJ","Robby","Anderson","Cle",5.29,7.3,12,19,0,5,6,6,0.076
"WR","Jordan Payton (0000000)","Jordan Payton",0,3000,"NYJ@Cle 00:00PM ET","Cle","Jordan","Payton","NYJ",0,0,0,2,0,11,5,10,0.008
"WR","Ricardo Louis (0000000)","Ricardo Louis",0,3000,"NYJ@Cle 00:00PM ET","Cle","Ricardo","Louis","NYJ",6.15,8.8,14,25,0,5,5,5,0.1
"WR","Jalin Marshall (0000000)","Jalin Marshall",0,3000,"NYJ@Cle 00:00PM ET","NYJ","Jalin","Marshall","Cle",0,4.3,6,13,1,8,4,8,0.052
"WR","Rashard Higgins (0000000)","Rashard Higgins",0,3000,"NYJ@Cle 00:00PM ET","Cle","Rashard","Higgins","NYJ",3.06,2.2,4,6,0,9,5,9,0.024
"RB","Patrick DiMarco (0000000)","Patrick DiMarco",0,3000,"GB@Atl 00:00PM ET","Atl","Patrick","DiMarco","GB",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Aaron Ripkowski (0000000)","Aaron Ripkowski",0,3000,"GB@Atl 00:00PM ET","GB","Aaron","Ripkowski","Atl",0,2,NA,NA,NA,NA,NA,NA,NA
"WR","Eric Weems (0000000)","Eric Weems",0,3000,"GB@Atl 00:00PM ET","Atl","Eric","Weems","GB",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Aldrick Robinson (0000000)","Aldrick Robinson",0,3000,"GB@Atl 00:00PM ET","Atl","Aldrick","Robinson","GB",4.97,2.6,8,14,1,7,5,6,0.0569105691056911
"WR","Jared Abbrederis (0000000)","Jared Abbrederis",0,3000,"GB@Atl 00:00PM ET","GB","Jared","Abbrederis","Atl",0,0,1,2,0,12,5,12,0.00793650793650794
"WR","Justin Hardy (0000000)","Justin Hardy",0,3000,"GB@Atl 00:00PM ET","Atl","Justin","Hardy","GB",5.2,3.5,9,12,2,6,3,7,0.0487804878048781
"WR","Trevor Davis (0000000)","Trevor Davis",0,3000,"GB@Atl 00:00PM ET","GB","Trevor","Davis","Atl",0,3.2,0,3,0,13,5,10,0.0119047619047619
"WR","Taylor Gabriel (0000000)","Taylor Gabriel",0,3000,"GB@Atl 00:00PM ET","Atl","Taylor","Gabriel","GB",0,3.4,8,11,0,7,10,8,0.0447154471544715
"WR","Jeff Janis (0000000)","Jeff Janis",0,3000,"GB@Atl 00:00PM ET","GB","Jeff","Janis","Atl",5.15,8.6,4,7,0,8,5,8,0.0277777777777778
"RB","Jerome Felton (0000000)","Jerome Felton",0,3000,"NE@Buf 00:00PM ET","Buf","Jerome","Felton","NE",0,0,1,2,0,12,7,12,0.0102040816326531
"RB","James Develin (0000000)","James Develin",0,3000,"NE@Buf 00:00PM ET","NE","James","Develin","Buf",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Brandon Bolden (0000000)","Brandon Bolden",0,3000,"NE@Buf 00:00PM ET","NE","Brandon","Bolden","Buf",0,0,2,4,0,9,6,9,0.0172413793103448
"RB","Dion Lewis (0000000)","Dion Lewis",0,3000,"NE@Buf 00:00PM ET","NE","Dion","Lewis","Buf",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","D.J. Foster (0000000)","D.J. Foster",0,3000,"NE@Buf 00:00PM ET","NE","D.J.","Foster","Buf",0,2.7,1,2,0,10,6,10,0.00862068965517241
"RB","Jonathan Williams (0000000)","Jonathan Williams",0,3000,"NE@Buf 00:00PM ET","Buf","Jonathan","Williams","NE",0,5.6,NA,NA,NA,NA,NA,NA,NA
"WR","Matt Slater (0000000)","Matt Slater",0,3000,"NE@Buf 00:00PM ET","NE","Matt","Slater","Buf",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Brandon Tate (0000000)","Brandon Tate",0,3000,"NE@Buf 00:00PM ET","Buf","Brandon","Tate","NE",0,3.1,2,2,0,11,7,12,0.0102040816326531
"WR","Walt Powell (0000000)","Walt Powell",0,3000,"NE@Buf 00:00PM ET","Buf","Walt","Powell","NE",0,6.6,10,16,0,5,7,5,0.0816326530612245
"WR","Malcolm Mitchell (0000000)","Malcolm Mitchell",0,3000,"NE@Buf 00:00PM ET","NE","Malcolm","Mitchell","Buf",0,2.4,6,13,0,7,6,7,0.0560344827586207
"RB","Dexter McCluster (0000000)","Dexter McCluster",0,3000,"SD@Den 00:00PM ET","SD","Dexter","McCluster","Den",2.98,3.3,NA,NA,NA,NA,NA,NA,NA
"RB","Kapri Bibbs (0000000)","Kapri Bibbs",0,3000,"SD@Den 00:00PM ET","Den","Kapri","Bibbs","SD",3.46,5.1,1,2,0,12,5,12,0.00840336134453781
