"Anthony Rizzo_CHC","Kris Bryant_CHC","Joey Votto_CIN","Kyle Schwarber_CHC","Aaron Judge_NYY","Gary Sanchez_NYY","Billy Hamilton_CIN","Hunter Pence_SF","Adam Duvall_CIN","Buster Posey_SF","Ben Zobrist_CHC","Brandon Belt_SF","Denard Span_SF","Matt Holliday_NYY","Joe Panik_SF","Brett Gardner_NYY","Eduardo Nunez_SF","Brandon Crawford_SF","Starlin Castro_NYY","Addison Russell_CHC","Jacoby Ellsbury_NYY","Scott Schebler_CIN","Christian Arroyo_SF","Chris Carter_NYY","Javier Baez_CHC","Jason Heyward_CHC","Eugenio Suarez_CIN","Jarrett Parker_SF","Willson Contreras_CHC","Chase Headley_NYY","Zack Cozart_CIN","Aaron Hicks_NYY","Didi Gregorius_NYY","Scooter Gennett_CIN","Jose Peraza_CIN","Nick Hundley_SF","Arismendy Alcantara_CIN","Gorkys Hernandez_SF","Miguel Montero_CHC","Kelby Tomlinson_SF","Greg Bird_NYY","Albert Almora_CHC","Jon Jay_CHC","Mac Williamson_SF","Conor Gillaspie_SF","Matt Szczur_CHC","Ian Happ_CHC","Jesse Winker_CIN","Drew Stubbs_SF","Devin Mesoraco_CIN","Aaron Hill_SF","Tommy La Stella_CHC","Michael Morse_SF","Tucker Barnhart_CIN","Gleyber Torres_NYY","Kyle Higashioka_NYY","Phillip Ervin_CIN","Tim Federowicz_SF","Austin Romine_NYY","Patrick Kivlehan_CIN","Ronald Torreyes_NYY","Rob Refsnyder_NYY","Chris Marrero_SF","Eloy Jimenez_CHC","Stuart Turner_CIN"
-24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-7,0,-17.3333333333333,0,-11.5,0,0,-5.33333333333333,0,5,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,22.5,0,0,0,6,0,0,0,-4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-60.8333333333333,0,0,0,26.6666666666667,0,30.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,0,0,0,80.8333333333333,0,0,0,-8.33333333333333,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-22.1666666666667,0,4.5,0,24.5,0,0,-9,0,-31.3333333333333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,52.9166666666667,0,0,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-4,0,14.1666666666667,0,-22,0,0,4.66666666666667,0,-8.33333333333333,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,-4.16666666666667,0,0,0,8.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.631578947368421,0,0,0,1.15686274509804,0,9.5718954248366,0,0,0,0,0,0,0,0,0,0,0,0,-1.13450292397661,0,0,0,0,8.28676470588235,0,0,0,-2.83333333333333,0,0,-15.4583333333333,13.656862745098,0,-23.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0394736842105,0,0,0,0,0,-52.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11.6666666666667,0,0,0,0,0,0,0,0,-6,0,3.66666666666667,0,0,1.6,0,-2.66666666666667,0,0,0.666666666666667,0,0,0,0,0,2.5,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,-2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15.2875,0,0,0,0,0,0,0,0,-24.5769230769231,0,21.1666666666667,0,0,-3.14166666666667,0,-6.49450549450549,0,0,2.9,0,0,0,0,0,-11.9450549450549,0,22.3333333333333,53.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2291666666667,0,14,0,0,0,0
0,0,-9.83333333333333,0,0,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,0,0,0,40,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.5,0,0,0,0,0,56.3333333333333,0,0,0,0,0
0,0,0,0,26.2875816993464,-33.6,0,0,0,0,0,0,0,2.93809523809524,0,-8.41911764705882,0,0,4.18947368421053,0,-5.16339869281046,0,0,-10,0,0,0,0,0,4.6078431372549,0,-14.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,14,0,36.45,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14.8392857142857,0,2.8,0,-0.583333333333333,19.6,0,-33.4761904761905,0,17.375,20.2678571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.1666666666667,0,5.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0,0,0,0,0,0,0,0,0,0,40.3611111111111,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.33333333333333,0,0,0,31,0,-8.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,101.5,0,0,0,0,1,0,0,0,44.6666666666667,0,0,0,13.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6666666666667
